s1,s2,Re(z_ibc3.11),Im(z_ibc3.11),Abs(z_ibc3.11),Arg(z_ibc3.11),Re(z_ibc3.21),Im(z_ibc3.21),Abs(z_ibc3.21),Arg(z_ibc3.21),Re(z_ibc3.12),Im(z_ibc3.12),Abs(z_ibc3.12),Arg(z_ibc3.12),Re(z_ibc3.22),Im(z_ibc3.22),Abs(z_ibc3.22),Arg(z_ibc3.22)
+8.83928571E-01,+0.00000000E+00,+8.23405974E-02,+1.28327190E-01,+1.52472429E-01,+1.00031647E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+3.51154352E-03,+2.09765624E-01,+2.09795014E-01,+1.55405757E+00
+9.00000000E-01,+0.00000000E+00,+8.52390444E-02,+1.25265013E-01,+1.51515735E-01,+9.73298560E-01,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+3.51745970E-03,+2.09691623E-01,+2.09721123E-01,+1.55402346E+00
+9.16071429E-01,+0.00000000E+00,+8.81897157E-02,+1.22147661E-01,+1.50656818E-01,+9.45462165E-01,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+3.52348537E-03,+2.09616278E-01,+2.09645890E-01,+1.55398869E+00
+9.32142857E-01,+0.00000000E+00,+9.11926113E-02,+1.18975134E-01,+1.49903886E-01,+9.16828264E-01,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+3.52962069E-03,+2.09539589E-01,+2.09569315E-01,+1.55395327E+00
+9.48214286E-01,+0.00000000E+00,+9.42477311E-02,+1.15747434E-01,+1.49265211E-01,+8.87424566E-01,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+3.53586581E-03,+2.09461556E-01,+2.09491398E-01,+1.55391719E+00
+9.64285714E-01,+0.00000000E+00,+9.73550752E-02,+1.12464559E-01,+1.48749076E-01,+8.57285844E-01,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+3.54222090E-03,+2.09382176E-01,+2.09412137E-01,+1.55388045E+00
+9.80357143E-01,+0.00000000E+00,+1.00514644E-01,+1.09126509E-01,+1.48363704E-01,+8.26454160E-01,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+3.54868611E-03,+2.09301451E-01,+2.09331533E-01,+1.55384305E+00
+9.96428571E-01,+0.00000000E+00,+1.03726436E-01,+1.05733286E-01,+1.48117188E-01,+7.94978945E-01,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+3.55526163E-03,+2.09219379E-01,+2.09249584E-01,+1.55380498E+00
+1.01250000E+00,+0.00000000E+00,+1.06990453E-01,+1.02284888E-01,+1.48017416E-01,+7.62916905E-01,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+3.56194761E-03,+2.09135960E-01,+2.09166291E-01,+1.55376624E+00
+1.02857143E+00,+0.00000000E+00,+1.10306695E-01,+9.87813150E-02,+1.48071993E-01,+7.30331745E-01,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+3.56874424E-03,+2.09051193E-01,+2.09081652E-01,+1.55372683E+00
