s1,s2,Re(z_ibc0.11),Im(z_ibc0.11),Abs(z_ibc0.11),Arg(z_ibc0.11),Re(z_ibc0.21),Im(z_ibc0.21),Abs(z_ibc0.21),Arg(z_ibc0.21),Re(z_ibc0.12),Im(z_ibc0.12),Abs(z_ibc0.12),Arg(z_ibc0.12),Re(z_ibc0.22),Im(z_ibc0.22),Abs(z_ibc0.22),Arg(z_ibc0.22)
+7.71428571E-01,+0.00000000E+00,+3.17846498E-03,+2.12651228E-01,+2.12674981E-01,+1.55585059E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+3.17846498E-03,+2.12651228E-01,+2.12674981E-01,+1.55585059E+00
+7.87500000E-01,+0.00000000E+00,+3.17846498E-03,+2.12651228E-01,+2.12674981E-01,+1.55585059E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+3.17846498E-03,+2.12651228E-01,+2.12674981E-01,+1.55585059E+00
+8.03571429E-01,+0.00000000E+00,+3.17846498E-03,+2.12651228E-01,+2.12674981E-01,+1.55585059E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+3.17846498E-03,+2.12651228E-01,+2.12674981E-01,+1.55585059E+00
+8.19642857E-01,+0.00000000E+00,+3.17846498E-03,+2.12651228E-01,+2.12674981E-01,+1.55585059E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+3.17846498E-03,+2.12651228E-01,+2.12674981E-01,+1.55585059E+00
+8.35714286E-01,+0.00000000E+00,+3.17846498E-03,+2.12651228E-01,+2.12674981E-01,+1.55585059E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+3.17846498E-03,+2.12651228E-01,+2.12674981E-01,+1.55585059E+00
+8.51785714E-01,+0.00000000E+00,+3.17846498E-03,+2.12651228E-01,+2.12674981E-01,+1.55585059E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+3.17846498E-03,+2.12651228E-01,+2.12674981E-01,+1.55585059E+00
+8.67857143E-01,+0.00000000E+00,+3.17846498E-03,+2.12651228E-01,+2.12674981E-01,+1.55585059E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+3.17846498E-03,+2.12651228E-01,+2.12674981E-01,+1.55585059E+00
+8.83928571E-01,+0.00000000E+00,+3.17846498E-03,+2.12651228E-01,+2.12674981E-01,+1.55585059E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+3.17846498E-03,+2.12651228E-01,+2.12674981E-01,+1.55585059E+00
+9.00000000E-01,+0.00000000E+00,+3.17846498E-03,+2.12651228E-01,+2.12674981E-01,+1.55585059E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+3.17846498E-03,+2.12651228E-01,+2.12674981E-01,+1.55585059E+00
+9.16071429E-01,+0.00000000E+00,+3.17846498E-03,+2.12651228E-01,+2.12674981E-01,+1.55585059E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+3.17846498E-03,+2.12651228E-01,+2.12674981E-01,+1.55585059E+00
+9.32142857E-01,+0.00000000E+00,+3.17846498E-03,+2.12651228E-01,+2.12674981E-01,+1.55585059E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+3.17846498E-03,+2.12651228E-01,+2.12674981E-01,+1.55585059E+00
+9.48214286E-01,+0.00000000E+00,+3.17846498E-03,+2.12651228E-01,+2.12674981E-01,+1.55585059E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+3.17846498E-03,+2.12651228E-01,+2.12674981E-01,+1.55585059E+00
+9.64285714E-01,+0.00000000E+00,+3.17846498E-03,+2.12651228E-01,+2.12674981E-01,+1.55585059E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+3.17846498E-03,+2.12651228E-01,+2.12674981E-01,+1.55585059E+00
+9.80357143E-01,+0.00000000E+00,+3.17846498E-03,+2.12651228E-01,+2.12674981E-01,+1.55585059E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+3.17846498E-03,+2.12651228E-01,+2.12674981E-01,+1.55585059E+00
+9.96428571E-01,+0.00000000E+00,+3.17846498E-03,+2.12651228E-01,+2.12674981E-01,+1.55585059E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+3.17846498E-03,+2.12651228E-01,+2.12674981E-01,+1.55585059E+00
+1.01250000E+00,+0.00000000E+00,+3.17846498E-03,+2.12651228E-01,+2.12674981E-01,+1.55585059E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+3.17846498E-03,+2.12651228E-01,+2.12674981E-01,+1.55585059E+00
+1.02857143E+00,+0.00000000E+00,+3.17846498E-03,+2.12651228E-01,+2.12674981E-01,+1.55585059E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+3.17846498E-03,+2.12651228E-01,+2.12674981E-01,+1.55585059E+00
+1.04464286E+00,+0.00000000E+00,+3.17846498E-03,+2.12651228E-01,+2.12674981E-01,+1.55585059E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+3.17846498E-03,+2.12651228E-01,+2.12674981E-01,+1.55585059E+00
+1.06071429E+00,+0.00000000E+00,+3.17846498E-03,+2.12651228E-01,+2.12674981E-01,+1.55585059E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+3.17846498E-03,+2.12651228E-01,+2.12674981E-01,+1.55585059E+00
+1.07678571E+00,+0.00000000E+00,+3.17846498E-03,+2.12651228E-01,+2.12674981E-01,+1.55585059E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+3.17846498E-03,+2.12651228E-01,+2.12674981E-01,+1.55585059E+00
+1.09285714E+00,+0.00000000E+00,+3.17846498E-03,+2.12651228E-01,+2.12674981E-01,+1.55585059E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+3.17846498E-03,+2.12651228E-01,+2.12674981E-01,+1.55585059E+00
+1.10892857E+00,+0.00000000E+00,+3.17846498E-03,+2.12651228E-01,+2.12674981E-01,+1.55585059E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+3.17846498E-03,+2.12651228E-01,+2.12674981E-01,+1.55585059E+00
+1.12500000E+00,+0.00000000E+00,+3.17846498E-03,+2.12651228E-01,+2.12674981E-01,+1.55585059E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+3.17846498E-03,+2.12651228E-01,+2.12674981E-01,+1.55585059E+00
+1.14107143E+00,+0.00000000E+00,+3.17846498E-03,+2.12651228E-01,+2.12674981E-01,+1.55585059E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+3.17846498E-03,+2.12651228E-01,+2.12674981E-01,+1.55585059E+00
+1.15714286E+00,+0.00000000E+00,+3.17846498E-03,+2.12651228E-01,+2.12674981E-01,+1.55585059E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+3.17846498E-03,+2.12651228E-01,+2.12674981E-01,+1.55585059E+00
+1.17321429E+00,+0.00000000E+00,+3.17846498E-03,+2.12651228E-01,+2.12674981E-01,+1.55585059E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+3.17846498E-03,+2.12651228E-01,+2.12674981E-01,+1.55585059E+00
