s1,s2,Re(r_ibc3.11),Im(r_ibc3.11),Abs(r_ibc3.11),Arg(r_ibc3.11),Re(r_ibc3.21),Im(r_ibc3.21),Abs(r_ibc3.21),Arg(r_ibc3.21),Re(r_ibc3.12),Im(r_ibc3.12),Abs(r_ibc3.12),Arg(r_ibc3.12),Re(r_ibc3.22),Im(r_ibc3.22),Abs(r_ibc3.22),Arg(r_ibc3.22)
+1.20535714E+00,+0.00000000E+00,+1.05294914E+00,-5.04878667E-01,+1.16773471E+00,-4.47105459E-01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+7.54256320E-01,+3.12633821E-03,+7.54262799E-01,+4.14490436E-03
+1.22142857E+00,+0.00000000E+00,+1.03845030E+00,-4.88510994E-01,+1.14761579E+00,-4.39707368E-01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+7.45338871E-01,+3.22074163E-03,+7.45345830E-01,+4.32115071E-03
+1.23750000E+00,+0.00000000E+00,+1.02484410E+00,-4.74370958E-01,+1.12930653E+00,-4.33506027E-01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+7.36758404E-01,+3.31021520E-03,+7.36765840E-01,+4.49291505E-03
+1.25357143E+00,+0.00000000E+00,+1.01202896E+00,-4.62054162E-01,+1.11251816E+00,-4.28297630E-01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+7.28480565E-01,+3.39525582E-03,+7.28488477E-01,+4.66070256E-03
+1.26964286E+00,+0.00000000E+00,+9.99917299E-01,-4.51248990E-01,+1.09702336E+00,-4.23923109E-01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+7.20476498E-01,+3.47628112E-03,+7.20484885E-01,+4.82493760E-03
+1.28571429E+00,+0.00000000E+00,+9.88433747E-01,-4.41711308E-01,+1.08264036E+00,-4.20256334E-01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+7.12721697E-01,+3.55364596E-03,+7.12730556E-01,+4.98598055E-03
+1.30178571E+00,+0.00000000E+00,+9.77513374E-01,-4.33247042E-01,+1.06922186E+00,-4.17195888E-01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+7.05195147E-01,+3.62765485E-03,+7.05204477E-01,+5.14414041E-03
+1.31785714E+00,+0.00000000E+00,+9.67100091E-01,-4.25699903E-01,+1.05664705E+00,-4.14659215E-01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+6.97878676E-01,+3.69857138E-03,+6.97888476E-01,+5.29968443E-03
+1.33392857E+00,+0.00000000E+00,+9.57145279E-01,-4.18942565E-01,+1.04481575E+00,-4.12578365E-01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+6.90756447E-01,+3.76662550E-03,+6.90766716E-01,+5.45284548E-03
+1.35000000E+00,+0.00000000E+00,+9.47606625E-01,-4.12870216E-01,+1.03364410E+00,-4.10896858E-01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+6.83814565E-01,+3.83201923E-03,+6.83825302E-01,+5.60382788E-03
+1.36607143E+00,+0.00000000E+00,+9.38447154E-01,-4.07395764E-01,+1.02306127E+00,-4.09567327E-01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+6.77040759E-01,+3.89493119E-03,+6.77051962E-01,+5.75281203E-03
+1.38214286E+00,+0.00000000E+00,+9.29634422E-01,-4.02446225E-01,+1.01300697E+00,-4.08549724E-01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+6.70424136E-01,+3.95552022E-03,+6.70435805E-01,+5.89995812E-03
+1.39821429E+00,+0.00000000E+00,+9.21139847E-01,-3.97959955E-01,+1.00342949E+00,-4.07809935E-01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+6.63954971E-01,+4.01392833E-03,+6.63967104E-01,+6.04540911E-03
+1.41428571E+00,+0.00000000E+00,+9.12938143E-01,-3.93884525E-01,+9.94284201E-01,-4.07318711E-01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+6.57624545E-01,+4.07028310E-03,+6.57637142E-01,+6.18929320E-03
+1.43035714E+00,+0.00000000E+00,+9.05006859E-01,-3.90175046E-01,+9.85532334E-01,-4.07050811E-01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+6.51425004E-01,+4.12469967E-03,+6.51438062E-01,+6.33172588E-03
+1.44642857E+00,+0.00000000E+00,+8.97325989E-01,-3.86792855E-01,+9.77140033E-01,-4.06984329E-01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+6.45349244E-01,+4.17728239E-03,+6.45362763E-01,+6.47281157E-03
+1.46250000E+00,+0.00000000E+00,+8.89877637E-01,-3.83704469E-01,+9.69077566E-01,-4.07100157E-01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+6.39390817E-01,+4.22812618E-03,+6.39404797E-01,+6.61264509E-03
+1.47857143E+00,+0.00000000E+00,+8.82645748E-01,-3.80880736E-01,+9.61318704E-01,-4.07381538E-01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+6.33543851E-01,+4.27731770E-03,+6.33558290E-01,+6.75131281E-03
+1.49464286E+00,+0.00000000E+00,+8.75615866E-01,-3.78296160E-01,+9.53840201E-01,-4.07813713E-01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+6.27802978E-01,+4.32493637E-03,+6.27817875E-01,+6.88889367E-03
+1.51071429E+00,+0.00000000E+00,+8.68774941E-01,-3.75928335E-01,+9.46621367E-01,-4.08383628E-01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+6.22163277E-01,+4.37105516E-03,+6.22178631E-01,+7.02546005E-03
+1.52678571E+00,+0.00000000E+00,+8.62111155E-01,-3.73757497E-01,+9.39643714E-01,-4.09079689E-01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+6.16620226E-01,+4.41574132E-03,+6.16636037E-01,+7.16107850E-03
+1.54285714E+00,+0.00000000E+00,+8.55613774E-01,-3.71766138E-01,+9.32890664E-01,-4.09891558E-01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+6.11169656E-01,+4.45905704E-03,+6.11185922E-01,+7.29581039E-03
+1.55892857E+00,+0.00000000E+00,+8.49273029E-01,-3.69938696E-01,+9.26347298E-01,-4.10809988E-01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+6.05807713E-01,+4.50105993E-03,+6.05824434E-01,+7.42971245E-03
+1.57500000E+00,+0.00000000E+00,+8.43080001E-01,-3.68261287E-01,+9.20000144E-01,-4.11826677E-01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+6.00530831E-01,+4.54180353E-03,+6.00548005E-01,+7.56283725E-03
+1.59107143E+00,+0.00000000E+00,+8.37026533E-01,-3.66721491E-01,+9.13837004E-01,-4.12934151E-01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+5.95335695E-01,+4.58133769E-03,+5.95353323E-01,+7.69523362E-03
+1.60714286E+00,+0.00000000E+00,+8.31105143E-01,-3.65308157E-01,+9.07846798E-01,-4.14125658E-01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+5.90219225E-01,+4.61970894E-03,+5.90237304E-01,+7.82694702E-03
+1.62321429E+00,+0.00000000E+00,+8.25308956E-01,-3.64011248E-01,+9.02019436E-01,-4.15395084E-01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+5.85178545E-01,+4.65696080E-03,+5.85197075E-01,+7.95801986E-03
+1.63928571E+00,+0.00000000E+00,+8.19631642E-01,-3.62821706E-01,+8.96345703E-01,-4.16736875E-01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+5.80210974E-01,+4.69313405E-03,+5.80229954E-01,+8.08849180E-03
+1.65535714E+00,+0.00000000E+00,+8.14067360E-01,-3.61731332E-01,+8.90817166E-01,-4.18145975E-01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+5.75313999E-01,+4.72826700E-03,+5.75333428E-01,+8.21839997E-03
+1.67142857E+00,+0.00000000E+00,+8.08610709E-01,-3.60732692E-01,+8.85426086E-01,-4.19617768E-01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+5.70485266E-01,+4.76239568E-03,+5.70505144E-01,+8.34777923E-03
+1.68750000E+00,+0.00000000E+00,+8.03256690E-01,-3.59819025E-01,+8.80165348E-01,-4.21148035E-01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+5.65722565E-01,+4.79555402E-03,+5.65742891E-01,+8.47666233E-03
+1.70357143E+00,+0.00000000E+00,+7.98000662E-01,-3.58984171E-01,+8.75028395E-01,-4.22732903E-01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+5.61023818E-01,+4.82777408E-03,+5.61044590E-01,+8.60508014E-03
+1.71964286E+00,+0.00000000E+00,+7.92838317E-01,-3.58222508E-01,+8.70009173E-01,-4.24368817E-01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+5.56387067E-01,+4.85908614E-03,+5.56408284E-01,+8.73306175E-03
+1.73571429E+00,+0.00000000E+00,+7.87765640E-01,-3.57528889E-01,+8.65102081E-01,-4.26052502E-01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+5.51810464E-01,+4.88951890E-03,+5.51832126E-01,+8.86063468E-03
+1.75178571E+00,+0.00000000E+00,+7.82778892E-01,-3.56898600E-01,+8.60301927E-01,-4.27780938E-01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+5.47292266E-01,+4.91909954E-03,+5.47314372E-01,+8.98782495E-03
+1.76785714E+00,+0.00000000E+00,+7.77874582E-01,-3.56327311E-01,+8.55603891E-01,-4.29551334E-01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+5.42830821E-01,+4.94785389E-03,+5.42853371E-01,+9.11465723E-03
+1.78392857E+00,+0.00000000E+00,+7.73049445E-01,-3.55811039E-01,+8.51003490E-01,-4.31361106E-01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+5.38424569E-01,+4.97580650E-03,+5.38447560E-01,+9.24115493E-03
+1.80000000E+00,+0.00000000E+00,+7.68300426E-01,-3.55346117E-01,+8.46496549E-01,-4.33207856E-01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+5.34072026E-01,+5.00298075E-03,+5.34095459E-01,+9.36734031E-03
