s1,s2,Re(r_ibc3.11),Im(r_ibc3.11),Abs(r_ibc3.11),Arg(r_ibc3.11),Re(r_ibc3.21),Im(r_ibc3.21),Abs(r_ibc3.21),Arg(r_ibc3.21),Re(r_ibc3.12),Im(r_ibc3.12),Abs(r_ibc3.12),Arg(r_ibc3.12),Re(r_ibc3.22),Im(r_ibc3.22),Abs(r_ibc3.22),Arg(r_ibc3.22)
+5.78571429E-01,+0.00000000E+00,+8.34618836E-01,-3.78670638E-01,+9.16504257E-01,-4.25930632E-01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+9.37418540E-01,-3.32368201E-01,+9.94596471E-01,-3.40728627E-01
+5.94642857E-01,+0.00000000E+00,+8.29319447E-01,-3.77567247E-01,+9.11223228E-01,-4.27230788E-01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+9.39081533E-01,-3.27841933E-01,+9.94662988E-01,-3.35880947E-01
+6.10714286E-01,+0.00000000E+00,+8.23693726E-01,-3.76476611E-01,+9.05652247E-01,-4.28708643E-01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+9.40792960E-01,-3.23112945E-01,+9.94732812E-01,-3.30825476E-01
+6.26785714E-01,+0.00000000E+00,+8.17713675E-01,-3.75405853E-01,+8.99769531E-01,-4.30389107E-01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+9.42553123E-01,-3.18171102E-01,+9.94806132E-01,-3.25552452E-01
+6.42857143E-01,+0.00000000E+00,+8.11347222E-01,-3.74363187E-01,+8.93550285E-01,-4.32301325E-01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+9.44362351E-01,-3.13005176E-01,+9.94883154E-01,-3.20051043E-01
+6.58928571E-01,+0.00000000E+00,+8.04557424E-01,-3.73358125E-01,+8.86966142E-01,-4.34479610E-01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+9.46220997E-01,-3.07602666E-01,+9.94964108E-01,-3.14309171E-01
+6.75000000E-01,+0.00000000E+00,+7.97301454E-01,-3.72401735E-01,+8.79984467E-01,-4.36964639E-01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+9.48129447E-01,-3.01949601E-01,+9.95049250E-01,-3.08313314E-01
+6.91071429E-01,+0.00000000E+00,+7.89529332E-01,-3.71506969E-01,+8.72567472E-01,-4.39804997E-01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+9.50088118E-01,-2.96030286E-01,+9.95138866E-01,-3.02048255E-01
+7.07142857E-01,+0.00000000E+00,+7.81182275E-01,-3.70689072E-01,+8.64671114E-01,-4.43059196E-01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+9.52097471E-01,-2.89826991E-01,+9.95233279E-01,-2.95496778E-01
+7.23214286E-01,+0.00000000E+00,+7.72190578E-01,-3.69966105E-01,+8.56243661E-01,-4.46798359E-01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+9.54158013E-01,-2.83319565E-01,+9.95332854E-01,-2.88639280E-01
