%              s1              s2   Re(r_ibc0.11)   Im(r_ibc0.11)  Abs(r_ibc0.11)  Arg(r_ibc0.11)   Re(r_ibc0.21)   Im(r_ibc0.21)  Abs(r_ibc0.21)  Arg(r_ibc0.21)   Re(r_ibc0.12)   Im(r_ibc0.12)  Abs(r_ibc0.12)  Arg(r_ibc0.12)   Re(r_ibc0.22)   Im(r_ibc0.22)  Abs(r_ibc0.22)  Arg(r_ibc0.22)
  +5.00000000E-01 +0.00000000E+00 -6.52644055E-01 -6.06032029E-01 +8.90628476E-01 -2.39321016E+00 -0.00000000E+00 -0.00000000E+00 +0.00000000E+00 -3.14159265E+00 -0.00000000E+00 -0.00000000E+00 +0.00000000E+00 -3.14159265E+00 -4.93889445E-01 -7.15500606E-01 +8.69406637E-01 -2.17496299E+00
  +5.10000000E-01 +0.00000000E+00 -6.55822182E-01 -6.03350159E-01 +8.91142048E-01 -2.39784223E+00 -0.00000000E+00 -0.00000000E+00 +0.00000000E+00 -3.14159265E+00 -0.00000000E+00 -0.00000000E+00 +0.00000000E+00 -3.14159265E+00 -4.89578464E-01 -7.17889721E-01 +8.68937698E-01 -2.16931810E+00
  +5.20000000E-01 +0.00000000E+00 -6.59081905E-01 -6.00576140E-01 +8.91672954E-01 -2.40260689E+00 -0.00000000E+00 -0.00000000E+00 +0.00000000E+00 -3.14159265E+00 -0.00000000E+00 -0.00000000E+00 +0.00000000E+00 -3.14159265E+00 -4.85093799E-01 -7.20346155E-01 +8.68455282E-01 -2.16345812E+00
  +5.30000000E-01 +0.00000000E+00 -6.62424584E-01 -5.97706761E-01 +8.92221779E-01 -2.40750740E+00 -0.00000000E+00 -0.00000000E+00 +0.00000000E+00 -3.14159265E+00 -0.00000000E+00 -0.00000000E+00 +0.00000000E+00 -3.14159265E+00 -4.80427318E-01 -7.22871110E-01 +8.67959129E-01 -2.15737368E+00
  +5.40000000E-01 +0.00000000E+00 -6.65851641E-01 -5.94738628E-01 +8.92789137E-01 -2.41254723E+00 -0.00000000E+00 -0.00000000E+00 +0.00000000E+00 -3.14159265E+00 -0.00000000E+00 -0.00000000E+00 +0.00000000E+00 -3.14159265E+00 -4.75570307E-01 -7.25465792E-01 +8.67448980E-01 -2.15105476E+00
  +5.50000000E-01 +0.00000000E+00 -6.69364559E-01 -5.91668144E-01 +8.93375680E-01 -2.41773002E+00 -0.00000000E+00 -0.00000000E+00 +0.00000000E+00 -3.14159265E+00 -0.00000000E+00 -0.00000000E+00 +0.00000000E+00 -3.14159265E+00 -4.70513418E-01 -7.28131402E-01 +8.66924573E-01 -2.14449062E+00
  +5.60000000E-01 +0.00000000E+00 -6.72964890E-01 -5.88491502E-01 +8.93982098E-01 -2.42305963E+00 -0.00000000E+00 -0.00000000E+00 +0.00000000E+00 -3.14159265E+00 -0.00000000E+00 -0.00000000E+00 +0.00000000E+00 -3.14159265E+00 -4.65246612E-01 -7.30869126E-01 +8.66385648E-01 -2.13766974E+00
  +5.70000000E-01 +0.00000000E+00 -6.76654254E-01 -5.85204662E-01 +8.94609119E-01 -2.42854013E+00 -0.00000000E+00 -0.00000000E+00 +0.00000000E+00 -3.14159265E+00 -0.00000000E+00 -0.00000000E+00 +0.00000000E+00 -3.14159265E+00 -4.59759097E-01 -7.33680131E-01 +8.65831948E-01 -2.13057975E+00
  +5.80000000E-01 +0.00000000E+00 -6.80434347E-01 -5.81803337E-01 +8.95257518E-01 -2.43417584E+00 -0.00000000E+00 -0.00000000E+00 +0.00000000E+00 -3.14159265E+00 -0.00000000E+00 -0.00000000E+00 +0.00000000E+00 -3.14159265E+00 -4.54039252E-01 -7.36565546E-01 +8.65263223E-01 -2.12320738E+00
  +5.90000000E-01 +0.00000000E+00 -6.84306946E-01 -5.78282970E-01 +8.95928116E-01 -2.43997135E+00 -0.00000000E+00 -0.00000000E+00 +0.00000000E+00 -3.14159265E+00 -0.00000000E+00 -0.00000000E+00 +0.00000000E+00 -3.14159265E+00 -4.48074552E-01 -7.39526449E-01 +8.64679231E-01 -2.11553830E+00
  +6.00000000E-01 +0.00000000E+00 -6.88273911E-01 -5.74638713E-01 +8.96621786E-01 -2.44593151E+00 -0.00000000E+00 -0.00000000E+00 +0.00000000E+00 -3.14159265E+00 -0.00000000E+00 -0.00000000E+00 +0.00000000E+00 -3.14159265E+00 -4.41851476E-01 -7.42563849E-01 +8.64079740E-01 -2.10755709E+00
  +6.10000000E-01 +0.00000000E+00 -6.92337193E-01 -5.70865403E-01 +8.97339455E-01 -2.45206148E+00 -0.00000000E+00 -0.00000000E+00 +0.00000000E+00 -3.14159265E+00 -0.00000000E+00 -0.00000000E+00 +0.00000000E+00 -3.14159265E+00 -4.35355408E-01 -7.45678668E-01 +8.63464537E-01 -2.09924710E+00
  +6.20000000E-01 +0.00000000E+00 -6.96498841E-01 -5.66957533E-01 +8.98082112E-01 -2.45836678E+00 -0.00000000E+00 -0.00000000E+00 +0.00000000E+00 -3.14159265E+00 -0.00000000E+00 -0.00000000E+00 +0.00000000E+00 -3.14159265E+00 -4.28570523E-01 -7.48871707E-01 +8.62833429E-01 -2.09059031E+00
  +6.30000000E-01 +0.00000000E+00 -7.00761007E-01 -5.62909223E-01 +8.98850812E-01 -2.46485324E+00 -0.00000000E+00 -0.00000000E+00 +0.00000000E+00 -3.14159265E+00 -0.00000000E+00 -0.00000000E+00 +0.00000000E+00 -3.14159265E+00 -4.21479659E-01 -7.52143624E-01 +8.62186252E-01 -2.08156722E+00
  +6.40000000E-01 +0.00000000E+00 -7.05125954E-01 -5.58714183E-01 +8.99646680E-01 -2.47152713E+00 -0.00000000E+00 -0.00000000E+00 +0.00000000E+00 -3.14159265E+00 -0.00000000E+00 -0.00000000E+00 +0.00000000E+00 -3.14159265E+00 -4.14064176E-01 -7.55494888E-01 +8.61522877E-01 -2.07215666E+00
  +6.50000000E-01 +0.00000000E+00 -7.09596066E-01 -5.54365676E-01 +9.00470921E-01 -2.47839513E+00 -0.00000000E+00 -0.00000000E+00 +0.00000000E+00 -3.14159265E+00 -0.00000000E+00 -0.00000000E+00 +0.00000000E+00 -3.14159265E+00 -4.06303788E-01 -7.58925739E-01 +8.60843217E-01 -2.06233561E+00
