s1,s2,Re(z_ibc3_reduced.tm),Im(z_ibc3_reduced.tm),Abs(z_ibc3_reduced.tm),Arg(z_ibc3_reduced.tm),Re(z_ibc3_reduced.te),Im(z_ibc3_reduced.te),Abs(z_ibc3_reduced.te),Arg(z_ibc3_reduced.te)
+1.34500000E+00,+0.00000000E+00,+0.00000000E+00,+1.40098942E+00,+1.40098942E+00,+1.57079633E+00,+0.00000000E+00,+2.43644827E+00,+2.43644827E+00,+1.57079633E+00
+1.35000000E+00,+0.00000000E+00,+0.00000000E+00,+1.37660644E+00,+1.37660644E+00,+1.57079633E+00,+0.00000000E+00,+2.40581074E+00,+2.40581074E+00,+1.57079633E+00
+1.35500000E+00,+0.00000000E+00,+0.00000000E+00,+1.35278085E+00,+1.35278085E+00,+1.57079633E+00,+0.00000000E+00,+2.37587360E+00,+2.37587360E+00,+1.57079633E+00
+1.36000000E+00,+0.00000000E+00,+0.00000000E+00,+1.32949425E+00,+1.32949425E+00,+1.57079633E+00,+0.00000000E+00,+2.34661370E+00,+2.34661370E+00,+1.57079633E+00
+1.36500000E+00,+0.00000000E+00,+0.00000000E+00,+1.30672899E+00,+1.30672899E+00,+1.57079633E+00,+0.00000000E+00,+2.31800887E+00,+2.31800887E+00,+1.57079633E+00
+1.37000000E+00,+0.00000000E+00,+0.00000000E+00,+1.28446822E+00,+1.28446822E+00,+1.57079633E+00,+0.00000000E+00,+2.29003794E+00,+2.29003794E+00,+1.57079633E+00
+1.37500000E+00,+0.00000000E+00,+0.00000000E+00,+1.26269578E+00,+1.26269578E+00,+1.57079633E+00,+0.00000000E+00,+2.26268059E+00,+2.26268059E+00,+1.57079633E+00
+1.38000000E+00,+0.00000000E+00,+0.00000000E+00,+1.24139618E+00,+1.24139618E+00,+1.57079633E+00,+0.00000000E+00,+2.23591739E+00,+2.23591739E+00,+1.57079633E+00
+1.38500000E+00,+0.00000000E+00,+0.00000000E+00,+1.22055461E+00,+1.22055461E+00,+1.57079633E+00,+0.00000000E+00,+2.20972970E+00,+2.20972970E+00,+1.57079633E+00
+1.39000000E+00,+0.00000000E+00,+0.00000000E+00,+1.20015685E+00,+1.20015685E+00,+1.57079633E+00,+0.00000000E+00,+2.18409965E+00,+2.18409965E+00,+1.57079633E+00
+1.39500000E+00,+0.00000000E+00,+0.00000000E+00,+1.18018924E+00,+1.18018924E+00,+1.57079633E+00,+0.00000000E+00,+2.15901010E+00,+2.15901010E+00,+1.57079633E+00
+1.40000000E+00,+0.00000000E+00,+0.00000000E+00,+1.16063870E+00,+1.16063870E+00,+1.57079633E+00,+0.00000000E+00,+2.13444461E+00,+2.13444461E+00,+1.57079633E+00
+1.40500000E+00,+0.00000000E+00,+0.00000000E+00,+1.14149266E+00,+1.14149266E+00,+1.57079633E+00,+0.00000000E+00,+2.11038737E+00,+2.11038737E+00,+1.57079633E+00
+1.41000000E+00,+0.00000000E+00,+0.00000000E+00,+1.12273905E+00,+1.12273905E+00,+1.57079633E+00,+0.00000000E+00,+2.08682323E+00,+2.08682323E+00,+1.57079633E+00
+1.41500000E+00,+0.00000000E+00,+0.00000000E+00,+1.10436627E+00,+1.10436627E+00,+1.57079633E+00,+0.00000000E+00,+2.06373761E+00,+2.06373761E+00,+1.57079633E+00
+1.42000000E+00,+0.00000000E+00,+0.00000000E+00,+1.08636317E+00,+1.08636317E+00,+1.57079633E+00,+0.00000000E+00,+2.04111650E+00,+2.04111650E+00,+1.57079633E+00
+1.42500000E+00,+0.00000000E+00,+0.00000000E+00,+1.06871904E+00,+1.06871904E+00,+1.57079633E+00,+0.00000000E+00,+2.01894642E+00,+2.01894642E+00,+1.57079633E+00
+1.43000000E+00,+0.00000000E+00,+0.00000000E+00,+1.05142355E+00,+1.05142355E+00,+1.57079633E+00,+0.00000000E+00,+1.99721443E+00,+1.99721443E+00,+1.57079633E+00
+1.43500000E+00,+0.00000000E+00,+0.00000000E+00,+1.03446679E+00,+1.03446679E+00,+1.57079633E+00,+0.00000000E+00,+1.97590805E+00,+1.97590805E+00,+1.57079633E+00
+1.44000000E+00,+0.00000000E+00,+0.00000000E+00,+1.01783920E+00,+1.01783920E+00,+1.57079633E+00,+0.00000000E+00,+1.95501528E+00,+1.95501528E+00,+1.57079633E+00
+1.44500000E+00,+0.00000000E+00,+0.00000000E+00,+1.00153159E+00,+1.00153159E+00,+1.57079633E+00,+0.00000000E+00,+1.93452456E+00,+1.93452456E+00,+1.57079633E+00
+1.45000000E+00,+0.00000000E+00,+0.00000000E+00,+9.85535080E-01,+9.85535080E-01,+1.57079633E+00,+0.00000000E+00,+1.91442475E+00,+1.91442475E+00,+1.57079633E+00
+1.45500000E+00,+0.00000000E+00,+0.00000000E+00,+9.69841141E-01,+9.69841141E-01,+1.57079633E+00,+0.00000000E+00,+1.89470512E+00,+1.89470512E+00,+1.57079633E+00
+1.46000000E+00,+0.00000000E+00,+0.00000000E+00,+9.54441539E-01,+9.54441539E-01,+1.57079633E+00,+0.00000000E+00,+1.87535533E+00,+1.87535533E+00,+1.57079633E+00
+1.46500000E+00,+0.00000000E+00,+0.00000000E+00,+9.39328334E-01,+9.39328334E-01,+1.57079633E+00,+0.00000000E+00,+1.85636540E+00,+1.85636540E+00,+1.57079633E+00
+1.47000000E+00,+0.00000000E+00,+0.00000000E+00,+9.24493868E-01,+9.24493868E-01,+1.57079633E+00,+0.00000000E+00,+1.83772571E+00,+1.83772571E+00,+1.57079633E+00
+1.47500000E+00,+0.00000000E+00,+0.00000000E+00,+9.09930752E-01,+9.09930752E-01,+1.57079633E+00,+0.00000000E+00,+1.81942698E+00,+1.81942698E+00,+1.57079633E+00
+1.48000000E+00,+0.00000000E+00,+0.00000000E+00,+8.95631851E-01,+8.95631851E-01,+1.57079633E+00,+0.00000000E+00,+1.80146023E+00,+1.80146023E+00,+1.57079633E+00
+1.48500000E+00,+0.00000000E+00,+0.00000000E+00,+8.81590281E-01,+8.81590281E-01,+1.57079633E+00,+0.00000000E+00,+1.78381682E+00,+1.78381682E+00,+1.57079633E+00
+1.49000000E+00,+0.00000000E+00,+0.00000000E+00,+8.67799389E-01,+8.67799389E-01,+1.57079633E+00,+0.00000000E+00,+1.76648840E+00,+1.76648840E+00,+1.57079633E+00
+1.49500000E+00,+0.00000000E+00,+0.00000000E+00,+8.54252750E-01,+8.54252750E-01,+1.57079633E+00,+0.00000000E+00,+1.74946688E+00,+1.74946688E+00,+1.57079633E+00
+1.50000000E+00,+0.00000000E+00,+0.00000000E+00,+8.40944153E-01,+8.40944153E-01,+1.57079633E+00,+0.00000000E+00,+1.73274446E+00,+1.73274446E+00,+1.57079633E+00
+1.50500000E+00,+0.00000000E+00,+0.00000000E+00,+8.27867596E-01,+8.27867596E-01,+1.57079633E+00,+0.00000000E+00,+1.71631361E+00,+1.71631361E+00,+1.57079633E+00
+1.51000000E+00,+0.00000000E+00,+0.00000000E+00,+8.15017275E-01,+8.15017275E-01,+1.57079633E+00,+0.00000000E+00,+1.70016702E+00,+1.70016702E+00,+1.57079633E+00
+1.51500000E+00,+0.00000000E+00,+0.00000000E+00,+8.02387574E-01,+8.02387574E-01,+1.57079633E+00,+0.00000000E+00,+1.68429764E+00,+1.68429764E+00,+1.57079633E+00
+1.52000000E+00,+0.00000000E+00,+0.00000000E+00,+7.89973062E-01,+7.89973062E-01,+1.57079633E+00,+0.00000000E+00,+1.66869866E+00,+1.66869866E+00,+1.57079633E+00
+1.52500000E+00,+0.00000000E+00,+0.00000000E+00,+7.77768485E-01,+7.77768485E-01,+1.57079633E+00,+0.00000000E+00,+1.65336345E+00,+1.65336345E+00,+1.57079633E+00
+1.53000000E+00,+0.00000000E+00,+0.00000000E+00,+7.65768752E-01,+7.65768752E-01,+1.57079633E+00,+0.00000000E+00,+1.63828564E+00,+1.63828564E+00,+1.57079633E+00
+1.53500000E+00,+0.00000000E+00,+0.00000000E+00,+7.53968939E-01,+7.53968939E-01,+1.57079633E+00,+0.00000000E+00,+1.62345903E+00,+1.62345903E+00,+1.57079633E+00
+1.54000000E+00,+0.00000000E+00,+0.00000000E+00,+7.42364274E-01,+7.42364274E-01,+1.57079633E+00,+0.00000000E+00,+1.60887762E+00,+1.60887762E+00,+1.57079633E+00
+1.54500000E+00,+0.00000000E+00,+0.00000000E+00,+7.30950135E-01,+7.30950135E-01,+1.57079633E+00,+0.00000000E+00,+1.59453562E+00,+1.59453562E+00,+1.57079633E+00
+1.55000000E+00,+0.00000000E+00,+0.00000000E+00,+7.19722045E-01,+7.19722045E-01,+1.57079633E+00,+0.00000000E+00,+1.58042738E+00,+1.58042738E+00,+1.57079633E+00
+1.55500000E+00,+0.00000000E+00,+0.00000000E+00,+7.08675661E-01,+7.08675661E-01,+1.57079633E+00,+0.00000000E+00,+1.56654747E+00,+1.56654747E+00,+1.57079633E+00
+1.56000000E+00,+0.00000000E+00,+0.00000000E+00,+6.97806778E-01,+6.97806778E-01,+1.57079633E+00,+0.00000000E+00,+1.55289058E+00,+1.55289058E+00,+1.57079633E+00
+1.56500000E+00,+0.00000000E+00,+0.00000000E+00,+6.87111314E-01,+6.87111314E-01,+1.57079633E+00,+0.00000000E+00,+1.53945160E+00,+1.53945160E+00,+1.57079633E+00
+1.57000000E+00,+0.00000000E+00,+0.00000000E+00,+6.76585312E-01,+6.76585312E-01,+1.57079633E+00,+0.00000000E+00,+1.52622555E+00,+1.52622555E+00,+1.57079633E+00
+1.57500000E+00,+0.00000000E+00,+0.00000000E+00,+6.66224934E-01,+6.66224934E-01,+1.57079633E+00,+0.00000000E+00,+1.51320760E+00,+1.51320760E+00,+1.57079633E+00
+1.58000000E+00,+0.00000000E+00,+0.00000000E+00,+6.56026453E-01,+6.56026453E-01,+1.57079633E+00,+0.00000000E+00,+1.50039309E+00,+1.50039309E+00,+1.57079633E+00
+1.58500000E+00,+0.00000000E+00,+0.00000000E+00,+6.45986256E-01,+6.45986256E-01,+1.57079633E+00,+0.00000000E+00,+1.48777745E+00,+1.48777745E+00,+1.57079633E+00
+1.59000000E+00,+0.00000000E+00,+0.00000000E+00,+6.36100832E-01,+6.36100832E-01,+1.57079633E+00,+0.00000000E+00,+1.47535630E+00,+1.47535630E+00,+1.57079633E+00
+1.59500000E+00,+0.00000000E+00,+0.00000000E+00,+6.26366774E-01,+6.26366774E-01,+1.57079633E+00,+0.00000000E+00,+1.46312533E+00,+1.46312533E+00,+1.57079633E+00
+1.60000000E+00,+0.00000000E+00,+0.00000000E+00,+6.16780771E-01,+6.16780771E-01,+1.57079633E+00,+0.00000000E+00,+1.45108040E+00,+1.45108040E+00,+1.57079633E+00
+1.60500000E+00,+0.00000000E+00,+0.00000000E+00,+6.07339610E-01,+6.07339610E-01,+1.57079633E+00,+0.00000000E+00,+1.43921747E+00,+1.43921747E+00,+1.57079633E+00
+1.61000000E+00,+0.00000000E+00,+0.00000000E+00,+5.98040167E-01,+5.98040167E-01,+1.57079633E+00,+0.00000000E+00,+1.42753260E+00,+1.42753260E+00,+1.57079633E+00
+1.61500000E+00,+0.00000000E+00,+0.00000000E+00,+5.88879407E-01,+5.88879407E-01,+1.57079633E+00,+0.00000000E+00,+1.41602199E+00,+1.41602199E+00,+1.57079633E+00
+1.62000000E+00,+0.00000000E+00,+0.00000000E+00,+5.79854379E-01,+5.79854379E-01,+1.57079633E+00,+0.00000000E+00,+1.40468193E+00,+1.40468193E+00,+1.57079633E+00
+1.62500000E+00,+0.00000000E+00,+0.00000000E+00,+5.70962217E-01,+5.70962217E-01,+1.57079633E+00,+0.00000000E+00,+1.39350882E+00,+1.39350882E+00,+1.57079633E+00
+1.63000000E+00,+0.00000000E+00,+0.00000000E+00,+5.62200130E-01,+5.62200130E-01,+1.57079633E+00,+0.00000000E+00,+1.38249915E+00,+1.38249915E+00,+1.57079633E+00
+1.63500000E+00,+0.00000000E+00,+0.00000000E+00,+5.53565407E-01,+5.53565407E-01,+1.57079633E+00,+0.00000000E+00,+1.37164951E+00,+1.37164951E+00,+1.57079633E+00
+1.64000000E+00,+0.00000000E+00,+0.00000000E+00,+5.45055410E-01,+5.45055410E-01,+1.57079633E+00,+0.00000000E+00,+1.36095660E+00,+1.36095660E+00,+1.57079633E+00
+1.64500000E+00,+0.00000000E+00,+0.00000000E+00,+5.36667572E-01,+5.36667572E-01,+1.57079633E+00,+0.00000000E+00,+1.35041718E+00,+1.35041718E+00,+1.57079633E+00
+1.65000000E+00,+0.00000000E+00,+0.00000000E+00,+5.28399396E-01,+5.28399396E-01,+1.57079633E+00,+0.00000000E+00,+1.34002811E+00,+1.34002811E+00,+1.57079633E+00
+1.65500000E+00,+0.00000000E+00,+0.00000000E+00,+5.20248451E-01,+5.20248451E-01,+1.57079633E+00,+0.00000000E+00,+1.32978635E+00,+1.32978635E+00,+1.57079633E+00
+1.66000000E+00,+0.00000000E+00,+0.00000000E+00,+5.12212371E-01,+5.12212371E-01,+1.57079633E+00,+0.00000000E+00,+1.31968891E+00,+1.31968891E+00,+1.57079633E+00
+1.66500000E+00,+0.00000000E+00,+0.00000000E+00,+5.04288852E-01,+5.04288852E-01,+1.57079633E+00,+0.00000000E+00,+1.30973291E+00,+1.30973291E+00,+1.57079633E+00
+1.67000000E+00,+0.00000000E+00,+0.00000000E+00,+4.96475651E-01,+4.96475651E-01,+1.57079633E+00,+0.00000000E+00,+1.29991553E+00,+1.29991553E+00,+1.57079633E+00
+1.67500000E+00,+0.00000000E+00,+0.00000000E+00,+4.88770584E-01,+4.88770584E-01,+1.57079633E+00,+0.00000000E+00,+1.29023402E+00,+1.29023402E+00,+1.57079633E+00
+1.68000000E+00,+0.00000000E+00,+0.00000000E+00,+4.81171521E-01,+4.81171521E-01,+1.57079633E+00,+0.00000000E+00,+1.28068570E+00,+1.28068570E+00,+1.57079633E+00
+1.68500000E+00,+0.00000000E+00,+0.00000000E+00,+4.73676390E-01,+4.73676390E-01,+1.57079633E+00,+0.00000000E+00,+1.27126798E+00,+1.27126798E+00,+1.57079633E+00
+1.69000000E+00,+0.00000000E+00,+0.00000000E+00,+4.66283170E-01,+4.66283170E-01,+1.57079633E+00,+0.00000000E+00,+1.26197831E+00,+1.26197831E+00,+1.57079633E+00
+1.69500000E+00,+0.00000000E+00,+0.00000000E+00,+4.58989893E-01,+4.58989893E-01,+1.57079633E+00,+0.00000000E+00,+1.25281421E+00,+1.25281421E+00,+1.57079633E+00
+1.70000000E+00,+0.00000000E+00,+0.00000000E+00,+4.51794638E-01,+4.51794638E-01,+1.57079633E+00,+0.00000000E+00,+1.24377328E+00,+1.24377328E+00,+1.57079633E+00
+1.70500000E+00,+0.00000000E+00,+0.00000000E+00,+4.44695534E-01,+4.44695534E-01,+1.57079633E+00,+0.00000000E+00,+1.23485317E+00,+1.23485317E+00,+1.57079633E+00
+1.71000000E+00,+0.00000000E+00,+0.00000000E+00,+4.37690757E-01,+4.37690757E-01,+1.57079633E+00,+0.00000000E+00,+1.22605158E+00,+1.22605158E+00,+1.57079633E+00
+1.71500000E+00,+0.00000000E+00,+0.00000000E+00,+4.30778528E-01,+4.30778528E-01,+1.57079633E+00,+0.00000000E+00,+1.21736628E+00,+1.21736628E+00,+1.57079633E+00
+1.72000000E+00,+0.00000000E+00,+0.00000000E+00,+4.23957111E-01,+4.23957111E-01,+1.57079633E+00,+0.00000000E+00,+1.20879509E+00,+1.20879509E+00,+1.57079633E+00
+1.72500000E+00,+0.00000000E+00,+0.00000000E+00,+4.17224814E-01,+4.17224814E-01,+1.57079633E+00,+0.00000000E+00,+1.20033587E+00,+1.20033587E+00,+1.57079633E+00
+1.73000000E+00,+0.00000000E+00,+0.00000000E+00,+4.10579984E-01,+4.10579984E-01,+1.57079633E+00,+0.00000000E+00,+1.19198656E+00,+1.19198656E+00,+1.57079633E+00
+1.73500000E+00,+0.00000000E+00,+0.00000000E+00,+4.04021010E-01,+4.04021010E-01,+1.57079633E+00,+0.00000000E+00,+1.18374513E+00,+1.18374513E+00,+1.57079633E+00
+1.74000000E+00,+0.00000000E+00,+0.00000000E+00,+3.97546319E-01,+3.97546319E-01,+1.57079633E+00,+0.00000000E+00,+1.17560960E+00,+1.17560960E+00,+1.57079633E+00
+1.74500000E+00,+0.00000000E+00,+0.00000000E+00,+3.91154376E-01,+3.91154376E-01,+1.57079633E+00,+0.00000000E+00,+1.16757805E+00,+1.16757805E+00,+1.57079633E+00
+1.75000000E+00,+0.00000000E+00,+0.00000000E+00,+3.84843682E-01,+3.84843682E-01,+1.57079633E+00,+0.00000000E+00,+1.15964858E+00,+1.15964858E+00,+1.57079633E+00
+1.75500000E+00,+0.00000000E+00,+0.00000000E+00,+3.78612773E-01,+3.78612773E-01,+1.57079633E+00,+0.00000000E+00,+1.15181937E+00,+1.15181937E+00,+1.57079633E+00
+1.76000000E+00,+0.00000000E+00,+0.00000000E+00,+3.72460221E-01,+3.72460221E-01,+1.57079633E+00,+0.00000000E+00,+1.14408861E+00,+1.14408861E+00,+1.57079633E+00
+1.76500000E+00,+0.00000000E+00,+0.00000000E+00,+3.66384630E-01,+3.66384630E-01,+1.57079633E+00,+0.00000000E+00,+1.13645455E+00,+1.13645455E+00,+1.57079633E+00
+1.77000000E+00,+0.00000000E+00,+0.00000000E+00,+3.60384638E-01,+3.60384638E-01,+1.57079633E+00,+0.00000000E+00,+1.12891549E+00,+1.12891549E+00,+1.57079633E+00
+1.77500000E+00,+0.00000000E+00,+0.00000000E+00,+3.54458911E-01,+3.54458911E-01,+1.57079633E+00,+0.00000000E+00,+1.12146974E+00,+1.12146974E+00,+1.57079633E+00
+1.78000000E+00,+0.00000000E+00,+0.00000000E+00,+3.48606150E-01,+3.48606150E-01,+1.57079633E+00,+0.00000000E+00,+1.11411567E+00,+1.11411567E+00,+1.57079633E+00
+1.78500000E+00,+0.00000000E+00,+0.00000000E+00,+3.42825084E-01,+3.42825084E-01,+1.57079633E+00,+0.00000000E+00,+1.10685169E+00,+1.10685169E+00,+1.57079633E+00
+1.79000000E+00,+0.00000000E+00,+0.00000000E+00,+3.37114469E-01,+3.37114469E-01,+1.57079633E+00,+0.00000000E+00,+1.09967624E+00,+1.09967624E+00,+1.57079633E+00
+1.79500000E+00,+0.00000000E+00,+0.00000000E+00,+3.31473092E-01,+3.31473092E-01,+1.57079633E+00,+0.00000000E+00,+1.09258778E+00,+1.09258778E+00,+1.57079633E+00
+1.80000000E+00,+0.00000000E+00,+0.00000000E+00,+3.25899766E-01,+3.25899766E-01,+1.57079633E+00,+0.00000000E+00,+1.08558482E+00,+1.08558482E+00,+1.57079633E+00
+1.80500000E+00,+0.00000000E+00,+0.00000000E+00,+3.20393331E-01,+3.20393331E-01,+1.57079633E+00,+0.00000000E+00,+1.07866592E+00,+1.07866592E+00,+1.57079633E+00
+1.81000000E+00,+0.00000000E+00,+0.00000000E+00,+3.14952650E-01,+3.14952650E-01,+1.57079633E+00,+0.00000000E+00,+1.07182964E+00,+1.07182964E+00,+1.57079633E+00
+1.81500000E+00,+0.00000000E+00,+0.00000000E+00,+3.09576617E-01,+3.09576617E-01,+1.57079633E+00,+0.00000000E+00,+1.06507458E+00,+1.06507458E+00,+1.57079633E+00
+1.82000000E+00,+0.00000000E+00,+0.00000000E+00,+3.04264144E-01,+3.04264144E-01,+1.57079633E+00,+0.00000000E+00,+1.05839940E+00,+1.05839940E+00,+1.57079633E+00
+1.82500000E+00,+0.00000000E+00,+0.00000000E+00,+2.99014171E-01,+2.99014171E-01,+1.57079633E+00,+0.00000000E+00,+1.05180274E+00,+1.05180274E+00,+1.57079633E+00
+1.83000000E+00,+0.00000000E+00,+0.00000000E+00,+2.93825659E-01,+2.93825659E-01,+1.57079633E+00,+0.00000000E+00,+1.04528331E+00,+1.04528331E+00,+1.57079633E+00
+1.83500000E+00,+0.00000000E+00,+0.00000000E+00,+2.88697593E-01,+2.88697593E-01,+1.57079633E+00,+0.00000000E+00,+1.03883983E+00,+1.03883983E+00,+1.57079633E+00
+1.84000000E+00,+0.00000000E+00,+0.00000000E+00,+2.83628980E-01,+2.83628980E-01,+1.57079633E+00,+0.00000000E+00,+1.03247106E+00,+1.03247106E+00,+1.57079633E+00
+1.84500000E+00,+0.00000000E+00,+0.00000000E+00,+2.78618845E-01,+2.78618845E-01,+1.57079633E+00,+0.00000000E+00,+1.02617576E+00,+1.02617576E+00,+1.57079633E+00
+1.85000000E+00,+0.00000000E+00,+0.00000000E+00,+2.73666238E-01,+2.73666238E-01,+1.57079633E+00,+0.00000000E+00,+1.01995275E+00,+1.01995275E+00,+1.57079633E+00
+1.85500000E+00,+0.00000000E+00,+0.00000000E+00,+2.68770226E-01,+2.68770226E-01,+1.57079633E+00,+0.00000000E+00,+1.01380085E+00,+1.01380085E+00,+1.57079633E+00
+1.86000000E+00,+0.00000000E+00,+0.00000000E+00,+2.63929898E-01,+2.63929898E-01,+1.57079633E+00,+0.00000000E+00,+1.00771892E+00,+1.00771892E+00,+1.57079633E+00
+1.86500000E+00,+0.00000000E+00,+0.00000000E+00,+2.59144361E-01,+2.59144361E-01,+1.57079633E+00,+0.00000000E+00,+1.00170583E+00,+1.00170583E+00,+1.57079633E+00
+1.87000000E+00,+0.00000000E+00,+0.00000000E+00,+2.54412741E-01,+2.54412741E-01,+1.57079633E+00,+0.00000000E+00,+9.95760491E-01,+9.95760491E-01,+1.57079633E+00
+1.87500000E+00,+0.00000000E+00,+0.00000000E+00,+2.49734181E-01,+2.49734181E-01,+1.57079633E+00,+0.00000000E+00,+9.89881822E-01,+9.89881822E-01,+1.57079633E+00
+1.88000000E+00,+0.00000000E+00,+0.00000000E+00,+2.45107843E-01,+2.45107843E-01,+1.57079633E+00,+0.00000000E+00,+9.84068772E-01,+9.84068772E-01,+1.57079633E+00
+1.88500000E+00,+0.00000000E+00,+0.00000000E+00,+2.40532906E-01,+2.40532906E-01,+1.57079633E+00,+0.00000000E+00,+9.78320307E-01,+9.78320307E-01,+1.57079633E+00
+1.89000000E+00,+0.00000000E+00,+0.00000000E+00,+2.36008567E-01,+2.36008567E-01,+1.57079633E+00,+0.00000000E+00,+9.72635418E-01,+9.72635418E-01,+1.57079633E+00
+1.89500000E+00,+0.00000000E+00,+0.00000000E+00,+2.31534036E-01,+2.31534036E-01,+1.57079633E+00,+0.00000000E+00,+9.67013115E-01,+9.67013115E-01,+1.57079633E+00
+1.90000000E+00,+0.00000000E+00,+0.00000000E+00,+2.27108542E-01,+2.27108542E-01,+1.57079633E+00,+0.00000000E+00,+9.61452427E-01,+9.61452427E-01,+1.57079633E+00
+1.90500000E+00,+0.00000000E+00,+0.00000000E+00,+2.22731328E-01,+2.22731328E-01,+1.57079633E+00,+0.00000000E+00,+9.55952404E-01,+9.55952404E-01,+1.57079633E+00
+1.91000000E+00,+0.00000000E+00,+0.00000000E+00,+2.18401654E-01,+2.18401654E-01,+1.57079633E+00,+0.00000000E+00,+9.50512116E-01,+9.50512116E-01,+1.57079633E+00
+1.91500000E+00,+0.00000000E+00,+0.00000000E+00,+2.14118793E-01,+2.14118793E-01,+1.57079633E+00,+0.00000000E+00,+9.45130648E-01,+9.45130648E-01,+1.57079633E+00
+1.92000000E+00,+0.00000000E+00,+0.00000000E+00,+2.09882034E-01,+2.09882034E-01,+1.57079633E+00,+0.00000000E+00,+9.39807107E-01,+9.39807107E-01,+1.57079633E+00
+1.92500000E+00,+0.00000000E+00,+0.00000000E+00,+2.05690677E-01,+2.05690677E-01,+1.57079633E+00,+0.00000000E+00,+9.34540615E-01,+9.34540615E-01,+1.57079633E+00
+1.93000000E+00,+0.00000000E+00,+0.00000000E+00,+2.01544039E-01,+2.01544039E-01,+1.57079633E+00,+0.00000000E+00,+9.29330314E-01,+9.29330314E-01,+1.57079633E+00
+1.93500000E+00,+0.00000000E+00,+0.00000000E+00,+1.97441450E-01,+1.97441450E-01,+1.57079633E+00,+0.00000000E+00,+9.24175360E-01,+9.24175360E-01,+1.57079633E+00
+1.94000000E+00,+0.00000000E+00,+0.00000000E+00,+1.93382252E-01,+1.93382252E-01,+1.57079633E+00,+0.00000000E+00,+9.19074927E-01,+9.19074927E-01,+1.57079633E+00
+1.94500000E+00,+0.00000000E+00,+0.00000000E+00,+1.89365800E-01,+1.89365800E-01,+1.57079633E+00,+0.00000000E+00,+9.14028205E-01,+9.14028205E-01,+1.57079633E+00
+1.95000000E+00,+0.00000000E+00,+0.00000000E+00,+1.85391461E-01,+1.85391461E-01,+1.57079633E+00,+0.00000000E+00,+9.09034399E-01,+9.09034399E-01,+1.57079633E+00
+1.95500000E+00,+0.00000000E+00,+0.00000000E+00,+1.81458615E-01,+1.81458615E-01,+1.57079633E+00,+0.00000000E+00,+9.04092730E-01,+9.04092730E-01,+1.57079633E+00
+1.96000000E+00,+0.00000000E+00,+0.00000000E+00,+1.77566655E-01,+1.77566655E-01,+1.57079633E+00,+0.00000000E+00,+8.99202434E-01,+8.99202434E-01,+1.57079633E+00
+1.96500000E+00,+0.00000000E+00,+0.00000000E+00,+1.73714983E-01,+1.73714983E-01,+1.57079633E+00,+0.00000000E+00,+8.94362760E-01,+8.94362760E-01,+1.57079633E+00
+1.97000000E+00,+0.00000000E+00,+0.00000000E+00,+1.69903014E-01,+1.69903014E-01,+1.57079633E+00,+0.00000000E+00,+8.89572974E-01,+8.89572974E-01,+1.57079633E+00
+1.97500000E+00,+0.00000000E+00,+0.00000000E+00,+1.66130173E-01,+1.66130173E-01,+1.57079633E+00,+0.00000000E+00,+8.84832353E-01,+8.84832353E-01,+1.57079633E+00
+1.98000000E+00,+0.00000000E+00,+0.00000000E+00,+1.62395897E-01,+1.62395897E-01,+1.57079633E+00,+0.00000000E+00,+8.80140189E-01,+8.80140189E-01,+1.57079633E+00
+1.98500000E+00,+0.00000000E+00,+0.00000000E+00,+1.58699633E-01,+1.58699633E-01,+1.57079633E+00,+0.00000000E+00,+8.75495787E-01,+8.75495787E-01,+1.57079633E+00
+1.99000000E+00,+0.00000000E+00,+0.00000000E+00,+1.55040838E-01,+1.55040838E-01,+1.57079633E+00,+0.00000000E+00,+8.70898466E-01,+8.70898466E-01,+1.57079633E+00
