s1,s2,Re(r_ibc3.tm),Im(r_ibc3.tm),Abs(r_ibc3.tm),Arg(r_ibc3.tm),Re(r_ibc3.te),Im(r_ibc3.te),Abs(r_ibc3.te),Arg(r_ibc3.te)
+5.30000000E-01,+0.00000000E+00,-6.42556110E-01,-7.66238635E-01,+1.00000000E+00,-2.26862586E+00,+3.44568829E-01,-9.38761057E-01,+1.00000000E+00,-1.21901688E+00
+5.35000000E-01,+0.00000000E+00,-6.34937478E-01,-7.72563524E-01,+1.00000000E+00,-2.25872392E+00,+3.89812045E-01,-9.20894440E-01,+1.00000000E+00,-1.17036884E+00
+5.40000000E-01,+0.00000000E+00,-6.27086375E-01,-7.78949727E-01,+1.00000000E+00,-2.24860343E+00,+4.35117330E-01,-9.00373761E-01,+1.00000000E+00,-1.12062774E+00
+5.45000000E-01,+0.00000000E+00,-6.18994457E-01,-7.85395354E-01,+1.00000000E+00,-2.23825808E+00,+4.80267184E-01,-8.77122244E-01,+1.00000000E+00,-1.06983703E+00
+5.50000000E-01,+0.00000000E+00,-6.10653022E-01,-7.91898281E-01,+1.00000000E+00,-2.22768128E+00,+5.25027915E-01,-8.51085006E-01,+1.00000000E+00,-1.01804841E+00
+5.55000000E-01,+0.00000000E+00,-6.02052995E-01,-7.98456130E-01,+1.00000000E+00,-2.21686616E+00,+5.69152115E-01,-8.22232248E-01,+1.00000000E+00,-9.65322039E-01
+5.60000000E-01,+0.00000000E+00,-5.93184913E-01,-8.05066245E-01,+1.00000000E+00,-2.20580552E+00,+6.12381805E-01,-7.90562158E-01,+1.00000000E+00,-9.11726440E-01
+5.65000000E-01,+0.00000000E+00,-5.84038903E-01,-8.11725668E-01,+1.00000000E+00,-2.19449186E+00,+6.54452206E-01,-7.56103373E-01,+1.00000000E+00,-8.57338430E-01
+5.70000000E-01,+0.00000000E+00,-5.74604667E-01,-8.18431107E-01,+1.00000000E+00,-2.18291736E+00,+6.95096085E-01,-7.18916846E-01,+1.00000000E+00,-8.02242782E-01
+5.75000000E-01,+0.00000000E+00,-5.64871463E-01,-8.25178908E-01,+1.00000000E+00,-2.17107380E+00,+7.34048553E-01,-6.79096990E-01,+1.00000000E+00,-7.46531756E-01
+5.80000000E-01,+0.00000000E+00,-5.54828083E-01,-8.31965022E-01,+1.00000000E+00,-2.15895264E+00,+7.71052182E-01,-6.36771963E-01,+1.00000000E+00,-6.90304456E-01
+5.85000000E-01,+0.00000000E+00,-5.44462834E-01,-8.38784968E-01,+1.00000000E+00,-2.14654490E+00,+8.05862269E-01,-5.92103035E-01,+1.00000000E+00,-6.33666017E-01
+5.90000000E-01,+0.00000000E+00,-5.33763517E-01,-8.45633791E-01,+1.00000000E+00,-2.13384120E+00,+8.38252040E-01,-5.45282970E-01,+1.00000000E+00,-5.76726650E-01
+5.95000000E-01,+0.00000000E+00,-5.22717406E-01,-8.52506020E-01,+1.00000000E+00,-2.12083172E+00,+8.68017592E-01,-4.96533443E-01,+1.00000000E+00,-5.19600544E-01
+6.00000000E-01,+0.00000000E+00,-5.11311226E-01,-8.59395619E-01,+1.00000000E+00,-2.10750618E+00,+8.94982358E-01,-4.46101534E-01,+1.00000000E+00,-4.62404673E-01
+6.05000000E-01,+0.00000000E+00,-4.99531131E-01,-8.66295936E-01,+1.00000000E+00,-2.09385378E+00,+9.19000900E-01,-3.94255433E-01,+1.00000000E+00,-4.05257518E-01
+6.10000000E-01,+0.00000000E+00,-4.87362682E-01,-8.73199643E-01,+1.00000000E+00,-2.07986323E+00,+9.39961873E-01,-3.41279472E-01,+1.00000000E+00,-3.48277758E-01
+6.15000000E-01,+0.00000000E+00,-4.74790823E-01,-8.80098673E-01,+1.00000000E+00,-2.06552267E+00,+9.57790029E-01,-2.87468714E-01,+1.00000000E+00,-2.91582945E-01
+6.20000000E-01,+0.00000000E+00,-4.61799862E-01,-8.86984153E-01,+1.00000000E+00,-2.05081965E+00,+9.72447189E-01,-2.33123284E-01,+1.00000000E+00,-2.35288230E-01
+6.25000000E-01,+0.00000000E+00,-4.48373447E-01,-8.93846325E-01,+1.00000000E+00,-2.03574111E+00,+9.83932166E-01,-1.78542690E-01,+1.00000000E+00,-1.79505144E-01
+6.30000000E-01,+0.00000000E+00,-4.34494545E-01,-9.00674464E-01,+1.00000000E+00,-2.02027333E+00,+9.92279676E-01,-1.24020336E-01,+1.00000000E+00,-1.24340484E-01
+6.35000000E-01,+0.00000000E+00,-4.20145425E-01,-9.07456788E-01,+1.00000000E+00,-2.00440190E+00,+9.97558315E-01,-6.98384366E-02,+1.00000000E+00,-6.98953334E-02
+6.40000000E-01,+0.00000000E+00,-4.05307637E-01,-9.14180354E-01,+1.00000000E+00,-1.98811165E+00,+9.99867740E-01,-1.62635061E-02,+1.00000000E+00,-1.62642232E-02
+6.45000000E-01,+0.00000000E+00,-3.89961997E-01,-9.20830951E-01,+1.00000000E+00,-1.97138665E+00,+9.99335206E-01,+3.64574596E-02,+1.00000000E+00,+3.64655406E-02
+6.50000000E-01,+0.00000000E+00,-3.74088574E-01,-9.27392980E-01,+1.00000000E+00,-1.95421012E+00,+9.96111634E-01,+8.81000135E-02,+1.00000000E+00,+8.82143797E-02
+6.55000000E-01,+0.00000000E+00,-3.57666680E-01,-9.33849317E-01,+1.00000000E+00,-1.93656442E+00,+9.90367402E-01,+1.38464466E-01,+1.00000000E+00,+1.38910777E-01
+6.60000000E-01,+0.00000000E+00,-3.40674866E-01,-9.40181172E-01,+1.00000000E+00,-1.91843094E+00,+9.82288021E-01,+1.87377276E-01,+1.00000000E+00,+1.88491448E-01
+6.65000000E-01,+0.00000000E+00,-3.23090922E-01,-9.46367928E-01,+1.00000000E+00,-1.89979009E+00,+9.72069867E-01,+2.34691655E-01,+1.00000000E+00,+2.36901351E-01
+6.70000000E-01,+0.00000000E+00,-3.04891884E-01,-9.52386969E-01,+1.00000000E+00,-1.88062123E+00,+9.59916107E-01,+2.80287474E-01,+1.00000000E+00,+2.84093574E-01
