s1,s2,Re(r_ex.tm),Im(r_ex.tm),Abs(r_ex.tm),Arg(r_ex.tm),Re(r_ex.te),Im(r_ex.te),Abs(r_ex.te),Arg(r_ex.te)
+1.38000000E+00,+0.00000000E+00,-1.67623498E+01,+0.00000000E+00,+1.67623498E+01,+3.14159265E+00,-2.73778715E+00,+0.00000000E+00,+2.73778715E+00,+3.14159265E+00
+1.38500000E+00,+0.00000000E+00,-1.84081867E+01,+0.00000000E+00,+1.84081867E+01,+3.14159265E+00,-2.75112446E+00,+0.00000000E+00,+2.75112446E+00,+3.14159265E+00
+1.39000000E+00,+0.00000000E+00,-2.04220799E+01,+0.00000000E+00,+2.04220799E+01,+3.14159265E+00,-2.76451947E+00,+0.00000000E+00,+2.76451947E+00,+3.14159265E+00
+1.39500000E+00,+0.00000000E+00,-2.29431153E+01,+0.00000000E+00,+2.29431153E+01,+3.14159265E+00,-2.77797175E+00,+0.00000000E+00,+2.77797175E+00,+3.14159265E+00
+1.40000000E+00,+0.00000000E+00,-2.61905644E+01,+0.00000000E+00,+2.61905644E+01,+3.14159265E+00,-2.79148088E+00,+0.00000000E+00,+2.79148088E+00,+3.14159265E+00
+1.40500000E+00,+0.00000000E+00,-3.05314015E+01,+0.00000000E+00,+3.05314015E+01,+3.14159265E+00,-2.80504650E+00,+0.00000000E+00,+2.80504650E+00,+3.14159265E+00
+1.41000000E+00,+0.00000000E+00,-3.66298531E+01,+0.00000000E+00,+3.66298531E+01,+3.14159265E+00,-2.81866827E+00,+0.00000000E+00,+2.81866827E+00,+3.14159265E+00
+1.41500000E+00,+0.00000000E+00,-4.58247918E+01,+0.00000000E+00,+4.58247918E+01,+3.14159265E+00,-2.83234585E+00,+0.00000000E+00,+2.83234585E+00,+3.14159265E+00
+1.42000000E+00,+0.00000000E+00,-6.12777844E+01,+0.00000000E+00,+6.12777844E+01,+3.14159265E+00,-2.84607897E+00,+0.00000000E+00,+2.84607897E+00,+3.14159265E+00
+1.42500000E+00,+0.00000000E+00,-9.26750478E+01,+0.00000000E+00,+9.26750478E+01,+3.14159265E+00,-2.85986736E+00,+0.00000000E+00,+2.85986736E+00,+3.14159265E+00
+1.43000000E+00,+0.00000000E+00,-1.90998522E+02,+0.00000000E+00,+1.90998522E+02,+3.14159265E+00,-2.87371075E+00,+0.00000000E+00,+2.87371075E+00,+3.14159265E+00
+1.43500000E+00,+0.00000000E+00,+2.89415570E+03,+0.00000000E+00,+2.89415570E+03,+0.00000000E+00,-2.88760894E+00,+0.00000000E+00,+2.88760894E+00,+3.14159265E+00
+1.44000000E+00,+0.00000000E+00,+1.67967674E+02,+0.00000000E+00,+1.67967674E+02,+0.00000000E+00,-2.90156170E+00,+0.00000000E+00,+2.90156170E+00,+3.14159265E+00
+1.44500000E+00,+0.00000000E+00,+8.62902556E+01,+0.00000000E+00,+8.62902556E+01,+0.00000000E+00,-2.91556885E+00,+0.00000000E+00,+2.91556885E+00,+3.14159265E+00
+1.45000000E+00,+0.00000000E+00,+5.79650795E+01,+0.00000000E+00,+5.79650795E+01,+0.00000000E+00,-2.92963023E+00,+0.00000000E+00,+2.92963023E+00,+3.14159265E+00
+1.45500000E+00,+0.00000000E+00,+4.35864816E+01,+0.00000000E+00,+4.35864816E+01,+0.00000000E+00,-2.94374566E+00,+0.00000000E+00,+2.94374566E+00,+3.14159265E+00
+1.46000000E+00,+0.00000000E+00,+3.48886259E+01,+0.00000000E+00,+3.48886259E+01,+0.00000000E+00,-2.95791501E+00,+0.00000000E+00,+2.95791501E+00,+3.14159265E+00
+1.46500000E+00,+0.00000000E+00,+2.90600807E+01,+0.00000000E+00,+2.90600807E+01,+0.00000000E+00,-2.97213815E+00,+0.00000000E+00,+2.97213815E+00,+3.14159265E+00
+1.47000000E+00,+0.00000000E+00,+2.48818944E+01,+0.00000000E+00,+2.48818944E+01,+0.00000000E+00,-2.98641498E+00,+0.00000000E+00,+2.98641498E+00,+3.14159265E+00
+1.47500000E+00,+0.00000000E+00,+2.17399215E+01,+0.00000000E+00,+2.17399215E+01,+0.00000000E+00,-3.00074537E+00,+0.00000000E+00,+3.00074537E+00,+3.14159265E+00
+1.48000000E+00,+0.00000000E+00,+1.92911098E+01,+0.00000000E+00,+1.92911098E+01,+0.00000000E+00,-3.01512926E+00,+0.00000000E+00,+3.01512926E+00,+3.14159265E+00
+1.48500000E+00,+0.00000000E+00,+1.73287855E+01,+0.00000000E+00,+1.73287855E+01,+0.00000000E+00,-3.02956655E+00,+0.00000000E+00,+3.02956655E+00,+3.14159265E+00
+1.49000000E+00,+0.00000000E+00,+1.57210096E+01,+0.00000000E+00,+1.57210096E+01,+0.00000000E+00,-3.04405718E+00,+0.00000000E+00,+3.04405718E+00,+3.14159265E+00
+1.49500000E+00,+0.00000000E+00,+1.43795975E+01,+0.00000000E+00,+1.43795975E+01,+0.00000000E+00,-3.05860110E+00,+0.00000000E+00,+3.05860110E+00,+3.14159265E+00
+1.50000000E+00,+0.00000000E+00,+1.32433702E+01,+0.00000000E+00,+1.32433702E+01,+0.00000000E+00,-3.07319825E+00,+0.00000000E+00,+3.07319825E+00,+3.14159265E+00
+1.50500000E+00,+0.00000000E+00,+1.22685517E+01,+0.00000000E+00,+1.22685517E+01,+0.00000000E+00,-3.08784859E+00,+0.00000000E+00,+3.08784859E+00,+3.14159265E+00
+1.51000000E+00,+0.00000000E+00,+1.14229919E+01,+0.00000000E+00,+1.14229919E+01,+0.00000000E+00,-3.10255209E+00,+0.00000000E+00,+3.10255209E+00,+3.14159265E+00
+1.51500000E+00,+0.00000000E+00,+1.06825472E+01,+0.00000000E+00,+1.06825472E+01,+0.00000000E+00,-3.11730873E+00,+0.00000000E+00,+3.11730873E+00,+3.14159265E+00
+1.52000000E+00,+0.00000000E+00,+1.00287345E+01,+0.00000000E+00,+1.00287345E+01,+0.00000000E+00,-3.13211850E+00,+0.00000000E+00,+3.13211850E+00,+3.14159265E+00
+1.52500000E+00,+0.00000000E+00,+9.44716398E+00,+0.00000000E+00,+9.44716398E+00,+0.00000000E+00,-3.14698137E+00,+0.00000000E+00,+3.14698137E+00,+3.14159265E+00
+1.53000000E+00,+0.00000000E+00,+8.92646557E+00,+0.00000000E+00,+8.92646557E+00,+0.00000000E+00,-3.16189736E+00,+0.00000000E+00,+3.16189736E+00,+3.14159265E+00
+1.53500000E+00,+0.00000000E+00,+8.45753621E+00,+0.00000000E+00,+8.45753621E+00,+0.00000000E+00,-3.17686646E+00,+0.00000000E+00,+3.17686646E+00,+3.14159265E+00
+1.54000000E+00,+0.00000000E+00,+8.03300170E+00,+0.00000000E+00,+8.03300170E+00,+0.00000000E+00,-3.19188868E+00,+0.00000000E+00,+3.19188868E+00,+3.14159265E+00
+1.54500000E+00,+0.00000000E+00,+7.64682493E+00,+0.00000000E+00,+7.64682493E+00,+0.00000000E+00,-3.20696405E+00,+0.00000000E+00,+3.20696405E+00,+3.14159265E+00
+1.55000000E+00,+0.00000000E+00,+7.29401590E+00,+0.00000000E+00,+7.29401590E+00,+0.00000000E+00,-3.22209258E+00,+0.00000000E+00,+3.22209258E+00,+3.14159265E+00
+1.55500000E+00,+0.00000000E+00,+6.97041422E+00,+0.00000000E+00,+6.97041422E+00,+0.00000000E+00,-3.23727429E+00,+0.00000000E+00,+3.23727429E+00,+3.14159265E+00
+1.56000000E+00,+0.00000000E+00,+6.67252351E+00,+0.00000000E+00,+6.67252351E+00,+0.00000000E+00,-3.25250922E+00,+0.00000000E+00,+3.25250922E+00,+3.14159265E+00
+1.56500000E+00,+0.00000000E+00,+6.39738407E+00,+0.00000000E+00,+6.39738407E+00,+0.00000000E+00,-3.26779740E+00,+0.00000000E+00,+3.26779740E+00,+3.14159265E+00
+1.57000000E+00,+0.00000000E+00,+6.14247369E+00,+0.00000000E+00,+6.14247369E+00,+0.00000000E+00,-3.28313888E+00,+0.00000000E+00,+3.28313888E+00,+3.14159265E+00
+1.57500000E+00,+0.00000000E+00,+5.90562969E+00,+0.00000000E+00,+5.90562969E+00,+0.00000000E+00,-3.29853369E+00,+0.00000000E+00,+3.29853369E+00,+3.14159265E+00
+1.58000000E+00,+0.00000000E+00,+5.68498710E+00,+0.00000000E+00,+5.68498710E+00,+0.00000000E+00,-3.31398189E+00,+0.00000000E+00,+3.31398189E+00,+3.14159265E+00
+1.58500000E+00,+0.00000000E+00,+5.47892911E+00,+0.00000000E+00,+5.47892911E+00,+0.00000000E+00,-3.32948352E+00,+0.00000000E+00,+3.32948352E+00,+3.14159265E+00
+1.59000000E+00,+0.00000000E+00,+5.28604713E+00,+0.00000000E+00,+5.28604713E+00,+0.00000000E+00,-3.34503864E+00,+0.00000000E+00,+3.34503864E+00,+3.14159265E+00
+1.59500000E+00,+0.00000000E+00,+5.10510832E+00,+0.00000000E+00,+5.10510832E+00,+0.00000000E+00,-3.36064731E+00,+0.00000000E+00,+3.36064731E+00,+3.14159265E+00
+1.60000000E+00,+0.00000000E+00,+4.93502901E+00,+0.00000000E+00,+4.93502901E+00,+0.00000000E+00,-3.37630959E+00,+0.00000000E+00,+3.37630959E+00,+3.14159265E+00
+1.60500000E+00,+0.00000000E+00,+4.77485280E+00,+0.00000000E+00,+4.77485280E+00,+0.00000000E+00,-3.39202554E+00,+0.00000000E+00,+3.39202554E+00,+3.14159265E+00
+1.61000000E+00,+0.00000000E+00,+4.62373242E+00,+0.00000000E+00,+4.62373242E+00,+0.00000000E+00,-3.40779524E+00,+0.00000000E+00,+3.40779524E+00,+3.14159265E+00
+1.61500000E+00,+0.00000000E+00,+4.48091459E+00,+0.00000000E+00,+4.48091459E+00,+0.00000000E+00,-3.42361874E+00,+0.00000000E+00,+3.42361874E+00,+3.14159265E+00
+1.62000000E+00,+0.00000000E+00,+4.34572733E+00,+0.00000000E+00,+4.34572733E+00,+0.00000000E+00,-3.43949613E+00,+0.00000000E+00,+3.43949613E+00,+3.14159265E+00
+1.62500000E+00,+0.00000000E+00,+4.21756929E+00,+0.00000000E+00,+4.21756929E+00,+0.00000000E+00,-3.45542748E+00,+0.00000000E+00,+3.45542748E+00,+3.14159265E+00
+1.63000000E+00,+0.00000000E+00,+4.09590073E+00,+0.00000000E+00,+4.09590073E+00,+0.00000000E+00,-3.47141286E+00,+0.00000000E+00,+3.47141286E+00,+3.14159265E+00
+1.63500000E+00,+0.00000000E+00,+3.98023578E+00,+0.00000000E+00,+3.98023578E+00,+0.00000000E+00,-3.48745235E+00,+0.00000000E+00,+3.48745235E+00,+3.14159265E+00
+1.64000000E+00,+0.00000000E+00,+3.87013592E+00,+0.00000000E+00,+3.87013592E+00,+0.00000000E+00,-3.50354604E+00,+0.00000000E+00,+3.50354604E+00,+3.14159265E+00
+1.64500000E+00,+0.00000000E+00,+3.76520434E+00,+0.00000000E+00,+3.76520434E+00,+0.00000000E+00,-3.51969401E+00,+0.00000000E+00,+3.51969401E+00,+3.14159265E+00
+1.65000000E+00,+0.00000000E+00,+3.66508110E+00,+0.00000000E+00,+3.66508110E+00,+0.00000000E+00,-3.53589634E+00,+0.00000000E+00,+3.53589634E+00,+3.14159265E+00
+1.65500000E+00,+0.00000000E+00,+3.56943894E+00,+0.00000000E+00,+3.56943894E+00,+0.00000000E+00,-3.55215313E+00,+0.00000000E+00,+3.55215313E+00,+3.14159265E+00
+1.66000000E+00,+0.00000000E+00,+3.47797964E+00,+0.00000000E+00,+3.47797964E+00,+0.00000000E+00,-3.56846445E+00,+0.00000000E+00,+3.56846445E+00,+3.14159265E+00
+1.66500000E+00,+0.00000000E+00,+3.39043091E+00,+0.00000000E+00,+3.39043091E+00,+0.00000000E+00,-3.58483040E+00,+0.00000000E+00,+3.58483040E+00,+3.14159265E+00
+1.67000000E+00,+0.00000000E+00,+3.30654358E+00,+0.00000000E+00,+3.30654358E+00,+0.00000000E+00,-3.60125107E+00,+0.00000000E+00,+3.60125107E+00,+3.14159265E+00
+1.67500000E+00,+0.00000000E+00,+3.22608924E+00,+0.00000000E+00,+3.22608924E+00,+0.00000000E+00,-3.61772656E+00,+0.00000000E+00,+3.61772656E+00,+3.14159265E+00
+1.68000000E+00,+0.00000000E+00,+3.14885810E+00,+0.00000000E+00,+3.14885810E+00,+0.00000000E+00,-3.63425695E+00,+0.00000000E+00,+3.63425695E+00,+3.14159265E+00
+1.68500000E+00,+0.00000000E+00,+3.07465714E+00,+0.00000000E+00,+3.07465714E+00,+0.00000000E+00,-3.65084235E+00,+0.00000000E+00,+3.65084235E+00,+3.14159265E+00
+1.69000000E+00,+0.00000000E+00,+3.00330846E+00,+0.00000000E+00,+3.00330846E+00,+0.00000000E+00,-3.66748285E+00,+0.00000000E+00,+3.66748285E+00,+3.14159265E+00
+1.69500000E+00,+0.00000000E+00,+2.93464783E+00,+0.00000000E+00,+2.93464783E+00,+0.00000000E+00,-3.68417855E+00,+0.00000000E+00,+3.68417855E+00,+3.14159265E+00
+1.70000000E+00,+0.00000000E+00,+2.86852341E+00,+0.00000000E+00,+2.86852341E+00,+0.00000000E+00,-3.70092954E+00,+0.00000000E+00,+3.70092954E+00,+3.14159265E+00
+1.70500000E+00,+0.00000000E+00,+2.80479459E+00,+0.00000000E+00,+2.80479459E+00,+0.00000000E+00,-3.71773594E+00,+0.00000000E+00,+3.71773594E+00,+3.14159265E+00
+1.71000000E+00,+0.00000000E+00,+2.74333099E+00,+0.00000000E+00,+2.74333099E+00,+0.00000000E+00,-3.73459783E+00,+0.00000000E+00,+3.73459783E+00,+3.14159265E+00
+1.71500000E+00,+0.00000000E+00,+2.68401151E+00,+0.00000000E+00,+2.68401151E+00,+0.00000000E+00,-3.75151532E+00,+0.00000000E+00,+3.75151532E+00,+3.14159265E+00
+1.72000000E+00,+0.00000000E+00,+2.62672357E+00,+0.00000000E+00,+2.62672357E+00,+0.00000000E+00,-3.76848852E+00,+0.00000000E+00,+3.76848852E+00,+3.14159265E+00
+1.72500000E+00,+0.00000000E+00,+2.57136232E+00,+0.00000000E+00,+2.57136232E+00,+0.00000000E+00,-3.78551753E+00,+0.00000000E+00,+3.78551753E+00,+3.14159265E+00
+1.73000000E+00,+0.00000000E+00,+2.51783005E+00,+0.00000000E+00,+2.51783005E+00,+0.00000000E+00,-3.80260245E+00,+0.00000000E+00,+3.80260245E+00,+3.14159265E+00
+1.73500000E+00,+0.00000000E+00,+2.46603552E+00,+0.00000000E+00,+2.46603552E+00,+0.00000000E+00,-3.81974338E+00,+0.00000000E+00,+3.81974338E+00,+3.14159265E+00
+1.74000000E+00,+0.00000000E+00,+2.41589349E+00,+0.00000000E+00,+2.41589349E+00,+0.00000000E+00,-3.83694044E+00,+0.00000000E+00,+3.83694044E+00,+3.14159265E+00
+1.74500000E+00,+0.00000000E+00,+2.36732422E+00,+0.00000000E+00,+2.36732422E+00,+0.00000000E+00,-3.85419373E+00,+0.00000000E+00,+3.85419373E+00,+3.14159265E+00
+1.75000000E+00,+0.00000000E+00,+2.32025301E+00,+0.00000000E+00,+2.32025301E+00,+0.00000000E+00,-3.87150336E+00,+0.00000000E+00,+3.87150336E+00,+3.14159265E+00
+1.75500000E+00,+0.00000000E+00,+2.27460984E+00,+0.00000000E+00,+2.27460984E+00,+0.00000000E+00,-3.88886943E+00,+0.00000000E+00,+3.88886943E+00,+3.14159265E+00
+1.76000000E+00,+0.00000000E+00,+2.23032899E+00,+0.00000000E+00,+2.23032899E+00,+0.00000000E+00,-3.90629205E+00,+0.00000000E+00,+3.90629205E+00,+3.14159265E+00
+1.76500000E+00,+0.00000000E+00,+2.18734873E+00,+0.00000000E+00,+2.18734873E+00,+0.00000000E+00,-3.92377134E+00,+0.00000000E+00,+3.92377134E+00,+3.14159265E+00
+1.77000000E+00,+0.00000000E+00,+2.14561100E+00,+0.00000000E+00,+2.14561100E+00,+0.00000000E+00,-3.94130740E+00,+0.00000000E+00,+3.94130740E+00,+3.14159265E+00
+1.77500000E+00,+0.00000000E+00,+2.10506116E+00,+0.00000000E+00,+2.10506116E+00,+0.00000000E+00,-3.95890034E+00,+0.00000000E+00,+3.95890034E+00,+3.14159265E+00
+1.78000000E+00,+0.00000000E+00,+2.06564773E+00,+0.00000000E+00,+2.06564773E+00,+0.00000000E+00,-3.97655027E+00,+0.00000000E+00,+3.97655027E+00,+3.14159265E+00
+1.78500000E+00,+0.00000000E+00,+2.02732218E+00,+0.00000000E+00,+2.02732218E+00,+0.00000000E+00,-3.99425730E+00,+0.00000000E+00,+3.99425730E+00,+3.14159265E+00
+1.79000000E+00,+0.00000000E+00,+1.99003871E+00,+0.00000000E+00,+1.99003871E+00,+0.00000000E+00,-4.01202154E+00,+0.00000000E+00,+4.01202154E+00,+3.14159265E+00
+1.79500000E+00,+0.00000000E+00,+1.95375406E+00,+0.00000000E+00,+1.95375406E+00,+0.00000000E+00,-4.02984311E+00,+0.00000000E+00,+4.02984311E+00,+3.14159265E+00
+1.80000000E+00,+0.00000000E+00,+1.91842733E+00,+0.00000000E+00,+1.91842733E+00,+0.00000000E+00,-4.04772211E+00,+0.00000000E+00,+4.04772211E+00,+3.14159265E+00
