s; real(z.tm); imag(z.tm); abs(z.tm); angle(z.tm); real(z.te); imag(z.te); abs(z.te); angle(z.te); 
5.600000e-01; 3.058664e-14; -9.340912e-01; 9.340912e-01; -1.570796e+00; 2.609024e-15; -7.691900e-01; 7.691900e-01; -1.570796e+00; 
5.700000e-01; -5.451195e-14; -9.321563e-01; 9.321563e-01; -1.570796e+00; -4.274359e-15; -7.660623e-01; 7.660623e-01; -1.570796e+00; 
5.800000e-01; 9.603429e-15; -9.301963e-01; 9.301963e-01; -1.570796e+00; 2.442491e-15; -7.628923e-01; 7.628923e-01; -1.570796e+00; 
5.900000e-01; -3.019807e-14; -9.282115e-01; 9.282115e-01; -1.570796e+00; -7.660539e-15; -7.596806e-01; 7.596806e-01; -1.570796e+00; 
6.000000e-01; 1.576517e-14; -9.262024e-01; 9.262024e-01; -1.570796e+00; 4.773959e-15; -7.564277e-01; 7.564277e-01; -1.570796e+00; 
6.100000e-01; -2.492451e-14; -9.241693e-01; 9.241693e-01; -1.570796e+00; -9.936496e-15; -7.531343e-01; 7.531343e-01; -1.570796e+00; 
6.200000e-01; 2.864375e-14; -9.221128e-01; 9.221128e-01; -1.570796e+00; 2.325917e-14; -7.498009e-01; 7.498009e-01; -1.570796e+00; 
6.300000e-01; -3.608225e-14; -9.200331e-01; 9.200331e-01; -1.570796e+00; -3.486100e-14; -7.464283e-01; 7.464283e-01; -1.570796e+00; 
6.400000e-01; -9.547918e-15; -9.179308e-01; 9.179308e-01; -1.570796e+00; -2.164935e-14; -7.430169e-01; 7.430169e-01; -1.570796e+00; 
6.500000e-01; -1.038059e-14; -9.158063e-01; 9.158063e-01; -1.570796e+00; -2.092770e-14; -7.395674e-01; 7.395674e-01; -1.570796e+00; 
6.600000e-01; 5.828671e-15; -9.136599e-01; 9.136599e-01; -1.570796e+00; 3.014256e-14; -7.360805e-01; 7.360805e-01; -1.570796e+00; 
6.700000e-01; -1.587619e-14; -9.114922e-01; 9.114922e-01; -1.570796e+00; -9.311996e-14; -7.325567e-01; 7.325567e-01; -1.570796e+00; 
6.800000e-01; -9.436896e-16; -9.093035e-01; 9.093035e-01; -1.570796e+00; -5.939693e-15; -7.289966e-01; 7.289966e-01; -1.570796e+00; 
6.900000e-01; -9.992007e-16; -9.070942e-01; 9.070942e-01; -1.570796e+00; -3.837208e-14; -7.254009e-01; 7.254009e-01; -1.570796e+00; 
7.000000e-01; -2.289835e-16; -9.048648e-01; 9.048648e-01; -1.570796e+00; -3.118339e-14; -7.217703e-01; 7.217703e-01; -1.570796e+00; 
7.100000e-01; 3.955170e-16; -9.026158e-01; 9.026158e-01; -1.570796e+00; 7.723011e-14; -7.181052e-01; 7.181052e-01; -1.570796e+00; 
7.200000e-01; 5.689893e-16; -9.003474e-01; 9.003474e-01; -1.570796e+00; 1.267042e-14; -7.144064e-01; 7.144064e-01; -1.570796e+00; 
7.300000e-01; -3.330669e-15; -8.980602e-01; 8.980602e-01; -1.570796e+00; -5.569156e-14; -7.106745e-01; 7.106745e-01; -1.570796e+00; 
7.400000e-01; -1.187939e-14; -8.957546e-01; 8.957546e-01; -1.570796e+00; -9.359180e-14; -7.069101e-01; 7.069101e-01; -1.570796e+00; 
7.500000e-01; -4.496403e-15; -8.934310e-01; 8.934310e-01; -1.570796e+00; -3.980150e-14; -7.031137e-01; 7.031137e-01; -1.570796e+00; 
7.600000e-01; -2.181588e-14; -8.910899e-01; 8.910899e-01; -1.570796e+00; -6.972201e-14; -6.992862e-01; 6.992862e-01; -1.570796e+00; 
7.700000e-01; -1.970646e-14; -8.887315e-01; 8.887315e-01; -1.570796e+00; -5.323519e-14; -6.954280e-01; 6.954280e-01; -1.570796e+00; 
7.800000e-01; 4.218847e-15; -8.863565e-01; 8.863565e-01; -1.570796e+00; 8.104628e-15; -6.915397e-01; 6.915397e-01; -1.570796e+00; 
7.900000e-01; 3.202993e-14; -8.839652e-01; 8.839652e-01; -1.570796e+00; 3.508305e-14; -6.876221e-01; 6.876221e-01; -1.570796e+00; 
8.000000e-01; -5.184742e-14; -8.815579e-01; 8.815579e-01; -1.570796e+00; -3.758105e-14; -6.836757e-01; 6.836757e-01; -1.570796e+00; 
8.100000e-01; -8.326673e-15; -8.791352e-01; 8.791352e-01; -1.570796e+00; -7.049916e-15; -6.797011e-01; 6.797011e-01; -1.570796e+00; 
8.200000e-01; -9.675594e-14; -8.766975e-01; 8.766975e-01; -1.570796e+00; -3.791412e-14; -6.756990e-01; 6.756990e-01; -1.570796e+00; 
8.300000e-01; 5.850875e-14; -8.742451e-01; 8.742451e-01; -1.570796e+00; 1.459943e-14; -6.716699e-01; 6.716699e-01; -1.570796e+00; 
8.400000e-01; 4.801715e-14; -8.717784e-01; 8.717784e-01; -1.570796e+00; 9.547918e-15; -6.676146e-01; 6.676146e-01; -1.570796e+00; 
8.500000e-01; -2.814415e-14; -8.692980e-01; 8.692980e-01; -1.570796e+00; -2.997602e-15; -6.635335e-01; 6.635335e-01; -1.570796e+00; 
8.600000e-01; -1.782741e-13; -8.668042e-01; 8.668042e-01; -1.570796e+00; -1.368350e-14; -6.594273e-01; 6.594273e-01; -1.570796e+00; 
8.700000e-01; 8.851253e-14; -8.642973e-01; 8.642973e-01; -1.570796e+00; 3.969047e-15; -6.552966e-01; 6.552966e-01; -1.570796e+00; 
8.800000e-01; -1.547373e-14; -8.617779e-01; 8.617779e-01; -1.570796e+00; 1.942890e-16; -6.511420e-01; 6.511420e-01; -1.570796e+00; 
8.900000e-01; -2.627065e-14; -8.592462e-01; 8.592462e-01; -1.570796e+00; -5.689893e-16; -6.469642e-01; 6.469642e-01; -1.570796e+00; 
9.000000e-01; 2.116363e-15; -8.567028e-01; 8.567028e-01; -1.570796e+00; -2.896988e-16; -6.427636e-01; 6.427636e-01; -1.570796e+00; 
9.100000e-01; -6.701584e-14; -8.541479e-01; 8.541479e-01; -1.570796e+00; -4.163336e-17; -6.385409e-01; 6.385409e-01; -1.570796e+00; 
9.200000e-01; -1.637579e-15; -8.515821e-01; 8.515821e-01; -1.570796e+00; 3.747003e-16; -6.342967e-01; 6.342967e-01; -1.570796e+00; 
9.300000e-01; 4.560241e-14; -8.490056e-01; 8.490056e-01; -1.570796e+00; 1.193490e-15; -6.300315e-01; 6.300315e-01; -1.570796e+00; 
9.400000e-01; -6.777912e-14; -8.464190e-01; 8.464190e-01; -1.570796e+00; -4.329870e-15; -6.257460e-01; 6.257460e-01; -1.570796e+00; 
9.500000e-01; 2.359224e-14; -8.438224e-01; 8.438224e-01; -1.570796e+00; 2.498002e-15; -6.214408e-01; 6.214408e-01; -1.570796e+00; 
9.600000e-01; -1.554312e-14; -8.412164e-01; 8.412164e-01; -1.570796e+00; -2.664535e-15; -6.171163e-01; 6.171163e-01; -1.570796e+00; 
9.700000e-01; -3.125278e-14; -8.386014e-01; 8.386014e-01; -1.570796e+00; -6.938894e-15; -6.127732e-01; 6.127732e-01; -1.570796e+00; 
9.800000e-01; -7.105427e-15; -8.359776e-01; 8.359776e-01; -1.570796e+00; -2.442491e-15; -6.084120e-01; 6.084120e-01; -1.570796e+00; 
9.900000e-01; 1.842970e-14; -8.333454e-01; 8.333454e-01; -1.570796e+00; 7.716050e-15; -6.040333e-01; 6.040333e-01; -1.570796e+00; 
1.000000e+00; -1.276756e-14; -8.307053e-01; 8.307053e-01; -1.570796e+00; -7.382983e-15; -5.996377e-01; 5.996377e-01; -1.570796e+00; 
1.010000e+00; 1.382228e-14; -8.280576e-01; 8.280576e-01; -1.570796e+00; 1.015854e-14; -5.952257e-01; 5.952257e-01; -1.570796e+00; 
1.020000e+00; -3.269607e-14; -8.254027e-01; 8.254027e-01; -1.570796e+00; -3.164136e-14; -5.907978e-01; 5.907978e-01; -1.570796e+00; 
1.030000e+00; -2.436940e-14; -8.227409e-01; 8.227409e-01; -1.570796e+00; -2.980949e-14; -5.863546e-01; 5.863546e-01; -1.570796e+00; 
1.040000e+00; -2.281508e-14; -8.200725e-01; 8.200725e-01; -1.570796e+00; -4.313216e-14; -5.818967e-01; 5.818967e-01; -1.570796e+00; 
1.050000e+00; -3.053113e-15; -8.173980e-01; 8.173980e-01; -1.570796e+00; -5.190293e-15; -5.774245e-01; 5.774245e-01; -1.570796e+00; 
1.060000e+00; -6.050715e-15; -8.147176e-01; 8.147176e-01; -1.570796e+00; -2.897682e-14; -5.729386e-01; 5.729386e-01; -1.570796e+00; 
1.070000e+00; -8.881784e-16; -8.120317e-01; 8.120317e-01; -1.570796e+00; 9.409140e-15; -5.684395e-01; 5.684395e-01; -1.570796e+00; 
1.080000e+00; 2.220446e-16; -8.093407e-01; 8.093407e-01; -1.570796e+00; 1.576517e-14; -5.639277e-01; 5.639277e-01; -1.570796e+00; 
1.090000e+00; -4.857226e-16; -8.066449e-01; 8.066449e-01; -1.570796e+00; -7.507883e-15; -5.594038e-01; 5.594038e-01; -1.570796e+00; 
1.100000e+00; -1.804112e-16; -8.039446e-01; 8.039446e-01; -1.570796e+00; -3.364670e-14; -5.548683e-01; 5.548683e-01; -1.570796e+00; 
1.110000e+00; -1.387779e-16; -8.012401e-01; 8.012401e-01; -1.570796e+00; -1.189673e-14; -5.503216e-01; 5.503216e-01; -1.570796e+00; 
1.120000e+00; -6.800116e-16; -7.985317e-01; 7.985317e-01; -1.570796e+00; -2.166670e-14; -5.457642e-01; 5.457642e-01; -1.570796e+00; 
1.130000e+00; -2.109424e-15; -7.958199e-01; 7.958199e-01; -1.570796e+00; -4.529710e-14; -5.411967e-01; 5.411967e-01; -1.570796e+00; 
1.140000e+00; -3.830269e-15; -7.931048e-01; 7.931048e-01; -1.570796e+00; -3.849698e-14; -5.366195e-01; 5.366195e-01; -1.570796e+00; 
1.150000e+00; 8.604228e-15; -7.903868e-01; 7.903868e-01; -1.570796e+00; 4.515832e-14; -5.320331e-01; 5.320331e-01; -1.570796e+00; 
1.160000e+00; -2.942091e-15; -7.876663e-01; 7.876663e-01; -1.570796e+00; -1.484923e-14; -5.274380e-01; 5.274380e-01; -1.570796e+00; 
1.170000e+00; 1.243450e-14; -7.849434e-01; 7.849434e-01; -1.570796e+00; 3.405609e-14; -5.228346e-01; 5.228346e-01; -1.570796e+00; 
1.180000e+00; 3.186340e-14; -7.822186e-01; 7.822186e-01; -1.570796e+00; 5.173639e-14; -5.182234e-01; 5.182234e-01; -1.570796e+00; 
1.190000e+00; 2.359224e-14; -7.794920e-01; 7.794920e-01; -1.570796e+00; 4.091172e-14; -5.136048e-01; 5.136048e-01; -1.570796e+00; 
1.200000e+00; -4.996004e-15; -7.767641e-01; 7.767641e-01; -1.570796e+00; -2.775558e-16; -5.089794e-01; 5.089794e-01; -1.570796e+00; 
1.210000e+00; 1.276756e-15; -7.740350e-01; 7.740350e-01; -1.570796e+00; -4.468648e-15; -5.043475e-01; 5.043475e-01; -1.570796e+00; 
1.220000e+00; 2.442491e-15; -7.713050e-01; 7.713050e-01; -1.570796e+00; 1.304512e-15; -4.997096e-01; 4.997096e-01; -1.570796e+00; 
1.230000e+00; 1.643130e-14; -7.685745e-01; 7.685745e-01; -1.570796e+00; 8.160139e-15; -4.950662e-01; 4.950662e-01; -1.570796e+00; 
1.240000e+00; 3.164136e-14; -7.658437e-01; 7.658437e-01; -1.570796e+00; 1.146305e-14; -4.904175e-01; 4.904175e-01; -1.570796e+00; 
1.250000e+00; 7.049916e-15; -7.631129e-01; 7.631129e-01; -1.570796e+00; 1.720846e-15; -4.857642e-01; 4.857642e-01; -1.570796e+00; 
1.260000e+00; -2.881029e-14; -7.603823e-01; 7.603823e-01; -1.570796e+00; -6.189493e-15; -4.811065e-01; 4.811065e-01; -1.570796e+00; 
1.270000e+00; -3.186340e-14; -7.576521e-01; 7.576521e-01; -1.570796e+00; -4.496403e-15; -4.764449e-01; 4.764449e-01; -1.570796e+00; 
1.280000e+00; 1.554312e-14; -7.549227e-01; 7.549227e-01; -1.570796e+00; 1.249001e-15; -4.717798e-01; 4.717798e-01; -1.570796e+00; 
1.290000e+00; -3.863576e-14; -7.521944e-01; 7.521944e-01; -1.570796e+00; -2.248202e-15; -4.671115e-01; 4.671115e-01; -1.570796e+00; 
1.300000e+00; 3.080869e-14; -7.494672e-01; 7.494672e-01; -1.570796e+00; 1.526557e-15; -4.624406e-01; 4.624406e-01; -1.570796e+00; 
1.310000e+00; -5.312417e-14; -7.467415e-01; 7.467415e-01; -1.570796e+00; -1.693090e-15; -4.577672e-01; 4.577672e-01; -1.570796e+00; 
1.320000e+00; -8.208711e-14; -7.440176e-01; 7.440176e-01; -1.570796e+00; -1.137979e-15; -4.530920e-01; 4.530920e-01; -1.570796e+00; 
1.330000e+00; 7.423576e-14; -7.412956e-01; 7.412956e-01; -1.570796e+00; 4.440892e-16; -4.484151e-01; 4.484151e-01; -1.570796e+00; 
1.340000e+00; -3.022582e-14; -7.385758e-01; 7.385758e-01; -1.570796e+00; -6.245005e-17; -4.437370e-01; 4.437370e-01; -1.570796e+00; 
1.350000e+00; 1.623701e-15; -7.358583e-01; 7.358583e-01; -1.570796e+00; 1.283695e-16; -4.390580e-01; 4.390580e-01; -1.570796e+00; 
1.360000e+00; -2.882417e-14; -7.331435e-01; 7.331435e-01; -1.570796e+00; 4.996004e-16; -4.343785e-01; 4.343785e-01; -1.570796e+00; 
1.370000e+00; -1.529332e-14; -7.304316e-01; 7.304316e-01; -1.570796e+00; -4.302114e-16; -4.296988e-01; 4.296988e-01; -1.570796e+00; 
1.380000e+00; -8.937295e-15; -7.277227e-01; 7.277227e-01; -1.570796e+00; 5.551115e-17; -4.250193e-01; 4.250193e-01; -1.570796e+00; 
1.390000e+00; -2.123302e-14; -7.250170e-01; 7.250170e-01; -1.570796e+00; -2.636780e-16; -4.203403e-01; 4.203403e-01; -1.570796e+00; 
1.400000e+00; -4.179990e-14; -7.223148e-01; 7.223148e-01; -1.570796e+00; -2.220446e-15; -4.156621e-01; 4.156621e-01; -1.570796e+00; 
1.410000e+00; -5.023759e-14; -7.196163e-01; 7.196163e-01; -1.570796e+00; -4.329870e-15; -4.109851e-01; 4.109851e-01; -1.570796e+00; 
1.420000e+00; -3.563816e-14; -7.169217e-01; 7.169217e-01; -1.570796e+00; -4.357625e-15; -4.063095e-01; 4.063095e-01; -1.570796e+00; 
1.430000e+00; 3.341771e-14; -7.142310e-01; 7.142310e-01; -1.570796e+00; 5.856426e-15; -4.016358e-01; 4.016358e-01; -1.570796e+00; 
1.440000e+00; -6.106227e-15; -7.115447e-01; 7.115447e-01; -1.570796e+00; -8.049117e-16; -3.969641e-01; 3.969641e-01; -1.570796e+00; 
1.450000e+00; -8.049117e-15; -7.088627e-01; 7.088627e-01; -1.570796e+00; -6.938894e-16; -3.922948e-01; 3.922948e-01; -1.570796e+00; 
1.460000e+00; -4.218847e-15; -7.061854e-01; 7.061854e-01; -1.570796e+00; -1.165734e-15; -3.876282e-01; 3.876282e-01; -1.570796e+00; 
1.470000e+00; -4.773959e-15; -7.035128e-01; 7.035128e-01; -1.570796e+00; -3.802514e-15; -3.829646e-01; 3.829646e-01; -1.570796e+00; 
1.480000e+00; -3.230749e-14; -7.008452e-01; 7.008452e-01; -1.570796e+00; -1.956768e-14; -3.783042e-01; 3.783042e-01; -1.570796e+00; 
1.490000e+00; -6.772360e-15; -6.981827e-01; 6.981827e-01; -1.570796e+00; -2.636780e-15; -3.736474e-01; 3.736474e-01; -1.570796e+00; 
1.500000e+00; -8.049117e-15; -6.955254e-01; 6.955254e-01; -1.570796e+00; -8.770762e-15; -3.689944e-01; 3.689944e-01; -1.570796e+00; 
