s; real(z.tm); imag(z.tm); abs(z.tm); angle(z.tm); real(z.te); imag(z.te); abs(z.te); angle(z.te); 
1.570000e+00; 0.000000e+00; 5.948433e-01; 5.948433e-01; 1.570796e+00; 0.000000e+00; 1.549979e+00; 1.549979e+00; 1.570796e+00; 
1.580000e+00; 0.000000e+00; 5.728843e-01; 5.728843e-01; 1.570796e+00; 0.000000e+00; 1.524034e+00; 1.524034e+00; 1.570796e+00; 
1.590000e+00; 0.000000e+00; 5.515516e-01; 5.515516e-01; 1.570796e+00; 0.000000e+00; 1.498883e+00; 1.498883e+00; 1.570796e+00; 
1.600000e+00; 0.000000e+00; 5.308175e-01; 5.308175e-01; 1.570796e+00; 0.000000e+00; 1.474493e+00; 1.474493e+00; 1.570796e+00; 
1.610000e+00; 0.000000e+00; 5.106561e-01; 5.106561e-01; 1.570796e+00; 0.000000e+00; 1.450831e+00; 1.450831e+00; 1.570796e+00; 
1.620000e+00; 0.000000e+00; 4.910427e-01; 4.910427e-01; 1.570796e+00; 0.000000e+00; 1.427865e+00; 1.427865e+00; 1.570796e+00; 
1.630000e+00; 0.000000e+00; 4.719541e-01; 4.719541e-01; 1.570796e+00; 0.000000e+00; 1.405566e+00; 1.405566e+00; 1.570796e+00; 
1.640000e+00; 0.000000e+00; 4.533682e-01; 4.533682e-01; 1.570796e+00; 0.000000e+00; 1.383908e+00; 1.383908e+00; 1.570796e+00; 
1.650000e+00; 0.000000e+00; 4.352642e-01; 4.352642e-01; 1.570796e+00; 0.000000e+00; 1.362863e+00; 1.362863e+00; 1.570796e+00; 
1.660000e+00; 0.000000e+00; 4.176226e-01; 4.176226e-01; 1.570796e+00; 0.000000e+00; 1.342406e+00; 1.342406e+00; 1.570796e+00; 
1.670000e+00; 0.000000e+00; 4.004245e-01; 4.004245e-01; 1.570796e+00; 0.000000e+00; 1.322515e+00; 1.322515e+00; 1.570796e+00; 
1.680000e+00; 0.000000e+00; 3.836524e-01; 3.836524e-01; 1.570796e+00; 0.000000e+00; 1.303167e+00; 1.303167e+00; 1.570796e+00; 
1.690000e+00; 0.000000e+00; 3.672895e-01; 3.672895e-01; 1.570796e+00; 0.000000e+00; 1.284341e+00; 1.284341e+00; 1.570796e+00; 
1.700000e+00; 0.000000e+00; 3.513198e-01; 3.513198e-01; 1.570796e+00; 0.000000e+00; 1.266017e+00; 1.266017e+00; 1.570796e+00; 
1.710000e+00; 0.000000e+00; 3.357282e-01; 3.357282e-01; 1.570796e+00; 0.000000e+00; 1.248176e+00; 1.248176e+00; 1.570796e+00; 
1.720000e+00; 0.000000e+00; 3.205002e-01; 3.205002e-01; 1.570796e+00; 0.000000e+00; 1.230800e+00; 1.230800e+00; 1.570796e+00; 
1.730000e+00; 0.000000e+00; 3.056223e-01; 3.056223e-01; 1.570796e+00; 0.000000e+00; 1.213871e+00; 1.213871e+00; 1.570796e+00; 
1.740000e+00; 0.000000e+00; 2.910813e-01; 2.910813e-01; 1.570796e+00; 0.000000e+00; 1.197373e+00; 1.197373e+00; 1.570796e+00; 
1.750000e+00; 0.000000e+00; 2.768650e-01; 2.768650e-01; 1.570796e+00; 0.000000e+00; 1.181291e+00; 1.181291e+00; 1.570796e+00; 
1.760000e+00; 0.000000e+00; 2.629614e-01; 2.629614e-01; 1.570796e+00; 0.000000e+00; 1.165609e+00; 1.165609e+00; 1.570796e+00; 
1.770000e+00; 0.000000e+00; 2.493592e-01; 2.493592e-01; 1.570796e+00; 0.000000e+00; 1.150314e+00; 1.150314e+00; 1.570796e+00; 
1.780000e+00; 0.000000e+00; 2.360478e-01; 2.360478e-01; 1.570796e+00; 0.000000e+00; 1.135391e+00; 1.135391e+00; 1.570796e+00; 
1.790000e+00; 0.000000e+00; 2.230169e-01; 2.230169e-01; 1.570796e+00; 0.000000e+00; 1.120829e+00; 1.120829e+00; 1.570796e+00; 
1.800000e+00; 0.000000e+00; 2.102566e-01; 2.102566e-01; 1.570796e+00; 0.000000e+00; 1.106614e+00; 1.106614e+00; 1.570796e+00; 
1.810000e+00; 0.000000e+00; 1.977577e-01; 1.977577e-01; 1.570796e+00; 0.000000e+00; 1.092735e+00; 1.092735e+00; 1.570796e+00; 
1.820000e+00; 0.000000e+00; 1.855111e-01; 1.855111e-01; 1.570796e+00; 0.000000e+00; 1.079180e+00; 1.079180e+00; 1.570796e+00; 
1.830000e+00; 0.000000e+00; 1.735083e-01; 1.735083e-01; 1.570796e+00; 0.000000e+00; 1.065939e+00; 1.065939e+00; 1.570796e+00; 
1.840000e+00; 0.000000e+00; 1.617411e-01; 1.617411e-01; 1.570796e+00; 0.000000e+00; 1.053002e+00; 1.053002e+00; 1.570796e+00; 
1.850000e+00; 0.000000e+00; 1.502017e-01; 1.502017e-01; 1.570796e+00; 0.000000e+00; 1.040358e+00; 1.040358e+00; 1.570796e+00; 
1.860000e+00; 0.000000e+00; 1.388826e-01; 1.388826e-01; 1.570796e+00; 0.000000e+00; 1.027999e+00; 1.027999e+00; 1.570796e+00; 
1.870000e+00; 0.000000e+00; 1.277766e-01; 1.277766e-01; 1.570796e+00; 0.000000e+00; 1.015914e+00; 1.015914e+00; 1.570796e+00; 
1.880000e+00; 0.000000e+00; 1.168767e-01; 1.168767e-01; 1.570796e+00; 0.000000e+00; 1.004095e+00; 1.004095e+00; 1.570796e+00; 
1.890000e+00; 0.000000e+00; 1.061764e-01; 1.061764e-01; 1.570796e+00; 0.000000e+00; 9.925351e-01; 9.925351e-01; 1.570796e+00; 
1.900000e+00; 0.000000e+00; 9.566940e-02; 9.566940e-02; 1.570796e+00; 0.000000e+00; 9.812246e-01; 9.812246e-01; 1.570796e+00; 
1.910000e+00; 0.000000e+00; 8.534952e-02; 8.534952e-02; 1.570796e+00; 0.000000e+00; 9.701565e-01; 9.701565e-01; 1.570796e+00; 
1.920000e+00; 0.000000e+00; 7.521095e-02; 7.521095e-02; 1.570796e+00; 0.000000e+00; 9.593233e-01; 9.593233e-01; 1.570796e+00; 
1.930000e+00; 0.000000e+00; 6.524808e-02; 6.524808e-02; 1.570796e+00; 0.000000e+00; 9.487179e-01; 9.487179e-01; 1.570796e+00; 
1.940000e+00; 0.000000e+00; 5.545552e-02; 5.545552e-02; 1.570796e+00; 0.000000e+00; 9.383336e-01; 9.383336e-01; 1.570796e+00; 
1.950000e+00; 0.000000e+00; 4.582809e-02; 4.582809e-02; 1.570796e+00; 0.000000e+00; 9.281638e-01; 9.281638e-01; 1.570796e+00; 
1.960000e+00; 0.000000e+00; 3.636081e-02; 3.636081e-02; 1.570796e+00; 0.000000e+00; 9.182022e-01; 9.182022e-01; 1.570796e+00; 
1.970000e+00; 0.000000e+00; 2.704888e-02; 2.704888e-02; 1.570796e+00; 0.000000e+00; 9.084427e-01; 9.084427e-01; 1.570796e+00; 
1.980000e+00; 0.000000e+00; 1.788770e-02; 1.788770e-02; 1.570796e+00; 0.000000e+00; 8.988795e-01; 8.988795e-01; 1.570796e+00; 
1.990000e+00; 0.000000e+00; 8.872833e-03; 8.872833e-03; 1.570796e+00; 0.000000e+00; 8.895071e-01; 8.895071e-01; 1.570796e+00; 
2.000000e+00; nan; nan; nan; nan; nan; nan; nan; nan; 
