s; real(z.tm); imag(z.tm); abs(z.tm); angle(z.tm); real(z.te); imag(z.te); abs(z.te); angle(z.te); 
6.400000e-01; 0.000000e+00; 3.208097e-01; 3.208097e-01; 1.570796e+00; 0.000000e+00; 3.574084e-01; 3.574084e-01; 1.570796e+00; 
6.500000e-01; 0.000000e+00; 3.194952e-01; 3.194952e-01; 1.570796e+00; 0.000000e+00; 3.572273e-01; 3.572273e-01; 1.570796e+00; 
6.600000e-01; 0.000000e+00; 3.181616e-01; 3.181616e-01; 1.570796e+00; 0.000000e+00; 3.570437e-01; 3.570437e-01; 1.570796e+00; 
6.700000e-01; 0.000000e+00; 3.168092e-01; 3.168092e-01; 1.570796e+00; 0.000000e+00; 3.568575e-01; 3.568575e-01; 1.570796e+00; 
6.800000e-01; 0.000000e+00; 3.154378e-01; 3.154378e-01; 1.570796e+00; 0.000000e+00; 3.566687e-01; 3.566687e-01; 1.570796e+00; 
6.900000e-01; 0.000000e+00; 3.140477e-01; 3.140477e-01; 1.570796e+00; 0.000000e+00; 3.564774e-01; 3.564774e-01; 1.570796e+00; 
7.000000e-01; 0.000000e+00; 3.126388e-01; 3.126388e-01; 1.570796e+00; 0.000000e+00; 3.562835e-01; 3.562835e-01; 1.570796e+00; 
7.100000e-01; 0.000000e+00; 3.112112e-01; 3.112112e-01; 1.570796e+00; 0.000000e+00; 3.560871e-01; 3.560871e-01; 1.570796e+00; 
7.200000e-01; 0.000000e+00; 3.097651e-01; 3.097651e-01; 1.570796e+00; 0.000000e+00; 3.558882e-01; 3.558882e-01; 1.570796e+00; 
7.300000e-01; 0.000000e+00; 3.083004e-01; 3.083004e-01; 1.570796e+00; 0.000000e+00; 3.556867e-01; 3.556867e-01; 1.570796e+00; 
7.400000e-01; 0.000000e+00; 3.068172e-01; 3.068172e-01; 1.570796e+00; 0.000000e+00; 3.554828e-01; 3.554828e-01; 1.570796e+00; 
7.500000e-01; 0.000000e+00; 3.053156e-01; 3.053156e-01; 1.570796e+00; 0.000000e+00; 3.552763e-01; 3.552763e-01; 1.570796e+00; 
7.600000e-01; 0.000000e+00; 3.037957e-01; 3.037957e-01; 1.570796e+00; 0.000000e+00; 3.550674e-01; 3.550674e-01; 1.570796e+00; 
7.700000e-01; 0.000000e+00; 3.022575e-01; 3.022575e-01; 1.570796e+00; 0.000000e+00; 3.548560e-01; 3.548560e-01; 1.570796e+00; 
7.800000e-01; 0.000000e+00; 3.007011e-01; 3.007011e-01; 1.570796e+00; 0.000000e+00; 3.546421e-01; 3.546421e-01; 1.570796e+00; 
