s; real(z.tm); imag(z.tm); abs(z.tm); angle(z.tm); real(z.te); imag(z.te); abs(z.te); angle(z.te); 
5.500000e-01; 8.837375e-14; -8.768631e-01; 8.768631e-01; -1.570796e+00; -5.027090e-13; -8.314332e-01; 8.314332e-01; -1.570796e+00; 
5.600000e-01; 4.054396e-13; -8.752499e-01; 8.752499e-01; -1.570796e+00; -4.362621e-13; -8.282866e-01; 8.282866e-01; -1.570796e+00; 
5.700000e-01; -3.077538e-13; -8.736144e-01; 8.736144e-01; -1.570796e+00; 1.252887e-13; -8.250958e-01; 8.250958e-01; -1.570796e+00; 
5.800000e-01; -6.632472e-13; -8.719569e-01; 8.719569e-01; -1.570796e+00; 1.104117e-13; -8.218613e-01; 8.218613e-01; -1.570796e+00; 
5.900000e-01; -3.796546e-13; -8.702777e-01; 8.702777e-01; -1.570796e+00; 3.914369e-13; -8.185839e-01; 8.185839e-01; -1.570796e+00; 
6.000000e-01; 1.701972e-13; -8.685771e-01; 8.685771e-01; -1.570796e+00; -6.827872e-14; -8.152640e-01; 8.152640e-01; -1.570796e+00; 
6.100000e-01; 7.199796e-14; -8.668555e-01; 8.668555e-01; -1.570796e+00; -2.413070e-13; -8.119023e-01; 8.119023e-01; -1.570796e+00; 
6.200000e-01; -2.913919e-13; -8.651132e-01; 8.651132e-01; -1.570796e+00; 3.201189e-13; -8.084994e-01; 8.084994e-01; -1.570796e+00; 
6.300000e-01; -3.559375e-13; -8.633505e-01; 8.633505e-01; -1.570796e+00; 1.562639e-13; -8.050558e-01; 8.050558e-01; -1.570796e+00; 
6.400000e-01; 2.100542e-13; -8.615678e-01; 8.615678e-01; -1.570796e+00; -6.844525e-14; -8.015722e-01; 8.015722e-01; -1.570796e+00; 
6.500000e-01; -5.420664e-13; -8.597654e-01; 8.597654e-01; -1.570796e+00; 8.826273e-15; -7.980493e-01; 7.980493e-01; -1.570796e+00; 
6.600000e-01; -8.161249e-13; -8.579435e-01; 8.579435e-01; -1.570796e+00; 6.932233e-13; -7.944875e-01; 7.944875e-01; -1.570796e+00; 
6.700000e-01; 1.569161e-13; -8.561026e-01; 8.561026e-01; -1.570796e+00; -3.633344e-13; -7.908876e-01; 7.908876e-01; -1.570796e+00; 
6.800000e-01; 1.268430e-13; -8.542430e-01; 8.542430e-01; -1.570796e+00; 2.359224e-14; -7.872501e-01; 7.872501e-01; -1.570796e+00; 
6.900000e-01; -4.491407e-13; -8.523650e-01; 8.523650e-01; -1.570796e+00; 3.776424e-13; -7.835757e-01; 7.835757e-01; -1.570796e+00; 
7.000000e-01; 1.161293e-13; -8.504690e-01; 8.504690e-01; -1.570796e+00; -2.286504e-13; -7.798650e-01; 7.798650e-01; -1.570796e+00; 
7.100000e-01; 9.681145e-14; -8.485552e-01; 8.485552e-01; -1.570796e+00; -2.169931e-13; -7.761185e-01; 7.761185e-01; -1.570796e+00; 
7.200000e-01; 4.096723e-14; -8.466240e-01; 8.466240e-01; -1.570796e+00; -2.808309e-13; -7.723370e-01; 7.723370e-01; -1.570796e+00; 
7.300000e-01; -1.593725e-13; -8.446758e-01; 8.446758e-01; -1.570796e+00; 1.293410e-14; -7.685211e-01; 7.685211e-01; -1.570796e+00; 
7.400000e-01; 3.499978e-13; -8.427109e-01; 8.427109e-01; -1.570796e+00; -2.285949e-13; -7.646713e-01; 7.646713e-01; -1.570796e+00; 
7.500000e-01; 4.007350e-13; -8.407296e-01; 8.407296e-01; -1.570796e+00; 3.810841e-14; -7.607883e-01; 7.607883e-01; -1.570796e+00; 
7.600000e-01; 3.778922e-14; -8.387323e-01; 8.387323e-01; -1.570796e+00; -1.743189e-13; -7.568728e-01; 7.568728e-01; -1.570796e+00; 
