s1,s2,Re(z_ex.tm),Im(z_ex.tm),Abs(z_ex.tm),Arg(z_ex.tm),Re(z_ex.te),Im(z_ex.te),Abs(z_ex.te),Arg(z_ex.te)
+4.40000000E-02,+0.00000000E+00,-0.00000000E+00,-1.36903605E+02,+1.36903605E+02,-1.57079633E+00,+0.00000000E+00,+1.36969899E+02,+1.36969899E+02,+1.57079633E+00
+4.50000000E-02,+0.00000000E+00,-0.00000000E+00,-1.36900067E+02,+1.36900067E+02,-1.57079633E+00,+0.00000000E+00,+1.36969408E+02,+1.36969408E+02,+1.57079633E+00
+4.60000000E-02,+0.00000000E+00,-0.00000000E+00,-1.36896450E+02,+1.36896450E+02,-1.57079633E+00,+0.00000000E+00,+1.36968907E+02,+1.36968907E+02,+1.57079633E+00
+4.70000000E-02,+0.00000000E+00,-0.00000000E+00,-1.36892754E+02,+1.36892754E+02,-1.57079633E+00,+0.00000000E+00,+1.36968394E+02,+1.36968394E+02,+1.57079633E+00
+4.80000000E-02,+0.00000000E+00,-0.00000000E+00,-1.36888977E+02,+1.36888977E+02,-1.57079633E+00,+0.00000000E+00,+1.36967871E+02,+1.36967871E+02,+1.57079633E+00
+4.90000000E-02,+0.00000000E+00,-0.00000000E+00,-1.36885122E+02,+1.36885122E+02,-1.57079633E+00,+0.00000000E+00,+1.36967336E+02,+1.36967336E+02,+1.57079633E+00
+5.00000000E-02,+0.00000000E+00,-0.00000000E+00,-1.36881187E+02,+1.36881187E+02,-1.57079633E+00,+0.00000000E+00,+1.36966791E+02,+1.36966791E+02,+1.57079633E+00
+5.10000000E-02,+0.00000000E+00,-0.00000000E+00,-1.36877172E+02,+1.36877172E+02,-1.57079633E+00,+0.00000000E+00,+1.36966235E+02,+1.36966235E+02,+1.57079633E+00
+5.20000000E-02,+0.00000000E+00,-0.00000000E+00,-1.36873078E+02,+1.36873078E+02,-1.57079633E+00,+0.00000000E+00,+1.36965667E+02,+1.36965667E+02,+1.57079633E+00
+5.30000000E-02,+0.00000000E+00,-0.00000000E+00,-1.36868905E+02,+1.36868905E+02,-1.57079633E+00,+0.00000000E+00,+1.36965089E+02,+1.36965089E+02,+1.57079633E+00
