s1,s2,Re(r_ex.11),Im(r_ex.11),Abs(r_ex.11),Arg(r_ex.11),Re(r_ex.21),Im(r_ex.21),Abs(r_ex.21),Arg(r_ex.21),Re(r_ex.12),Im(r_ex.12),Abs(r_ex.12),Arg(r_ex.12),Re(r_ex.22),Im(r_ex.22),Abs(r_ex.22),Arg(r_ex.22)
+1.44000000E+00,+0.00000000E+00,+1.37011947E+00,-0.00000000E+00,+1.37011947E+00,-0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+4.83548564E-01,-0.00000000E+00,+4.83548564E-01,-0.00000000E+00
+1.45000000E+00,+0.00000000E+00,+1.35746267E+00,-0.00000000E+00,+1.35746267E+00,-0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+4.78846403E-01,-0.00000000E+00,+4.78846403E-01,-0.00000000E+00
+1.46000000E+00,+0.00000000E+00,+1.34526552E+00,-0.00000000E+00,+1.34526552E+00,-0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+4.74217770E-01,-0.00000000E+00,+4.74217770E-01,-0.00000000E+00
+1.47000000E+00,+0.00000000E+00,+1.33349970E+00,-0.00000000E+00,+1.33349970E+00,-0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+4.69660321E-01,-0.00000000E+00,+4.69660321E-01,-0.00000000E+00
+1.48000000E+00,+0.00000000E+00,+1.32213925E+00,-0.00000000E+00,+1.32213925E+00,-0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+4.65171838E-01,-0.00000000E+00,+4.65171838E-01,-0.00000000E+00
+1.49000000E+00,+0.00000000E+00,+1.31116037E+00,-0.00000000E+00,+1.31116037E+00,-0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+4.60750222E-01,-0.00000000E+00,+4.60750222E-01,-0.00000000E+00
+1.50000000E+00,+0.00000000E+00,+1.30054118E+00,-0.00000000E+00,+1.30054118E+00,-0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+4.56393482E-01,-0.00000000E+00,+4.56393482E-01,-0.00000000E+00
+1.51000000E+00,+0.00000000E+00,+1.29026151E+00,-0.00000000E+00,+1.29026151E+00,-0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+4.52099726E-01,-0.00000000E+00,+4.52099726E-01,-0.00000000E+00
+1.52000000E+00,+0.00000000E+00,+1.28030278E+00,-0.00000000E+00,+1.28030278E+00,-0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+4.47867159E-01,-0.00000000E+00,+4.47867159E-01,-0.00000000E+00
+1.53000000E+00,+0.00000000E+00,+1.27064778E+00,-0.00000000E+00,+1.27064778E+00,-0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+4.43694072E-01,-0.00000000E+00,+4.43694072E-01,-0.00000000E+00
+1.54000000E+00,+0.00000000E+00,+1.26128059E+00,-0.00000000E+00,+1.26128059E+00,-0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+4.39578838E-01,-0.00000000E+00,+4.39578838E-01,-0.00000000E+00
+1.55000000E+00,+0.00000000E+00,+1.25218646E+00,-0.00000000E+00,+1.25218646E+00,-0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+4.35519906E-01,-0.00000000E+00,+4.35519906E-01,-0.00000000E+00
+1.56000000E+00,+0.00000000E+00,+1.24335166E+00,-0.00000000E+00,+1.24335166E+00,-0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+4.31515796E-01,-0.00000000E+00,+4.31515796E-01,-0.00000000E+00
+1.57000000E+00,+0.00000000E+00,+1.23476343E+00,-0.00000000E+00,+1.23476343E+00,-0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+4.27565095E-01,-0.00000000E+00,+4.27565095E-01,-0.00000000E+00
+1.58000000E+00,+0.00000000E+00,+1.22640989E+00,-0.00000000E+00,+1.22640989E+00,-0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+4.23666454E-01,-0.00000000E+00,+4.23666454E-01,-0.00000000E+00
+1.59000000E+00,+0.00000000E+00,+1.21827995E+00,-0.00000000E+00,+1.21827995E+00,-0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+4.19818579E-01,-0.00000000E+00,+4.19818579E-01,-0.00000000E+00
+1.60000000E+00,+0.00000000E+00,+1.21036326E+00,-0.00000000E+00,+1.21036326E+00,-0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+4.16020236E-01,-0.00000000E+00,+4.16020236E-01,-0.00000000E+00
+1.61000000E+00,+0.00000000E+00,+1.20265012E+00,-0.00000000E+00,+1.20265012E+00,-0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+4.12270237E-01,-0.00000000E+00,+4.12270237E-01,-0.00000000E+00
+1.62000000E+00,+0.00000000E+00,+1.19513147E+00,-0.00000000E+00,+1.19513147E+00,-0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+4.08567448E-01,-0.00000000E+00,+4.08567448E-01,-0.00000000E+00
+1.63000000E+00,+0.00000000E+00,+1.18779878E+00,-0.00000000E+00,+1.18779878E+00,-0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+4.04910779E-01,-0.00000000E+00,+4.04910779E-01,-0.00000000E+00
+1.64000000E+00,+0.00000000E+00,+1.18064409E+00,-0.00000000E+00,+1.18064409E+00,-0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+4.01299182E-01,-0.00000000E+00,+4.01299182E-01,-0.00000000E+00
+1.65000000E+00,+0.00000000E+00,+1.17365989E+00,-0.00000000E+00,+1.17365989E+00,-0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+3.97731652E-01,-0.00000000E+00,+3.97731652E-01,-0.00000000E+00
+1.66000000E+00,+0.00000000E+00,+1.16683911E+00,-0.00000000E+00,+1.16683911E+00,-0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+3.94207221E-01,-0.00000000E+00,+3.94207221E-01,-0.00000000E+00
+1.67000000E+00,+0.00000000E+00,+1.16017512E+00,-0.00000000E+00,+1.16017512E+00,-0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+3.90724959E-01,-0.00000000E+00,+3.90724959E-01,-0.00000000E+00
+1.68000000E+00,+0.00000000E+00,+1.15366163E+00,-0.00000000E+00,+1.15366163E+00,-0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+3.87283970E-01,-0.00000000E+00,+3.87283970E-01,-0.00000000E+00
+1.69000000E+00,+0.00000000E+00,+1.14729275E+00,-0.00000000E+00,+1.14729275E+00,-0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+3.83883391E-01,-0.00000000E+00,+3.83883391E-01,-0.00000000E+00
+1.70000000E+00,+0.00000000E+00,+1.14106289E+00,-0.00000000E+00,+1.14106289E+00,-0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+3.80522389E-01,-0.00000000E+00,+3.80522389E-01,-0.00000000E+00
+1.71000000E+00,+0.00000000E+00,+1.13496676E+00,-0.00000000E+00,+1.13496676E+00,-0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+3.77200162E-01,-0.00000000E+00,+3.77200162E-01,-0.00000000E+00
+1.72000000E+00,+0.00000000E+00,+1.12899937E+00,-0.00000000E+00,+1.12899937E+00,-0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+3.73915935E-01,-0.00000000E+00,+3.73915935E-01,-0.00000000E+00
+1.73000000E+00,+0.00000000E+00,+1.12315600E+00,-0.00000000E+00,+1.12315600E+00,-0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+3.70668960E-01,-0.00000000E+00,+3.70668960E-01,-0.00000000E+00
+1.74000000E+00,+0.00000000E+00,+1.11743216E+00,-0.00000000E+00,+1.11743216E+00,-0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+3.67458514E-01,-0.00000000E+00,+3.67458514E-01,-0.00000000E+00
+1.75000000E+00,+0.00000000E+00,+1.11182359E+00,-0.00000000E+00,+1.11182359E+00,-0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+3.64283900E-01,-0.00000000E+00,+3.64283900E-01,-0.00000000E+00
+1.76000000E+00,+0.00000000E+00,+1.10632626E+00,-0.00000000E+00,+1.10632626E+00,-0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+3.61144440E-01,-0.00000000E+00,+3.61144440E-01,-0.00000000E+00
+1.77000000E+00,+0.00000000E+00,+1.10093633E+00,-0.00000000E+00,+1.10093633E+00,-0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+3.58039483E-01,-0.00000000E+00,+3.58039483E-01,-0.00000000E+00
+1.78000000E+00,+0.00000000E+00,+1.09565016E+00,-0.00000000E+00,+1.09565016E+00,-0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+3.54968393E-01,-0.00000000E+00,+3.54968393E-01,-0.00000000E+00
+1.79000000E+00,+0.00000000E+00,+1.09046428E+00,-0.00000000E+00,+1.09046428E+00,-0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+3.51930559E-01,-0.00000000E+00,+3.51930559E-01,-0.00000000E+00
+1.80000000E+00,+0.00000000E+00,+1.08537538E+00,-0.00000000E+00,+1.08537538E+00,-0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+3.48925386E-01,-0.00000000E+00,+3.48925386E-01,-0.00000000E+00
+1.81000000E+00,+0.00000000E+00,+1.08038032E+00,-0.00000000E+00,+1.08038032E+00,-0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+3.45952299E-01,-0.00000000E+00,+3.45952299E-01,-0.00000000E+00
+1.82000000E+00,+0.00000000E+00,+1.07547610E+00,-0.00000000E+00,+1.07547610E+00,-0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+3.43010739E-01,-0.00000000E+00,+3.43010739E-01,-0.00000000E+00
+1.83000000E+00,+0.00000000E+00,+1.07065985E+00,-0.00000000E+00,+1.07065985E+00,-0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+3.40100163E-01,-0.00000000E+00,+3.40100163E-01,-0.00000000E+00
+1.84000000E+00,+0.00000000E+00,+1.06592884E+00,-0.00000000E+00,+1.06592884E+00,-0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+3.37220046E-01,-0.00000000E+00,+3.37220046E-01,-0.00000000E+00
+1.85000000E+00,+0.00000000E+00,+1.06128046E+00,-0.00000000E+00,+1.06128046E+00,-0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+3.34369878E-01,-0.00000000E+00,+3.34369878E-01,-0.00000000E+00
+1.86000000E+00,+0.00000000E+00,+1.05671222E+00,-0.00000000E+00,+1.05671222E+00,-0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+3.31549160E-01,-0.00000000E+00,+3.31549160E-01,-0.00000000E+00
+1.87000000E+00,+0.00000000E+00,+1.05222173E+00,-0.00000000E+00,+1.05222173E+00,-0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+3.28757412E-01,-0.00000000E+00,+3.28757412E-01,-0.00000000E+00
+1.88000000E+00,+0.00000000E+00,+1.04780671E+00,-0.00000000E+00,+1.04780671E+00,-0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+3.25994164E-01,-0.00000000E+00,+3.25994164E-01,-0.00000000E+00
+1.89000000E+00,+0.00000000E+00,+1.04346496E+00,-0.00000000E+00,+1.04346496E+00,-0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+3.23258960E-01,-0.00000000E+00,+3.23258960E-01,-0.00000000E+00
+1.90000000E+00,+0.00000000E+00,+1.03919441E+00,-0.00000000E+00,+1.03919441E+00,-0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+3.20551357E-01,-0.00000000E+00,+3.20551357E-01,-0.00000000E+00
+1.91000000E+00,+0.00000000E+00,+1.03499303E+00,-0.00000000E+00,+1.03499303E+00,-0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+3.17870921E-01,-0.00000000E+00,+3.17870921E-01,-0.00000000E+00
+1.92000000E+00,+0.00000000E+00,+1.03085890E+00,-0.00000000E+00,+1.03085890E+00,-0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+3.15217233E-01,-0.00000000E+00,+3.15217233E-01,-0.00000000E+00
+1.93000000E+00,+0.00000000E+00,+1.02679018E+00,-0.00000000E+00,+1.02679018E+00,-0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+3.12589884E-01,-0.00000000E+00,+3.12589884E-01,-0.00000000E+00
+1.94000000E+00,+0.00000000E+00,+1.02278510E+00,-0.00000000E+00,+1.02278510E+00,-0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+3.09988473E-01,-0.00000000E+00,+3.09988473E-01,-0.00000000E+00
+1.95000000E+00,+0.00000000E+00,+1.01884194E+00,-0.00000000E+00,+1.01884194E+00,-0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+3.07412612E-01,-0.00000000E+00,+3.07412612E-01,-0.00000000E+00
+1.96000000E+00,+0.00000000E+00,+1.01495908E+00,-0.00000000E+00,+1.01495908E+00,-0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+3.04861922E-01,-0.00000000E+00,+3.04861922E-01,-0.00000000E+00
+1.97000000E+00,+0.00000000E+00,+1.01113494E+00,-0.00000000E+00,+1.01113494E+00,-0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+3.02336033E-01,-0.00000000E+00,+3.02336033E-01,-0.00000000E+00
+1.98000000E+00,+0.00000000E+00,+1.00736801E+00,-0.00000000E+00,+1.00736801E+00,-0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+2.99834585E-01,-0.00000000E+00,+2.99834585E-01,-0.00000000E+00
+1.99000000E+00,+0.00000000E+00,+1.00365683E+00,-0.00000000E+00,+1.00365683E+00,-0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+2.97357224E-01,-0.00000000E+00,+2.97357224E-01,-0.00000000E+00
