theta,Mie,CI0,CI3,CI3+CSU,CI3*+CSU
123.3,6.33028981,6.35273944,6.29078919,6.28330155,6.30012743
123.4,6.33053233,6.3836984,6.29200417,6.29801453,6.30041311
123.5,6.33100648,6.41486417,6.2934655,6.31269738,6.30089651
123.6,6.33172963,6.44612514,6.29518345,6.32729895,6.30159498
123.7,6.33271827,6.47737059,6.29716722,6.34176819,6.30252515
123.8,6.33398782,6.50849105,6.29942494,6.35605435,6.30370277
123.9,6.3355526,6.53937879,6.30196358,6.37010716,6.30514267
124,6.33742577,6.56992818,6.30478898,6.38387704,6.30685865
124.1,6.33961917,6.60003604,6.30790576,6.39731529,6.30886341
124.2,6.34214335,6.62960196,6.31131733,6.41037422,6.31116849
124.3,6.34500743,6.65852857,6.31502586,6.42300737,6.31378417
124.4,6.34821908,6.68672182,6.31903227,6.43516965,6.31671941
124.5,6.35178444,6.71409118,6.32333622,6.44681751,6.31998183
124.6,6.35570813,6.74054985,6.32793614,6.45790906,6.32357761
124.7,6.35999314,6.76601492,6.33282917,6.46840425,6.32751147
124.8,6.36464088,6.79040754,6.33801125,6.47826499,6.33178664
124.9,6.36965111,6.813653,6.34347709,6.48745527,6.3364048
125,6.37502194,6.83568093,6.3492202,6.49594129,6.3413661
125.1,6.38074984,6.85642529,6.35523294,6.50369159,6.34666913
125.2,6.38682966,6.87582454,6.36150654,6.51067716,6.35231089
125.3,6.39325462,6.89382166,6.36803114,6.51687152,6.35828684
125.4,6.40001633,6.91036426,6.37479585,6.52225085,6.36459089
125.5,6.40710487,6.92540458,6.3817888,6.52679408,6.37121539
125.6,6.4145088,6.93889959,6.38899717,6.53048298,6.37815124
125.7,6.4222152,6.95081104,6.39640728,6.53330225,6.38538785
125.8,6.43020976,6.96110548,6.40400465,6.5352396,6.39291322
125.9,6.43847683,6.96975435,6.41177405,6.53628584,6.40071399
126,6.4469995,6.97673399,6.41969958,6.53643493,6.4087755
126.1,6.45575965,6.98202575,6.42776476,6.53568409,6.41708186
126.2,6.4647381,6.98561599,6.43595256,6.53403384,6.42561602
126.3,6.47391461,6.98749619,6.44424552,6.53148807,6.43435986
126.4,6.48326808,6.98766302,6.45262583,6.5280541,6.44329426
126.5,6.49277656,6.98611837,6.46107536,6.52374274,6.4523992
126.6,6.5024174,6.98286949,6.46957579,6.51856831,6.46165384
126.7,6.51216734,6.97792905,6.47810867,6.51254872,6.47103667
126.8,6.52200264,6.97131521,6.48665551,6.50570551,6.48052554
126.9,6.53189916,6.96305177,6.49519784,6.49806382,6.49009781
127,6.54183249,6.95316823,6.50371731,6.48965246,6.49973044
127.1,6.55177806,6.94169991,6.51219575,6.48050394,6.50940013
127.2,6.56171125,6.92868806,6.52061526,6.4706544,6.51908336
127.3,6.5716075,6.91417996,6.5289583,6.46014366,6.52875658
127.4,6.58144243,6.898229,6.5372077,6.44901516,6.53839627
127.5,6.59119192,6.88089484,6.54534682,6.43731597,6.54797906
127.6,6.60083228,6.86224342,6.55335954,6.42509666,6.55748183
127.7,6.61034028,6.8423471,6.56123039,6.4124113,6.56688183
127.8,6.6196933,6.82128471,6.56894455,6.39931735,6.57615679
127.9,6.62886943,6.79914156,6.57648797,6.38587552,6.58528499
128,6.63784752,6.77600951,6.5838474,6.37214969,6.5942454
128.1,6.64660735,6.75198693,6.59101043,6.35820669,6.60301774
128.2,6.65512964,6.72717866,6.59796557,6.3441162,6.61158259
128.3,6.66339619,6.70169595,6.60470229,6.32995048,6.61992149
128.4,6.67138994,6.67565631,6.61121105,6.31578416,6.62801698
128.5,6.67909503,6.64918336,6.61748335,6.30169399,6.63585275
128.6,6.68649692,6.62240655,6.62351178,6.28775855,6.64341366
128.7,6.69358241,6.59546093,6.62929004,6.27405791,6.65068583
128.8,6.70033971,6.5684867,6.63481298,6.26067329,6.65765672
128.9,6.70675853,6.54162887,6.6400766,6.24768674,6.66431516
129,6.71283008,6.51503665,6.6450781,6.23518065,6.67065144
129.1,6.71854717,6.4888629,6.64981591,6.22323739,6.67665736
129.2,6.72390421,6.46326343,6.65428967,6.21193882,6.68232626
129.3,6.72889728,6.43839623,6.65850023,6.20136587,6.68765307
129.4,6.73352412,6.41442062,6.66244973,6.19159798,6.69263432
129.5,6.73778419,6.3914963,6.66614151,6.18271263,6.69726824
129.6,6.74167868,6.36978232,6.66958018,6.17478486,6.7015547
129.7,6.74521051,6.34943603,6.67277156,6.16788669,6.70549528
129.8,6.74838436,6.33061185,6.67572271,6.16208661,6.70909327
129.9,6.75120664,6.31346012,6.67844188,6.15744912,6.71235367
130,6.75368551,6.29812585,6.68093851,6.15403414,6.7152832
130.1,6.75583085,6.28474741,6.68322322,6.1518966,6.71789026
130.2,6.75765426,6.27345528,6.68530773,6.15108591,6.72018498
130.3,6.75916901,6.26437081,6.68720487,6.1516456,6.72217911
130.4,6.76039003,6.25760494,6.68892852,6.15361285,6.72388608
130.5,6.76133385,6.25325709,6.69049359,6.15701815,6.7253209
130.6,6.76201856,6.25141406,6.69191592,6.16188504,6.72650014
130.7,6.76246377,6.25214903,6.69321229,6.16822978,6.72744191
130.8,6.76269052,6.25552072,6.69440032,6.17606118,6.72816572
130.9,6.76272123,6.26157268,6.6954984,6.18538046,6.72869251
131,6.76257962,6.2703327,6.69652567,6.19618113,6.7290445
131.1,6.7622906,6.28181244,6.69750188,6.20844901,6.72924516
131.2,6.76188022,6.29600722,6.69844737,6.22216223,6.72931908
131.3,6.76137554,6.31289597,6.69938297,6.23729136,6.72929191
131.4,6.76080452,6.33244138,6.70032991,6.25379954,6.72919023
131.5,6.76019592,6.35459027,6.70130971,6.27164272,6.72904144
131.6,6.75957917,6.37927406,6.70234415,6.29076991,6.72887366
131.7,6.75898424,6.40640943,6.70345509,6.31112353,6.72871558
131.8,6.75844151,6.43589917,6.70466444,6.33263975,6.72859635
131.9,6.75798162,6.46763306,6.70599404,6.35524891,6.72854542
132,6.75763532,6.50148899,6.70746552,6.37887595,6.72859242
132.1,6.75743335,6.53733401,6.70910025,6.40344089,6.728767
132.2,6.75740624,6.5750256,6.71091921,6.42885931,6.72909865
132.3,6.75758418,6.61441286,6.71294286,6.45504287,6.7296166
132.4,6.75799686,6.65533781,6.71519107,6.48189981,6.73034962
132.5,6.75867328,6.69763661,6.717683,6.50933547,6.73132589
132.6,6.75964164,6.74114085,6.72043698,6.53725285,6.73257279
132.7,6.7609291,6.78567873,6.72347045,6.56555305,6.7341168
132.8,6.76256171,6.83107624,6.72679981,6.59413585,6.73598329
132.9,6.76456418,6.87715823,6.73044036,6.62290014,6.73819641
133,6.76695976,6.92374949,6.73440617,6.65174444,6.7407789
133.1,6.76977008,6.97067567,6.73871005,6.68056731,6.74375196
133.2,6.77301504,7.01776416,6.74336341,6.70926781,6.74713511
133.3,6.77671261,7.06484488,6.74837621,6.73774589,6.75094604
133.4,6.78087878,7.11175099,6.75375691,6.76590276,6.75520052
133.5,6.7855274,7.15831949,6.75951236,6.79364127,6.75991225
133.6,6.79067008,7.20439178,6.76564778,6.82086623,6.76509277
133.7,6.79631612,7.24981409,6.77216671,6.84748471,6.77075135
133.8,6.8024724,7.29443791,6.77907096,6.8734063,6.77689496
133.9,6.80914335,7.33812027,6.7863606,6.89854339,6.78352815
134,6.81633086,7.38072399,6.79403392,6.9228114,6.790653
134.1,6.82403429,7.42211791,6.80208742,6.94612899,6.79826913
134.2,6.83225039,7.46217703,6.81051586,6.96841823,6.80637362
134.3,6.84097338,7.50078261,6.81931219,6.9896048,6.81496106
134.4,6.85019488,7.53782222,6.82846762,7.00961814,6.82402351
134.5,6.85990396,7.57318984,6.83797164,7.0283916,6.83355053
134.6,6.87008723,7.6067858,6.84781208,7.04586255,6.84352926
134.7,6.88072882,7.63851681,6.8579751,7.06197254,6.85394444
134.8,6.89181052,7.66829594,6.86844532,7.07666739,6.86477849
134.9,6.90331184,7.69604257,6.87920582,7.08989729,6.87601158
135,6.91521009,7.72168239,6.89023827,7.10161694,6.88762175
135.1,6.92748053,7.74514731,6.90152298,7.11178563,6.89958501
135.2,6.94009648,7.76637548,6.91303898,7.12036735,6.91187548
135.3,6.95302945,7.78531122,6.92476416,7.12733087,6.92446548
135.4,6.9662493,7.80190503,6.93667533,7.13264987,6.93732572
135.5,6.97972436,7.81611356,6.94874836,7.13630306,6.95042543
135.6,6.99342166,7.82789963,6.96095825,7.13827426,6.96373252
135.7,7.00730701,7.83723226,6.97327932,7.13855252,6.97721375
135.8,7.02134525,7.84408671,6.98568523,7.13713226,6.9908349
135.9,7.0355004,7.84844455,6.99814921,7.13401342,7.00456097
136,7.0497358,7.85029373,7.01064412,7.12920153,7.01835632
136.1,7.06401438,7.84962872,7.02314257,7.12270792,7.03218487
136.2,7.07829877,7.84645064,7.03561712,7.11454984,7.04601029
136.3,7.09255149,7.8407674,7.04804033,7.1047506,7.05979617
136.4,7.10673518,7.83259392,7.06038493,7.09333976,7.07350624
136.5,7.12081275,7.82195234,7.07262395,7.08035329,7.08710447
136.6,7.13474753,7.80887226,7.08473084,7.06583371,7.10055535
136.7,7.14850349,7.79339102,7.09667959,7.04983028,7.11382397
136.8,7.16204541,7.77555396,7.10844486,7.03239914,7.12687628
136.9,7.175339,7.75541481,7.12000211,7.0136035,7.13967919
137,7.18835112,7.73303594,7.13132772,6.99351376,7.15220074
137.1,7.20104988,7.7084888,7.14239908,6.97220766,7.16441031
137.2,7.21340485,7.68185426,7.15319474,6.94977037,7.1762787
137.3,7.22538716,7.65322297,7.1636945,6.92629464,7.18777834
137.4,7.23696963,7.62269581,7.17387949,6.90188081,7.19888337
137.5,7.24812695,7.59038422,7.18373234,6.87663685,7.20956982
137.6,7.25883577,7.5564106,7.19323721,6.85067839,7.21981572
137.7,7.26907483,7.52090867,7.2023799,6.82412861,7.22960119
137.8,7.27882505,7.48402379,7.21114795,6.79711813,7.23890861
137.9,7.28806968,7.4459132,7.21953072,6.76978486,7.24772266
138,7.29679434,7.40674632,7.22751945,6.74227371,7.25603047
138.1,7.30498716,7.36670481,7.23510734,6.71473626,7.26382167
138.2,7.31263883,7.32598266,7.24228964,6.68733035,7.27108849
138.3,7.3197427,7.28478613,7.24906364,6.66021952,7.27782586
138.4,7.32629481,7.24333353,7.25542879,6.63357242,7.28403139
138.5,7.33229399,7.20185486,7.26138674,6.60756205,7.28970553
138.6,7.33774188,7.16059132,7.26694131,6.58236493,7.29485155
138.7,7.34264301,7.11979453,7.2720986,6.55816013,7.29947558
138.8,7.34700476,7.07972561,7.27686698,6.53512817,7.30358667
138.9,7.35083749,7.04065401,7.28125711,6.51344991,7.30719679
139,7.35415444,7.00285602,7.28528192,6.49330516,7.31032083
139.1,7.35697182,6.96661315,7.28895665,6.47487138,7.31297663
139.2,7.35930877,6.93221012,7.29229881,6.45832217,7.3151849
139.3,7.36118733,6.89993264,7.29532816,6.44382575,7.31696925
139.4,7.36263243,6.87006498,7.29806667,6.43154339,7.31835615
139.5,7.36367183,6.84288726,7.30053853,6.42162781,7.31937482
139.6,7.36433608,6.81867256,7.30276999,6.41422157,7.32005721
139.7,7.36465844,6.79768386,7.30478941,6.40945554,7.32043793
139.8,7.36467478,6.78017095,7.30662708,6.40744734,7.32055409
139.9,7.36442351,6.76636722,7.30831522,6.40830002,7.32044524
140,7.36394545,6.75648654,7.30988778,6.41210067,7.3201532
140.1,7.36328368,6.75072021,7.31138042,6.41891937,7.31972196
140.2,7.36248342,6.74923414,7.31283028,6.42880817,7.31919747
140.3,7.36159182,6.75216629,7.31427592,6.44180035,7.31862746
140.4,7.36065784,6.75962441,7.31575711,6.45790989,7.31806127
140.5,7.35973198,6.77168428,7.31731468,6.47713114,7.3175496
140.6,7.35886609,6.78838835,7.31899031,6.49943877,7.31714429
140.7,7.35811315,6.80974491,7.32082639,6.52478791,7.31689807
140.8,7.35752697,6.83572786,7.32286572,6.55311458,7.31686426
140.9,7.35716198,6.86627691,7.32515138,6.58433628,7.31709654
141,7.35707288,6.90129847,7.32772641,6.61835291,7.31764859
141.1,7.35731437,6.94066693,7.33063367,6.6550477,7.31857382
141.2,7.35794084,6.9842265,7.33391547,6.69428849,7.31992505
141.3,7.35900605,7.03179338,7.33761342,6.73592898,7.32175414
141.4,7.36056276,7.08315833,7.34176811,6.77981024,7.32411169
141.5,7.36266246,7.13808951,7.34641884,6.82576216,7.32704667
141.6,7.36535493,7.19633547,7.35160339,6.87360507,7.33060611
141.7,7.36868798,7.25762826,7.35735771,6.92315124,7.33483471
141.8,7.37270707,7.32168661,7.36371571,6.97420652,7.33977456
141.9,7.37745495,7.38821899,7.37070893,7.02657183,7.34546475
142,7.38297139,7.45692667,7.37836637,7.08004466,7.35194111
142.1,7.38929279,7.52750651,7.38671417,7.13442046,7.35923586
142.2,7.39645193,7.59965369,7.39577544,7.18949394,7.36737735
142.3,7.40447765,7.67306406,7.40557005,7.24506033,7.3763898
142.4,7.4133946,7.74743639,7.41611437,7.30091644,7.38629305
142.5,7.42322301,7.82247423,7.42742116,7.3568617,7.39710235
142.6,7.43397846,7.89788763,7.43949941,7.41269903,7.40882818
142.7,7.4456717,7.97339445,7.45235417,7.46823559,7.42147611
142.8,7.45830854,8.04872158,7.46598646,7.52328348,7.43504668
142.9,7.47188966,8.12360581,7.48039323,7.57766028,7.44953531
143,7.48641063,8.19779454,7.49556726,7.63118951,7.46493231
143.1,7.50186179,8.27104626,7.51149715,7.68370102,7.4812228
143.2,7.51822829,8.34313086,7.52816733,7.73503126,7.49838682
143.3,7.53549012,8.41382985,7.54555811,7.78502349,7.51639935
143.4,7.55362218,8.4829363,7.56364569,7.83352795,7.53523046
143.5,7.5725944,8.55025486,7.58240233,7.88040194,7.55484543
143.6,7.59237189,8.61560151,7.6017964,7.92550986,7.57520493
143.7,7.6129151,8.67880335,7.62179253,7.9687232,7.59626525
143.8,7.63418004,8.73969829,7.64235182,8.00992054,7.61797851
143.9,7.65611857,8.79813472,7.66343199,8.04898748,7.64029296
144,7.67867859,8.85397111,7.68498761,8.08581655,7.66315325
144.1,7.7018044,8.90707564,7.7069703,8.12030716,7.68650074
144.2,7.72543695,8.95732579,7.72932903,8.15236548,7.71027382
144.3,7.74951423,9.00460796,7.75201032,8.18190435,7.73440828
144.4,7.77397158,9.04881708,7.77495855,8.20884322,7.75883762
144.5,7.79874205,9.08985623,7.79811624,8.23310805,7.78349346
144.6,7.82375675,9.12763633,7.82142432,8.25463126,7.80830585
144.7,7.84894524,9.1620758,7.84482243,8.27335166,7.83320365
144.8,7.87423588,9.19310029,7.86824924,8.28921447,7.85811494
144.9,7.89955619,9.22064243,7.89164271,8.30217131,7.88296732
145,7.92483322,9.24464163,7.91494044,8.31218021,7.9076883
145.1,7.94999392,9.26504391,7.93807991,8.3192057,7.93220562
145.2,7.97496546,9.28180181,7.96099883,8.3232189,7.95644764
145.3,7.99967561,9.29487431,7.98363538,8.32419764,7.98034362
145.4,8.02405302,9.3042268,8.00592854,8.32212669,8.00382407
145.5,8.04802759,9.30983116,8.02781833,8.31699791,8.02682104
145.6,8.07153074,9.31166584,8.04924608,8.30881058,8.04926843
145.7,8.09449572,9.30971604,8.07015474,8.29757167,8.07110227
145.8,8.1168579,9.30397392,8.09048908,8.28329624,8.09226099
145.9,8.13855504,9.2944389,8.11019598,8.26600784,8.11268569
146,8.15952753,9.28111807,8.12922461,8.24573898,8.13232035
146.1,8.17971864,9.26402659,8.14752675,8.22253165,8.15111214
146.2,8.1990748,9.24318822,8.16505694,8.19643794,8.16901157
146.3,8.21754577,9.21863596,8.1817727,8.16752065,8.18597278
146.4,8.23508486,9.19041276,8.19763481,8.13585396,8.20195369
146.5,8.25164919,9.15857227,8.21260741,8.10152423,8.21691621
146.6,8.26719983,9.12317973,8.22665828,8.06463077,8.23082649
146.7,8.28170201,9.08431302,8.23975899,8.02528667,8.24365504
146.8,8.29512533,9.04206367,8.25188509,7.98361967,8.25537693
146.9,8.30744388,8.99653806,8.26301631,7.93977308,8.26597198
147,8.31863647,8.94785875,8.27313668,7.89390669,8.27542492
147.1,8.32868678,8.89616578,8.28223477,7.84619766,8.28372556
147.2,8.3375835,8.84161819,8.29030381,7.79684141,8.29086894
147.3,8.34532051,8.7843955,8.29734185,7.74605247,8.29685551
147.4,8.35189704,8.72469931,8.30335193,7.69406521,8.30169124
147.5,8.35731779,8.66275493,8.30834222,7.64113448,8.3053878
147.6,8.36159311,8.59881295,8.31232616,7.58753613,8.30796271
147.7,8.36473911,8.53315083,8.3153226,7.53356722,8.30943942
147.8,8.36677779,8.46607438,8.31735588,7.47954614,8.30984748
147.9,8.36773718,8.39791907,8.31845604,7.42581225,8.30922264
148,8.36765146,8.3290511,8.31865881,7.37272531,8.30760692
148.1,8.36656101,8.25986823,8.31800577,7.32066438,8.30504876
148.2,8.36451257,8.19080009,8.31654439,7.27002627,8.30160302
148.3,8.36155924,8.12230806,8.31432808,7.22122351,8.29733105
148.4,8.35776057,8.05488449,8.31141623,7.17468165,8.29230072
148.5,8.35318256,7.98905112,8.30787421,7.13083601,8.28658641
148.6,8.34789768,7.92535669,8.30377333,7.0901278,8.28026894
148.7,8.34198484,7.86437348,8.29919077,7.05299962,8.27343553
148.8,8.33552929,7.80669285,8.29420952,7.01989031,8.26617967
148.9,8.32862254,7.75291959,8.2889182,6.9912294,8.25860091
149,8.32136216,7.70366506,8.28341089,6.967431,8.25080472
149.1,8.31385165,7.65953925,8.2777869,6.94888749,8.24290212
149.2,8.30620009,7.62114171,8.27215046,6.93596302,8.23500942
149.3,8.29852191,7.58905171,8.26661039,6.9289871,8.22724776
149.4,8.29093642,7.56381762,8.2612797,6.92824839,8.21974266
149.5,8.28356739,7.54594604,8.25627509,6.93398904,8.21262348
149.6,8.27654256,7.53589097,8.25171641,6.94639965,8.20602276
149.7,8.26999298,7.53404342,8.24772609,6.96561518,8.20007557
149.8,8.26405237,7.54072204,8.24442842,6.99171192,8.19491866
149.9,8.25885636,7.55616504,8.24194886,7.02470559,8.1906897
150,8.25454165,7.58052393,8.24041318,7.0645508,8.18752626
150.1,8.25124515,7.61385937,8.23994663,7.11114179,8.18556491
150.2,8.24910296,7.65613932,8.24067301,7.1643144,8.18494009
150.3,8.24824941,7.70723969,8.2427137,7.22384924,8.18578308
150.4,8.24881593,7.76694729,8.24618666,7.28947596,8.1882208
150.5,8.25092994,7.83496508,8.25120541,7.36087826,8.19237473
150.6,8.25471375,7.91091937,8.25787794,7.43769968,8.19835965
150.7,8.26028334,7.99436854,8.26630572,7.51954976,8.20628255
150.8,8.26774726,8.08481301,8.27658262,7.60601046,8.21624145
150.9,8.27720544,8.18170581,8.28879393,7.69664261,8.22832433
151,8.28874817,8.28446347,8.30301538,7.7909921,8.24260812
151.1,8.30245498,8.39247676,8.31931228,7.88859592,8.2591577
151.2,8.31839374,8.5051209,8.33773867,7.9889876,8.27802512
151.3,8.33661976,8.621765,8.35833662,8.09170219,8.29924884
151.4,8.35717507,8.74178052,8.3811356,8.19628061,8.32285313
151.5,8.38008777,8.8645486,8.406152,8.30227343,8.34884766
151.6,8.40537156,8.9894663,8.43338878,8.40924394,8.37722719
151.7,8.43302539,9.11595151,8.46283521,8.5167707,8.40797142
151.8,8.46303329,9.24344691,8.4944668,8.62444943,8.44104505
151.9,8.4953644,9.37142281,8.52824539,8.73189448,8.47639797
152,8.52997303,9.499379,8.56411931,8.83873968,8.5139656
152.1,8.56679905,9.6268459,8.60202374,8.94463893,8.55366939
152.2,8.60576829,9.75338489,8.6418812,9.0492663,8.59541749
152.3,8.64679315,9.87858817,8.68360208,9.15231594,8.63910548
152.4,8.68977334,10.0020781,8.72708541,9.25350165,8.68461726
152.5,8.7345967,10.123506,8.77221961,9.35255631,8.73182601
152.6,8.78114013,10.2425513,8.81888334,9.44923119,8.78059523
152.7,8.82927061,10.3589195,8.8669465,9.54329502,8.83077983
152.8,8.87884625,10.472341,8.91627116,9.63453314,8.88222725
152.9,8.92971741,10.5825691,8.96671255,9.72274649,8.93477861
153,8.98172784,10.6893786,9.01812016,9.80775064,8.98826982
153.1,9.03471577,10.7925638,9.07033869,9.88937478,9.04253274
153.2,9.08851507,10.8919372,9.12320909,9.96746073,9.09739625
153.3,9.14295632,10.9873274,9.17656955,10.041862,9.15268728
153.4,9.19786788,11.0785782,9.23025645,10.1124428,9.20823185
153.5,9.25307689,11.1655465,9.28410523,10.1790774,9.26385595
153.6,9.30841019,11.2481016,9.33795127,10.2416489,9.31938645
153.7,9.36369526,11.3261236,9.3916307,10.3000488,9.37465187
153.8,9.41876097,11.399502,9.44498109,10.3541762,9.42948312
153.9,9.47343837,11.4681352,9.49784215,10.4039371,9.48371413
154,9.52756136,11.5319291,9.55005634,10.4492438,9.53718247
154.1,9.58096724,11.5907965,9.6014694,10.4900145,9.5897298
154.2,9.63349731,11.6446561,9.65193088,10.5261725,9.64120239
154.3,9.68499731,11.693432,9.7012945,10.5576464,9.69145144
154.4,9.73531779,11.7370527,9.7494186,10.5843692,9.74033346
154.5,9.78431453,11.7754511,9.79616644,10.6062784,9.78771051
154.6,9.8318488,11.8085638,9.84140649,10.6233154,9.83345048
154.7,9.87778758,11.8363304,9.88501266,10.635426,9.87742725
154.8,9.92200385,11.858694,9.92686455,10.6425599,9.91952087
154.9,9.96437672,11.8756001,9.96684763,10.6446709,9.95961771
155,10.0047916,11.8869971,10.0048534,10.6417169,9.9976106
155.1,10.0431404,11.892836,10.0407796,10.6336604,10.0333989
155.2,10.0793214,11.8930705,10.0745301,10.6204687,10.0668886
155.3,10.1132397,11.8876572,10.1060155,10.6021144,10.0979926
155.4,10.1448073,11.8765558,10.1351529,10.5785757,10.1266304
155.5,10.1739429,11.8597294,10.1618661,10.5498376,10.1527287
155.6,10.2005722,11.8371453,10.1860858,10.5158925,10.1762213
155.7,10.2246283,11.8087754,10.20775,10.4767412,10.1970493
155.8,10.2460514,11.7745971,10.2268038,10.4323945,10.2151612
155.9,10.2647895,11.7345942,10.2431997,10.3828742,10.2305132
156,10.2807979,11.6887583,10.2568983,10.3282152,10.2430695
156.1,10.2940403,11.6370903,10.267868,10.2684672,10.2528024
156.2,10.3044884,11.5796019,10.2760855,10.2036973,10.2596928
156.3,10.3121226,11.5163178,10.2815367,10.1339923,10.2637307
156.4,10.3169324,11.4472781,10.2842161,10.0594622,10.2649152
156.5,10.3189165,11.372541,10.2841283,9.98024299,10.2632554
156.6,10.3180835,11.2921862,10.2812879,9.89650089,10.258771
156.7,10.3144527,11.2063187,10.2757204,9.80843653,10.2514923
156.8,10.3080541,11.1150729,10.2674623,9.71628971,10.2414616
156.9,10.2989295,11.0186179,10.2565628,9.62034467,10.2287335
157,10.2871333,10.9171627,10.2430835,9.52093573,10.2133759
157.1,10.2727329,10.8109631,10.2271,9.41845344,10.1954706
157.2,10.2558096,10.7003285,10.2087021,9.31335101,10.1751146
157.3,10.23646,10.5856297,10.1879953,9.2061509,10.1524207
157.4,10.2147962,10.4673078,10.1651016,9.09745152,10.1275187
157.5,10.1909473,10.3458833,10.1401602,8.98793348,10.1005562
157.6,10.1650604,10.221966,10.1133289,8.87836541,10.0717002
157.7,10.1373011,10.0962647,10.0847848,8.76960841,10.0411374
157.8,10.1078551,9.96959731,10.0547253,8.66261908,10.0090756
157.9,10.0769289,9.84289952,10.0233692,8.55844987,9.97574486
158,10.0447509,9.71723277,9.99095745,8.45824653,9.94139782
158.1,10.0115716,9.5937892,9.95775368,8.36324137,9.90631073
158.2,9.97766515,9.4738933,9.92404487,8.27474178,9.87078388
158.3,9.94332908,9.35899859,9.89014155,8.1941132,9.8351418
158.4,9.90888486,9.25067792,9.85637782,8.12275616,9.7997332
158.5,9.87467765,9.15060608,9.82311098,8.06207703,9.76493051
158.6,9.84107587,9.06053325,9.79072068,8.01345329,9.73112897
158.7,9.80847022,8.98224884,9.75960771,7.97819387,9.69874515
158.8,9.7772722,8.91753536,9.73019208,7.95749672,9.6682149
158.9,9.74791209,8.86811367,9.70291061,7.95240561,9.63999066
159,9.72083626,8.83558155,9.67821378,7.96376935,9.61453803
159.1,9.6965037,8.82134934,9.65656191,7.9922062,9.59233158
159.2,9.67538199,8.82657722,9.63842058,8.03807674,9.57384999
159.3,9.65794242,8.85211946,9.62425543,8.10146731,9.55957038
159.4,9.64465446,8.8984809,9.61452624,8.18218583,9.54996202
159.5,9.6359796,8.96579019,9.60968051,8.27977024,9.54547952
159.6,9.63236463,9.05379265,9.6101465,8.39350874,9.54655551
159.7,9.6342345,9.16186349,9.61632616,8.52247006,9.5535932
159.8,9.64198508,9.28904007,9.62858779,8.66554111,9.56695883
159.9,9.65597574,9.4340696,9.64725903,8.82146889,9.58697445
160,9.67652235,9.59546753,9.67262015,8.98890365,9.61391113
160.1,9.70389063,9.77158129,9.70489803,9.1664406,9.64798298
160.2,9.73829037,9.96065418,9.74426102,9.35265797,9.68934221
160.3,9.77987058,10.160885,9.79081498,9.54614999,9.7380754
160.4,9.82871585,10.3704803,9.84460055,9.7455539,9.79420118
160.5,9.88484415,10.5876976,9.90559187,9.94957088,9.85766949
160.6,9.948206,10.8108785,9.97369676,10.1569811,9.92836225
160.7,10.0186852,11.0384719,10.0487584,10.3666533,10.0060957
160.8,10.0961011,11.2690498,10.1305584,10.5775502,10.0906242
160.9,10.1802122,11.5013136,10.2188211,10.7887297,10.1816448
161,10.2707206,11.7340969,10.3132187,10.9993436,10.2788035
161.1,10.3672784,11.9663618,10.4133779,11.2086339,10.3817019
161.2,10.4694934,12.197193,10.5188861,11.4159277,10.4899043
161.3,10.576937,12.4257901,10.629299,11.6206312,10.6029452
161.4,10.6891506,12.6514574,10.7441473,11.8222231,10.7203365
161.5,10.8056536,12.8735945,10.862944,12.0202478,10.841575
161.6,10.9259497,13.091686,10.9851911,12.2143087,10.9661491
161.7,11.0495342,13.305292,11.1103857,12.4040621,11.0935445
161.8,11.1758994,13.5140388,11.2380254,12.5892106,11.2232506
161.9,11.3045407,13.7176101,11.3676137,12.7694976,11.3547643
162,11.4349606,13.9157398,11.4986638,12.9447023,11.4875948
162.1,11.5666736,14.1082047,11.6307023,13.1146347,11.6212667
162.2,11.6992084,14.2948179,11.7632721,13.2791315,11.7553222
162.3,11.8321115,14.4754238,11.8959344,13.438052,11.8893237
162.4,11.9649484,14.6498929,12.0282702,13.5912749,12.0228545
162.5,12.0973055,14.8181173,12.1598815,13.7386951,12.15552
162.6,12.2287902,14.9800072,12.2903916,13.8802208,12.2869478
162.7,12.3590322,15.1354875,12.4194455,14.0157717,12.4167876
162.8,12.4876826,15.2844949,12.5467095,14.1452761,12.5447113
162.9,12.6144141,15.4269752,12.6718707,14.2686694,12.6704117
163,12.7389203,15.5628813,12.7946365,14.3858923,12.7936021
163.1,12.8609147,15.6921715,12.9147333,14.4968895,12.9140149
163.2,12.9801298,15.8148072,13.0319061,14.6016082,13.0314012
163.3,13.0963165,15.9307519,13.1459166,14.6999968,13.1455288
163.4,13.2092421,16.0399698,13.256543,14.792004,13.2561817
163.5,13.3186901,16.1424246,13.3635781,14.877578,13.3631583
163.6,13.4244581,16.2380785,13.4668284,14.9566651,13.4662708
163.7,13.5263573,16.3268913,13.5661128,15.0292095,13.5653434
163.8,13.624211,16.4088194,13.6612619,15.0951523,13.6602115
163.9,13.7178537,16.4838154,13.7521164,15.1544307,13.7507206
164,13.8071296,16.551827,13.8385262,15.2069777,13.8367252
164.1,13.8918922,16.6127966,13.9203497,15.2527212,13.9180878
164.2,13.9720027,16.6666604,13.9974525,15.2915835,13.9946778
164.3,14.0473295,16.7133482,14.0697068,15.3234811,14.0663711
164.4,14.1177474,16.7527826,14.1369904,15.3483235,14.1330488
164.5,14.1831364,16.7848784,14.1991861,15.3660135,14.1945969
164.6,14.2433814,16.8095421,14.256181,15.3764463,14.2509054
