s1,s2,Re(r_ibc3.tm),Im(r_ibc3.tm),Abs(r_ibc3.tm),Arg(r_ibc3.tm),Re(r_ibc3.te),Im(r_ibc3.te),Abs(r_ibc3.te),Arg(r_ibc3.te)
+1.52000000E+00,+0.00000000E+00,+1.27242222E+00,-0.00000000E+00,+1.27242222E+00,-0.00000000E+00,-8.85525469E-03,-0.00000000E+00,+8.85525469E-03,-3.14159265E+00
+1.53000000E+00,+0.00000000E+00,+1.37052312E+00,-0.00000000E+00,+1.37052312E+00,-0.00000000E+00,-4.44817634E-02,-0.00000000E+00,+4.44817634E-02,-3.14159265E+00
+1.54000000E+00,+0.00000000E+00,+1.47459901E+00,-0.00000000E+00,+1.47459901E+00,-0.00000000E+00,-7.81773540E-02,-0.00000000E+00,+7.81773540E-02,-3.14159265E+00
+1.55000000E+00,+0.00000000E+00,+1.58521020E+00,-0.00000000E+00,+1.58521020E+00,-0.00000000E+00,-1.10075633E-01,-0.00000000E+00,+1.10075633E-01,-3.14159265E+00
+1.56000000E+00,+0.00000000E+00,+1.70298830E+00,-0.00000000E+00,+1.70298830E+00,-0.00000000E+00,-1.40299332E-01,-0.00000000E+00,+1.40299332E-01,-3.14159265E+00
+1.57000000E+00,+0.00000000E+00,+1.82864802E+00,-0.00000000E+00,+1.82864802E+00,-0.00000000E+00,-1.68961285E-01,-0.00000000E+00,+1.68961285E-01,-3.14159265E+00
+1.58000000E+00,+0.00000000E+00,+1.96300136E+00,-0.00000000E+00,+1.96300136E+00,-0.00000000E+00,-1.96165319E-01,-0.00000000E+00,+1.96165319E-01,-3.14159265E+00
+1.59000000E+00,+0.00000000E+00,+2.10697473E+00,-0.00000000E+00,+2.10697473E+00,-0.00000000E+00,-2.22007060E-01,-0.00000000E+00,+2.22007060E-01,-3.14159265E+00
+1.60000000E+00,+0.00000000E+00,+2.26162999E+00,-0.00000000E+00,+2.26162999E+00,-0.00000000E+00,-2.46574656E-01,-0.00000000E+00,+2.46574656E-01,-3.14159265E+00
+1.61000000E+00,+0.00000000E+00,+2.42819008E+00,-0.00000000E+00,+2.42819008E+00,-0.00000000E+00,-2.69949446E-01,-0.00000000E+00,+2.69949446E-01,-3.14159265E+00
+1.62000000E+00,+0.00000000E+00,+2.60807094E+00,-0.00000000E+00,+2.60807094E+00,-0.00000000E+00,-2.92206548E-01,-0.00000000E+00,+2.92206548E-01,-3.14159265E+00
+1.63000000E+00,+0.00000000E+00,+2.80292108E+00,-0.00000000E+00,+2.80292108E+00,-0.00000000E+00,-3.13415401E-01,-0.00000000E+00,+3.13415401E-01,-3.14159265E+00
+1.64000000E+00,+0.00000000E+00,+3.01467152E+00,-0.00000000E+00,+3.01467152E+00,-0.00000000E+00,-3.33640261E-01,-0.00000000E+00,+3.33640261E-01,-3.14159265E+00
+1.65000000E+00,+0.00000000E+00,+3.24559902E+00,-0.00000000E+00,+3.24559902E+00,-0.00000000E+00,-3.52940633E-01,-0.00000000E+00,+3.52940633E-01,-3.14159265E+00
+1.66000000E+00,+0.00000000E+00,+3.49840715E+00,-0.00000000E+00,+3.49840715E+00,-0.00000000E+00,-3.71371682E-01,-0.00000000E+00,+3.71371682E-01,-3.14159265E+00
+1.67000000E+00,+0.00000000E+00,+3.77633127E+00,-0.00000000E+00,+3.77633127E+00,-0.00000000E+00,-3.88984593E-01,-0.00000000E+00,+3.88984593E-01,-3.14159265E+00
+1.68000000E+00,+0.00000000E+00,+4.08327612E+00,-0.00000000E+00,+4.08327612E+00,-0.00000000E+00,-4.05826901E-01,-0.00000000E+00,+4.05826901E-01,-3.14159265E+00
+1.69000000E+00,+0.00000000E+00,+4.42399842E+00,-0.00000000E+00,+4.42399842E+00,-0.00000000E+00,-4.21942792E-01,-0.00000000E+00,+4.21942792E-01,-3.14159265E+00
+1.70000000E+00,+0.00000000E+00,+4.80435270E+00,-0.00000000E+00,+4.80435270E+00,-0.00000000E+00,-4.37373377E-01,-0.00000000E+00,+4.37373377E-01,-3.14159265E+00
+1.71000000E+00,+0.00000000E+00,+5.23162749E+00,-0.00000000E+00,+5.23162749E+00,-0.00000000E+00,-4.52156937E-01,-0.00000000E+00,+4.52156937E-01,-3.14159265E+00
+1.72000000E+00,+0.00000000E+00,+5.71501303E+00,-0.00000000E+00,+5.71501303E+00,-0.00000000E+00,-4.66329150E-01,-0.00000000E+00,+4.66329150E-01,-3.14159265E+00
+1.73000000E+00,+0.00000000E+00,+6.26626493E+00,-0.00000000E+00,+6.26626493E+00,-0.00000000E+00,-4.79923297E-01,-0.00000000E+00,+4.79923297E-01,-3.14159265E+00
+1.74000000E+00,+0.00000000E+00,+6.90066645E+00,-0.00000000E+00,+6.90066645E+00,-0.00000000E+00,-4.92970448E-01,-0.00000000E+00,+4.92970448E-01,-3.14159265E+00
+1.75000000E+00,+0.00000000E+00,+7.63845922E+00,-0.00000000E+00,+7.63845922E+00,-0.00000000E+00,-5.05499636E-01,-0.00000000E+00,+5.05499636E-01,-3.14159265E+00
+1.76000000E+00,+0.00000000E+00,+8.50703154E+00,-0.00000000E+00,+8.50703154E+00,-0.00000000E+00,-5.17538006E-01,-0.00000000E+00,+5.17538006E-01,-3.14159265E+00
+1.77000000E+00,+0.00000000E+00,+9.54437801E+00,-0.00000000E+00,+9.54437801E+00,-0.00000000E+00,-5.29110965E-01,-0.00000000E+00,+5.29110965E-01,-3.14159265E+00
+1.78000000E+00,+0.00000000E+00,+1.08047841E+01,-0.00000000E+00,+1.08047841E+01,-0.00000000E+00,-5.40242310E-01,-0.00000000E+00,+5.40242310E-01,-3.14159265E+00
+1.79000000E+00,+0.00000000E+00,+1.23686061E+01,-0.00000000E+00,+1.23686061E+01,-0.00000000E+00,-5.50954346E-01,-0.00000000E+00,+5.50954346E-01,-3.14159265E+00
+1.80000000E+00,+0.00000000E+00,+1.43600569E+01,-0.00000000E+00,+1.43600569E+01,-0.00000000E+00,-5.61267994E-01,-0.00000000E+00,+5.61267994E-01,-3.14159265E+00
+1.81000000E+00,+0.00000000E+00,+1.69818544E+01,-0.00000000E+00,+1.69818544E+01,-0.00000000E+00,-5.71202897E-01,-0.00000000E+00,+5.71202897E-01,-3.14159265E+00
+1.82000000E+00,+0.00000000E+00,+2.05888807E+01,-0.00000000E+00,+2.05888807E+01,-0.00000000E+00,-5.80777506E-01,-0.00000000E+00,+5.80777506E-01,-3.14159265E+00
+1.83000000E+00,+0.00000000E+00,+2.58639356E+01,-0.00000000E+00,+2.58639356E+01,-0.00000000E+00,-5.90009168E-01,-0.00000000E+00,+5.90009168E-01,-3.14159265E+00
+1.84000000E+00,+0.00000000E+00,+3.43102661E+01,-0.00000000E+00,+3.43102661E+01,-0.00000000E+00,-5.98914201E-01,-0.00000000E+00,+5.98914201E-01,-3.14159265E+00
+1.85000000E+00,+0.00000000E+00,+5.00130045E+01,-0.00000000E+00,+5.00130045E+01,-0.00000000E+00,-6.07507970E-01,-0.00000000E+00,+6.07507970E-01,-3.14159265E+00
+1.86000000E+00,+0.00000000E+00,+8.93534409E+01,-0.00000000E+00,+8.93534409E+01,-0.00000000E+00,-6.15804947E-01,-0.00000000E+00,+6.15804947E-01,-3.14159265E+00
+1.87000000E+00,+0.00000000E+00,+3.67929995E+02,-0.00000000E+00,+3.67929995E+02,-0.00000000E+00,-6.23818776E-01,-0.00000000E+00,+6.23818776E-01,-3.14159265E+00
+1.88000000E+00,+0.00000000E+00,-1.83729313E+02,-0.00000000E+00,+1.83729313E+02,-3.14159265E+00,-6.31562329E-01,-0.00000000E+00,+6.31562329E-01,-3.14159265E+00
+1.89000000E+00,+0.00000000E+00,-7.51527612E+01,-0.00000000E+00,+7.51527612E+01,-3.14159265E+00,-6.39047752E-01,-0.00000000E+00,+6.39047752E-01,-3.14159265E+00
+1.90000000E+00,+0.00000000E+00,-4.78766136E+01,-0.00000000E+00,+4.78766136E+01,-3.14159265E+00,-6.46286522E-01,-0.00000000E+00,+6.46286522E-01,-3.14159265E+00
+1.91000000E+00,+0.00000000E+00,-3.54624703E+01,-0.00000000E+00,+3.54624703E+01,-3.14159265E+00,-6.53289482E-01,-0.00000000E+00,+6.53289482E-01,-3.14159265E+00
+1.92000000E+00,+0.00000000E+00,-2.83652446E+01,-0.00000000E+00,+2.83652446E+01,-3.14159265E+00,-6.60066888E-01,-0.00000000E+00,+6.60066888E-01,-3.14159265E+00
+1.93000000E+00,+0.00000000E+00,-2.37723064E+01,-0.00000000E+00,+2.37723064E+01,-3.14159265E+00,-6.66628444E-01,-0.00000000E+00,+6.66628444E-01,-3.14159265E+00
+1.94000000E+00,+0.00000000E+00,-2.05574854E+01,-0.00000000E+00,+2.05574854E+01,-3.14159265E+00,-6.72983338E-01,-0.00000000E+00,+6.72983338E-01,-3.14159265E+00
+1.95000000E+00,+0.00000000E+00,-1.81818399E+01,-0.00000000E+00,+1.81818399E+01,-3.14159265E+00,-6.79140273E-01,-0.00000000E+00,+6.79140273E-01,-3.14159265E+00
+1.96000000E+00,+0.00000000E+00,-1.63550435E+01,-0.00000000E+00,+1.63550435E+01,-3.14159265E+00,-6.85107501E-01,-0.00000000E+00,+6.85107501E-01,-3.14159265E+00
+1.97000000E+00,+0.00000000E+00,-1.49068500E+01,-0.00000000E+00,+1.49068500E+01,-3.14159265E+00,-6.90892844E-01,-0.00000000E+00,+6.90892844E-01,-3.14159265E+00
+1.98000000E+00,+0.00000000E+00,-1.37308289E+01,-0.00000000E+00,+1.37308289E+01,-3.14159265E+00,-6.96503728E-01,-0.00000000E+00,+6.96503728E-01,-3.14159265E+00
+1.99000000E+00,+0.00000000E+00,-1.27570264E+01,-0.00000000E+00,+1.27570264E+01,-3.14159265E+00,-7.01947201E-01,-0.00000000E+00,+7.01947201E-01,-3.14159265E+00
