s1,s2,Re(r_ap.tm),Im(r_ap.tm),Abs(r_ap.tm),Arg(r_ap.tm),Re(r_ap.te),Im(r_ap.te),Abs(r_ap.te),Arg(r_ap.te)
+3.28000000E-01,+0.00000000E+00,-7.67372622E-01,+6.41201419E-01,+1.00000000E+00,+2.44552978E+00,-7.16338188E-01,+6.97753251E-01,+1.00000000E+00,+2.36933640E+00
+3.29000000E-01,+0.00000000E+00,-7.67523976E-01,+6.41020239E-01,+1.00000000E+00,+2.44576587E+00,-7.16158861E-01,+6.97937308E-01,+1.00000000E+00,+2.36907943E+00
+3.30000000E-01,+0.00000000E+00,-7.67675817E-01,+6.40838388E-01,+1.00000000E+00,+2.44600277E+00,-7.15978760E-01,+6.98122063E-01,+1.00000000E+00,+2.36882142E+00
+3.31000000E-01,+0.00000000E+00,-7.67828145E-01,+6.40655867E-01,+1.00000000E+00,+2.44624051E+00,-7.15797883E-01,+6.98307519E-01,+1.00000000E+00,+2.36856236E+00
+3.32000000E-01,+0.00000000E+00,-7.67980960E-01,+6.40472673E-01,+1.00000000E+00,+2.44647907E+00,-7.15616227E-01,+6.98493677E-01,+1.00000000E+00,+2.36830226E+00
+3.33000000E-01,+0.00000000E+00,-7.68134263E-01,+6.40288806E-01,+1.00000000E+00,+2.44671846E+00,-7.15433789E-01,+6.98680538E-01,+1.00000000E+00,+2.36804110E+00
+3.34000000E-01,+0.00000000E+00,-7.68288053E-01,+6.40104263E-01,+1.00000000E+00,+2.44695869E+00,-7.15250567E-01,+6.98868103E-01,+1.00000000E+00,+2.36777890E+00
+3.35000000E-01,+0.00000000E+00,-7.68442332E-01,+6.39919044E-01,+1.00000000E+00,+2.44719974E+00,-7.15066559E-01,+6.99056375E-01,+1.00000000E+00,+2.36751564E+00
+3.36000000E-01,+0.00000000E+00,-7.68597098E-01,+6.39733148E-01,+1.00000000E+00,+2.44744163E+00,-7.14881762E-01,+6.99245355E-01,+1.00000000E+00,+2.36725132E+00
+3.37000000E-01,+0.00000000E+00,-7.68752354E-01,+6.39546573E-01,+1.00000000E+00,+2.44768436E+00,-7.14696173E-01,+6.99435044E-01,+1.00000000E+00,+2.36698595E+00
+3.38000000E-01,+0.00000000E+00,-7.68908098E-01,+6.39359318E-01,+1.00000000E+00,+2.44792791E+00,-7.14509789E-01,+6.99625443E-01,+1.00000000E+00,+2.36671951E+00
+3.39000000E-01,+0.00000000E+00,-7.69064331E-01,+6.39171382E-01,+1.00000000E+00,+2.44817231E+00,-7.14322609E-01,+6.99816555E-01,+1.00000000E+00,+2.36645200E+00
+3.40000000E-01,+0.00000000E+00,-7.69221053E-01,+6.38982763E-01,+1.00000000E+00,+2.44841754E+00,-7.14134629E-01,+7.00008380E-01,+1.00000000E+00,+2.36618342E+00
+3.41000000E-01,+0.00000000E+00,-7.69378265E-01,+6.38793461E-01,+1.00000000E+00,+2.44866361E+00,-7.13945847E-01,+7.00200920E-01,+1.00000000E+00,+2.36591377E+00
+3.42000000E-01,+0.00000000E+00,-7.69535967E-01,+6.38603473E-01,+1.00000000E+00,+2.44891052E+00,-7.13756259E-01,+7.00394177E-01,+1.00000000E+00,+2.36564305E+00
+3.43000000E-01,+0.00000000E+00,-7.69694158E-01,+6.38412800E-01,+1.00000000E+00,+2.44915827E+00,-7.13565864E-01,+7.00588151E-01,+1.00000000E+00,+2.36537125E+00
+3.44000000E-01,+0.00000000E+00,-7.69852840E-01,+6.38221438E-01,+1.00000000E+00,+2.44940687E+00,-7.13374658E-01,+7.00782846E-01,+1.00000000E+00,+2.36509836E+00
+3.45000000E-01,+0.00000000E+00,-7.70012013E-01,+6.38029388E-01,+1.00000000E+00,+2.44965631E+00,-7.13182639E-01,+7.00978261E-01,+1.00000000E+00,+2.36482440E+00
+3.46000000E-01,+0.00000000E+00,-7.70171676E-01,+6.37836648E-01,+1.00000000E+00,+2.44990659E+00,-7.12989805E-01,+7.01174400E-01,+1.00000000E+00,+2.36454934E+00
+3.47000000E-01,+0.00000000E+00,-7.70331830E-01,+6.37643216E-01,+1.00000000E+00,+2.45015772E+00,-7.12796151E-01,+7.01371262E-01,+1.00000000E+00,+2.36427319E+00
+3.48000000E-01,+0.00000000E+00,-7.70492476E-01,+6.37449092E-01,+1.00000000E+00,+2.45040969E+00,-7.12601676E-01,+7.01568850E-01,+1.00000000E+00,+2.36399596E+00
+3.49000000E-01,+0.00000000E+00,-7.70653613E-01,+6.37254273E-01,+1.00000000E+00,+2.45066251E+00,-7.12406376E-01,+7.01767166E-01,+1.00000000E+00,+2.36371762E+00
+3.50000000E-01,+0.00000000E+00,-7.70815242E-01,+6.37058759E-01,+1.00000000E+00,+2.45091619E+00,-7.12210250E-01,+7.01966210E-01,+1.00000000E+00,+2.36343818E+00
+3.51000000E-01,+0.00000000E+00,-7.70977363E-01,+6.36862548E-01,+1.00000000E+00,+2.45117071E+00,-7.12013293E-01,+7.02165985E-01,+1.00000000E+00,+2.36315765E+00
+3.52000000E-01,+0.00000000E+00,-7.71139977E-01,+6.36665639E-01,+1.00000000E+00,+2.45142608E+00,-7.11815504E-01,+7.02366491E-01,+1.00000000E+00,+2.36287600E+00
+3.53000000E-01,+0.00000000E+00,-7.71303083E-01,+6.36468031E-01,+1.00000000E+00,+2.45168231E+00,-7.11616879E-01,+7.02567732E-01,+1.00000000E+00,+2.36259325E+00
+3.54000000E-01,+0.00000000E+00,-7.71466682E-01,+6.36269722E-01,+1.00000000E+00,+2.45193939E+00,-7.11417415E-01,+7.02769707E-01,+1.00000000E+00,+2.36230938E+00
+3.55000000E-01,+0.00000000E+00,-7.71630774E-01,+6.36070710E-01,+1.00000000E+00,+2.45219733E+00,-7.11217110E-01,+7.02972420E-01,+1.00000000E+00,+2.36202440E+00
+3.56000000E-01,+0.00000000E+00,-7.71795360E-01,+6.35870996E-01,+1.00000000E+00,+2.45245613E+00,-7.11015960E-01,+7.03175870E-01,+1.00000000E+00,+2.36173830E+00
+3.57000000E-01,+0.00000000E+00,-7.71960439E-01,+6.35670576E-01,+1.00000000E+00,+2.45271578E+00,-7.10813963E-01,+7.03380061E-01,+1.00000000E+00,+2.36145108E+00
+3.58000000E-01,+0.00000000E+00,-7.72126012E-01,+6.35469450E-01,+1.00000000E+00,+2.45297629E+00,-7.10611115E-01,+7.03584993E-01,+1.00000000E+00,+2.36116273E+00
+3.59000000E-01,+0.00000000E+00,-7.72292079E-01,+6.35267616E-01,+1.00000000E+00,+2.45323766E+00,-7.10407414E-01,+7.03790669E-01,+1.00000000E+00,+2.36087325E+00
+3.60000000E-01,+0.00000000E+00,-7.72458641E-01,+6.35065073E-01,+1.00000000E+00,+2.45349989E+00,-7.10202857E-01,+7.03997090E-01,+1.00000000E+00,+2.36058264E+00
+3.61000000E-01,+0.00000000E+00,-7.72625698E-01,+6.34861820E-01,+1.00000000E+00,+2.45376299E+00,-7.09997440E-01,+7.04204257E-01,+1.00000000E+00,+2.36029090E+00
+3.62000000E-01,+0.00000000E+00,-7.72793250E-01,+6.34657855E-01,+1.00000000E+00,+2.45402695E+00,-7.09791161E-01,+7.04412172E-01,+1.00000000E+00,+2.35999802E+00
+3.63000000E-01,+0.00000000E+00,-7.72961297E-01,+6.34453177E-01,+1.00000000E+00,+2.45429178E+00,-7.09584016E-01,+7.04620837E-01,+1.00000000E+00,+2.35970400E+00
+3.64000000E-01,+0.00000000E+00,-7.73129839E-01,+6.34247784E-01,+1.00000000E+00,+2.45455747E+00,-7.09376003E-01,+7.04830254E-01,+1.00000000E+00,+2.35940883E+00
+3.65000000E-01,+0.00000000E+00,-7.73298878E-01,+6.34041675E-01,+1.00000000E+00,+2.45482403E+00,-7.09167118E-01,+7.05040423E-01,+1.00000000E+00,+2.35911251E+00
+3.66000000E-01,+0.00000000E+00,-7.73468412E-01,+6.33834849E-01,+1.00000000E+00,+2.45509146E+00,-7.08957358E-01,+7.05251348E-01,+1.00000000E+00,+2.35881504E+00
+3.67000000E-01,+0.00000000E+00,-7.73638443E-01,+6.33627303E-01,+1.00000000E+00,+2.45535976E+00,-7.08746721E-01,+7.05463030E-01,+1.00000000E+00,+2.35851641E+00
+3.68000000E-01,+0.00000000E+00,-7.73808971E-01,+6.33419038E-01,+1.00000000E+00,+2.45562894E+00,-7.08535202E-01,+7.05675469E-01,+1.00000000E+00,+2.35821663E+00
+3.69000000E-01,+0.00000000E+00,-7.73979995E-01,+6.33210050E-01,+1.00000000E+00,+2.45589898E+00,-7.08322799E-01,+7.05888669E-01,+1.00000000E+00,+2.35791568E+00
+3.70000000E-01,+0.00000000E+00,-7.74151517E-01,+6.33000339E-01,+1.00000000E+00,+2.45616991E+00,-7.08109508E-01,+7.06102630E-01,+1.00000000E+00,+2.35761357E+00
+3.71000000E-01,+0.00000000E+00,-7.74323536E-01,+6.32789903E-01,+1.00000000E+00,+2.45644170E+00,-7.07895327E-01,+7.06317355E-01,+1.00000000E+00,+2.35731029E+00
+3.72000000E-01,+0.00000000E+00,-7.74496053E-01,+6.32578741E-01,+1.00000000E+00,+2.45671438E+00,-7.07680252E-01,+7.06532845E-01,+1.00000000E+00,+2.35700583E+00
+3.73000000E-01,+0.00000000E+00,-7.74669068E-01,+6.32366851E-01,+1.00000000E+00,+2.45698793E+00,-7.07464280E-01,+7.06749102E-01,+1.00000000E+00,+2.35670020E+00
+3.74000000E-01,+0.00000000E+00,-7.74842582E-01,+6.32154232E-01,+1.00000000E+00,+2.45726237E+00,-7.07247407E-01,+7.06966127E-01,+1.00000000E+00,+2.35639338E+00
+3.75000000E-01,+0.00000000E+00,-7.75016594E-01,+6.31940883E-01,+1.00000000E+00,+2.45753768E+00,-7.07029631E-01,+7.07183923E-01,+1.00000000E+00,+2.35608539E+00
+3.76000000E-01,+0.00000000E+00,-7.75191105E-01,+6.31726801E-01,+1.00000000E+00,+2.45781388E+00,-7.06810947E-01,+7.07402492E-01,+1.00000000E+00,+2.35577620E+00
+3.77000000E-01,+0.00000000E+00,-7.75366115E-01,+6.31511985E-01,+1.00000000E+00,+2.45809096E+00,-7.06591353E-01,+7.07621834E-01,+1.00000000E+00,+2.35546583E+00
+3.78000000E-01,+0.00000000E+00,-7.75541625E-01,+6.31296435E-01,+1.00000000E+00,+2.45836893E+00,-7.06370845E-01,+7.07841952E-01,+1.00000000E+00,+2.35515426E+00
+3.79000000E-01,+0.00000000E+00,-7.75717634E-01,+6.31080147E-01,+1.00000000E+00,+2.45864778E+00,-7.06149421E-01,+7.08062847E-01,+1.00000000E+00,+2.35484149E+00
+3.80000000E-01,+0.00000000E+00,-7.75894144E-01,+6.30863121E-01,+1.00000000E+00,+2.45892752E+00,-7.05927075E-01,+7.08284522E-01,+1.00000000E+00,+2.35452752E+00
+3.81000000E-01,+0.00000000E+00,-7.76071154E-01,+6.30645356E-01,+1.00000000E+00,+2.45920816E+00,-7.05703806E-01,+7.08506978E-01,+1.00000000E+00,+2.35421235E+00
+3.82000000E-01,+0.00000000E+00,-7.76248664E-01,+6.30426849E-01,+1.00000000E+00,+2.45948968E+00,-7.05479609E-01,+7.08730217E-01,+1.00000000E+00,+2.35389596E+00
+3.83000000E-01,+0.00000000E+00,-7.76426675E-01,+6.30207599E-01,+1.00000000E+00,+2.45977209E+00,-7.05254482E-01,+7.08954241E-01,+1.00000000E+00,+2.35357836E+00
+3.84000000E-01,+0.00000000E+00,-7.76605188E-01,+6.29987605E-01,+1.00000000E+00,+2.46005540E+00,-7.05028420E-01,+7.09179052E-01,+1.00000000E+00,+2.35325955E+00
+3.85000000E-01,+0.00000000E+00,-7.76784202E-01,+6.29766864E-01,+1.00000000E+00,+2.46033961E+00,-7.04801420E-01,+7.09404651E-01,+1.00000000E+00,+2.35293951E+00
+3.86000000E-01,+0.00000000E+00,-7.76963718E-01,+6.29545376E-01,+1.00000000E+00,+2.46062471E+00,-7.04573479E-01,+7.09631040E-01,+1.00000000E+00,+2.35261825E+00
+3.87000000E-01,+0.00000000E+00,-7.77143736E-01,+6.29323139E-01,+1.00000000E+00,+2.46091071E+00,-7.04344593E-01,+7.09858221E-01,+1.00000000E+00,+2.35229576E+00
+3.88000000E-01,+0.00000000E+00,-7.77324257E-01,+6.29100151E-01,+1.00000000E+00,+2.46119761E+00,-7.04114758E-01,+7.10086197E-01,+1.00000000E+00,+2.35197203E+00
+3.89000000E-01,+0.00000000E+00,-7.77505280E-01,+6.28876411E-01,+1.00000000E+00,+2.46148541E+00,-7.03883971E-01,+7.10314969E-01,+1.00000000E+00,+2.35164707E+00
+3.90000000E-01,+0.00000000E+00,-7.77686806E-01,+6.28651917E-01,+1.00000000E+00,+2.46177411E+00,-7.03652229E-01,+7.10544538E-01,+1.00000000E+00,+2.35132087E+00
+3.91000000E-01,+0.00000000E+00,-7.77868835E-01,+6.28426667E-01,+1.00000000E+00,+2.46206372E+00,-7.03419527E-01,+7.10774907E-01,+1.00000000E+00,+2.35099343E+00
+3.92000000E-01,+0.00000000E+00,-7.78051368E-01,+6.28200660E-01,+1.00000000E+00,+2.46235423E+00,-7.03185862E-01,+7.11006078E-01,+1.00000000E+00,+2.35066473E+00
+3.93000000E-01,+0.00000000E+00,-7.78234405E-01,+6.27973894E-01,+1.00000000E+00,+2.46264565E+00,-7.02951230E-01,+7.11238053E-01,+1.00000000E+00,+2.35033479E+00
+3.94000000E-01,+0.00000000E+00,-7.78417946E-01,+6.27746368E-01,+1.00000000E+00,+2.46293798E+00,-7.02715628E-01,+7.11470833E-01,+1.00000000E+00,+2.35000359E+00
+3.95000000E-01,+0.00000000E+00,-7.78601991E-01,+6.27518079E-01,+1.00000000E+00,+2.46323122E+00,-7.02479052E-01,+7.11704420E-01,+1.00000000E+00,+2.34967112E+00
+3.96000000E-01,+0.00000000E+00,-7.78786541E-01,+6.27289027E-01,+1.00000000E+00,+2.46352536E+00,-7.02241498E-01,+7.11938817E-01,+1.00000000E+00,+2.34933740E+00
+3.97000000E-01,+0.00000000E+00,-7.78971596E-01,+6.27059209E-01,+1.00000000E+00,+2.46382043E+00,-7.02002962E-01,+7.12174025E-01,+1.00000000E+00,+2.34900240E+00
+3.98000000E-01,+0.00000000E+00,-7.79157157E-01,+6.26828625E-01,+1.00000000E+00,+2.46411640E+00,-7.01763440E-01,+7.12410046E-01,+1.00000000E+00,+2.34866613E+00
+3.99000000E-01,+0.00000000E+00,-7.79343223E-01,+6.26597271E-01,+1.00000000E+00,+2.46441330E+00,-7.01522929E-01,+7.12646883E-01,+1.00000000E+00,+2.34832859E+00
+4.00000000E-01,+0.00000000E+00,-7.79529796E-01,+6.26365147E-01,+1.00000000E+00,+2.46471111E+00,-7.01281425E-01,+7.12884537E-01,+1.00000000E+00,+2.34798976E+00
+4.01000000E-01,+0.00000000E+00,-7.79716874E-01,+6.26132251E-01,+1.00000000E+00,+2.46500983E+00,-7.01038924E-01,+7.13123010E-01,+1.00000000E+00,+2.34764965E+00
+4.02000000E-01,+0.00000000E+00,-7.79904459E-01,+6.25898581E-01,+1.00000000E+00,+2.46530948E+00,-7.00795421E-01,+7.13362304E-01,+1.00000000E+00,+2.34730825E+00
+4.03000000E-01,+0.00000000E+00,-7.80092551E-01,+6.25664136E-01,+1.00000000E+00,+2.46561006E+00,-7.00550914E-01,+7.13602422E-01,+1.00000000E+00,+2.34696555E+00
+4.04000000E-01,+0.00000000E+00,-7.80281151E-01,+6.25428913E-01,+1.00000000E+00,+2.46591155E+00,-7.00305398E-01,+7.13843365E-01,+1.00000000E+00,+2.34662156E+00
+4.05000000E-01,+0.00000000E+00,-7.80470258E-01,+6.25192912E-01,+1.00000000E+00,+2.46621397E+00,-7.00058869E-01,+7.14085135E-01,+1.00000000E+00,+2.34627626E+00
+4.06000000E-01,+0.00000000E+00,-7.80659872E-01,+6.24956130E-01,+1.00000000E+00,+2.46651732E+00,-6.99811323E-01,+7.14327734E-01,+1.00000000E+00,+2.34592966E+00
+4.07000000E-01,+0.00000000E+00,-7.80849995E-01,+6.24718565E-01,+1.00000000E+00,+2.46682159E+00,-6.99562756E-01,+7.14571165E-01,+1.00000000E+00,+2.34558174E+00
+4.08000000E-01,+0.00000000E+00,-7.81040626E-01,+6.24480216E-01,+1.00000000E+00,+2.46712680E+00,-6.99313164E-01,+7.14815430E-01,+1.00000000E+00,+2.34523251E+00
+4.09000000E-01,+0.00000000E+00,-7.81231766E-01,+6.24241081E-01,+1.00000000E+00,+2.46743294E+00,-6.99062543E-01,+7.15060529E-01,+1.00000000E+00,+2.34488196E+00
+4.10000000E-01,+0.00000000E+00,-7.81423415E-01,+6.24001158E-01,+1.00000000E+00,+2.46774001E+00,-6.98810889E-01,+7.15306467E-01,+1.00000000E+00,+2.34453009E+00
+4.11000000E-01,+0.00000000E+00,-7.81615574E-01,+6.23760446E-01,+1.00000000E+00,+2.46804801E+00,-6.98558198E-01,+7.15553244E-01,+1.00000000E+00,+2.34417689E+00
+4.12000000E-01,+0.00000000E+00,-7.81808242E-01,+6.23518943E-01,+1.00000000E+00,+2.46835695E+00,-6.98304465E-01,+7.15800862E-01,+1.00000000E+00,+2.34382235E+00
+4.13000000E-01,+0.00000000E+00,-7.82001421E-01,+6.23276647E-01,+1.00000000E+00,+2.46866683E+00,-6.98049686E-01,+7.16049325E-01,+1.00000000E+00,+2.34346648E+00
+4.14000000E-01,+0.00000000E+00,-7.82195109E-01,+6.23033555E-01,+1.00000000E+00,+2.46897765E+00,-6.97793858E-01,+7.16298633E-01,+1.00000000E+00,+2.34310926E+00
+4.15000000E-01,+0.00000000E+00,-7.82389309E-01,+6.22789667E-01,+1.00000000E+00,+2.46928941E+00,-6.97536975E-01,+7.16548790E-01,+1.00000000E+00,+2.34275070E+00
+4.16000000E-01,+0.00000000E+00,-7.82584019E-01,+6.22544981E-01,+1.00000000E+00,+2.46960212E+00,-6.97279034E-01,+7.16799797E-01,+1.00000000E+00,+2.34239079E+00
+4.17000000E-01,+0.00000000E+00,-7.82779240E-01,+6.22299494E-01,+1.00000000E+00,+2.46991577E+00,-6.97020030E-01,+7.17051656E-01,+1.00000000E+00,+2.34202952E+00
+4.18000000E-01,+0.00000000E+00,-7.82974974E-01,+6.22053206E-01,+1.00000000E+00,+2.47023036E+00,-6.96759959E-01,+7.17304370E-01,+1.00000000E+00,+2.34166689E+00
+4.19000000E-01,+0.00000000E+00,-7.83171219E-01,+6.21806113E-01,+1.00000000E+00,+2.47054590E+00,-6.96498817E-01,+7.17557940E-01,+1.00000000E+00,+2.34130289E+00
+4.20000000E-01,+0.00000000E+00,-7.83367976E-01,+6.21558214E-01,+1.00000000E+00,+2.47086239E+00,-6.96236599E-01,+7.17812370E-01,+1.00000000E+00,+2.34093752E+00
+4.21000000E-01,+0.00000000E+00,-7.83565247E-01,+6.21309508E-01,+1.00000000E+00,+2.47117984E+00,-6.95973301E-01,+7.18067660E-01,+1.00000000E+00,+2.34057078E+00
+4.22000000E-01,+0.00000000E+00,-7.83763030E-01,+6.21059992E-01,+1.00000000E+00,+2.47149823E+00,-6.95708918E-01,+7.18323813E-01,+1.00000000E+00,+2.34020266E+00
+4.23000000E-01,+0.00000000E+00,-7.83961326E-01,+6.20809664E-01,+1.00000000E+00,+2.47181759E+00,-6.95443446E-01,+7.18580833E-01,+1.00000000E+00,+2.33983316E+00
+4.24000000E-01,+0.00000000E+00,-7.84160136E-01,+6.20558524E-01,+1.00000000E+00,+2.47213789E+00,-6.95176881E-01,+7.18838719E-01,+1.00000000E+00,+2.33946226E+00
+4.25000000E-01,+0.00000000E+00,-7.84359460E-01,+6.20306568E-01,+1.00000000E+00,+2.47245916E+00,-6.94909217E-01,+7.19097476E-01,+1.00000000E+00,+2.33908997E+00
+4.26000000E-01,+0.00000000E+00,-7.84559298E-01,+6.20053795E-01,+1.00000000E+00,+2.47278139E+00,-6.94640451E-01,+7.19357105E-01,+1.00000000E+00,+2.33871629E+00
+4.27000000E-01,+0.00000000E+00,-7.84759650E-01,+6.19800202E-01,+1.00000000E+00,+2.47310457E+00,-6.94370577E-01,+7.19617608E-01,+1.00000000E+00,+2.33834120E+00
+4.28000000E-01,+0.00000000E+00,-7.84960518E-01,+6.19545789E-01,+1.00000000E+00,+2.47342872E+00,-6.94099592E-01,+7.19878987E-01,+1.00000000E+00,+2.33796470E+00
+4.29000000E-01,+0.00000000E+00,-7.85161901E-01,+6.19290553E-01,+1.00000000E+00,+2.47375384E+00,-6.93827490E-01,+7.20141246E-01,+1.00000000E+00,+2.33758678E+00
+4.30000000E-01,+0.00000000E+00,-7.85363799E-01,+6.19034492E-01,+1.00000000E+00,+2.47407992E+00,-6.93554267E-01,+7.20404386E-01,+1.00000000E+00,+2.33720745E+00
+4.31000000E-01,+0.00000000E+00,-7.85566214E-01,+6.18777605E-01,+1.00000000E+00,+2.47440697E+00,-6.93279918E-01,+7.20668409E-01,+1.00000000E+00,+2.33682669E+00
+4.32000000E-01,+0.00000000E+00,-7.85769144E-01,+6.18519888E-01,+1.00000000E+00,+2.47473500E+00,-6.93004438E-01,+7.20933318E-01,+1.00000000E+00,+2.33644451E+00
+4.33000000E-01,+0.00000000E+00,-7.85972591E-01,+6.18261341E-01,+1.00000000E+00,+2.47506399E+00,-6.92727823E-01,+7.21199115E-01,+1.00000000E+00,+2.33606089E+00
+4.34000000E-01,+0.00000000E+00,-7.86176555E-01,+6.18001961E-01,+1.00000000E+00,+2.47539396E+00,-6.92450067E-01,+7.21465803E-01,+1.00000000E+00,+2.33567583E+00
+4.35000000E-01,+0.00000000E+00,-7.86381037E-01,+6.17741746E-01,+1.00000000E+00,+2.47572490E+00,-6.92171167E-01,+7.21733383E-01,+1.00000000E+00,+2.33528932E+00
+4.36000000E-01,+0.00000000E+00,-7.86586036E-01,+6.17480695E-01,+1.00000000E+00,+2.47605683E+00,-6.91891116E-01,+7.22001858E-01,+1.00000000E+00,+2.33490137E+00
+4.37000000E-01,+0.00000000E+00,-7.86791552E-01,+6.17218805E-01,+1.00000000E+00,+2.47638973E+00,-6.91609911E-01,+7.22271231E-01,+1.00000000E+00,+2.33451196E+00
+4.38000000E-01,+0.00000000E+00,-7.86997587E-01,+6.16956074E-01,+1.00000000E+00,+2.47672361E+00,-6.91327546E-01,+7.22541504E-01,+1.00000000E+00,+2.33412110E+00
+4.39000000E-01,+0.00000000E+00,-7.87204141E-01,+6.16692500E-01,+1.00000000E+00,+2.47705848E+00,-6.91044016E-01,+7.22812678E-01,+1.00000000E+00,+2.33372876E+00
+4.40000000E-01,+0.00000000E+00,-7.87411214E-01,+6.16428082E-01,+1.00000000E+00,+2.47739433E+00,-6.90759316E-01,+7.23084758E-01,+1.00000000E+00,+2.33333496E+00
+4.41000000E-01,+0.00000000E+00,-7.87618806E-01,+6.16162817E-01,+1.00000000E+00,+2.47773117E+00,-6.90473442E-01,+7.23357744E-01,+1.00000000E+00,+2.33293968E+00
+4.42000000E-01,+0.00000000E+00,-7.87826918E-01,+6.15896702E-01,+1.00000000E+00,+2.47806900E+00,-6.90186388E-01,+7.23631640E-01,+1.00000000E+00,+2.33254292E+00
+4.43000000E-01,+0.00000000E+00,-7.88035549E-01,+6.15629737E-01,+1.00000000E+00,+2.47840781E+00,-6.89898149E-01,+7.23906447E-01,+1.00000000E+00,+2.33214467E+00
+4.44000000E-01,+0.00000000E+00,-7.88244701E-01,+6.15361919E-01,+1.00000000E+00,+2.47874762E+00,-6.89608720E-01,+7.24182169E-01,+1.00000000E+00,+2.33174493E+00
+4.45000000E-01,+0.00000000E+00,-7.88454374E-01,+6.15093245E-01,+1.00000000E+00,+2.47908843E+00,-6.89318096E-01,+7.24458807E-01,+1.00000000E+00,+2.33134370E+00
+4.46000000E-01,+0.00000000E+00,-7.88664568E-01,+6.14823714E-01,+1.00000000E+00,+2.47943023E+00,-6.89026271E-01,+7.24736364E-01,+1.00000000E+00,+2.33094096E+00
+4.47000000E-01,+0.00000000E+00,-7.88875283E-01,+6.14553324E-01,+1.00000000E+00,+2.47977303E+00,-6.88733241E-01,+7.25014843E-01,+1.00000000E+00,+2.33053671E+00
+4.48000000E-01,+0.00000000E+00,-7.89086520E-01,+6.14282072E-01,+1.00000000E+00,+2.48011683E+00,-6.88438999E-01,+7.25294247E-01,+1.00000000E+00,+2.33013094E+00
+4.49000000E-01,+0.00000000E+00,-7.89298279E-01,+6.14009957E-01,+1.00000000E+00,+2.48046163E+00,-6.88143542E-01,+7.25574576E-01,+1.00000000E+00,+2.32972366E+00
+4.50000000E-01,+0.00000000E+00,-7.89510560E-01,+6.13736975E-01,+1.00000000E+00,+2.48080744E+00,-6.87846863E-01,+7.25855835E-01,+1.00000000E+00,+2.32931485E+00
+4.51000000E-01,+0.00000000E+00,-7.89723365E-01,+6.13463126E-01,+1.00000000E+00,+2.48115425E+00,-6.87548957E-01,+7.26138025E-01,+1.00000000E+00,+2.32890451E+00
+4.52000000E-01,+0.00000000E+00,-7.89936692E-01,+6.13188407E-01,+1.00000000E+00,+2.48150207E+00,-6.87249819E-01,+7.26421150E-01,+1.00000000E+00,+2.32849263E+00
+4.53000000E-01,+0.00000000E+00,-7.90150543E-01,+6.12912816E-01,+1.00000000E+00,+2.48185090E+00,-6.86949443E-01,+7.26705211E-01,+1.00000000E+00,+2.32807921E+00
+4.54000000E-01,+0.00000000E+00,-7.90364918E-01,+6.12636349E-01,+1.00000000E+00,+2.48220075E+00,-6.86647823E-01,+7.26990211E-01,+1.00000000E+00,+2.32766424E+00
+4.55000000E-01,+0.00000000E+00,-7.90579817E-01,+6.12359007E-01,+1.00000000E+00,+2.48255160E+00,-6.86344955E-01,+7.27276153E-01,+1.00000000E+00,+2.32724772E+00
+4.56000000E-01,+0.00000000E+00,-7.90795240E-01,+6.12080785E-01,+1.00000000E+00,+2.48290348E+00,-6.86040833E-01,+7.27563039E-01,+1.00000000E+00,+2.32682964E+00
+4.57000000E-01,+0.00000000E+00,-7.91011189E-01,+6.11801683E-01,+1.00000000E+00,+2.48325637E+00,-6.85735451E-01,+7.27850872E-01,+1.00000000E+00,+2.32640999E+00
+4.58000000E-01,+0.00000000E+00,-7.91227663E-01,+6.11521697E-01,+1.00000000E+00,+2.48361028E+00,-6.85428803E-01,+7.28139655E-01,+1.00000000E+00,+2.32598876E+00
+4.59000000E-01,+0.00000000E+00,-7.91444663E-01,+6.11240825E-01,+1.00000000E+00,+2.48396521E+00,-6.85120883E-01,+7.28429389E-01,+1.00000000E+00,+2.32556596E+00
+4.60000000E-01,+0.00000000E+00,-7.91662188E-01,+6.10959066E-01,+1.00000000E+00,+2.48432117E+00,-6.84811687E-01,+7.28720079E-01,+1.00000000E+00,+2.32514158E+00
+4.61000000E-01,+0.00000000E+00,-7.91880240E-01,+6.10676416E-01,+1.00000000E+00,+2.48467815E+00,-6.84501208E-01,+7.29011725E-01,+1.00000000E+00,+2.32471560E+00
+4.62000000E-01,+0.00000000E+00,-7.92098819E-01,+6.10392874E-01,+1.00000000E+00,+2.48503617E+00,-6.84189441E-01,+7.29304332E-01,+1.00000000E+00,+2.32428803E+00
+4.63000000E-01,+0.00000000E+00,-7.92317925E-01,+6.10108438E-01,+1.00000000E+00,+2.48539521E+00,-6.83876379E-01,+7.29597902E-01,+1.00000000E+00,+2.32385886E+00
+4.64000000E-01,+0.00000000E+00,-7.92537558E-01,+6.09823104E-01,+1.00000000E+00,+2.48575528E+00,-6.83562017E-01,+7.29892436E-01,+1.00000000E+00,+2.32342807E+00
+4.65000000E-01,+0.00000000E+00,-7.92757720E-01,+6.09536872E-01,+1.00000000E+00,+2.48611639E+00,-6.83246349E-01,+7.30187939E-01,+1.00000000E+00,+2.32299568E+00
+4.66000000E-01,+0.00000000E+00,-7.92978409E-01,+6.09249738E-01,+1.00000000E+00,+2.48647854E+00,-6.82929369E-01,+7.30484412E-01,+1.00000000E+00,+2.32256166E+00
