s1,s2,Re(r_ex.tm),Im(r_ex.tm),Abs(r_ex.tm),Arg(r_ex.tm),Re(r_ex.te),Im(r_ex.te),Abs(r_ex.te),Arg(r_ex.te)
+9.43000000E-01,+0.00000000E+00,-9.99620016E-01,-2.75648992E-02,+1.00000000E+00,-3.11402426E+00,-9.81434240E-01,-1.91798938E-01,+1.00000000E+00,-2.94859787E+00
+9.44000000E-01,+0.00000000E+00,-9.99606737E-01,-2.80423176E-02,+1.00000000E+00,-3.11354666E+00,-9.80150403E-01,-1.98255359E-01,+1.00000000E+00,-2.94201503E+00
+9.45000000E-01,+0.00000000E+00,-9.99593610E-01,-2.85063992E-02,+1.00000000E+00,-3.11308239E+00,-9.78797187E-01,-2.04831799E-01,+1.00000000E+00,-2.93530079E+00
+9.46000000E-01,+0.00000000E+00,-9.99580662E-01,-2.89568638E-02,+1.00000000E+00,-3.11263174E+00,-9.77370922E-01,-2.11532696E-01,+1.00000000E+00,-2.92844978E+00
+9.47000000E-01,+0.00000000E+00,-9.99567920E-01,-2.93934210E-02,+1.00000000E+00,-3.11219500E+00,-9.75867673E-01,-2.18362735E-01,+1.00000000E+00,-2.92145625E+00
+9.48000000E-01,+0.00000000E+00,-9.99555411E-01,-2.98157693E-02,+1.00000000E+00,-3.11177246E+00,-9.74283227E-01,-2.25326859E-01,+1.00000000E+00,-2.91431414E+00
+9.49000000E-01,+0.00000000E+00,-9.99543163E-01,-3.02235954E-02,+1.00000000E+00,-3.11136445E+00,-9.72613057E-01,-2.32430293E-01,+1.00000000E+00,-2.90701699E+00
+9.50000000E-01,+0.00000000E+00,-9.99531203E-01,-3.06165738E-02,+1.00000000E+00,-3.11097129E+00,-9.70852299E-01,-2.39678562E-01,+1.00000000E+00,-2.89955790E+00
+9.51000000E-01,+0.00000000E+00,-9.99519559E-01,-3.09943657E-02,+1.00000000E+00,-3.11059332E+00,-9.68995718E-01,-2.47077515E-01,+1.00000000E+00,-2.89192956E+00
+9.52000000E-01,+0.00000000E+00,-9.99508260E-01,-3.13566181E-02,+1.00000000E+00,-3.11023089E+00,-9.67037671E-01,-2.54633351E-01,+1.00000000E+00,-2.88412412E+00
+9.53000000E-01,+0.00000000E+00,-9.99497335E-01,-3.17029633E-02,+1.00000000E+00,-3.10988438E+00,-9.64972067E-01,-2.62352644E-01,+1.00000000E+00,-2.87613321E+00
+9.54000000E-01,+0.00000000E+00,-9.99486811E-01,-3.20330172E-02,+1.00000000E+00,-3.10955416E+00,-9.62792324E-01,-2.70242374E-01,+1.00000000E+00,-2.86794789E+00
+9.55000000E-01,+0.00000000E+00,-9.99476719E-01,-3.23463788E-02,+1.00000000E+00,-3.10924063E+00,-9.60491315E-01,-2.78309960E-01,+1.00000000E+00,-2.85955855E+00
+9.56000000E-01,+0.00000000E+00,-9.99467087E-01,-3.26426288E-02,+1.00000000E+00,-3.10894423E+00,-9.58061312E-01,-2.86563295E-01,+1.00000000E+00,-2.85095489E+00
+9.57000000E-01,+0.00000000E+00,-9.99457946E-01,-3.29213278E-02,+1.00000000E+00,-3.10866538E+00,-9.55493922E-01,-2.95010789E-01,+1.00000000E+00,-2.84212584E+00
+9.58000000E-01,+0.00000000E+00,-9.99449325E-01,-3.31820154E-02,+1.00000000E+00,-3.10840455E+00,-9.52780011E-01,-3.03661407E-01,+1.00000000E+00,-2.83305947E+00
+9.59000000E-01,+0.00000000E+00,-9.99441255E-01,-3.34242086E-02,+1.00000000E+00,-3.10816222E+00,-9.49909626E-01,-3.12524722E-01,+1.00000000E+00,-2.82374292E+00
+9.60000000E-01,+0.00000000E+00,-9.99433766E-01,-3.36473992E-02,+1.00000000E+00,-3.10793890E+00,-9.46871895E-01,-3.21610968E-01,+1.00000000E+00,-2.81416230E+00
+9.61000000E-01,+0.00000000E+00,-9.99426889E-01,-3.38510528E-02,+1.00000000E+00,-3.10773513E+00,-9.43654921E-01,-3.30931096E-01,+1.00000000E+00,-2.80430256E+00
+9.62000000E-01,+0.00000000E+00,-9.99420655E-01,-3.40346059E-02,+1.00000000E+00,-3.10755147E+00,-9.40245659E-01,-3.40496843E-01,+1.00000000E+00,-2.79414739E+00
+9.63000000E-01,+0.00000000E+00,-9.99415096E-01,-3.41974636E-02,+1.00000000E+00,-3.10738852E+00,-9.36629775E-01,-3.50320803E-01,+1.00000000E+00,-2.78367906E+00
+9.64000000E-01,+0.00000000E+00,-9.99410243E-01,-3.43389970E-02,+1.00000000E+00,-3.10724690E+00,-9.32791478E-01,-3.60416508E-01,+1.00000000E+00,-2.77287828E+00
+9.65000000E-01,+0.00000000E+00,-9.99406128E-01,-3.44585398E-02,+1.00000000E+00,-3.10712729E+00,-9.28713335E-01,-3.70798519E-01,+1.00000000E+00,-2.76172397E+00
+9.66000000E-01,+0.00000000E+00,-9.99402784E-01,-3.45553850E-02,+1.00000000E+00,-3.10703039E+00,-9.24376050E-01,-3.81482526E-01,+1.00000000E+00,-2.75019307E+00
+9.67000000E-01,+0.00000000E+00,-9.99400244E-01,-3.46287809E-02,+1.00000000E+00,-3.10695695E+00,-9.19758209E-01,-3.92485460E-01,+1.00000000E+00,-2.73826032E+00
+9.68000000E-01,+0.00000000E+00,-9.99398540E-01,-3.46779269E-02,+1.00000000E+00,-3.10690777E+00,-9.14835980E-01,-4.03825617E-01,+1.00000000E+00,-2.72589790E+00
+9.69000000E-01,+0.00000000E+00,-9.99397705E-01,-3.47019677E-02,+1.00000000E+00,-3.10688372E+00,-9.09582763E-01,-4.15522801E-01,+1.00000000E+00,-2.71307516E+00
+9.70000000E-01,+0.00000000E+00,-9.99397774E-01,-3.46999885E-02,+1.00000000E+00,-3.10688570E+00,-9.03968773E-01,-4.27598477E-01,+1.00000000E+00,-2.69975819E+00
+9.71000000E-01,+0.00000000E+00,-9.99398780E-01,-3.46710076E-02,+1.00000000E+00,-3.10691470E+00,-8.97960555E-01,-4.40075950E-01,+1.00000000E+00,-2.68590940E+00
+9.72000000E-01,+0.00000000E+00,-9.99400757E-01,-3.46139690E-02,+1.00000000E+00,-3.10697177E+00,-8.91520395E-01,-4.52980558E-01,+1.00000000E+00,-2.67148691E+00
+9.73000000E-01,+0.00000000E+00,-9.99403740E-01,-3.45277337E-02,+1.00000000E+00,-3.10705806E+00,-8.84605621E-01,-4.66339892E-01,+1.00000000E+00,-2.65644397E+00
+9.74000000E-01,+0.00000000E+00,-9.99407764E-01,-3.44110696E-02,+1.00000000E+00,-3.10717479E+00,-8.77167764E-01,-4.80184041E-01,+1.00000000E+00,-2.64072814E+00
+9.75000000E-01,+0.00000000E+00,-9.99412863E-01,-3.42626387E-02,+1.00000000E+00,-3.10732331E+00,-8.69151535E-01,-4.94545862E-01,+1.00000000E+00,-2.62428041E+00
+9.76000000E-01,+0.00000000E+00,-9.99419075E-01,-3.40809840E-02,+1.00000000E+00,-3.10750507E+00,-8.60493583E-01,-5.09461279E-01,+1.00000000E+00,-2.60703404E+00
+9.77000000E-01,+0.00000000E+00,-9.99426433E-01,-3.38645121E-02,+1.00000000E+00,-3.10772167E+00,-8.51120969E-01,-5.24969614E-01,+1.00000000E+00,-2.58891324E+00
+9.78000000E-01,+0.00000000E+00,-9.99434975E-01,-3.36114736E-02,+1.00000000E+00,-3.10797485E+00,-8.40949287E-01,-5.41113941E-01,+1.00000000E+00,-2.56983148E+00
+9.79000000E-01,+0.00000000E+00,-9.99444737E-01,-3.33199387E-02,+1.00000000E+00,-3.10826655E+00,-8.29880307E-01,-5.57941463E-01,+1.00000000E+00,-2.54968945E+00
+9.80000000E-01,+0.00000000E+00,-9.99455755E-01,-3.29877689E-02,+1.00000000E+00,-3.10859890E+00,-8.17799034E-01,-5.75503901E-01,+1.00000000E+00,-2.52837247E+00
+9.81000000E-01,+0.00000000E+00,-9.99468068E-01,-3.26125809E-02,+1.00000000E+00,-3.10897429E+00,-8.04569968E-01,-5.93857867E-01,+1.00000000E+00,-2.50574731E+00
+9.82000000E-01,+0.00000000E+00,-9.99481713E-01,-3.21917031E-02,+1.00000000E+00,-3.10939539E+00,-7.90032321E-01,-6.13065194E-01,+1.00000000E+00,-2.48165804E+00
+9.83000000E-01,+0.00000000E+00,-9.99496727E-01,-3.17221209E-02,+1.00000000E+00,-3.10986521E+00,-7.73993827E-01,-6.33193142E-01,+1.00000000E+00,-2.45592083E+00
+9.84000000E-01,+0.00000000E+00,-9.99513149E-01,-3.12004079E-02,+1.00000000E+00,-3.11038718E+00,-7.56222647E-01,-6.54314381E-01,+1.00000000E+00,-2.42831703E+00
+9.85000000E-01,+0.00000000E+00,-9.99531017E-01,-3.06226370E-02,+1.00000000E+00,-3.11096523E+00,-7.36436629E-01,-6.76506534E-01,+1.00000000E+00,-2.39858416E+00
+9.86000000E-01,+0.00000000E+00,-9.99550371E-01,-2.99842662E-02,+1.00000000E+00,-3.11160389E+00,-7.14288885E-01,-6.99850976E-01,+1.00000000E+00,-2.36640381E+00
+9.87000000E-01,+0.00000000E+00,-9.99571249E-01,-2.92799864E-02,+1.00000000E+00,-3.11230848E+00,-6.89348086E-01,-7.24430270E-01,+1.00000000E+00,-2.33138510E+00
+9.88000000E-01,+0.00000000E+00,-9.99593692E-01,-2.85035171E-02,+1.00000000E+00,-3.11308528E+00,-6.61071110E-01,-7.50323255E-01,+1.00000000E+00,-2.29304172E+00
+9.89000000E-01,+0.00000000E+00,-9.99617740E-01,-2.76473244E-02,+1.00000000E+00,-3.11394181E+00,-6.28764311E-01,-7.77595937E-01,+1.00000000E+00,-2.25075940E+00
+9.90000000E-01,+0.00000000E+00,-9.99643432E-01,-2.67022225E-02,+1.00000000E+00,-3.11488726E+00,-5.91527492E-01,-8.06284829E-01,+1.00000000E+00,-2.20374834E+00
+9.91000000E-01,+0.00000000E+00,-9.99670810E-01,-2.56567933E-02,+1.00000000E+00,-3.11593304E+00,-5.48170839E-01,-8.36366386E-01,+1.00000000E+00,-2.15097196E+00
+9.92000000E-01,+0.00000000E+00,-9.99699915E-01,-2.44965093E-02,+1.00000000E+00,-3.11709369E+00,-4.97088261E-01,-8.67699983E-01,+1.00000000E+00,-2.09103617E+00
+9.93000000E-01,+0.00000000E+00,-9.99730789E-01,-2.32023496E-02,+1.00000000E+00,-3.11838822E+00,-4.36057886E-01,-8.99918619E-01,+1.00000000E+00,-2.02200980E+00
+9.94000000E-01,+0.00000000E+00,-9.99763474E-01,-2.17484937E-02,+1.00000000E+00,-3.11984245E+00,-3.61915667E-01,-9.32210840E-01,+1.00000000E+00,-1.94111837E+00
+9.95000000E-01,+0.00000000E+00,-9.99798011E-01,-2.00982032E-02,+1.00000000E+00,-3.12149310E+00,-2.69996747E-01,-9.62861234E-01,+1.00000000E+00,-1.84418598E+00
+9.96000000E-01,+0.00000000E+00,-9.99834444E-01,-1.81957562E-02,+1.00000000E+00,-3.12339589E+00,-1.53125888E-01,-9.88206690E-01,+1.00000000E+00,-1.72452702E+00
+9.97000000E-01,+0.00000000E+00,-9.99872815E-01,-1.59484671E-02,+1.00000000E+00,-3.12564351E+00,+3.33725523E-04,-9.99999944E-01,+1.00000000E+00,-1.57046260E+00
+9.98000000E-01,+0.00000000E+00,-9.99913169E-01,-1.31778004E-02,+1.00000000E+00,-3.12841447E+00,+2.10586554E-01,-9.77575216E-01,+1.00000000E+00,-1.35862140E+00
+9.99000000E-01,+0.00000000E+00,-9.99955549E-01,-9.42866005E-03,+1.00000000E+00,-3.13216385E+00,+5.16068375E-01,-8.56547390E-01,+1.00000000E+00,-1.02854184E+00
+1.00000000E+00,+0.00000000E+00,-1.00000000E+00,+0.00000000E+00,+1.00000000E+00,+3.14159265E+00,+1.00000000E+00,+0.00000000E+00,+1.00000000E+00,+0.00000000E+00
+1.00100000E+00,+0.00000000E+00,-1.00969719E+00,-0.00000000E+00,+1.00969719E+00,-3.14159265E+00,+2.87581699E-01,-0.00000000E+00,+2.87581699E-01,-0.00000000E+00
+1.00200000E+00,+0.00000000E+00,-1.01390091E+00,-0.00000000E+00,+1.01390091E+00,-3.14159265E+00,+1.27093533E-01,-0.00000000E+00,+1.27093533E-01,-0.00000000E+00
+1.00300000E+00,+0.00000000E+00,-1.01724807E+00,-0.00000000E+00,+1.01724807E+00,-3.14159265E+00,+3.14999820E-02,-0.00000000E+00,+3.14999820E-02,-0.00000000E+00
+1.00400000E+00,+0.00000000E+00,-1.02017094E+00,-0.00000000E+00,+1.02017094E+00,-3.14159265E+00,-3.53534945E-02,-0.00000000E+00,+3.53534945E-02,-3.14159265E+00
+1.00500000E+00,+0.00000000E+00,-1.02283486E+00,-0.00000000E+00,+1.02283486E+00,-3.14159265E+00,-8.59489336E-02,-0.00000000E+00,+8.59489336E-02,-3.14159265E+00
+1.00600000E+00,+0.00000000E+00,-1.02532365E+00,-0.00000000E+00,+1.02532365E+00,-3.14159265E+00,-1.26122421E-01,-0.00000000E+00,+1.26122421E-01,-3.14159265E+00
+1.00700000E+00,+0.00000000E+00,-1.02768653E+00,-0.00000000E+00,+1.02768653E+00,-3.14159265E+00,-1.59075812E-01,-0.00000000E+00,+1.59075812E-01,-3.14159265E+00
+1.00800000E+00,+0.00000000E+00,-1.02995523E+00,-0.00000000E+00,+1.02995523E+00,-3.14159265E+00,-1.86753073E-01,-0.00000000E+00,+1.86753073E-01,-3.14159265E+00
+1.00900000E+00,+0.00000000E+00,-1.03215155E+00,-0.00000000E+00,+1.03215155E+00,-3.14159265E+00,-2.10420889E-01,-0.00000000E+00,+2.10420889E-01,-3.14159265E+00
+1.01000000E+00,+0.00000000E+00,-1.03429119E+00,-0.00000000E+00,+1.03429119E+00,-3.14159265E+00,-2.30949013E-01,-0.00000000E+00,+2.30949013E-01,-3.14159265E+00
+1.01100000E+00,+0.00000000E+00,-1.03638588E+00,-0.00000000E+00,+1.03638588E+00,-3.14159265E+00,-2.48959325E-01,-0.00000000E+00,+2.48959325E-01,-3.14159265E+00
+1.01200000E+00,+0.00000000E+00,-1.03844467E+00,-0.00000000E+00,+1.03844467E+00,-3.14159265E+00,-2.64911077E-01,-0.00000000E+00,+2.64911077E-01,-3.14159265E+00
+1.01300000E+00,+0.00000000E+00,-1.04047465E+00,-0.00000000E+00,+1.04047465E+00,-3.14159265E+00,-2.79152497E-01,-0.00000000E+00,+2.79152497E-01,-3.14159265E+00
+1.01400000E+00,+0.00000000E+00,-1.04248155E+00,-0.00000000E+00,+1.04248155E+00,-3.14159265E+00,-2.91953509E-01,-0.00000000E+00,+2.91953509E-01,-3.14159265E+00
+1.01500000E+00,+0.00000000E+00,-1.04447004E+00,-0.00000000E+00,+1.04447004E+00,-3.14159265E+00,-3.03527276E-01,-0.00000000E+00,+3.03527276E-01,-3.14159265E+00
+1.01600000E+00,+0.00000000E+00,-1.04644398E+00,-0.00000000E+00,+1.04644398E+00,-3.14159265E+00,-3.14044858E-01,-0.00000000E+00,+3.14044858E-01,-3.14159265E+00
+1.01700000E+00,+0.00000000E+00,-1.04840664E+00,-0.00000000E+00,+1.04840664E+00,-3.14159265E+00,-3.23645445E-01,-0.00000000E+00,+3.23645445E-01,-3.14159265E+00
+1.01800000E+00,+0.00000000E+00,-1.05036076E+00,-0.00000000E+00,+1.05036076E+00,-3.14159265E+00,-3.32443685E-01,-0.00000000E+00,+3.32443685E-01,-3.14159265E+00
+1.01900000E+00,+0.00000000E+00,-1.05230871E+00,-0.00000000E+00,+1.05230871E+00,-3.14159265E+00,-3.40535034E-01,-0.00000000E+00,+3.40535034E-01,-3.14159265E+00
+1.02000000E+00,+0.00000000E+00,-1.05425255E+00,-0.00000000E+00,+1.05425255E+00,-3.14159265E+00,-3.47999735E-01,-0.00000000E+00,+3.47999735E-01,-3.14159265E+00
+1.02100000E+00,+0.00000000E+00,-1.05619404E+00,-0.00000000E+00,+1.05619404E+00,-3.14159265E+00,-3.54905826E-01,-0.00000000E+00,+3.54905826E-01,-3.14159265E+00
+1.02200000E+00,+0.00000000E+00,-1.05813477E+00,-0.00000000E+00,+1.05813477E+00,-3.14159265E+00,-3.61311445E-01,-0.00000000E+00,+3.61311445E-01,-3.14159265E+00
+1.02300000E+00,+0.00000000E+00,-1.06007611E+00,-0.00000000E+00,+1.06007611E+00,-3.14159265E+00,-3.67266620E-01,-0.00000000E+00,+3.67266620E-01,-3.14159265E+00
+1.02400000E+00,+0.00000000E+00,-1.06201930E+00,-0.00000000E+00,+1.06201930E+00,-3.14159265E+00,-3.72814680E-01,-0.00000000E+00,+3.72814680E-01,-3.14159265E+00
+1.02500000E+00,+0.00000000E+00,-1.06396543E+00,-0.00000000E+00,+1.06396543E+00,-3.14159265E+00,-3.77993371E-01,-0.00000000E+00,+3.77993371E-01,-3.14159265E+00
+1.02600000E+00,+0.00000000E+00,-1.06591551E+00,-0.00000000E+00,+1.06591551E+00,-3.14159265E+00,-3.82835751E-01,-0.00000000E+00,+3.82835751E-01,-3.14159265E+00
+1.02700000E+00,+0.00000000E+00,-1.06787043E+00,-0.00000000E+00,+1.06787043E+00,-3.14159265E+00,-3.87370920E-01,-0.00000000E+00,+3.87370920E-01,-3.14159265E+00
+1.02800000E+00,+0.00000000E+00,-1.06983100E+00,-0.00000000E+00,+1.06983100E+00,-3.14159265E+00,-3.91624609E-01,-0.00000000E+00,+3.91624609E-01,-3.14159265E+00
+1.02900000E+00,+0.00000000E+00,-1.07179797E+00,-0.00000000E+00,+1.07179797E+00,-3.14159265E+00,-3.95619668E-01,-0.00000000E+00,+3.95619668E-01,-3.14159265E+00
+1.03000000E+00,+0.00000000E+00,-1.07377203E+00,-0.00000000E+00,+1.07377203E+00,-3.14159265E+00,-3.99376468E-01,-0.00000000E+00,+3.99376468E-01,-3.14159265E+00
+1.03100000E+00,+0.00000000E+00,-1.07575379E+00,-0.00000000E+00,+1.07575379E+00,-3.14159265E+00,-4.02913239E-01,-0.00000000E+00,+4.02913239E-01,-3.14159265E+00
+1.03200000E+00,+0.00000000E+00,-1.07774384E+00,-0.00000000E+00,+1.07774384E+00,-3.14159265E+00,-4.06246351E-01,-0.00000000E+00,+4.06246351E-01,-3.14159265E+00
+1.03300000E+00,+0.00000000E+00,-1.07974273E+00,-0.00000000E+00,+1.07974273E+00,-3.14159265E+00,-4.09390548E-01,-0.00000000E+00,+4.09390548E-01,-3.14159265E+00
+1.03400000E+00,+0.00000000E+00,-1.08175094E+00,-0.00000000E+00,+1.08175094E+00,-3.14159265E+00,-4.12359154E-01,-0.00000000E+00,+4.12359154E-01,-3.14159265E+00
+1.03500000E+00,+0.00000000E+00,-1.08376895E+00,-0.00000000E+00,+1.08376895E+00,-3.14159265E+00,-4.15164245E-01,-0.00000000E+00,+4.15164245E-01,-3.14159265E+00
+1.03600000E+00,+0.00000000E+00,-1.08579720E+00,-0.00000000E+00,+1.08579720E+00,-3.14159265E+00,-4.17816789E-01,-0.00000000E+00,+4.17816789E-01,-3.14159265E+00
+1.03700000E+00,+0.00000000E+00,-1.08783610E+00,-0.00000000E+00,+1.08783610E+00,-3.14159265E+00,-4.20326779E-01,-0.00000000E+00,+4.20326779E-01,-3.14159265E+00
+1.03800000E+00,+0.00000000E+00,-1.08988603E+00,-0.00000000E+00,+1.08988603E+00,-3.14159265E+00,-4.22703341E-01,-0.00000000E+00,+4.22703341E-01,-3.14159265E+00
+1.03900000E+00,+0.00000000E+00,-1.09194738E+00,-0.00000000E+00,+1.09194738E+00,-3.14159265E+00,-4.24954825E-01,-0.00000000E+00,+4.24954825E-01,-3.14159265E+00
+1.04000000E+00,+0.00000000E+00,-1.09402048E+00,-0.00000000E+00,+1.09402048E+00,-3.14159265E+00,-4.27088889E-01,-0.00000000E+00,+4.27088889E-01,-3.14159265E+00
+1.04100000E+00,+0.00000000E+00,-1.09610568E+00,-0.00000000E+00,+1.09610568E+00,-3.14159265E+00,-4.29112574E-01,-0.00000000E+00,+4.29112574E-01,-3.14159265E+00
+1.04200000E+00,+0.00000000E+00,-1.09820328E+00,-0.00000000E+00,+1.09820328E+00,-3.14159265E+00,-4.31032359E-01,-0.00000000E+00,+4.31032359E-01,-3.14159265E+00
+1.04300000E+00,+0.00000000E+00,-1.10031359E+00,-0.00000000E+00,+1.10031359E+00,-3.14159265E+00,-4.32854225E-01,-0.00000000E+00,+4.32854225E-01,-3.14159265E+00
+1.04400000E+00,+0.00000000E+00,-1.10243690E+00,-0.00000000E+00,+1.10243690E+00,-3.14159265E+00,-4.34583697E-01,-0.00000000E+00,+4.34583697E-01,-3.14159265E+00
+1.04500000E+00,+0.00000000E+00,-1.10457349E+00,-0.00000000E+00,+1.10457349E+00,-3.14159265E+00,-4.36225892E-01,-0.00000000E+00,+4.36225892E-01,-3.14159265E+00
+1.04600000E+00,+0.00000000E+00,-1.10672364E+00,-0.00000000E+00,+1.10672364E+00,-3.14159265E+00,-4.37785554E-01,-0.00000000E+00,+4.37785554E-01,-3.14159265E+00
+1.04700000E+00,+0.00000000E+00,-1.10888760E+00,-0.00000000E+00,+1.10888760E+00,-3.14159265E+00,-4.39267086E-01,-0.00000000E+00,+4.39267086E-01,-3.14159265E+00
+1.04800000E+00,+0.00000000E+00,-1.11106562E+00,-0.00000000E+00,+1.11106562E+00,-3.14159265E+00,-4.40674587E-01,-0.00000000E+00,+4.40674587E-01,-3.14159265E+00
+1.04900000E+00,+0.00000000E+00,-1.11325796E+00,-0.00000000E+00,+1.11325796E+00,-3.14159265E+00,-4.42011871E-01,-0.00000000E+00,+4.42011871E-01,-3.14159265E+00
+1.05000000E+00,+0.00000000E+00,-1.11546484E+00,-0.00000000E+00,+1.11546484E+00,-3.14159265E+00,-4.43282498E-01,-0.00000000E+00,+4.43282498E-01,-3.14159265E+00
+1.05100000E+00,+0.00000000E+00,-1.11768650E+00,-0.00000000E+00,+1.11768650E+00,-3.14159265E+00,-4.44489790E-01,-0.00000000E+00,+4.44489790E-01,-3.14159265E+00
+1.05200000E+00,+0.00000000E+00,-1.11992317E+00,-0.00000000E+00,+1.11992317E+00,-3.14159265E+00,-4.45636855E-01,-0.00000000E+00,+4.45636855E-01,-3.14159265E+00
+1.05300000E+00,+0.00000000E+00,-1.12217506E+00,-0.00000000E+00,+1.12217506E+00,-3.14159265E+00,-4.46726601E-01,-0.00000000E+00,+4.46726601E-01,-3.14159265E+00
+1.05400000E+00,+0.00000000E+00,-1.12444240E+00,-0.00000000E+00,+1.12444240E+00,-3.14159265E+00,-4.47761754E-01,-0.00000000E+00,+4.47761754E-01,-3.14159265E+00
+1.05500000E+00,+0.00000000E+00,-1.12672539E+00,-0.00000000E+00,+1.12672539E+00,-3.14159265E+00,-4.48744872E-01,-0.00000000E+00,+4.48744872E-01,-3.14159265E+00
+1.05600000E+00,+0.00000000E+00,-1.12902425E+00,-0.00000000E+00,+1.12902425E+00,-3.14159265E+00,-4.49678358E-01,-0.00000000E+00,+4.49678358E-01,-3.14159265E+00
+1.05700000E+00,+0.00000000E+00,-1.13133917E+00,-0.00000000E+00,+1.13133917E+00,-3.14159265E+00,-4.50564470E-01,-0.00000000E+00,+4.50564470E-01,-3.14159265E+00
+1.05800000E+00,+0.00000000E+00,-1.13367037E+00,-0.00000000E+00,+1.13367037E+00,-3.14159265E+00,-4.51405334E-01,-0.00000000E+00,+4.51405334E-01,-3.14159265E+00
+1.05900000E+00,+0.00000000E+00,-1.13601805E+00,-0.00000000E+00,+1.13601805E+00,-3.14159265E+00,-4.52202954E-01,-0.00000000E+00,+4.52202954E-01,-3.14159265E+00
+1.06000000E+00,+0.00000000E+00,-1.13838239E+00,-0.00000000E+00,+1.13838239E+00,-3.14159265E+00,-4.52959218E-01,-0.00000000E+00,+4.52959218E-01,-3.14159265E+00
+1.06100000E+00,+0.00000000E+00,-1.14076360E+00,-0.00000000E+00,+1.14076360E+00,-3.14159265E+00,-4.53675908E-01,-0.00000000E+00,+4.53675908E-01,-3.14159265E+00
+1.06200000E+00,+0.00000000E+00,-1.14316187E+00,-0.00000000E+00,+1.14316187E+00,-3.14159265E+00,-4.54354708E-01,-0.00000000E+00,+4.54354708E-01,-3.14159265E+00
+1.06300000E+00,+0.00000000E+00,-1.14557739E+00,-0.00000000E+00,+1.14557739E+00,-3.14159265E+00,-4.54997211E-01,-0.00000000E+00,+4.54997211E-01,-3.14159265E+00
+1.06400000E+00,+0.00000000E+00,-1.14801035E+00,-0.00000000E+00,+1.14801035E+00,-3.14159265E+00,-4.55604923E-01,-0.00000000E+00,+4.55604923E-01,-3.14159265E+00
+1.06500000E+00,+0.00000000E+00,-1.15046095E+00,-0.00000000E+00,+1.15046095E+00,-3.14159265E+00,-4.56179270E-01,-0.00000000E+00,+4.56179270E-01,-3.14159265E+00
+1.06600000E+00,+0.00000000E+00,-1.15292936E+00,-0.00000000E+00,+1.15292936E+00,-3.14159265E+00,-4.56721604E-01,-0.00000000E+00,+4.56721604E-01,-3.14159265E+00
+1.06700000E+00,+0.00000000E+00,-1.15541578E+00,-0.00000000E+00,+1.15541578E+00,-3.14159265E+00,-4.57233208E-01,-0.00000000E+00,+4.57233208E-01,-3.14159265E+00
+1.06800000E+00,+0.00000000E+00,-1.15792040E+00,-0.00000000E+00,+1.15792040E+00,-3.14159265E+00,-4.57715297E-01,-0.00000000E+00,+4.57715297E-01,-3.14159265E+00
+1.06900000E+00,+0.00000000E+00,-1.16044340E+00,-0.00000000E+00,+1.16044340E+00,-3.14159265E+00,-4.58169029E-01,-0.00000000E+00,+4.58169029E-01,-3.14159265E+00
+1.07000000E+00,+0.00000000E+00,-1.16298497E+00,-0.00000000E+00,+1.16298497E+00,-3.14159265E+00,-4.58595500E-01,-0.00000000E+00,+4.58595500E-01,-3.14159265E+00
+1.07100000E+00,+0.00000000E+00,-1.16554529E+00,-0.00000000E+00,+1.16554529E+00,-3.14159265E+00,-4.58995756E-01,-0.00000000E+00,+4.58995756E-01,-3.14159265E+00
+1.07200000E+00,+0.00000000E+00,-1.16812455E+00,-0.00000000E+00,+1.16812455E+00,-3.14159265E+00,-4.59370791E-01,-0.00000000E+00,+4.59370791E-01,-3.14159265E+00
+1.07300000E+00,+0.00000000E+00,-1.17072294E+00,-0.00000000E+00,+1.17072294E+00,-3.14159265E+00,-4.59721551E-01,-0.00000000E+00,+4.59721551E-01,-3.14159265E+00
+1.07400000E+00,+0.00000000E+00,-1.17334064E+00,-0.00000000E+00,+1.17334064E+00,-3.14159265E+00,-4.60048939E-01,-0.00000000E+00,+4.60048939E-01,-3.14159265E+00
+1.07500000E+00,+0.00000000E+00,-1.17597785E+00,-0.00000000E+00,+1.17597785E+00,-3.14159265E+00,-4.60353813E-01,-0.00000000E+00,+4.60353813E-01,-3.14159265E+00
+1.07600000E+00,+0.00000000E+00,-1.17863474E+00,-0.00000000E+00,+1.17863474E+00,-3.14159265E+00,-4.60636994E-01,-0.00000000E+00,+4.60636994E-01,-3.14159265E+00
+1.07700000E+00,+0.00000000E+00,-1.18131150E+00,-0.00000000E+00,+1.18131150E+00,-3.14159265E+00,-4.60899264E-01,-0.00000000E+00,+4.60899264E-01,-3.14159265E+00
+1.07800000E+00,+0.00000000E+00,-1.18400833E+00,-0.00000000E+00,+1.18400833E+00,-3.14159265E+00,-4.61141372E-01,-0.00000000E+00,+4.61141372E-01,-3.14159265E+00
+1.07900000E+00,+0.00000000E+00,-1.18672542E+00,-0.00000000E+00,+1.18672542E+00,-3.14159265E+00,-4.61364032E-01,-0.00000000E+00,+4.61364032E-01,-3.14159265E+00
+1.08000000E+00,+0.00000000E+00,-1.18946295E+00,-0.00000000E+00,+1.18946295E+00,-3.14159265E+00,-4.61567926E-01,-0.00000000E+00,+4.61567926E-01,-3.14159265E+00
+1.08100000E+00,+0.00000000E+00,-1.19222111E+00,-0.00000000E+00,+1.19222111E+00,-3.14159265E+00,-4.61753707E-01,-0.00000000E+00,+4.61753707E-01,-3.14159265E+00
