s1,s2,Re(r_ibc3.11),Im(r_ibc3.11),Abs(r_ibc3.11),Arg(r_ibc3.11),Re(r_ibc3.21),Im(r_ibc3.21),Abs(r_ibc3.21),Arg(r_ibc3.21),Re(r_ibc3.12),Im(r_ibc3.12),Abs(r_ibc3.12),Arg(r_ibc3.12),Re(r_ibc3.22),Im(r_ibc3.22),Abs(r_ibc3.22),Arg(r_ibc3.22)
+1.27000000E+00,+0.00000000E+00,+5.17288917E+00,+1.60358414E-17,+5.17288917E+00,+3.09997777E-18,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+2.76569966E-01,-6.76758542E-19,+2.76569966E-01,-2.44697048E-18
+1.28000000E+00,+0.00000000E+00,+4.81938342E+00,+1.46487648E-17,+4.81938342E+00,+3.03955165E-18,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+2.68678888E-01,-6.48564005E-19,+2.68678888E-01,-2.41390014E-18
+1.29000000E+00,+0.00000000E+00,+4.51825801E+00,+1.33789087E-17,+4.51825801E+00,+2.96107674E-18,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+2.61059186E-01,-6.13618235E-19,+2.61059186E-01,-2.35049470E-18
+1.30000000E+00,+0.00000000E+00,+4.25852914E+00,+1.22082894E-17,+4.25852914E+00,+2.86678545E-18,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+2.53695281E-01,-5.71818175E-19,+2.53695281E-01,-2.25395669E-18
+1.31000000E+00,+0.00000000E+00,+4.03209211E+00,+1.11220467E-17,+4.03209211E+00,+2.75838111E-18,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+2.46572948E-01,-5.23066306E-19,+2.46572948E-01,-2.12134507E-18
+1.32000000E+00,+0.00000000E+00,+3.83283538E+00,+1.01079449E-17,+3.83283538E+00,+2.63719777E-18,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+2.39679164E-01,-4.67270179E-19,+2.39679164E-01,-1.94956529E-18
+1.33000000E+00,+0.00000000E+00,+3.65606278E+00,+9.15589539E-18,+3.65606278E+00,+2.50430475E-18,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+2.33001973E-01,-4.04342004E-19,+2.33001973E-01,-1.73535871E-18
+1.34000000E+00,+0.00000000E+00,+3.49810577E+00,+8.25754848E-18,+3.49810577E+00,+2.36057713E-18,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+2.26530366E-01,-3.34198297E-19,+2.26530366E-01,-1.47529138E-18
+1.35000000E+00,+0.00000000E+00,+3.35605664E+00,+7.40595925E-18,+3.35605664E+00,+2.20674441E-18,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+2.20254184E-01,-2.56759566E-19,+2.20254184E-01,-1.16574206E-18
+1.36000000E+00,+0.00000000E+00,+3.22758070E+00,+6.59531919E-18,+3.22758070E+00,+2.04342503E-18,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+2.14164028E-01,-1.71950036E-19,+2.14164028E-01,-8.02889436E-19
