theta_1,theta_2,Re(r_ap.tm),Im(r_ap.tm),Abs(r_ap.tm),Arg(r_ap.tm),Re(r_ap.te),Im(r_ap.te),Abs(r_ap.te),Arg(r_ap.te)
+3.36418649E+01,+0.00000000E+00,+8.57520376E-01,-4.25925876E-01,+9.57472740E-01,-4.60999922E-01,+9.19568594E-01,-3.07175835E-01,+9.69517092E-01,-3.22389493E-01
+3.37107148E+01,+0.00000000E+00,+8.57288755E-01,-4.26041091E-01,+9.57316573E-01,-4.61215338E-01,+9.19613280E-01,-3.06828287E-01,+9.69449422E-01,-3.22034858E-01
+3.37796200E+01,+0.00000000E+00,+8.57056230E-01,-4.26156869E-01,+9.57159891E-01,-4.61431774E-01,+9.19658089E-01,-3.06480113E-01,+9.69381793E-01,-3.21679521E-01
+3.38485806E+01,+0.00000000E+00,+8.56822794E-01,-4.26273214E-01,+9.57002693E-01,-4.61649234E-01,+9.19703021E-01,-3.06131313E-01,+9.69314205E-01,-3.21323481E-01
+3.39175970E+01,+0.00000000E+00,+8.56588444E-01,-4.26390130E-01,+9.56844975E-01,-4.61867726E-01,+9.19748077E-01,-3.05781887E-01,+9.69246660E-01,-3.20966739E-01
+3.39866693E+01,+0.00000000E+00,+8.56353175E-01,-4.26507620E-01,+9.56686736E-01,-4.62087254E-01,+9.19793257E-01,-3.05431835E-01,+9.69179159E-01,-3.20609293E-01
+3.40557977E+01,+0.00000000E+00,+8.56116983E-01,-4.26625686E-01,+9.56527974E-01,-4.62307826E-01,+9.19838562E-01,-3.05081156E-01,+9.69111702E-01,-3.20251143E-01
+3.41249827E+01,+0.00000000E+00,+8.55879862E-01,-4.26744334E-01,+9.56368686E-01,-4.62529447E-01,+9.19883992E-01,-3.04729849E-01,+9.69044292E-01,-3.19892288E-01
+3.41942242E+01,+0.00000000E+00,+8.55641808E-01,-4.26863564E-01,+9.56208871E-01,-4.62752124E-01,+9.19929548E-01,-3.04377915E-01,+9.68976929E-01,-3.19532727E-01
+3.42635227E+01,+0.00000000E+00,+8.55402815E-01,-4.26983382E-01,+9.56048527E-01,-4.62975863E-01,+9.19975231E-01,-3.04025353E-01,+9.68909614E-01,-3.19172460E-01
+3.43328783E+01,+0.00000000E+00,+8.55162881E-01,-4.27103791E-01,+9.55887650E-01,-4.63200671E-01,+9.20021040E-01,-3.03672163E-01,+9.68842349E-01,-3.18811486E-01
+3.44022913E+01,+0.00000000E+00,+8.54921998E-01,-4.27224793E-01,+9.55726240E-01,-4.63426553E-01,+9.20066978E-01,-3.03318344E-01,+9.68775134E-01,-3.18449805E-01
+3.44717619E+01,+0.00000000E+00,+8.54680163E-01,-4.27346393E-01,+9.55564294E-01,-4.63653516E-01,+9.20113043E-01,-3.02963896E-01,+9.68707971E-01,-3.18087415E-01
+3.45412905E+01,+0.00000000E+00,+8.54437370E-01,-4.27468593E-01,+9.55401810E-01,-4.63881568E-01,+9.20159237E-01,-3.02608819E-01,+9.68640862E-01,-3.17724317E-01
+3.46108771E+01,+0.00000000E+00,+8.54193615E-01,-4.27591398E-01,+9.55238785E-01,-4.64110714E-01,+9.20205560E-01,-3.02253112E-01,+9.68573806E-01,-3.17360509E-01
+3.46805221E+01,+0.00000000E+00,+8.53948892E-01,-4.27714811E-01,+9.55075217E-01,-4.64340960E-01,+9.20252014E-01,-3.01896775E-01,+9.68506805E-01,-3.16995990E-01
+3.47502258E+01,+0.00000000E+00,+8.53703197E-01,-4.27838836E-01,+9.54911105E-01,-4.64572315E-01,+9.20298597E-01,-3.01539808E-01,+9.68439861E-01,-3.16630761E-01
+3.48199883E+01,+0.00000000E+00,+8.53456524E-01,-4.27963475E-01,+9.54746445E-01,-4.64804784E-01,+9.20345312E-01,-3.01182210E-01,+9.68372974E-01,-3.16264820E-01
+3.48898099E+01,+0.00000000E+00,+8.53208868E-01,-4.28088733E-01,+9.54581236E-01,-4.65038374E-01,+9.20392159E-01,-3.00823980E-01,+9.68306146E-01,-3.15898167E-01
+3.49596910E+01,+0.00000000E+00,+8.52960224E-01,-4.28214614E-01,+9.54415475E-01,-4.65273092E-01,+9.20439138E-01,-3.00465119E-01,+9.68239379E-01,-3.15530800E-01
+3.50296316E+01,+0.00000000E+00,+8.52710586E-01,-4.28341120E-01,+9.54249160E-01,-4.65508946E-01,+9.20486250E-01,-3.00105626E-01,+9.68172672E-01,-3.15162720E-01
+3.50996322E+01,+0.00000000E+00,+8.52459950E-01,-4.28468256E-01,+9.54082288E-01,-4.65745941E-01,+9.20533495E-01,-2.99745501E-01,+9.68106028E-01,-3.14793925E-01
+3.51696929E+01,+0.00000000E+00,+8.52208310E-01,-4.28596026E-01,+9.53914858E-01,-4.65984085E-01,+9.20580874E-01,-2.99384743E-01,+9.68039447E-01,-3.14424415E-01
+3.52398141E+01,+0.00000000E+00,+8.51955660E-01,-4.28724433E-01,+9.53746867E-01,-4.66223386E-01,+9.20628389E-01,-2.99023351E-01,+9.67972931E-01,-3.14054189E-01
+3.53099959E+01,+0.00000000E+00,+8.51701996E-01,-4.28853481E-01,+9.53578312E-01,-4.66463849E-01,+9.20676038E-01,-2.98661326E-01,+9.67906481E-01,-3.13683246E-01
+3.53802387E+01,+0.00000000E+00,+8.51447311E-01,-4.28983173E-01,+9.53409192E-01,-4.66705484E-01,+9.20723824E-01,-2.98298666E-01,+9.67840098E-01,-3.13311586E-01
+3.54505426E+01,+0.00000000E+00,+8.51191601E-01,-4.29113515E-01,+9.53239503E-01,-4.66948296E-01,+9.20771747E-01,-2.97935373E-01,+9.67773783E-01,-3.12939207E-01
+3.55209081E+01,+0.00000000E+00,+8.50934860E-01,-4.29244508E-01,+9.53069244E-01,-4.67192293E-01,+9.20819807E-01,-2.97571444E-01,+9.67707539E-01,-3.12566109E-01
+3.55913353E+01,+0.00000000E+00,+8.50677081E-01,-4.29376159E-01,+9.52898411E-01,-4.67437482E-01,+9.20868004E-01,-2.97206879E-01,+9.67641365E-01,-3.12192292E-01
+3.56618245E+01,+0.00000000E+00,+8.50418260E-01,-4.29508469E-01,+9.52727003E-01,-4.67683872E-01,+9.20916341E-01,-2.96841679E-01,+9.67575263E-01,-3.11817754E-01
+3.57323760E+01,+0.00000000E+00,+8.50158390E-01,-4.29641444E-01,+9.52555016E-01,-4.67931469E-01,+9.20964817E-01,-2.96475842E-01,+9.67509234E-01,-3.11442494E-01
+3.58029900E+01,+0.00000000E+00,+8.49897467E-01,-4.29775088E-01,+9.52382450E-01,-4.68180281E-01,+9.21013433E-01,-2.96109369E-01,+9.67443281E-01,-3.11066513E-01
+3.58736669E+01,+0.00000000E+00,+8.49635484E-01,-4.29909403E-01,+9.52209300E-01,-4.68430316E-01,+9.21062189E-01,-2.95742258E-01,+9.67377403E-01,-3.10689808E-01
+3.59444069E+01,+0.00000000E+00,+8.49372435E-01,-4.30044395E-01,+9.52035564E-01,-4.68681581E-01,+9.21111087E-01,-2.95374510E-01,+9.67311602E-01,-3.10312380E-01
+3.60152102E+01,+0.00000000E+00,+8.49108314E-01,-4.30180068E-01,+9.51861240E-01,-4.68934084E-01,+9.21160127E-01,-2.95006123E-01,+9.67245880E-01,-3.09934228E-01
+3.60860772E+01,+0.00000000E+00,+8.48843116E-01,-4.30316425E-01,+9.51686325E-01,-4.69187834E-01,+9.21209309E-01,-2.94637097E-01,+9.67180237E-01,-3.09555349E-01
+3.61570082E+01,+0.00000000E+00,+8.48576834E-01,-4.30453471E-01,+9.51510817E-01,-4.69442838E-01,+9.21258635E-01,-2.94267432E-01,+9.67114675E-01,-3.09175745E-01
+3.62280034E+01,+0.00000000E+00,+8.48309463E-01,-4.30591210E-01,+9.51334713E-01,-4.69699104E-01,+9.21308106E-01,-2.93897127E-01,+9.67049196E-01,-3.08795414E-01
+3.62990631E+01,+0.00000000E+00,+8.48040996E-01,-4.30729647E-01,+9.51158010E-01,-4.69956639E-01,+9.21357721E-01,-2.93526182E-01,+9.66983800E-01,-3.08414355E-01
+3.63701876E+01,+0.00000000E+00,+8.47771428E-01,-4.30868785E-01,+9.50980706E-01,-4.70215454E-01,+9.21407481E-01,-2.93154597E-01,+9.66918489E-01,-3.08032567E-01
+3.64413772E+01,+0.00000000E+00,+8.47500751E-01,-4.31008628E-01,+9.50802798E-01,-4.70475554E-01,+9.21457388E-01,-2.92782369E-01,+9.66853264E-01,-3.07650049E-01
+3.65126321E+01,+0.00000000E+00,+8.47228960E-01,-4.31149182E-01,+9.50624283E-01,-4.70736949E-01,+9.21507442E-01,-2.92409500E-01,+9.66788126E-01,-3.07266802E-01
+3.65839527E+01,+0.00000000E+00,+8.46956048E-01,-4.31290450E-01,+9.50445159E-01,-4.70999648E-01,+9.21557644E-01,-2.92035989E-01,+9.66723078E-01,-3.06882823E-01
+3.66553393E+01,+0.00000000E+00,+8.46682009E-01,-4.31432438E-01,+9.50265422E-01,-4.71263658E-01,+9.21607994E-01,-2.91661834E-01,+9.66658119E-01,-3.06498111E-01
+3.67267921E+01,+0.00000000E+00,+8.46406837E-01,-4.31575148E-01,+9.50085071E-01,-4.71528988E-01,+9.21658493E-01,-2.91287036E-01,+9.66593252E-01,-3.06112667E-01
+3.67983114E+01,+0.00000000E+00,+8.46130525E-01,-4.31718586E-01,+9.49904102E-01,-4.71795646E-01,+9.21709142E-01,-2.90911594E-01,+9.66528478E-01,-3.05726489E-01
+3.68698976E+01,+0.00000000E+00,+8.45853066E-01,-4.31862757E-01,+9.49722512E-01,-4.72063642E-01,+9.21759942E-01,-2.90535507E-01,+9.66463798E-01,-3.05339576E-01
+3.69415510E+01,+0.00000000E+00,+8.45574454E-01,-4.32007664E-01,+9.49540299E-01,-4.72332984E-01,+9.21810894E-01,-2.90158775E-01,+9.66399213E-01,-3.04951927E-01
+3.70132718E+01,+0.00000000E+00,+8.45294683E-01,-4.32153313E-01,+9.49357460E-01,-4.72603680E-01,+9.21861998E-01,-2.89781397E-01,+9.66334725E-01,-3.04563542E-01
+3.70850603E+01,+0.00000000E+00,+8.45013745E-01,-4.32299708E-01,+9.49173992E-01,-4.72875741E-01,+9.21913254E-01,-2.89403372E-01,+9.66270335E-01,-3.04174419E-01
+3.71569169E+01,+0.00000000E+00,+8.44731634E-01,-4.32446854E-01,+9.48989892E-01,-4.73149174E-01,+9.21964665E-01,-2.89024700E-01,+9.66206045E-01,-3.03784558E-01
+3.72288419E+01,+0.00000000E+00,+8.44448343E-01,-4.32594755E-01,+9.48805157E-01,-4.73423989E-01,+9.22016230E-01,-2.88645381E-01,+9.66141856E-01,-3.03393957E-01
+3.73008355E+01,+0.00000000E+00,+8.44163865E-01,-4.32743416E-01,+9.48619784E-01,-4.73700194E-01,+9.22067951E-01,-2.88265414E-01,+9.66077769E-01,-3.03002616E-01
+3.73728981E+01,+0.00000000E+00,+8.43878192E-01,-4.32892842E-01,+9.48433770E-01,-4.73977800E-01,+9.22119828E-01,-2.87884797E-01,+9.66013785E-01,-3.02610534E-01
+3.74450300E+01,+0.00000000E+00,+8.43591319E-01,-4.33043037E-01,+9.48247113E-01,-4.74256815E-01,+9.22171862E-01,-2.87503531E-01,+9.65949907E-01,-3.02217710E-01
+3.75172315E+01,+0.00000000E+00,+8.43303238E-01,-4.33194008E-01,+9.48059808E-01,-4.74537249E-01,+9.22224054E-01,-2.87121615E-01,+9.65886135E-01,-3.01824142E-01
+3.75895030E+01,+0.00000000E+00,+8.43013942E-01,-4.33345757E-01,+9.47871854E-01,-4.74819111E-01,+9.22276404E-01,-2.86739047E-01,+9.65822472E-01,-3.01429830E-01
+3.76618446E+01,+0.00000000E+00,+8.42723423E-01,-4.33498291E-01,+9.47683247E-01,-4.75102411E-01,+9.22328914E-01,-2.86355829E-01,+9.65758917E-01,-3.01034773E-01
+3.77342569E+01,+0.00000000E+00,+8.42431675E-01,-4.33651615E-01,+9.47493984E-01,-4.75387159E-01,+9.22381584E-01,-2.85971958E-01,+9.65695473E-01,-3.00638969E-01
+3.78067400E+01,+0.00000000E+00,+8.42138690E-01,-4.33805733E-01,+9.47304062E-01,-4.75673363E-01,+9.22434415E-01,-2.85587434E-01,+9.65632142E-01,-3.00242419E-01
+3.78792944E+01,+0.00000000E+00,+8.41844460E-01,-4.33960650E-01,+9.47113478E-01,-4.75961035E-01,+9.22487409E-01,-2.85202257E-01,+9.65568924E-01,-2.99845120E-01
+3.79519203E+01,+0.00000000E+00,+8.41548978E-01,-4.34116371E-01,+9.46922228E-01,-4.76250184E-01,+9.22540565E-01,-2.84816425E-01,+9.65505821E-01,-2.99447072E-01
+3.80246181E+01,+0.00000000E+00,+8.41252237E-01,-4.34272903E-01,+9.46730310E-01,-4.76540819E-01,+9.22593885E-01,-2.84429938E-01,+9.65442834E-01,-2.99048274E-01
+3.80973880E+01,+0.00000000E+00,+8.40954229E-01,-4.34430249E-01,+9.46537720E-01,-4.76832952E-01,+9.22647369E-01,-2.84042796E-01,+9.65379966E-01,-2.98648725E-01
+3.81702305E+01,+0.00000000E+00,+8.40654946E-01,-4.34588415E-01,+9.46344455E-01,-4.77126592E-01,+9.22701019E-01,-2.83654997E-01,+9.65317217E-01,-2.98248423E-01
+3.82431459E+01,+0.00000000E+00,+8.40354380E-01,-4.34747407E-01,+9.46150512E-01,-4.77421749E-01,+9.22754836E-01,-2.83266541E-01,+9.65254588E-01,-2.97847368E-01
+3.83161345E+01,+0.00000000E+00,+8.40052524E-01,-4.34907229E-01,+9.45955887E-01,-4.77718435E-01,+9.22808819E-01,-2.82877428E-01,+9.65192082E-01,-2.97445558E-01
+3.83891966E+01,+0.00000000E+00,+8.39749370E-01,-4.35067887E-01,+9.45760578E-01,-4.78016658E-01,+9.22862971E-01,-2.82487655E-01,+9.65129700E-01,-2.97042993E-01
+3.84623326E+01,+0.00000000E+00,+8.39444910E-01,-4.35229386E-01,+9.45564580E-01,-4.78316431E-01,+9.22917292E-01,-2.82097223E-01,+9.65067444E-01,-2.96639671E-01
+3.85355429E+01,+0.00000000E+00,+8.39139135E-01,-4.35391733E-01,+9.45367891E-01,-4.78617764E-01,+9.22971782E-01,-2.81706131E-01,+9.65005314E-01,-2.96235592E-01
+3.86088277E+01,+0.00000000E+00,+8.38832038E-01,-4.35554931E-01,+9.45170506E-01,-4.78920666E-01,+9.23026444E-01,-2.81314379E-01,+9.64943312E-01,-2.95830754E-01
+3.86821875E+01,+0.00000000E+00,+8.38523610E-01,-4.35718988E-01,+9.44972423E-01,-4.79225151E-01,+9.23081277E-01,-2.80921964E-01,+9.64881440E-01,-2.95425156E-01
+3.87556225E+01,+0.00000000E+00,+8.38213843E-01,-4.35883908E-01,+9.44773639E-01,-4.79531227E-01,+9.23136283E-01,-2.80528887E-01,+9.64819700E-01,-2.95018796E-01
+3.88291332E+01,+0.00000000E+00,+8.37902730E-01,-4.36049697E-01,+9.44574149E-01,-4.79838907E-01,+9.23191463E-01,-2.80135146E-01,+9.64758093E-01,-2.94611675E-01
+3.89027198E+01,+0.00000000E+00,+8.37590260E-01,-4.36216361E-01,+9.44373950E-01,-4.80148202E-01,+9.23246817E-01,-2.79740741E-01,+9.64696620E-01,-2.94203790E-01
+3.89763828E+01,+0.00000000E+00,+8.37276426E-01,-4.36383906E-01,+9.44173039E-01,-4.80459123E-01,+9.23302347E-01,-2.79345672E-01,+9.64635283E-01,-2.93795141E-01
+3.90501225E+01,+0.00000000E+00,+8.36961220E-01,-4.36552337E-01,+9.43971412E-01,-4.80771681E-01,+9.23358054E-01,-2.78949936E-01,+9.64574084E-01,-2.93385727E-01
+3.91239393E+01,+0.00000000E+00,+8.36644632E-01,-4.36721660E-01,+9.43769065E-01,-4.81085887E-01,+9.23413938E-01,-2.78553534E-01,+9.64513023E-01,-2.92975545E-01
+3.91978335E+01,+0.00000000E+00,+8.36326653E-01,-4.36891881E-01,+9.43565995E-01,-4.81401755E-01,+9.23470001E-01,-2.78156464E-01,+9.64452104E-01,-2.92564595E-01
+3.92718055E+01,+0.00000000E+00,+8.36007276E-01,-4.37063006E-01,+9.43362198E-01,-4.81719295E-01,+9.23526243E-01,-2.77758726E-01,+9.64391327E-01,-2.92152877E-01
+3.93458557E+01,+0.00000000E+00,+8.35686491E-01,-4.37235041E-01,+9.43157671E-01,-4.82038518E-01,+9.23582665E-01,-2.77360318E-01,+9.64330693E-01,-2.91740388E-01
+3.94199845E+01,+0.00000000E+00,+8.35364288E-01,-4.37407992E-01,+9.42952409E-01,-4.82359438E-01,+9.23639269E-01,-2.76961241E-01,+9.64270205E-01,-2.91327127E-01
+3.94941921E+01,+0.00000000E+00,+8.35040660E-01,-4.37581866E-01,+9.42746410E-01,-4.82682066E-01,+9.23696056E-01,-2.76561492E-01,+9.64209864E-01,-2.90913093E-01
+3.95684791E+01,+0.00000000E+00,+8.34715596E-01,-4.37756667E-01,+9.42539668E-01,-4.83006415E-01,+9.23753026E-01,-2.76161071E-01,+9.64149672E-01,-2.90498285E-01
+3.96428457E+01,+0.00000000E+00,+8.34389088E-01,-4.37932403E-01,+9.42332181E-01,-4.83332496E-01,+9.23810180E-01,-2.75759977E-01,+9.64089630E-01,-2.90082702E-01
+3.97172924E+01,+0.00000000E+00,+8.34061126E-01,-4.38109080E-01,+9.42123945E-01,-4.83660323E-01,+9.23867521E-01,-2.75358209E-01,+9.64029740E-01,-2.89666343E-01
+3.97918195E+01,+0.00000000E+00,+8.33731700E-01,-4.38286703E-01,+9.41914955E-01,-4.83989907E-01,+9.23925047E-01,-2.74955767E-01,+9.63970003E-01,-2.89249205E-01
+3.98664275E+01,+0.00000000E+00,+8.33400802E-01,-4.38465281E-01,+9.41705208E-01,-4.84321262E-01,+9.23982762E-01,-2.74552648E-01,+9.63910422E-01,-2.88831289E-01
+3.99411166E+01,+0.00000000E+00,+8.33068421E-01,-4.38644818E-01,+9.41494700E-01,-4.84654401E-01,+9.24040665E-01,-2.74148853E-01,+9.63850997E-01,-2.88412591E-01
+4.00158874E+01,+0.00000000E+00,+8.32734547E-01,-4.38825321E-01,+9.41283426E-01,-4.84989335E-01,+9.24098759E-01,-2.73744380E-01,+9.63791731E-01,-2.87993113E-01
+4.00907402E+01,+0.00000000E+00,+8.32399172E-01,-4.39006797E-01,+9.41071383E-01,-4.85326079E-01,+9.24157043E-01,-2.73339229E-01,+9.63732625E-01,-2.87572851E-01
+4.01656755E+01,+0.00000000E+00,+8.32062284E-01,-4.39189253E-01,+9.40858567E-01,-4.85664645E-01,+9.24215519E-01,-2.72933397E-01,+9.63673681E-01,-2.87151804E-01
+4.02406935E+01,+0.00000000E+00,+8.31723874E-01,-4.39372694E-01,+9.40644974E-01,-4.86005048E-01,+9.24274188E-01,-2.72526885E-01,+9.63614901E-01,-2.86729972E-01
+4.03157947E+01,+0.00000000E+00,+8.31383932E-01,-4.39557129E-01,+9.40430599E-01,-4.86347300E-01,+9.24333051E-01,-2.72119691E-01,+9.63556286E-01,-2.86307353E-01
+4.03909796E+01,+0.00000000E+00,+8.31042448E-01,-4.39742563E-01,+9.40215439E-01,-4.86691414E-01,+9.24392110E-01,-2.71711814E-01,+9.63497838E-01,-2.85883945E-01
+4.04662485E+01,+0.00000000E+00,+8.30699410E-01,-4.39929003E-01,+9.39999489E-01,-4.87037406E-01,+9.24451365E-01,-2.71303253E-01,+9.63439558E-01,-2.85459747E-01
+4.05416019E+01,+0.00000000E+00,+8.30354810E-01,-4.40116457E-01,+9.39782744E-01,-4.87385288E-01,+9.24510818E-01,-2.70894007E-01,+9.63381449E-01,-2.85034758E-01
+4.06170401E+01,+0.00000000E+00,+8.30008636E-01,-4.40304931E-01,+9.39565202E-01,-4.87735075E-01,+9.24570470E-01,-2.70484075E-01,+9.63323512E-01,-2.84608976E-01
+4.06925636E+01,+0.00000000E+00,+8.29660877E-01,-4.40494433E-01,+9.39346856E-01,-4.88086781E-01,+9.24630321E-01,-2.70073456E-01,+9.63265749E-01,-2.84182401E-01
+4.07681728E+01,+0.00000000E+00,+8.29311523E-01,-4.40684969E-01,+9.39127704E-01,-4.88440420E-01,+9.24690374E-01,-2.69662148E-01,+9.63208161E-01,-2.83755029E-01
+4.08438681E+01,+0.00000000E+00,+8.28960563E-01,-4.40876546E-01,+9.38907740E-01,-4.88796007E-01,+9.24750628E-01,-2.69250152E-01,+9.63150751E-01,-2.83326861E-01
+4.09196500E+01,+0.00000000E+00,+8.28607987E-01,-4.41069172E-01,+9.38686961E-01,-4.89153556E-01,+9.24811086E-01,-2.68837464E-01,+9.63093520E-01,-2.82897894E-01
+4.09955188E+01,+0.00000000E+00,+8.28253782E-01,-4.41262855E-01,+9.38465361E-01,-4.89513082E-01,+9.24871749E-01,-2.68424085E-01,+9.63036470E-01,-2.82468127E-01
+4.10714751E+01,+0.00000000E+00,+8.27897938E-01,-4.41457601E-01,+9.38242937E-01,-4.89874600E-01,+9.24932618E-01,-2.68010013E-01,+9.62979602E-01,-2.82037559E-01
+4.11475192E+01,+0.00000000E+00,+8.27540443E-01,-4.41653417E-01,+9.38019683E-01,-4.90238125E-01,+9.24993693E-01,-2.67595246E-01,+9.62922919E-01,-2.81606188E-01
+4.12236516E+01,+0.00000000E+00,+8.27181286E-01,-4.41850312E-01,+9.37795595E-01,-4.90603673E-01,+9.25054977E-01,-2.67179785E-01,+9.62866423E-01,-2.81174013E-01
+4.12998728E+01,+0.00000000E+00,+8.26820456E-01,-4.42048293E-01,+9.37570669E-01,-4.90971258E-01,+9.25116471E-01,-2.66763627E-01,+9.62810115E-01,-2.80741031E-01
+4.13761831E+01,+0.00000000E+00,+8.26457940E-01,-4.42247367E-01,+9.37344900E-01,-4.91340896E-01,+9.25178175E-01,-2.66346771E-01,+9.62753996E-01,-2.80307242E-01
+4.14525831E+01,+0.00000000E+00,+8.26093728E-01,-4.42447543E-01,+9.37118283E-01,-4.91712603E-01,+9.25240091E-01,-2.65929217E-01,+9.62698070E-01,-2.79872644E-01
+4.15290732E+01,+0.00000000E+00,+8.25727807E-01,-4.42648827E-01,+9.36890813E-01,-4.92086395E-01,+9.25302220E-01,-2.65510962E-01,+9.62642337E-01,-2.79437235E-01
+4.16056538E+01,+0.00000000E+00,+8.25360165E-01,-4.42851229E-01,+9.36662486E-01,-4.92462287E-01,+9.25364564E-01,-2.65092005E-01,+9.62586800E-01,-2.79001014E-01
+4.16823254E+01,+0.00000000E+00,+8.24990789E-01,-4.43054755E-01,+9.36433296E-01,-4.92840297E-01,+9.25427123E-01,-2.64672346E-01,+9.62531460E-01,-2.78563979E-01
+4.17590885E+01,+0.00000000E+00,+8.24619669E-01,-4.43259413E-01,+9.36203240E-01,-4.93220440E-01,+9.25489900E-01,-2.64251983E-01,+9.62476319E-01,-2.78126128E-01
+4.18359435E+01,+0.00000000E+00,+8.24246791E-01,-4.43465213E-01,+9.35972311E-01,-4.93602733E-01,+9.25552895E-01,-2.63830915E-01,+9.62421380E-01,-2.77687461E-01
+4.19128909E+01,+0.00000000E+00,+8.23872142E-01,-4.43672162E-01,+9.35740505E-01,-4.93987193E-01,+9.25616110E-01,-2.63409139E-01,+9.62366644E-01,-2.77247974E-01
+4.19899312E+01,+0.00000000E+00,+8.23495711E-01,-4.43880267E-01,+9.35507818E-01,-4.94373836E-01,+9.25679546E-01,-2.62986656E-01,+9.62312113E-01,-2.76807667E-01
+4.20670648E+01,+0.00000000E+00,+8.23117483E-01,-4.44089539E-01,+9.35274243E-01,-4.94762680E-01,+9.25743204E-01,-2.62563463E-01,+9.62257789E-01,-2.76366538E-01
+4.21442923E+01,+0.00000000E+00,+8.22737447E-01,-4.44299984E-01,+9.35039776E-01,-4.95153742E-01,+9.25807086E-01,-2.62139560E-01,+9.62203673E-01,-2.75924585E-01
+4.22216141E+01,+0.00000000E+00,+8.22355590E-01,-4.44511611E-01,+9.34804412E-01,-4.95547040E-01,+9.25871193E-01,-2.61714944E-01,+9.62149769E-01,-2.75481807E-01
+4.22990306E+01,+0.00000000E+00,+8.21971897E-01,-4.44724429E-01,+9.34568145E-01,-4.95942590E-01,+9.25935526E-01,-2.61289615E-01,+9.62096077E-01,-2.75038201E-01
+4.23765425E+01,+0.00000000E+00,+8.21586356E-01,-4.44938447E-01,+9.34330970E-01,-4.96340412E-01,+9.26000088E-01,-2.60863570E-01,+9.62042600E-01,-2.74593766E-01
+4.24541502E+01,+0.00000000E+00,+8.21198953E-01,-4.45153673E-01,+9.34092882E-01,-4.96740522E-01,+9.26064878E-01,-2.60436809E-01,+9.61989340E-01,-2.74148501E-01
+4.25318542E+01,+0.00000000E+00,+8.20809675E-01,-4.45370115E-01,+9.33853876E-01,-4.97142939E-01,+9.26129900E-01,-2.60009331E-01,+9.61936299E-01,-2.73702402E-01
+4.26096549E+01,+0.00000000E+00,+8.20418507E-01,-4.45587784E-01,+9.33613946E-01,-4.97547682E-01,+9.26195153E-01,-2.59581132E-01,+9.61883478E-01,-2.73255470E-01
+4.26875530E+01,+0.00000000E+00,+8.20025436E-01,-4.45806687E-01,+9.33373086E-01,-4.97954769E-01,+9.26260640E-01,-2.59152213E-01,+9.61830880E-01,-2.72807701E-01
+4.27655489E+01,+0.00000000E+00,+8.19630448E-01,-4.46026834E-01,+9.33131292E-01,-4.98364220E-01,+9.26326362E-01,-2.58722571E-01,+9.61778507E-01,-2.72359094E-01
+4.28436430E+01,+0.00000000E+00,+8.19233528E-01,-4.46248234E-01,+9.32888557E-01,-4.98776052E-01,+9.26392320E-01,-2.58292206E-01,+9.61726361E-01,-2.71909647E-01
+4.29218361E+01,+0.00000000E+00,+8.18834662E-01,-4.46470896E-01,+9.32644876E-01,-4.99190286E-01,+9.26458516E-01,-2.57861115E-01,+9.61674444E-01,-2.71459358E-01
+4.30001285E+01,+0.00000000E+00,+8.18433836E-01,-4.46694830E-01,+9.32400244E-01,-4.99606940E-01,+9.26524951E-01,-2.57429296E-01,+9.61622758E-01,-2.71008225E-01
+4.30785208E+01,+0.00000000E+00,+8.18031034E-01,-4.46920045E-01,+9.32154654E-01,-5.00026035E-01,+9.26591628E-01,-2.56996749E-01,+9.61571304E-01,-2.70556247E-01
+4.31570135E+01,+0.00000000E+00,+8.17626243E-01,-4.47146549E-01,+9.31908101E-01,-5.00447590E-01,+9.26658546E-01,-2.56563472E-01,+9.61520086E-01,-2.70103421E-01
+4.32356071E+01,+0.00000000E+00,+8.17219446E-01,-4.47374354E-01,+9.31660579E-01,-5.00871626E-01,+9.26725709E-01,-2.56129462E-01,+9.61469106E-01,-2.69649746E-01
+4.33143023E+01,+0.00000000E+00,+8.16810628E-01,-4.47603469E-01,+9.31412083E-01,-5.01298162E-01,+9.26793117E-01,-2.55694719E-01,+9.61418364E-01,-2.69195219E-01
+4.33930995E+01,+0.00000000E+00,+8.16399775E-01,-4.47833903E-01,+9.31162605E-01,-5.01727220E-01,+9.26860772E-01,-2.55259241E-01,+9.61367864E-01,-2.68739839E-01
+4.34719993E+01,+0.00000000E+00,+8.15986871E-01,-4.48065666E-01,+9.30912141E-01,-5.02158820E-01,+9.26928675E-01,-2.54823026E-01,+9.61317608E-01,-2.68283604E-01
+4.35510022E+01,+0.00000000E+00,+8.15571899E-01,-4.48298768E-01,+9.30660683E-01,-5.02592983E-01,+9.26996828E-01,-2.54386072E-01,+9.61267597E-01,-2.67826510E-01
+4.36301089E+01,+0.00000000E+00,+8.15154844E-01,-4.48533220E-01,+9.30408227E-01,-5.03029731E-01,+9.27065234E-01,-2.53948377E-01,+9.61217835E-01,-2.67368558E-01
+4.37093197E+01,+0.00000000E+00,+8.14735690E-01,-4.48769031E-01,+9.30154766E-01,-5.03469084E-01,+9.27133892E-01,-2.53509941E-01,+9.61168322E-01,-2.66909743E-01
+4.37886355E+01,+0.00000000E+00,+8.14314421E-01,-4.49006212E-01,+9.29900293E-01,-5.03911066E-01,+9.27202805E-01,-2.53070760E-01,+9.61119062E-01,-2.66450065E-01
