s1,s2,Re(z_ibc01.11),Im(z_ibc01.11),Abs(z_ibc01.11),Arg(z_ibc01.11),Re(z_ibc01.21),Im(z_ibc01.21),Abs(z_ibc01.21),Arg(z_ibc01.21),Re(z_ibc01.12),Im(z_ibc01.12),Abs(z_ibc01.12),Arg(z_ibc01.12),Re(z_ibc01.22),Im(z_ibc01.22),Abs(z_ibc01.22),Arg(z_ibc01.22)
+7.10000000E-01,+0.00000000E+00,+2.92572577E-02,+1.84152803E-01,+1.86462441E-01,+1.41323828E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+2.92572577E-02,+1.84152803E-01,+1.86462441E-01,+1.41323828E+00
+7.20000000E-01,+0.00000000E+00,+2.99952109E-02,+1.83346490E-01,+1.85783875E-01,+1.40863437E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+2.99952109E-02,+1.83346490E-01,+1.85783875E-01,+1.40863437E+00
+7.30000000E-01,+0.00000000E+00,+3.07434851E-02,+1.82528901E-01,+1.85099869E-01,+1.40393171E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+3.07434851E-02,+1.82528901E-01,+1.85099869E-01,+1.40393171E+00
+7.40000000E-01,+0.00000000E+00,+3.15020803E-02,+1.81700034E-01,+1.84410638E-01,+1.39912868E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+3.15020803E-02,+1.81700034E-01,+1.84410638E-01,+1.39912868E+00
+7.50000000E-01,+0.00000000E+00,+3.22709965E-02,+1.80859890E-01,+1.83716404E-01,+1.39422364E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+3.22709965E-02,+1.80859890E-01,+1.83716404E-01,+1.39422364E+00
+7.60000000E-01,+0.00000000E+00,+3.30502338E-02,+1.80008469E-01,+1.83017395E-01,+1.38921492E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+3.30502338E-02,+1.80008469E-01,+1.83017395E-01,+1.38921492E+00
+7.70000000E-01,+0.00000000E+00,+3.38397920E-02,+1.79145771E-01,+1.82313847E-01,+1.38410082E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+3.38397920E-02,+1.79145771E-01,+1.82313847E-01,+1.38410082E+00
+7.80000000E-01,+0.00000000E+00,+3.46396713E-02,+1.78271795E-01,+1.81606002E-01,+1.37887960E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+3.46396713E-02,+1.78271795E-01,+1.81606002E-01,+1.37887960E+00
+7.90000000E-01,+0.00000000E+00,+3.54498717E-02,+1.77386543E-01,+1.80894110E-01,+1.37354950E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+3.54498717E-02,+1.77386543E-01,+1.80894110E-01,+1.37354950E+00
+8.00000000E-01,+0.00000000E+00,+3.62703930E-02,+1.76490014E-01,+1.80178429E-01,+1.36810873E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+3.62703930E-02,+1.76490014E-01,+1.80178429E-01,+1.36810873E+00
+8.10000000E-01,+0.00000000E+00,+3.71012354E-02,+1.75582207E-01,+1.79459224E-01,+1.36255547E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+3.71012354E-02,+1.75582207E-01,+1.79459224E-01,+1.36255547E+00
+8.20000000E-01,+0.00000000E+00,+3.79423988E-02,+1.74663123E-01,+1.78736768E-01,+1.35688788E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+3.79423988E-02,+1.74663123E-01,+1.78736768E-01,+1.35688788E+00
+8.30000000E-01,+0.00000000E+00,+3.87938832E-02,+1.73732763E-01,+1.78011343E-01,+1.35110408E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+3.87938832E-02,+1.73732763E-01,+1.78011343E-01,+1.35110408E+00
+8.40000000E-01,+0.00000000E+00,+3.96556886E-02,+1.72791125E-01,+1.77283238E-01,+1.34520218E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+3.96556886E-02,+1.72791125E-01,+1.77283238E-01,+1.34520218E+00
+8.50000000E-01,+0.00000000E+00,+4.05278151E-02,+1.71838210E-01,+1.76552752E-01,+1.33918025E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+4.05278151E-02,+1.71838210E-01,+1.76552752E-01,+1.33918025E+00
+8.60000000E-01,+0.00000000E+00,+4.14102626E-02,+1.70874018E-01,+1.75820192E-01,+1.33303636E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+4.14102626E-02,+1.70874018E-01,+1.75820192E-01,+1.33303636E+00
+8.70000000E-01,+0.00000000E+00,+4.23030311E-02,+1.69898549E-01,+1.75085874E-01,+1.32676852E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+4.23030311E-02,+1.69898549E-01,+1.75085874E-01,+1.32676852E+00
+8.80000000E-01,+0.00000000E+00,+4.32061206E-02,+1.68911802E-01,+1.74350124E-01,+1.32037477E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+4.32061206E-02,+1.68911802E-01,+1.74350124E-01,+1.32037477E+00
+8.90000000E-01,+0.00000000E+00,+4.41195312E-02,+1.67913779E-01,+1.73613278E-01,+1.31385309E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+4.41195312E-02,+1.67913779E-01,+1.73613278E-01,+1.31385309E+00
+9.00000000E-01,+0.00000000E+00,+4.50432628E-02,+1.66904478E-01,+1.72875679E-01,+1.30720147E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+4.50432628E-02,+1.66904478E-01,+1.72875679E-01,+1.30720147E+00
+9.10000000E-01,+0.00000000E+00,+4.59773154E-02,+1.65883901E-01,+1.72137684E-01,+1.30041787E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+4.59773154E-02,+1.65883901E-01,+1.72137684E-01,+1.30041787E+00
+9.20000000E-01,+0.00000000E+00,+4.69216890E-02,+1.64852046E-01,+1.71399656E-01,+1.29350024E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+4.69216890E-02,+1.64852046E-01,+1.71399656E-01,+1.29350024E+00
+9.30000000E-01,+0.00000000E+00,+4.78763837E-02,+1.63808914E-01,+1.70661972E-01,+1.28644654E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+4.78763837E-02,+1.63808914E-01,+1.70661972E-01,+1.28644654E+00
+9.40000000E-01,+0.00000000E+00,+4.88413993E-02,+1.62754506E-01,+1.69925017E-01,+1.27925471E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+4.88413993E-02,+1.62754506E-01,+1.69925017E-01,+1.27925471E+00
+9.50000000E-01,+0.00000000E+00,+4.98167360E-02,+1.61688820E-01,+1.69189189E-01,+1.27192269E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+4.98167360E-02,+1.61688820E-01,+1.69189189E-01,+1.27192269E+00
+9.60000000E-01,+0.00000000E+00,+5.08023938E-02,+1.60611857E-01,+1.68454895E-01,+1.26444840E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+5.08023938E-02,+1.60611857E-01,+1.68454895E-01,+1.26444840E+00
+9.70000000E-01,+0.00000000E+00,+5.17983725E-02,+1.59523616E-01,+1.67722555E-01,+1.25682981E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+5.17983725E-02,+1.59523616E-01,+1.67722555E-01,+1.25682981E+00
+9.80000000E-01,+0.00000000E+00,+5.28046723E-02,+1.58424099E-01,+1.66992601E-01,+1.24906487E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+5.28046723E-02,+1.58424099E-01,+1.66992601E-01,+1.24906487E+00
+9.90000000E-01,+0.00000000E+00,+5.38212931E-02,+1.57313305E-01,+1.66265473E-01,+1.24115153E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+5.38212931E-02,+1.57313305E-01,+1.66265473E-01,+1.24115153E+00
+1.00000000E+00,+0.00000000E+00,+5.48482349E-02,+1.56191233E-01,+1.65541627E-01,+1.23308778E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+5.48482349E-02,+1.56191233E-01,+1.65541627E-01,+1.23308778E+00
