s1,s2,Re(r_ap.tm),Im(r_ap.tm),Abs(r_ap.tm),Arg(r_ap.tm),Re(r_ap.te),Im(r_ap.te),Abs(r_ap.te),Arg(r_ap.te)
+1.13300000E+00,+0.00000000E+00,-2.05388367E+00,-0.00000000E+00,+2.05388367E+00,+0.00000000E+00,+9.76600680E-02,-0.00000000E+00,+9.76600680E-02,-0.00000000E+00
+1.13400000E+00,+0.00000000E+00,-2.06031414E+00,-0.00000000E+00,+2.06031414E+00,+0.00000000E+00,+9.56888194E-02,-0.00000000E+00,+9.56888194E-02,-0.00000000E+00
+1.13500000E+00,+0.00000000E+00,-2.06675182E+00,-0.00000000E+00,+2.06675182E+00,+0.00000000E+00,+9.37306754E-02,-0.00000000E+00,+9.37306754E-02,-0.00000000E+00
+1.13600000E+00,+0.00000000E+00,-2.07319687E+00,-0.00000000E+00,+2.07319687E+00,+0.00000000E+00,+9.17854626E-02,-0.00000000E+00,+9.17854626E-02,-0.00000000E+00
+1.13700000E+00,+0.00000000E+00,-2.07964944E+00,-0.00000000E+00,+2.07964944E+00,+0.00000000E+00,+8.98530111E-02,-0.00000000E+00,+8.98530111E-02,-0.00000000E+00
+1.13800000E+00,+0.00000000E+00,-2.08610969E+00,-0.00000000E+00,+2.08610969E+00,+0.00000000E+00,+8.79331543E-02,-0.00000000E+00,+8.79331543E-02,-0.00000000E+00
+1.13900000E+00,+0.00000000E+00,-2.09257776E+00,-0.00000000E+00,+2.09257776E+00,+0.00000000E+00,+8.60257290E-02,-0.00000000E+00,+8.60257290E-02,-0.00000000E+00
+1.14000000E+00,+0.00000000E+00,-2.09905382E+00,-0.00000000E+00,+2.09905382E+00,+0.00000000E+00,+8.41305752E-02,-0.00000000E+00,+8.41305752E-02,-0.00000000E+00
+1.14100000E+00,+0.00000000E+00,-2.10553800E+00,-0.00000000E+00,+2.10553800E+00,+0.00000000E+00,+8.22475359E-02,-0.00000000E+00,+8.22475359E-02,-0.00000000E+00
+1.14200000E+00,+0.00000000E+00,-2.11203045E+00,-0.00000000E+00,+2.11203045E+00,+0.00000000E+00,+8.03764573E-02,-0.00000000E+00,+8.03764573E-02,-0.00000000E+00
+1.14300000E+00,+0.00000000E+00,-2.11853133E+00,-0.00000000E+00,+2.11853133E+00,+0.00000000E+00,+7.85171885E-02,-0.00000000E+00,+7.85171885E-02,-0.00000000E+00
+1.14400000E+00,+0.00000000E+00,-2.12504077E+00,-0.00000000E+00,+2.12504077E+00,+0.00000000E+00,+7.66695813E-02,-0.00000000E+00,+7.66695813E-02,-0.00000000E+00
+1.14500000E+00,+0.00000000E+00,-2.13155892E+00,-0.00000000E+00,+2.13155892E+00,+0.00000000E+00,+7.48334907E-02,-0.00000000E+00,+7.48334907E-02,-0.00000000E+00
+1.14600000E+00,+0.00000000E+00,-2.13808593E+00,-0.00000000E+00,+2.13808593E+00,+0.00000000E+00,+7.30087741E-02,-0.00000000E+00,+7.30087741E-02,-0.00000000E+00
+1.14700000E+00,+0.00000000E+00,-2.14462194E+00,-0.00000000E+00,+2.14462194E+00,+0.00000000E+00,+7.11952917E-02,-0.00000000E+00,+7.11952917E-02,-0.00000000E+00
+1.14800000E+00,+0.00000000E+00,-2.15116709E+00,-0.00000000E+00,+2.15116709E+00,+0.00000000E+00,+6.93929063E-02,-0.00000000E+00,+6.93929063E-02,-0.00000000E+00
+1.14900000E+00,+0.00000000E+00,-2.15772152E+00,-0.00000000E+00,+2.15772152E+00,+0.00000000E+00,+6.76014832E-02,-0.00000000E+00,+6.76014832E-02,-0.00000000E+00
+1.15000000E+00,+0.00000000E+00,-2.16428537E+00,-0.00000000E+00,+2.16428537E+00,+0.00000000E+00,+6.58208903E-02,-0.00000000E+00,+6.58208903E-02,-0.00000000E+00
+1.15100000E+00,+0.00000000E+00,-2.17085877E+00,-0.00000000E+00,+2.17085877E+00,+0.00000000E+00,+6.40509977E-02,-0.00000000E+00,+6.40509977E-02,-0.00000000E+00
+1.15200000E+00,+0.00000000E+00,-2.17744188E+00,-0.00000000E+00,+2.17744188E+00,+0.00000000E+00,+6.22916781E-02,-0.00000000E+00,+6.22916781E-02,-0.00000000E+00
+1.15300000E+00,+0.00000000E+00,-2.18403482E+00,-0.00000000E+00,+2.18403482E+00,+0.00000000E+00,+6.05428062E-02,-0.00000000E+00,+6.05428062E-02,-0.00000000E+00
+1.15400000E+00,+0.00000000E+00,-2.19063774E+00,-0.00000000E+00,+2.19063774E+00,+0.00000000E+00,+5.88042593E-02,-0.00000000E+00,+5.88042593E-02,-0.00000000E+00
+1.15500000E+00,+0.00000000E+00,-2.19725076E+00,-0.00000000E+00,+2.19725076E+00,+0.00000000E+00,+5.70759166E-02,-0.00000000E+00,+5.70759166E-02,-0.00000000E+00
+1.15600000E+00,+0.00000000E+00,-2.20387403E+00,-0.00000000E+00,+2.20387403E+00,+0.00000000E+00,+5.53576595E-02,-0.00000000E+00,+5.53576595E-02,-0.00000000E+00
+1.15700000E+00,+0.00000000E+00,-2.21050768E+00,-0.00000000E+00,+2.21050768E+00,+0.00000000E+00,+5.36493717E-02,-0.00000000E+00,+5.36493717E-02,-0.00000000E+00
+1.15800000E+00,+0.00000000E+00,-2.21715184E+00,-0.00000000E+00,+2.21715184E+00,+0.00000000E+00,+5.19509385E-02,-0.00000000E+00,+5.19509385E-02,-0.00000000E+00
+1.15900000E+00,+0.00000000E+00,-2.22380664E+00,-0.00000000E+00,+2.22380664E+00,+0.00000000E+00,+5.02622477E-02,-0.00000000E+00,+5.02622477E-02,-0.00000000E+00
+1.16000000E+00,+0.00000000E+00,-2.23047222E+00,-0.00000000E+00,+2.23047222E+00,+0.00000000E+00,+4.85831886E-02,-0.00000000E+00,+4.85831886E-02,-0.00000000E+00
+1.16100000E+00,+0.00000000E+00,-2.23714872E+00,-0.00000000E+00,+2.23714872E+00,+0.00000000E+00,+4.69136527E-02,-0.00000000E+00,+4.69136527E-02,-0.00000000E+00
+1.16200000E+00,+0.00000000E+00,-2.24383626E+00,-0.00000000E+00,+2.24383626E+00,+0.00000000E+00,+4.52535332E-02,-0.00000000E+00,+4.52535332E-02,-0.00000000E+00
+1.16300000E+00,+0.00000000E+00,-2.25053497E+00,-0.00000000E+00,+2.25053497E+00,+0.00000000E+00,+4.36027251E-02,-0.00000000E+00,+4.36027251E-02,-0.00000000E+00
+1.16400000E+00,+0.00000000E+00,-2.25724499E+00,-0.00000000E+00,+2.25724499E+00,+0.00000000E+00,+4.19611254E-02,-0.00000000E+00,+4.19611254E-02,-0.00000000E+00
+1.16500000E+00,+0.00000000E+00,-2.26396644E+00,-0.00000000E+00,+2.26396644E+00,+0.00000000E+00,+4.03286324E-02,-0.00000000E+00,+4.03286324E-02,-0.00000000E+00
+1.16600000E+00,+0.00000000E+00,-2.27069946E+00,-0.00000000E+00,+2.27069946E+00,+0.00000000E+00,+3.87051466E-02,-0.00000000E+00,+3.87051466E-02,-0.00000000E+00
+1.16700000E+00,+0.00000000E+00,-2.27744418E+00,-0.00000000E+00,+2.27744418E+00,+0.00000000E+00,+3.70905697E-02,-0.00000000E+00,+3.70905697E-02,-0.00000000E+00
+1.16800000E+00,+0.00000000E+00,-2.28420072E+00,-0.00000000E+00,+2.28420072E+00,+0.00000000E+00,+3.54848053E-02,-0.00000000E+00,+3.54848053E-02,-0.00000000E+00
+1.16900000E+00,+0.00000000E+00,-2.29096921E+00,-0.00000000E+00,+2.29096921E+00,+0.00000000E+00,+3.38877585E-02,-0.00000000E+00,+3.38877585E-02,-0.00000000E+00
+1.17000000E+00,+0.00000000E+00,-2.29774978E+00,-0.00000000E+00,+2.29774978E+00,+0.00000000E+00,+3.22993359E-02,-0.00000000E+00,+3.22993359E-02,-0.00000000E+00
+1.17100000E+00,+0.00000000E+00,-2.30454256E+00,-0.00000000E+00,+2.30454256E+00,+0.00000000E+00,+3.07194456E-02,-0.00000000E+00,+3.07194456E-02,-0.00000000E+00
+1.17200000E+00,+0.00000000E+00,-2.31134768E+00,-0.00000000E+00,+2.31134768E+00,+0.00000000E+00,+2.91479974E-02,-0.00000000E+00,+2.91479974E-02,-0.00000000E+00
+1.17300000E+00,+0.00000000E+00,-2.31816527E+00,-0.00000000E+00,+2.31816527E+00,+0.00000000E+00,+2.75849023E-02,-0.00000000E+00,+2.75849023E-02,-0.00000000E+00
+1.17400000E+00,+0.00000000E+00,-2.32499544E+00,-0.00000000E+00,+2.32499544E+00,+0.00000000E+00,+2.60300727E-02,-0.00000000E+00,+2.60300727E-02,-0.00000000E+00
+1.17500000E+00,+0.00000000E+00,-2.33183834E+00,-0.00000000E+00,+2.33183834E+00,+0.00000000E+00,+2.44834226E-02,-0.00000000E+00,+2.44834226E-02,-0.00000000E+00
+1.17600000E+00,+0.00000000E+00,-2.33869408E+00,-0.00000000E+00,+2.33869408E+00,+0.00000000E+00,+2.29448673E-02,-0.00000000E+00,+2.29448673E-02,-0.00000000E+00
+1.17700000E+00,+0.00000000E+00,-2.34556279E+00,-0.00000000E+00,+2.34556279E+00,+0.00000000E+00,+2.14143232E-02,-0.00000000E+00,+2.14143232E-02,-0.00000000E+00
+1.17800000E+00,+0.00000000E+00,-2.35244460E+00,-0.00000000E+00,+2.35244460E+00,+0.00000000E+00,+1.98917082E-02,-0.00000000E+00,+1.98917082E-02,-0.00000000E+00
+1.17900000E+00,+0.00000000E+00,-2.35933964E+00,-0.00000000E+00,+2.35933964E+00,+0.00000000E+00,+1.83769415E-02,-0.00000000E+00,+1.83769415E-02,-0.00000000E+00
+1.18000000E+00,+0.00000000E+00,-2.36624803E+00,-0.00000000E+00,+2.36624803E+00,+0.00000000E+00,+1.68699435E-02,-0.00000000E+00,+1.68699435E-02,-0.00000000E+00
+1.18100000E+00,+0.00000000E+00,-2.37316989E+00,-0.00000000E+00,+2.37316989E+00,+0.00000000E+00,+1.53706358E-02,-0.00000000E+00,+1.53706358E-02,-0.00000000E+00
+1.18200000E+00,+0.00000000E+00,-2.38010535E+00,-0.00000000E+00,+2.38010535E+00,+0.00000000E+00,+1.38789412E-02,-0.00000000E+00,+1.38789412E-02,-0.00000000E+00
+1.18300000E+00,+0.00000000E+00,-2.38705454E+00,-0.00000000E+00,+2.38705454E+00,+0.00000000E+00,+1.23947837E-02,-0.00000000E+00,+1.23947837E-02,-0.00000000E+00
+1.18400000E+00,+0.00000000E+00,-2.39401759E+00,-0.00000000E+00,+2.39401759E+00,+0.00000000E+00,+1.09180884E-02,-0.00000000E+00,+1.09180884E-02,-0.00000000E+00
+1.18500000E+00,+0.00000000E+00,-2.40099461E+00,-0.00000000E+00,+2.40099461E+00,+0.00000000E+00,+9.44878149E-03,-0.00000000E+00,+9.44878149E-03,-0.00000000E+00
+1.18600000E+00,+0.00000000E+00,-2.40798574E+00,-0.00000000E+00,+2.40798574E+00,+0.00000000E+00,+7.98679041E-03,-0.00000000E+00,+7.98679041E-03,-0.00000000E+00
+1.18700000E+00,+0.00000000E+00,-2.41499110E+00,-0.00000000E+00,+2.41499110E+00,+0.00000000E+00,+6.53204357E-03,-0.00000000E+00,+6.53204357E-03,-0.00000000E+00
+1.18800000E+00,+0.00000000E+00,-2.42201081E+00,-0.00000000E+00,+2.42201081E+00,+0.00000000E+00,+5.08447045E-03,-0.00000000E+00,+5.08447045E-03,-0.00000000E+00
+1.18900000E+00,+0.00000000E+00,-2.42904499E+00,-0.00000000E+00,+2.42904499E+00,+0.00000000E+00,+3.64400158E-03,-0.00000000E+00,+3.64400158E-03,-0.00000000E+00
+1.19000000E+00,+0.00000000E+00,-2.43609379E+00,-0.00000000E+00,+2.43609379E+00,+0.00000000E+00,+2.21056851E-03,-0.00000000E+00,+2.21056851E-03,-0.00000000E+00
+1.19100000E+00,+0.00000000E+00,-2.44315731E+00,-0.00000000E+00,+2.44315731E+00,+0.00000000E+00,+7.84103783E-04,-0.00000000E+00,+7.84103783E-04,-0.00000000E+00
+1.19200000E+00,+0.00000000E+00,-2.45023569E+00,-0.00000000E+00,+2.45023569E+00,+0.00000000E+00,-6.35459084E-04,-0.00000000E+00,+6.35459084E-04,+0.00000000E+00
+1.19300000E+00,+0.00000000E+00,-2.45732905E+00,-0.00000000E+00,+2.45732905E+00,+0.00000000E+00,-2.04818561E-03,-0.00000000E+00,+2.04818561E-03,+0.00000000E+00
+1.19400000E+00,+0.00000000E+00,-2.46443751E+00,-0.00000000E+00,+2.46443751E+00,+0.00000000E+00,-3.45414038E-03,-0.00000000E+00,+3.45414038E-03,+0.00000000E+00
+1.19500000E+00,+0.00000000E+00,-2.47156121E+00,-0.00000000E+00,+2.47156121E+00,+0.00000000E+00,-4.85338706E-03,-0.00000000E+00,+4.85338706E-03,+0.00000000E+00
+1.19600000E+00,+0.00000000E+00,-2.47870026E+00,-0.00000000E+00,+2.47870026E+00,+0.00000000E+00,-6.24598839E-03,-0.00000000E+00,+6.24598839E-03,+0.00000000E+00
+1.19700000E+00,+0.00000000E+00,-2.48585480E+00,-0.00000000E+00,+2.48585480E+00,+0.00000000E+00,-7.63200624E-03,-0.00000000E+00,+7.63200624E-03,+0.00000000E+00
+1.19800000E+00,+0.00000000E+00,-2.49302494E+00,-0.00000000E+00,+2.49302494E+00,+0.00000000E+00,-9.01150162E-03,-0.00000000E+00,+9.01150162E-03,+0.00000000E+00
+1.19900000E+00,+0.00000000E+00,-2.50021081E+00,-0.00000000E+00,+2.50021081E+00,+0.00000000E+00,-1.03845347E-02,-0.00000000E+00,+1.03845347E-02,+0.00000000E+00
+1.20000000E+00,+0.00000000E+00,-2.50741255E+00,-0.00000000E+00,+2.50741255E+00,+0.00000000E+00,-1.17511647E-02,-0.00000000E+00,+1.17511647E-02,+0.00000000E+00
+1.20100000E+00,+0.00000000E+00,-2.51463027E+00,-0.00000000E+00,+2.51463027E+00,+0.00000000E+00,-1.31114501E-02,-0.00000000E+00,+1.31114501E-02,+0.00000000E+00
+1.20200000E+00,+0.00000000E+00,-2.52186410E+00,-0.00000000E+00,+2.52186410E+00,+0.00000000E+00,-1.44654487E-02,-0.00000000E+00,+1.44654487E-02,+0.00000000E+00
+1.20300000E+00,+0.00000000E+00,-2.52911417E+00,-0.00000000E+00,+2.52911417E+00,+0.00000000E+00,-1.58132173E-02,-0.00000000E+00,+1.58132173E-02,+0.00000000E+00
+1.20400000E+00,+0.00000000E+00,-2.53638060E+00,-0.00000000E+00,+2.53638060E+00,+0.00000000E+00,-1.71548121E-02,-0.00000000E+00,+1.71548121E-02,+0.00000000E+00
+1.20500000E+00,+0.00000000E+00,-2.54366352E+00,-0.00000000E+00,+2.54366352E+00,+0.00000000E+00,-1.84902882E-02,-0.00000000E+00,+1.84902882E-02,+0.00000000E+00
+1.20600000E+00,+0.00000000E+00,-2.55096307E+00,-0.00000000E+00,+2.55096307E+00,+0.00000000E+00,-1.98197005E-02,-0.00000000E+00,+1.98197005E-02,+0.00000000E+00
+1.20700000E+00,+0.00000000E+00,-2.55827935E+00,-0.00000000E+00,+2.55827935E+00,+0.00000000E+00,-2.11431026E-02,-0.00000000E+00,+2.11431026E-02,+0.00000000E+00
+1.20800000E+00,+0.00000000E+00,-2.56561251E+00,-0.00000000E+00,+2.56561251E+00,+0.00000000E+00,-2.24605478E-02,-0.00000000E+00,+2.24605478E-02,+0.00000000E+00
+1.20900000E+00,+0.00000000E+00,-2.57296267E+00,-0.00000000E+00,+2.57296267E+00,+0.00000000E+00,-2.37720885E-02,-0.00000000E+00,+2.37720885E-02,+0.00000000E+00
+1.21000000E+00,+0.00000000E+00,-2.58032996E+00,-0.00000000E+00,+2.58032996E+00,+0.00000000E+00,-2.50777764E-02,-0.00000000E+00,+2.50777764E-02,+0.00000000E+00
+1.21100000E+00,+0.00000000E+00,-2.58771450E+00,-0.00000000E+00,+2.58771450E+00,+0.00000000E+00,-2.63776625E-02,-0.00000000E+00,+2.63776625E-02,+0.00000000E+00
+1.21200000E+00,+0.00000000E+00,-2.59511643E+00,-0.00000000E+00,+2.59511643E+00,+0.00000000E+00,-2.76717972E-02,-0.00000000E+00,+2.76717972E-02,+0.00000000E+00
+1.21300000E+00,+0.00000000E+00,-2.60253587E+00,-0.00000000E+00,+2.60253587E+00,+0.00000000E+00,-2.89602302E-02,-0.00000000E+00,+2.89602302E-02,+0.00000000E+00
+1.21400000E+00,+0.00000000E+00,-2.60997295E+00,-0.00000000E+00,+2.60997295E+00,+0.00000000E+00,-3.02430107E-02,-0.00000000E+00,+3.02430107E-02,+0.00000000E+00
+1.21500000E+00,+0.00000000E+00,-2.61742780E+00,-0.00000000E+00,+2.61742780E+00,+0.00000000E+00,-3.15201869E-02,-0.00000000E+00,+3.15201869E-02,+0.00000000E+00
+1.21600000E+00,+0.00000000E+00,-2.62490055E+00,-0.00000000E+00,+2.62490055E+00,+0.00000000E+00,-3.27918067E-02,-0.00000000E+00,+3.27918067E-02,+0.00000000E+00
+1.21700000E+00,+0.00000000E+00,-2.63239134E+00,-0.00000000E+00,+2.63239134E+00,+0.00000000E+00,-3.40579174E-02,-0.00000000E+00,+3.40579174E-02,+0.00000000E+00
+1.21800000E+00,+0.00000000E+00,-2.63990028E+00,-0.00000000E+00,+2.63990028E+00,+0.00000000E+00,-3.53185653E-02,-0.00000000E+00,+3.53185653E-02,+0.00000000E+00
+1.21900000E+00,+0.00000000E+00,-2.64742751E+00,-0.00000000E+00,+2.64742751E+00,+0.00000000E+00,-3.65737967E-02,-0.00000000E+00,+3.65737967E-02,+0.00000000E+00
+1.22000000E+00,+0.00000000E+00,-2.65497317E+00,-0.00000000E+00,+2.65497317E+00,+0.00000000E+00,-3.78236567E-02,-0.00000000E+00,+3.78236567E-02,+0.00000000E+00
+1.22100000E+00,+0.00000000E+00,-2.66253738E+00,-0.00000000E+00,+2.66253738E+00,+0.00000000E+00,-3.90681904E-02,-0.00000000E+00,+3.90681904E-02,+0.00000000E+00
+1.22200000E+00,+0.00000000E+00,-2.67012027E+00,-0.00000000E+00,+2.67012027E+00,+0.00000000E+00,-4.03074418E-02,-0.00000000E+00,+4.03074418E-02,+0.00000000E+00
+1.22300000E+00,+0.00000000E+00,-2.67772198E+00,-0.00000000E+00,+2.67772198E+00,+0.00000000E+00,-4.15414548E-02,-0.00000000E+00,+4.15414548E-02,+0.00000000E+00
+1.22400000E+00,+0.00000000E+00,-2.68534264E+00,-0.00000000E+00,+2.68534264E+00,+0.00000000E+00,-4.27702725E-02,-0.00000000E+00,+4.27702725E-02,+0.00000000E+00
+1.22500000E+00,+0.00000000E+00,-2.69298238E+00,-0.00000000E+00,+2.69298238E+00,+0.00000000E+00,-4.39939374E-02,-0.00000000E+00,+4.39939374E-02,+0.00000000E+00
+1.22600000E+00,+0.00000000E+00,-2.70064134E+00,-0.00000000E+00,+2.70064134E+00,+0.00000000E+00,-4.52124918E-02,-0.00000000E+00,+4.52124918E-02,+0.00000000E+00
+1.22700000E+00,+0.00000000E+00,-2.70831965E+00,-0.00000000E+00,+2.70831965E+00,+0.00000000E+00,-4.64259771E-02,-0.00000000E+00,+4.64259771E-02,+0.00000000E+00
+1.22800000E+00,+0.00000000E+00,-2.71601744E+00,-0.00000000E+00,+2.71601744E+00,+0.00000000E+00,-4.76344344E-02,-0.00000000E+00,+4.76344344E-02,+0.00000000E+00
+1.22900000E+00,+0.00000000E+00,-2.72373484E+00,-0.00000000E+00,+2.72373484E+00,+0.00000000E+00,-4.88379043E-02,-0.00000000E+00,+4.88379043E-02,+0.00000000E+00
+1.23000000E+00,+0.00000000E+00,-2.73147200E+00,-0.00000000E+00,+2.73147200E+00,+0.00000000E+00,-5.00364268E-02,-0.00000000E+00,+5.00364268E-02,+0.00000000E+00
+1.23100000E+00,+0.00000000E+00,-2.73922905E+00,-0.00000000E+00,+2.73922905E+00,+0.00000000E+00,-5.12300416E-02,-0.00000000E+00,+5.12300416E-02,+0.00000000E+00
+1.23200000E+00,+0.00000000E+00,-2.74700612E+00,-0.00000000E+00,+2.74700612E+00,+0.00000000E+00,-5.24187877E-02,-0.00000000E+00,+5.24187877E-02,+0.00000000E+00
+1.23300000E+00,+0.00000000E+00,-2.75480335E+00,-0.00000000E+00,+2.75480335E+00,+0.00000000E+00,-5.36027038E-02,-0.00000000E+00,+5.36027038E-02,+0.00000000E+00
+1.23400000E+00,+0.00000000E+00,-2.76262088E+00,-0.00000000E+00,+2.76262088E+00,+0.00000000E+00,-5.47818280E-02,-0.00000000E+00,+5.47818280E-02,+0.00000000E+00
+1.23500000E+00,+0.00000000E+00,-2.77045885E+00,-0.00000000E+00,+2.77045885E+00,+0.00000000E+00,-5.59561981E-02,-0.00000000E+00,+5.59561981E-02,+0.00000000E+00
+1.23600000E+00,+0.00000000E+00,-2.77831738E+00,-0.00000000E+00,+2.77831738E+00,+0.00000000E+00,-5.71258512E-02,-0.00000000E+00,+5.71258512E-02,+0.00000000E+00
+1.23700000E+00,+0.00000000E+00,-2.78619663E+00,-0.00000000E+00,+2.78619663E+00,+0.00000000E+00,-5.82908243E-02,-0.00000000E+00,+5.82908243E-02,+0.00000000E+00
+1.23800000E+00,+0.00000000E+00,-2.79409673E+00,-0.00000000E+00,+2.79409673E+00,+0.00000000E+00,-5.94511537E-02,-0.00000000E+00,+5.94511537E-02,+0.00000000E+00
+1.23900000E+00,+0.00000000E+00,-2.80201782E+00,-0.00000000E+00,+2.80201782E+00,+0.00000000E+00,-6.06068754E-02,-0.00000000E+00,+6.06068754E-02,+0.00000000E+00
+1.24000000E+00,+0.00000000E+00,-2.80996004E+00,-0.00000000E+00,+2.80996004E+00,+0.00000000E+00,-6.17580249E-02,-0.00000000E+00,+6.17580249E-02,+0.00000000E+00
+1.24100000E+00,+0.00000000E+00,-2.81792354E+00,-0.00000000E+00,+2.81792354E+00,+0.00000000E+00,-6.29046373E-02,-0.00000000E+00,+6.29046373E-02,+0.00000000E+00
+1.24200000E+00,+0.00000000E+00,-2.82590844E+00,-0.00000000E+00,+2.82590844E+00,+0.00000000E+00,-6.40467475E-02,-0.00000000E+00,+6.40467475E-02,+0.00000000E+00
+1.24300000E+00,+0.00000000E+00,-2.83391490E+00,-0.00000000E+00,+2.83391490E+00,+0.00000000E+00,-6.51843896E-02,-0.00000000E+00,+6.51843896E-02,+0.00000000E+00
+1.24400000E+00,+0.00000000E+00,-2.84194305E+00,-0.00000000E+00,+2.84194305E+00,+0.00000000E+00,-6.63175976E-02,-0.00000000E+00,+6.63175976E-02,+0.00000000E+00
+1.24500000E+00,+0.00000000E+00,-2.84999305E+00,-0.00000000E+00,+2.84999305E+00,+0.00000000E+00,-6.74464051E-02,-0.00000000E+00,+6.74464051E-02,+0.00000000E+00
+1.24600000E+00,+0.00000000E+00,-2.85806503E+00,-0.00000000E+00,+2.85806503E+00,+0.00000000E+00,-6.85708453E-02,-0.00000000E+00,+6.85708453E-02,+0.00000000E+00
+1.24700000E+00,+0.00000000E+00,-2.86615914E+00,-0.00000000E+00,+2.86615914E+00,+0.00000000E+00,-6.96909508E-02,-0.00000000E+00,+6.96909508E-02,+0.00000000E+00
+1.24800000E+00,+0.00000000E+00,-2.87427552E+00,-0.00000000E+00,+2.87427552E+00,+0.00000000E+00,-7.08067540E-02,-0.00000000E+00,+7.08067540E-02,+0.00000000E+00
+1.24900000E+00,+0.00000000E+00,-2.88241432E+00,-0.00000000E+00,+2.88241432E+00,+0.00000000E+00,-7.19182872E-02,-0.00000000E+00,+7.19182872E-02,+0.00000000E+00
+1.25000000E+00,+0.00000000E+00,-2.89057569E+00,-0.00000000E+00,+2.89057569E+00,+0.00000000E+00,-7.30255818E-02,-0.00000000E+00,+7.30255818E-02,+0.00000000E+00
+1.25100000E+00,+0.00000000E+00,-2.89875976E+00,-0.00000000E+00,+2.89875976E+00,+0.00000000E+00,-7.41286692E-02,-0.00000000E+00,+7.41286692E-02,+0.00000000E+00
+1.25200000E+00,+0.00000000E+00,-2.90696670E+00,-0.00000000E+00,+2.90696670E+00,+0.00000000E+00,-7.52275805E-02,-0.00000000E+00,+7.52275805E-02,+0.00000000E+00
+1.25300000E+00,+0.00000000E+00,-2.91519665E+00,-0.00000000E+00,+2.91519665E+00,+0.00000000E+00,-7.63223462E-02,-0.00000000E+00,+7.63223462E-02,+0.00000000E+00
+1.25400000E+00,+0.00000000E+00,-2.92344975E+00,-0.00000000E+00,+2.92344975E+00,+0.00000000E+00,-7.74129966E-02,-0.00000000E+00,+7.74129966E-02,+0.00000000E+00
+1.25500000E+00,+0.00000000E+00,-2.93172617E+00,-0.00000000E+00,+2.93172617E+00,+0.00000000E+00,-7.84995618E-02,-0.00000000E+00,+7.84995618E-02,+0.00000000E+00
+1.25600000E+00,+0.00000000E+00,-2.94002604E+00,-0.00000000E+00,+2.94002604E+00,+0.00000000E+00,-7.95820712E-02,-0.00000000E+00,+7.95820712E-02,+0.00000000E+00
+1.25700000E+00,+0.00000000E+00,-2.94834952E+00,-0.00000000E+00,+2.94834952E+00,+0.00000000E+00,-8.06605543E-02,-0.00000000E+00,+8.06605543E-02,+0.00000000E+00
+1.25800000E+00,+0.00000000E+00,-2.95669676E+00,-0.00000000E+00,+2.95669676E+00,+0.00000000E+00,-8.17350400E-02,-0.00000000E+00,+8.17350400E-02,+0.00000000E+00
+1.25900000E+00,+0.00000000E+00,-2.96506791E+00,-0.00000000E+00,+2.96506791E+00,+0.00000000E+00,-8.28055569E-02,-0.00000000E+00,+8.28055569E-02,+0.00000000E+00
+1.26000000E+00,+0.00000000E+00,-2.97346314E+00,-0.00000000E+00,+2.97346314E+00,+0.00000000E+00,-8.38721335E-02,-0.00000000E+00,+8.38721335E-02,+0.00000000E+00
+1.26100000E+00,+0.00000000E+00,-2.98188258E+00,-0.00000000E+00,+2.98188258E+00,+0.00000000E+00,-8.49347978E-02,-0.00000000E+00,+8.49347978E-02,+0.00000000E+00
+1.26200000E+00,+0.00000000E+00,-2.99032640E+00,-0.00000000E+00,+2.99032640E+00,+0.00000000E+00,-8.59935776E-02,-0.00000000E+00,+8.59935776E-02,+0.00000000E+00
+1.26300000E+00,+0.00000000E+00,-2.99879476E+00,-0.00000000E+00,+2.99879476E+00,+0.00000000E+00,-8.70485002E-02,-0.00000000E+00,+8.70485002E-02,+0.00000000E+00
+1.26400000E+00,+0.00000000E+00,-3.00728780E+00,-0.00000000E+00,+3.00728780E+00,+0.00000000E+00,-8.80995929E-02,-0.00000000E+00,+8.80995929E-02,+0.00000000E+00
+1.26500000E+00,+0.00000000E+00,-3.01580570E+00,-0.00000000E+00,+3.01580570E+00,+0.00000000E+00,-8.91468826E-02,-0.00000000E+00,+8.91468826E-02,+0.00000000E+00
+1.26600000E+00,+0.00000000E+00,-3.02434859E+00,-0.00000000E+00,+3.02434859E+00,+0.00000000E+00,-9.01903958E-02,-0.00000000E+00,+9.01903958E-02,+0.00000000E+00
+1.26700000E+00,+0.00000000E+00,-3.03291666E+00,-0.00000000E+00,+3.03291666E+00,+0.00000000E+00,-9.12301588E-02,-0.00000000E+00,+9.12301588E-02,+0.00000000E+00
+1.26800000E+00,+0.00000000E+00,-3.04151004E+00,-0.00000000E+00,+3.04151004E+00,+0.00000000E+00,-9.22661977E-02,-0.00000000E+00,+9.22661977E-02,+0.00000000E+00
+1.26900000E+00,+0.00000000E+00,-3.05012892E+00,-0.00000000E+00,+3.05012892E+00,+0.00000000E+00,-9.32985382E-02,-0.00000000E+00,+9.32985382E-02,+0.00000000E+00
+1.27000000E+00,+0.00000000E+00,-3.05877344E+00,-0.00000000E+00,+3.05877344E+00,+0.00000000E+00,-9.43272058E-02,-0.00000000E+00,+9.43272058E-02,+0.00000000E+00
+1.27100000E+00,+0.00000000E+00,-3.06744377E+00,-0.00000000E+00,+3.06744377E+00,+0.00000000E+00,-9.53522258E-02,-0.00000000E+00,+9.53522258E-02,+0.00000000E+00
