s1,s2,Re(z_ibc3.11),Im(z_ibc3.11),Abs(z_ibc3.11),Arg(z_ibc3.11),Re(z_ibc3.21),Im(z_ibc3.21),Abs(z_ibc3.21),Arg(z_ibc3.21),Re(z_ibc3.12),Im(z_ibc3.12),Abs(z_ibc3.12),Arg(z_ibc3.12),Re(z_ibc3.22),Im(z_ibc3.22),Abs(z_ibc3.22),Arg(z_ibc3.22)
+2.60000000E-01,+0.00000000E+00,+1.74042543E-15,-5.56038788E+02,+5.56038788E+02,-1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-2.42879914E-15,+5.65111711E+02,+5.65111711E+02,+1.57079633E+00
+2.70000000E-01,+0.00000000E+00,+1.66615944E-15,-5.54162729E+02,+5.54162729E+02,-1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-2.40406842E-15,+5.63930604E+02,+5.63930604E+02,+1.57079633E+00
+2.80000000E-01,+0.00000000E+00,+1.58998063E-15,-5.52223951E+02,+5.52223951E+02,-1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-2.37864551E-15,+5.62710542E+02,+5.62710542E+02,+1.57079633E+00
+2.90000000E-01,+0.00000000E+00,+1.51197795E-15,-5.50223296E+02,+5.50223296E+02,-1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-2.35255446E-15,+5.61452105E+02,+5.61452105E+02,+1.57079633E+00
+3.00000000E-01,+0.00000000E+00,+1.43224190E-15,-5.48161629E+02,+5.48161629E+02,-1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-2.32581975E-15,+5.60155890E+02,+5.60155890E+02,+1.57079633E+00
+3.10000000E-01,+0.00000000E+00,+1.35086439E-15,-5.46039833E+02,+5.46039833E+02,-1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-2.29846621E-15,+5.58822506E+02,+5.58822506E+02,+1.57079633E+00
+3.20000000E-01,+0.00000000E+00,+1.26793862E-15,-5.43858812E+02,+5.43858812E+02,-1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-2.27051902E-15,+5.57452573E+02,+5.57452573E+02,+1.57079633E+00
+3.30000000E-01,+0.00000000E+00,+1.18355889E-15,-5.41619487E+02,+5.41619487E+02,-1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-2.24200365E-15,+5.56046726E+02,+5.56046726E+02,+1.57079633E+00
+3.40000000E-01,+0.00000000E+00,+1.09782046E-15,-5.39322797E+02,+5.39322797E+02,-1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-2.21294584E-15,+5.54605609E+02,+5.54605609E+02,+1.57079633E+00
+3.50000000E-01,+0.00000000E+00,+1.01081943E-15,-5.36969699E+02,+5.36969699E+02,-1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-2.18337153E-15,+5.53129877E+02,+5.53129877E+02,+1.57079633E+00
