s1,s2,Re(r_ap.tm),Im(r_ap.tm),Abs(r_ap.tm),Arg(r_ap.tm),Re(r_ap.te),Im(r_ap.te),Abs(r_ap.te),Arg(r_ap.te)
+9.66000000E-01,+0.00000000E+00,-8.35961868E-01,-5.48787532E-01,+1.00000000E+00,-2.56067949E+00,+8.43962626E-01,-5.36401981E-01,+1.00000000E+00,-5.66168061E-01
+9.67000000E-01,+0.00000000E+00,-8.39978947E-01,-5.42618990E-01,+1.00000000E+00,-2.56804075E+00,+8.48284754E-01,-5.29540344E-01,+1.00000000E+00,-5.58058609E-01
+9.68000000E-01,+0.00000000E+00,-8.44037840E-01,-5.36283624E-01,+1.00000000E+00,-2.57556483E+00,+8.52622297E-01,-5.22527721E-01,+1.00000000E+00,-5.49812910E-01
+9.69000000E-01,+0.00000000E+00,-8.48139120E-01,-5.29773568E-01,+1.00000000E+00,-2.58325909E+00,+8.56975324E-01,-5.15357442E-01,+1.00000000E+00,-5.41424695E-01
+9.70000000E-01,+0.00000000E+00,-8.52283372E-01,-5.23080351E-01,+1.00000000E+00,-2.59113146E+00,+8.61343907E-01,-5.08022317E-01,+1.00000000E+00,-5.32887188E-01
+9.71000000E-01,+0.00000000E+00,-8.56471191E-01,-5.16194826E-01,+1.00000000E+00,-2.59919053E+00,+8.65728114E-01,-5.00514568E-01,+1.00000000E+00,-5.24193049E-01
+9.72000000E-01,+0.00000000E+00,-8.60703185E-01,-5.09107088E-01,+1.00000000E+00,-2.60744560E+00,+8.70128018E-01,-4.92825763E-01,+1.00000000E+00,-5.15334303E-01
+9.73000000E-01,+0.00000000E+00,-8.64979970E-01,-5.01806388E-01,+1.00000000E+00,-2.61590678E+00,+8.74543689E-01,-4.84946734E-01,+1.00000000E+00,-5.06302260E-01
+9.74000000E-01,+0.00000000E+00,-8.69302176E-01,-4.94281020E-01,+1.00000000E+00,-2.62458509E+00,+8.78975201E-01,-4.76867484E-01,+1.00000000E+00,-4.97087425E-01
+9.75000000E-01,+0.00000000E+00,-8.73670444E-01,-4.86518196E-01,+1.00000000E+00,-2.63349260E+00,+8.83422623E-01,-4.68577068E-01,+1.00000000E+00,-4.87679385E-01
+9.76000000E-01,+0.00000000E+00,-8.78085427E-01,-4.78503901E-01,+1.00000000E+00,-2.64264255E+00,+8.87886031E-01,-4.60063470E-01,+1.00000000E+00,-4.78066682E-01
+9.77000000E-01,+0.00000000E+00,-8.82547789E-01,-4.70222713E-01,+1.00000000E+00,-2.65204954E+00,+8.92365495E-01,-4.51313441E-01,+1.00000000E+00,-4.68236657E-01
+9.78000000E-01,+0.00000000E+00,-8.87058210E-01,-4.61657593E-01,+1.00000000E+00,-2.66172972E+00,+8.96861091E-01,-4.42312313E-01,+1.00000000E+00,-4.58175268E-01
+9.79000000E-01,+0.00000000E+00,-8.91617379E-01,-4.52789631E-01,+1.00000000E+00,-2.67170106E+00,+9.01372893E-01,-4.33043772E-01,+1.00000000E+00,-4.47866867E-01
+9.80000000E-01,+0.00000000E+00,-8.96226001E-01,-4.43597740E-01,+1.00000000E+00,-2.68198363E+00,+9.05900973E-01,-4.23489583E-01,+1.00000000E+00,-4.37293925E-01
+9.81000000E-01,+0.00000000E+00,-9.00884794E-01,-4.34058278E-01,+1.00000000E+00,-2.69259997E+00,+9.10445408E-01,-4.13629253E-01,+1.00000000E+00,-4.26436708E-01
+9.82000000E-01,+0.00000000E+00,-9.05594489E-01,-4.24144577E-01,+1.00000000E+00,-2.70357558E+00,+9.15006273E-01,-4.03439612E-01,+1.00000000E+00,-4.15272858E-01
+9.83000000E-01,+0.00000000E+00,-9.10355831E-01,-4.13826365E-01,+1.00000000E+00,-2.71493943E+00,+9.19583643E-01,-3.92894290E-01,+1.00000000E+00,-4.03776876E-01
+9.84000000E-01,+0.00000000E+00,-9.15169582E-01,-4.03069021E-01,+1.00000000E+00,-2.72672477E+00,+9.24177596E-01,-3.81963050E-01,+1.00000000E+00,-3.91919472E-01
+9.85000000E-01,+0.00000000E+00,-9.20036517E-01,-3.91832627E-01,+1.00000000E+00,-2.73897000E+00,+9.28788206E-01,-3.70610939E-01,+1.00000000E+00,-3.79666715E-01
+9.86000000E-01,+0.00000000E+00,-9.24957425E-01,-3.80070732E-01,+1.00000000E+00,-2.75171989E+00,+9.33415553E-01,-3.58797166E-01,+1.00000000E+00,-3.66978936E-01
+9.87000000E-01,+0.00000000E+00,-9.29933114E-01,-3.67728709E-01,+1.00000000E+00,-2.76502724E+00,+9.38059712E-01,-3.46473630E-01,+1.00000000E+00,-3.53809264E-01
+9.88000000E-01,+0.00000000E+00,-9.34964405E-01,-3.54741542E-01,+1.00000000E+00,-2.77895504E+00,+9.42720764E-01,-3.33582916E-01,+1.00000000E+00,-3.40101645E-01
+9.89000000E-01,+0.00000000E+00,-9.40052137E-01,-3.41030759E-01,+1.00000000E+00,-2.79357948E+00,+9.47398785E-01,-3.20055531E-01,+1.00000000E+00,-3.25788101E-01
+9.90000000E-01,+0.00000000E+00,-9.45197167E-01,-3.26500101E-01,+1.00000000E+00,-2.80899428E+00,+9.52093855E-01,-3.05805970E-01,+1.00000000E+00,-3.10784838E-01
+9.91000000E-01,+0.00000000E+00,-9.50400366E-01,-3.11029170E-01,+1.00000000E+00,-2.82531693E+00,+9.56806054E-01,-2.90726978E-01,+1.00000000E+00,-2.94986546E-01
+9.92000000E-01,+0.00000000E+00,-9.55662626E-01,-2.94463828E-01,+1.00000000E+00,-2.84269823E+00,+9.61535461E-01,-2.74680827E-01,+1.00000000E+00,-2.78257746E-01
+9.93000000E-01,+0.00000000E+00,-9.60984855E-01,-2.76600992E-01,+1.00000000E+00,-2.86133736E+00,+9.66282158E-01,-2.57485516E-01,+1.00000000E+00,-2.60419072E-01
+9.94000000E-01,+0.00000000E+00,-9.66367981E-01,-2.57163226E-01,+1.00000000E+00,-2.88150710E+00,+9.71046225E-01,-2.38891668E-01,+1.00000000E+00,-2.41224312E-01
+9.95000000E-01,+0.00000000E+00,-9.71812951E-01,-2.35753235E-01,+1.00000000E+00,-2.90359908E+00,+9.75827743E-01,-2.18541106E-01,+1.00000000E+00,-2.20319188E-01
+9.96000000E-01,+0.00000000E+00,-9.77320732E-01,-2.11764462E-01,+1.00000000E+00,-2.92821264E+00,+9.80626796E-01,-1.95885394E-01,+1.00000000E+00,-1.97160254E-01
+9.97000000E-01,+0.00000000E+00,-9.82892309E-01,-1.84181186E-01,+1.00000000E+00,-2.95635392E+00,+9.85443464E-01,-1.70003467E-01,+1.00000000E+00,-1.70833187E-01
+9.98000000E-01,+0.00000000E+00,-9.88528690E-01,-1.51033206E-01,+1.00000000E+00,-2.98997927E+00,+9.90277832E-01,-1.39103614E-01,+1.00000000E+00,-1.39556171E-01
+9.99000000E-01,+0.00000000E+00,-9.94230904E-01,-1.07260946E-01,+1.00000000E+00,-3.03412496E+00,+9.95129983E-01,-9.85713840E-02,+1.00000000E+00,-9.87317111E-02
+1.00000000E+00,+0.00000000E+00,-1.00000000E+00,+0.00000000E+00,+1.00000000E+00,+3.14159265E+00,+1.00000000E+00,+0.00000000E+00,+1.00000000E+00,+0.00000000E+00
+1.00100000E+00,+0.00000000E+00,-1.11404137E+00,+1.03920593E-18,+1.11404137E+00,+3.14159265E+00,+9.05893879E-01,+9.42034541E-19,+9.05893879E-01,+1.03989503E-18
+1.00200000E+00,+0.00000000E+00,-1.16544485E+00,+1.54500562E-18,+1.16544485E+00,+3.14159265E+00,+8.69494757E-01,+1.28192044E-18,+8.69494757E-01,+1.47432797E-18
+1.00300000E+00,+0.00000000E+00,-1.20680363E+00,+1.96903862E-18,+1.20680363E+00,+3.14159265E+00,+8.42518143E-01,+1.52513173E-18,+8.42518143E-01,+1.81020639E-18
+1.00400000E+00,+0.00000000E+00,-1.24308164E+00,+2.35359135E-18,+1.24308164E+00,+3.14159265E+00,+8.20393261E-01,+1.71912186E-18,+8.20393261E-01,+2.09548510E-18
+1.00500000E+00,+0.00000000E+00,-1.27619465E+00,+2.71492996E-18,+1.27619465E+00,+3.14159265E+00,+8.01353665E-01,+1.88213030E-18,+8.01353665E-01,+2.34868870E-18
+1.00600000E+00,+0.00000000E+00,-1.30712234E+00,+3.06136343E-18,+1.30712234E+00,+3.14159265E+00,+7.84495355E-01,+2.02344355E-18,+7.84495355E-01,+2.57929323E-18
+1.00700000E+00,+0.00000000E+00,-1.33644544E+00,+3.39782308E-18,+1.33644544E+00,+3.14159265E+00,+7.69282432E-01,+2.14853943E-18,+7.69282432E-01,+2.79291368E-18
+1.00800000E+00,+0.00000000E+00,-1.36454180E+00,+3.72752982E-18,+1.36454180E+00,+3.14159265E+00,+7.55366445E-01,+2.26096242E-18,+7.55366445E-01,+2.99319945E-18
+1.00900000E+00,+0.00000000E+00,-1.39167371E+00,+4.05273486E-18,+1.39167371E+00,+3.14159265E+00,+7.42505848E-01,+2.36315787E-18,+7.42505848E-01,+3.18267914E-18
+1.01000000E+00,+0.00000000E+00,-1.41803221E+00,+4.37509436E-18,+1.41803221E+00,+3.14159265E+00,+7.30525125E-01,+2.45689430E-18,+7.30525125E-01,+3.36318933E-18
+1.01100000E+00,+0.00000000E+00,-1.44376171E+00,+4.69587731E-18,+1.44376171E+00,+3.14159265E+00,+7.19292035E-01,+2.54349800E-18,+7.19292035E-01,+3.53611312E-18
+1.01200000E+00,+0.00000000E+00,-1.46897466E+00,+5.01608915E-18,+1.46897466E+00,+3.14159265E+00,+7.08704046E-01,+2.62399263E-18,+7.08704046E-01,+3.70252244E-18
+1.01300000E+00,+0.00000000E+00,-1.49376082E+00,+5.33654949E-18,+1.49376082E+00,+3.14159265E+00,+6.98679773E-01,+2.69918701E-18,+6.98679773E-01,+3.86326771E-18
+1.01400000E+00,+0.00000000E+00,-1.51819331E+00,+5.65794304E-18,+1.51819331E+00,+3.14159265E+00,+6.89153361E-01,+2.76973272E-18,+6.89153361E-01,+4.01903680E-18
+1.01500000E+00,+0.00000000E+00,-1.54233277E+00,+5.98085441E-18,+1.54233277E+00,+3.14159265E+00,+6.80070637E-01,+2.83616336E-18,+6.80070637E-01,+4.17039527E-18
+1.01600000E+00,+0.00000000E+00,-1.56623026E+00,+6.30579241E-18,+1.56623026E+00,+3.14159265E+00,+6.71386413E-01,+2.89892210E-18,+6.71386413E-01,+4.31781466E-18
+1.01700000E+00,+0.00000000E+00,-1.58992937E+00,+6.63320770E-18,+1.58992937E+00,+3.14159265E+00,+6.63062540E-01,+2.95838143E-18,+6.63062540E-01,+4.46169291E-18
+1.01800000E+00,+0.00000000E+00,-1.61346778E+00,+6.96350571E-18,+1.61346778E+00,+3.14159265E+00,+6.55066466E-01,+3.01485785E-18,+6.55066466E-01,+4.60236938E-18
+1.01900000E+00,+0.00000000E+00,-1.63687838E+00,+7.29705644E-18,+1.63687838E+00,+3.14159265E+00,+6.47370156E-01,+3.06862274E-18,+6.47370156E-01,+4.74013624E-18
+1.02000000E+00,+0.00000000E+00,-1.66019023E+00,+7.63420188E-18,+1.66019023E+00,+3.14159265E+00,+6.39949268E-01,+3.11991077E-18,+6.39949268E-01,+4.87524704E-18
+1.02100000E+00,+0.00000000E+00,-1.68342918E+00,+7.97526192E-18,+1.68342918E+00,+3.14159265E+00,+6.32782505E-01,+3.16892639E-18,+6.32782505E-01,+5.00792352E-18
+1.02200000E+00,+0.00000000E+00,-1.70661848E+00,+8.32053891E-18,+1.70661848E+00,+3.14159265E+00,+6.25851114E-01,+3.21584885E-18,+6.25851114E-01,+5.13836083E-18
+1.02300000E+00,+0.00000000E+00,-1.72977915E+00,+8.67032141E-18,+1.72977915E+00,+3.14159265E+00,+6.19138482E-01,+3.26083633E-18,+6.19138482E-01,+5.26673180E-18
+1.02400000E+00,+0.00000000E+00,-1.75293040E+00,+9.02488717E-18,+1.75293040E+00,+3.14159265E+00,+6.12629808E-01,+3.30402915E-18,+6.12629808E-01,+5.39319032E-18
+1.02500000E+00,+0.00000000E+00,-1.77608985E+00,+9.38450562E-18,+1.77608985E+00,+3.14159265E+00,+6.06311845E-01,+3.34555241E-18,+6.06311845E-01,+5.51787408E-18
+1.02600000E+00,+0.00000000E+00,-1.79927381E+00,+9.74943998E-18,+1.79927381E+00,+3.14159265E+00,+6.00172676E-01,+3.38551817E-18,+6.00172676E-01,+5.64090686E-18
+1.02700000E+00,+0.00000000E+00,-1.82249744E+00,+1.01199490E-17,+1.82249744E+00,+3.14159265E+00,+5.94201543E-01,+3.42402720E-18,+5.94201543E-01,+5.76240039E-18
+1.02800000E+00,+0.00000000E+00,-1.84577495E+00,+1.04962883E-17,+1.84577495E+00,+3.14159265E+00,+5.88388689E-01,+3.46117054E-18,+5.88388689E-01,+5.88245594E-18
+1.02900000E+00,+0.00000000E+00,-1.86911970E+00,+1.08787120E-17,+1.86911970E+00,+3.14159265E+00,+5.82725240E-01,+3.49703065E-18,+5.82725240E-01,+6.00116558E-18
+1.03000000E+00,+0.00000000E+00,-1.89254436E+00,+1.12674737E-17,+1.89254436E+00,+3.14159265E+00,+5.77203091E-01,+3.53168254E-18,+5.77203091E-01,+6.11861335E-18
+1.03100000E+00,+0.00000000E+00,-1.91606095E+00,+1.16628272E-17,+1.91606095E+00,+3.14159265E+00,+5.71814824E-01,+3.56519462E-18,+5.71814824E-01,+6.23487617E-18
+1.03200000E+00,+0.00000000E+00,-1.93968098E+00,+1.20650278E-17,+1.93968098E+00,+3.14159265E+00,+5.66553624E-01,+3.59762948E-18,+5.66553624E-01,+6.35002466E-18
+1.03300000E+00,+0.00000000E+00,-1.96341551E+00,+1.24743331E-17,+1.96341551E+00,+3.14159265E+00,+5.61413216E-01,+3.62904454E-18,+5.61413216E-01,+6.46412381E-18
+1.03400000E+00,+0.00000000E+00,-1.98727519E+00,+1.28910035E-17,+1.98727519E+00,+3.14159265E+00,+5.56387807E-01,+3.65949258E-18,+5.56387807E-01,+6.57723360E-18
+1.03500000E+00,+0.00000000E+00,-2.01127033E+00,+1.33153029E-17,+2.01127033E+00,+3.14159265E+00,+5.51472036E-01,+3.68902229E-18,+5.51472036E-01,+6.68940953E-18
+1.03600000E+00,+0.00000000E+00,-2.03541099E+00,+1.37474997E-17,+2.03541099E+00,+3.14159265E+00,+5.46660931E-01,+3.71767865E-18,+5.46660931E-01,+6.80070303E-18
+1.03700000E+00,+0.00000000E+00,-2.05970695E+00,+1.41878672E-17,+2.05970695E+00,+3.14159265E+00,+5.41949870E-01,+3.74550329E-18,+5.41949870E-01,+6.91116190E-18
+1.03800000E+00,+0.00000000E+00,-2.08416780E+00,+1.46366840E-17,+2.08416780E+00,+3.14159265E+00,+5.37334549E-01,+3.77253486E-18,+5.37334549E-01,+7.02083063E-18
+1.03900000E+00,+0.00000000E+00,-2.10880298E+00,+1.50942349E-17,+2.10880298E+00,+3.14159265E+00,+5.32810952E-01,+3.79880928E-18,+5.32810952E-01,+7.12975074E-18
+1.04000000E+00,+0.00000000E+00,-2.13362178E+00,+1.55608115E-17,+2.13362178E+00,+3.14159265E+00,+5.28375326E-01,+3.82436000E-18,+5.28375326E-01,+7.23796099E-18
+1.04100000E+00,+0.00000000E+00,-2.15863339E+00,+1.60367123E-17,+2.15863339E+00,+3.14159265E+00,+5.24024156E-01,+3.84921823E-18,+5.24024156E-01,+7.34549769E-18
+1.04200000E+00,+0.00000000E+00,-2.18384693E+00,+1.65222438E-17,+2.18384693E+00,+3.14159265E+00,+5.19754145E-01,+3.87341312E-18,+5.19754145E-01,+7.45239487E-18
+1.04300000E+00,+0.00000000E+00,-2.20927145E+00,+1.70177206E-17,+2.20927145E+00,+3.14159265E+00,+5.15562197E-01,+3.89697198E-18,+5.15562197E-01,+7.55868449E-18
+1.04400000E+00,+0.00000000E+00,-2.23491598E+00,+1.75234663E-17,+2.23491598E+00,+3.14159265E+00,+5.11445399E-01,+3.91992037E-18,+5.11445399E-01,+7.66439658E-18
+1.04500000E+00,+0.00000000E+00,-2.26078954E+00,+1.80398140E-17,+2.26078954E+00,+3.14159265E+00,+5.07401009E-01,+3.94228231E-18,+5.07401009E-01,+7.76955945E-18
+1.04600000E+00,+0.00000000E+00,-2.28690117E+00,+1.85671065E-17,+2.28690117E+00,+3.14159265E+00,+5.03426439E-01,+3.96408035E-18,+5.03426439E-01,+7.87419977E-18
+1.04700000E+00,+0.00000000E+00,-2.31325993E+00,+1.91056975E-17,+2.31325993E+00,+3.14159265E+00,+4.99519245E-01,+3.98533574E-18,+4.99519245E-01,+7.97834274E-18
+1.04800000E+00,+0.00000000E+00,-2.33987492E+00,+1.96559518E-17,+2.33987492E+00,+3.14159265E+00,+4.95677115E-01,+4.00606847E-18,+4.95677115E-01,+8.08201216E-18
+1.04900000E+00,+0.00000000E+00,-2.36675532E+00,+2.02182457E-17,+2.36675532E+00,+3.14159265E+00,+4.91897863E-01,+4.02629743E-18,+4.91897863E-01,+8.18523057E-18
+1.05000000E+00,+0.00000000E+00,-2.39391037E+00,+2.07929683E-17,+2.39391037E+00,+3.14159265E+00,+4.88179415E-01,+4.04604043E-18,+4.88179415E-01,+8.28801933E-18
+1.05100000E+00,+0.00000000E+00,-2.42134944E+00,+2.13805217E-17,+2.42134944E+00,+3.14159265E+00,+4.84519804E-01,+4.06531433E-18,+4.84519804E-01,+8.39039868E-18
+1.05200000E+00,+0.00000000E+00,-2.44908198E+00,+2.19813216E-17,+2.44908198E+00,+3.14159265E+00,+4.80917162E-01,+4.08413507E-18,+4.80917162E-01,+8.49238786E-18
+1.05300000E+00,+0.00000000E+00,-2.47711758E+00,+2.25957983E-17,+2.47711758E+00,+3.14159265E+00,+4.77369714E-01,+4.10251777E-18,+4.77369714E-01,+8.59400513E-18
+1.05400000E+00,+0.00000000E+00,-2.50546597E+00,+2.32243973E-17,+2.50546597E+00,+3.14159265E+00,+4.73875769E-01,+4.12047676E-18,+4.73875769E-01,+8.69526789E-18
+1.05500000E+00,+0.00000000E+00,-2.53413704E+00,+2.38675801E-17,+2.53413704E+00,+3.14159265E+00,+4.70433717E-01,+4.13802562E-18,+4.70433717E-01,+8.79619269E-18
+1.05600000E+00,+0.00000000E+00,-2.56314083E+00,+2.45258249E-17,+2.56314083E+00,+3.14159265E+00,+4.67042025E-01,+4.15517730E-18,+4.67042025E-01,+8.89679532E-18
+1.05700000E+00,+0.00000000E+00,-2.59248761E+00,+2.51996278E-17,+2.59248761E+00,+3.14159265E+00,+4.63699228E-01,+4.17194407E-18,+4.63699228E-01,+8.99709081E-18
+1.05800000E+00,+0.00000000E+00,-2.62218780E+00,+2.58895031E-17,+2.62218780E+00,+3.14159265E+00,+4.60403930E-01,+4.18833762E-18,+4.60403930E-01,+9.09709355E-18
+1.05900000E+00,+0.00000000E+00,-2.65225206E+00,+2.65959847E-17,+2.65225206E+00,+3.14159265E+00,+4.57154793E-01,+4.20436909E-18,+4.57154793E-01,+9.19681725E-18
+1.06000000E+00,+0.00000000E+00,-2.68269128E+00,+2.73196270E-17,+2.68269128E+00,+3.14159265E+00,+4.53950541E-01,+4.22004909E-18,+4.53950541E-01,+9.29627505E-18
+1.06100000E+00,+0.00000000E+00,-2.71351658E+00,+2.80610057E-17,+2.71351658E+00,+3.14159265E+00,+4.50789950E-01,+4.23538774E-18,+4.50789950E-01,+9.39547952E-18
+1.06200000E+00,+0.00000000E+00,-2.74473935E+00,+2.88207191E-17,+2.74473935E+00,+3.14159265E+00,+4.47671851E-01,+4.25039472E-18,+4.47671851E-01,+9.49444267E-18
+1.06300000E+00,+0.00000000E+00,-2.77637125E+00,+2.95993893E-17,+2.77637125E+00,+3.14159265E+00,+4.44595120E-01,+4.26507925E-18,+4.44595120E-01,+9.59317603E-18
+1.06400000E+00,+0.00000000E+00,-2.80842424E+00,+3.03976631E-17,+2.80842424E+00,+3.14159265E+00,+4.41558682E-01,+4.27945015E-18,+4.41558682E-01,+9.69169066E-18
+1.06500000E+00,+0.00000000E+00,-2.84091057E+00,+3.12162136E-17,+2.84091057E+00,+3.14159265E+00,+4.38561503E-01,+4.29351587E-18,+4.38561503E-01,+9.78999717E-18
+1.06600000E+00,+0.00000000E+00,-2.87384283E+00,+3.20557411E-17,+2.87384283E+00,+3.14159265E+00,+4.35602592E-01,+4.30728449E-18,+4.35602592E-01,+9.88810574E-18
+1.06700000E+00,+0.00000000E+00,-2.90723395E+00,+3.29169750E-17,+2.90723395E+00,+3.14159265E+00,+4.32680996E-01,+4.32076374E-18,+4.32680996E-01,+9.98602614E-18
+1.06800000E+00,+0.00000000E+00,-2.94109719E+00,+3.38006752E-17,+2.94109719E+00,+3.14159265E+00,+4.29795799E-01,+4.33396103E-18,+4.29795799E-01,+1.00837678E-17
+1.06900000E+00,+0.00000000E+00,-2.97544623E+00,+3.47076333E-17,+2.97544623E+00,+3.14159265E+00,+4.26946119E-01,+4.34688349E-18,+4.26946119E-01,+1.01813398E-17
+1.07000000E+00,+0.00000000E+00,-3.01029512E+00,+3.56386746E-17,+3.01029512E+00,+3.14159265E+00,+4.24131108E-01,+4.35953792E-18,+4.24131108E-01,+1.02787507E-17
+1.07100000E+00,+0.00000000E+00,-3.04565834E+00,+3.65946599E-17,+3.04565834E+00,+3.14159265E+00,+4.21349949E-01,+4.37193088E-18,+4.21349949E-01,+1.03760090E-17
+1.07200000E+00,+0.00000000E+00,-3.08155079E+00,+3.75764873E-17,+3.08155079E+00,+3.14159265E+00,+4.18601855E-01,+4.38406865E-18,+4.18601855E-01,+1.04731228E-17
+1.07300000E+00,+0.00000000E+00,-3.11798786E+00,+3.85850939E-17,+3.11798786E+00,+3.14159265E+00,+4.15886067E-01,+4.39595728E-18,+4.15886067E-01,+1.05700999E-17
+1.07400000E+00,+0.00000000E+00,-3.15498540E+00,+3.96214585E-17,+3.15498540E+00,+3.14159265E+00,+4.13201854E-01,+4.40760258E-18,+4.13201854E-01,+1.06669477E-17
+1.07500000E+00,+0.00000000E+00,-3.19255977E+00,+4.06866034E-17,+3.19255977E+00,+3.14159265E+00,+4.10548509E-01,+4.41901013E-18,+4.10548509E-01,+1.07636736E-17
+1.07600000E+00,+0.00000000E+00,-3.23072786E+00,+4.17815968E-17,+3.23072786E+00,+3.14159265E+00,+4.07925351E-01,+4.43018532E-18,+4.07925351E-01,+1.08602844E-17
+1.07700000E+00,+0.00000000E+00,-3.26950712E+00,+4.29075557E-17,+3.26950712E+00,+3.14159265E+00,+4.05331720E-01,+4.44113332E-18,+4.05331720E-01,+1.09567870E-17
+1.07800000E+00,+0.00000000E+00,-3.30891559E+00,+4.40656481E-17,+3.30891559E+00,+3.14159265E+00,+4.02766982E-01,+4.45185913E-18,+4.02766982E-01,+1.10531879E-17
+1.07900000E+00,+0.00000000E+00,-3.34897192E+00,+4.52570961E-17,+3.34897192E+00,+3.14159265E+00,+4.00230520E-01,+4.46236754E-18,+4.00230520E-01,+1.11494934E-17
+1.08000000E+00,+0.00000000E+00,-3.38969540E+00,+4.64831792E-17,+3.38969540E+00,+3.14159265E+00,+3.97721740E-01,+4.47266320E-18,+3.97721740E-01,+1.12457096E-17
+1.08100000E+00,+0.00000000E+00,-3.43110601E+00,+4.77452371E-17,+3.43110601E+00,+3.14159265E+00,+3.95240067E-01,+4.48275058E-18,+3.95240067E-01,+1.13418425E-17
+1.08200000E+00,+0.00000000E+00,-3.47322442E+00,+4.90446735E-17,+3.47322442E+00,+3.14159265E+00,+3.92784943E-01,+4.49263398E-18,+3.92784943E-01,+1.14378977E-17
+1.08300000E+00,+0.00000000E+00,-3.51607206E+00,+5.03829596E-17,+3.51607206E+00,+3.14159265E+00,+3.90355829E-01,+4.50231758E-18,+3.90355829E-01,+1.15338807E-17
+1.08400000E+00,+0.00000000E+00,-3.55967113E+00,+5.17616381E-17,+3.55967113E+00,+3.14159265E+00,+3.87952203E-01,+4.51180539E-18,+3.87952203E-01,+1.16297970E-17
+1.08500000E+00,+0.00000000E+00,-3.60404467E+00,+5.31823276E-17,+3.60404467E+00,+3.14159265E+00,+3.85573559E-01,+4.52110129E-18,+3.85573559E-01,+1.17256518E-17
+1.08600000E+00,+0.00000000E+00,-3.64921656E+00,+5.46467270E-17,+3.64921656E+00,+3.14159265E+00,+3.83219406E-01,+4.53020905E-18,+3.83219406E-01,+1.18214500E-17
+1.08700000E+00,+0.00000000E+00,-3.69521160E+00,+5.61566201E-17,+3.69521160E+00,+3.14159265E+00,+3.80889268E-01,+4.53913228E-18,+3.80889268E-01,+1.19171966E-17
+1.08800000E+00,+0.00000000E+00,-3.74205556E+00,+5.77138812E-17,+3.74205556E+00,+3.14159265E+00,+3.78582683E-01,+4.54787451E-18,+3.78582683E-01,+1.20128963E-17
+1.08900000E+00,+0.00000000E+00,-3.78977517E+00,+5.93204803E-17,+3.78977517E+00,+3.14159265E+00,+3.76299205E-01,+4.55643912E-18,+3.76299205E-01,+1.21085537E-17
+1.09000000E+00,+0.00000000E+00,-3.83839827E+00,+6.09784893E-17,+3.83839827E+00,+3.14159265E+00,+3.74038397E-01,+4.56482941E-18,+3.74038397E-01,+1.22041733E-17
+1.09100000E+00,+0.00000000E+00,-3.88795376E+00,+6.26900879E-17,+3.88795376E+00,+3.14159265E+00,+3.71799839E-01,+4.57304855E-18,+3.71799839E-01,+1.22997594E-17
+1.09200000E+00,+0.00000000E+00,-3.93847174E+00,+6.44575710E-17,+3.93847174E+00,+3.14159265E+00,+3.69583119E-01,+4.58109962E-18,+3.69583119E-01,+1.23953162E-17
+1.09300000E+00,+0.00000000E+00,-3.98998353E+00,+6.62833558E-17,+3.98998353E+00,+3.14159265E+00,+3.67387840E-01,+4.58898561E-18,+3.67387840E-01,+1.24908478E-17
+1.09400000E+00,+0.00000000E+00,-4.04252176E+00,+6.81699896E-17,+4.04252176E+00,+3.14159265E+00,+3.65213615E-01,+4.59670941E-18,+3.65213615E-01,+1.25863583E-17
+1.09500000E+00,+0.00000000E+00,-4.09612041E+00,+7.01201583E-17,+4.09612041E+00,+3.14159265E+00,+3.63060066E-01,+4.60427382E-18,+3.63060066E-01,+1.26818514E-17
+1.09600000E+00,+0.00000000E+00,-4.15081492E+00,+7.21366958E-17,+4.15081492E+00,+3.14159265E+00,+3.60926829E-01,+4.61168157E-18,+3.60926829E-01,+1.27773310E-17
+1.09700000E+00,+0.00000000E+00,-4.20664225E+00,+7.42225934E-17,+4.20664225E+00,+3.14159265E+00,+3.58813547E-01,+4.61893528E-18,+3.58813547E-01,+1.28728007E-17
+1.09800000E+00,+0.00000000E+00,-4.26364096E+00,+7.63810109E-17,+4.26364096E+00,+3.14159265E+00,+3.56719874E-01,+4.62603752E-18,+3.56719874E-01,+1.29682641E-17
+1.09900000E+00,+0.00000000E+00,-4.32185133E+00,+7.86152876E-17,+4.32185133E+00,+3.14159265E+00,+3.54645472E-01,+4.63299077E-18,+3.54645472E-01,+1.30637246E-17
+1.10000000E+00,+0.00000000E+00,-4.38131540E+00,+8.09289549E-17,+4.38131540E+00,+3.14159265E+00,+3.52590014E-01,+4.63979744E-18,+3.52590014E-01,+1.31591856E-17
+1.10100000E+00,+0.00000000E+00,-4.44207716E+00,+8.33257498E-17,+4.44207716E+00,+3.14159265E+00,+3.50553179E-01,+4.64645986E-18,+3.50553179E-01,+1.32546505E-17
+1.10200000E+00,+0.00000000E+00,-4.50418255E+00,+8.58096292E-17,+4.50418255E+00,+3.14159265E+00,+3.48534656E-01,+4.65298032E-18,+3.48534656E-01,+1.33501224E-17
+1.10300000E+00,+0.00000000E+00,-4.56767971E+00,+8.83847855E-17,+4.56767971E+00,+3.14159265E+00,+3.46534143E-01,+4.65936101E-18,+3.46534143E-01,+1.34456044E-17
+1.10400000E+00,+0.00000000E+00,-4.63261897E+00,+9.10556636E-17,+4.63261897E+00,+3.14159265E+00,+3.44551343E-01,+4.66560409E-18,+3.44551343E-01,+1.35410997E-17
