s1,s2,Re(r_ex.11),Im(r_ex.11),Abs(r_ex.11),Arg(r_ex.11),Re(r_ex.21),Im(r_ex.21),Abs(r_ex.21),Arg(r_ex.21),Re(r_ex.12),Im(r_ex.12),Abs(r_ex.12),Arg(r_ex.12),Re(r_ex.22),Im(r_ex.22),Abs(r_ex.22),Arg(r_ex.22)
+7.50000000E-01,+0.00000000E+00,-4.55216856E-01,-8.90380600E-01,+1.00000000E+00,+6.29211120E+01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+1.81823100E-01,-9.83331257E-01,+1.00000000E+00,+1.00475968E+02
+7.60000000E-01,+0.00000000E+00,-4.61772656E-01,-8.86998317E-01,+1.00000000E+00,+6.24984469E+01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+2.03410983E-01,-9.79093444E-01,+1.00000000E+00,+1.01736495E+02
+7.70000000E-01,+0.00000000E+00,-4.68880309E-01,-8.83261714E-01,+1.00000000E+00,+6.20383605E+01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+2.25676662E-01,-9.74202260E-01,+1.00000000E+00,+1.03042672E+02
+7.80000000E-01,+0.00000000E+00,-4.76583555E-01,-8.79129180E-01,+1.00000000E+00,+6.15374947E+01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+2.48644393E-01,-9.68594841E-01,+1.00000000E+00,+1.04397309E+02
+7.90000000E-01,+0.00000000E+00,-4.84930433E-01,-8.74552729E-01,+1.00000000E+00,+6.09920853E+01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+2.72339591E-01,-9.62201199E-01,+1.00000000E+00,+1.05803534E+02
+8.00000000E-01,+0.00000000E+00,-4.93973825E-01,-8.69476774E-01,+1.00000000E+00,+6.03978940E+01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+2.96788896E-01,-9.54943114E-01,+1.00000000E+00,+1.07264838E+02
+8.10000000E-01,+0.00000000E+00,-5.03772101E-01,-8.63836599E-01,+1.00000000E+00,+5.97501244E+01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+3.22020248E-01,-9.46732782E-01,+1.00000000E+00,+1.08785145E+02
+8.20000000E-01,+0.00000000E+00,-5.14389855E-01,-8.57556457E-01,+1.00000000E+00,+5.90433192E+01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+3.48062962E-01,-9.37471159E-01,+1.00000000E+00,+1.10368883E+02
+8.30000000E-01,+0.00000000E+00,-5.25898780E-01,-8.50547161E-01,+1.00000000E+00,+5.82712316E+01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+3.74947814E-01,-9.27045919E-01,+1.00000000E+00,+1.12021087E+02
+8.40000000E-01,+0.00000000E+00,-5.38378678E-01,-8.42703031E-01,+1.00000000E+00,+5.74266635E+01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+4.02707129E-01,-9.15328885E-01,+1.00000000E+00,+1.13747524E+02
+8.50000000E-01,+0.00000000E+00,-5.51918660E-01,-8.33897951E-01,+1.00000000E+00,+5.65012591E+01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+4.31374877E-01,-9.02172775E-01,+1.00000000E+00,+1.15554845E+02
+8.60000000E-01,+0.00000000E+00,-5.66618561E-01,-8.23980222E-01,+1.00000000E+00,+5.54852373E+01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+4.60986777E-01,-8.87407004E-01,+1.00000000E+00,+1.17450801E+02
+8.70000000E-01,+0.00000000E+00,-5.82590623E-01,-8.12765751E-01,+1.00000000E+00,+5.43670397E+01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+4.91580409E-01,-8.70832189E-01,+1.00000000E+00,+1.19444510E+02
+8.80000000E-01,+0.00000000E+00,-5.99961504E-01,-8.00028871E-01,+1.00000000E+00,+5.31328594E+01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+5.23195331E-01,-8.52212794E-01,+1.00000000E+00,+1.21546833E+02
+8.90000000E-01,+0.00000000E+00,-6.18874691E-01,-7.85489730E-01,+1.00000000E+00,+5.17659950E+01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+5.55873214E-01,-8.31267087E-01,+1.00000000E+00,+1.23770881E+02
+9.00000000E-01,+0.00000000E+00,-6.39493420E-01,-7.68796570E-01,+1.00000000E+00,+5.02459446E+01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+5.89657978E-01,-8.07653062E-01,+1.00000000E+00,+1.26132741E+02
+9.10000000E-01,+0.00000000E+00,-6.62004213E-01,-7.49500115E-01,+1.00000000E+00,+4.85470948E+01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+6.24595944E-01,-7.80948082E-01,+1.00000000E+00,+1.28652537E+02
+9.20000000E-01,+0.00000000E+00,-6.86621224E-01,-7.27015334E-01,+1.00000000E+00,+4.66367590E+01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+6.60735998E-01,-7.50618372E-01,+1.00000000E+00,+1.31356028E+02
+9.30000000E-01,+0.00000000E+00,-7.13591573E-01,-7.00561965E-01,+1.00000000E+00,+4.44721079E+01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+6.98129769E-01,-7.15971246E-01,+1.00000000E+00,+1.34277147E+02
+9.40000000E-01,+0.00000000E+00,-7.43201989E-01,-6.69067115E-01,+1.00000000E+00,+4.19951050E+01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+7.36831821E-01,-6.76076081E-01,+1.00000000E+00,+1.37462230E+02
+9.50000000E-01,+0.00000000E+00,-7.75787103E-01,-6.30994747E-01,+1.00000000E+00,+3.91235514E+01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+7.76899859E-01,-6.29624180E-01,+1.00000000E+00,+1.40977599E+02
+9.60000000E-01,+0.00000000E+00,-8.11739939E-01,-5.84019068E-01,+1.00000000E+00,+3.57337218E+01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+8.18394963E-01,-5.74656145E-01,+1.00000000E+00,+1.44924445E+02
+9.70000000E-01,+0.00000000E+00,-8.51525273E-01,-5.24313560E-01,+1.00000000E+00,+3.16220439E+01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+8.61381826E-01,-5.07958020E-01,+1.00000000E+00,+1.49472090E+02
+9.80000000E-01,+0.00000000E+00,-8.95696840E-01,-4.44665235E-01,+1.00000000E+00,+2.64019226E+01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+9.05929029E-01,-4.23429563E-01,+1.00000000E+00,+1.54948700E+02
+9.90000000E-01,+0.00000000E+00,-9.44919744E-01,-3.27302120E-01,+1.00000000E+00,+1.91051067E+01,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+9.52109333E-01,-3.05757775E-01,+1.00000000E+00,+1.62196241E+02
+1.00000000E+00,+0.00000000E+00,-1.00000000E+00,+0.00000000E+00,+1.00000000E+00,+1.80000000E+02,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+1.00000000E+00,+0.00000000E+00,+1.00000000E+00,+0.00000000E+00
+1.01000000E+00,+0.00000000E+00,-1.41925103E+00,-0.00000000E+00,+1.41925103E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+7.30567653E-01,-0.00000000E+00,+7.30567653E-01,-0.00000000E+00
+1.02000000E+00,+0.00000000E+00,-1.66221858E+00,-0.00000000E+00,+1.66221858E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+6.40005414E-01,-0.00000000E+00,+6.40005414E-01,-0.00000000E+00
+1.03000000E+00,+0.00000000E+00,-1.89538808E+00,-0.00000000E+00,+1.89538808E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+5.77268949E-01,-0.00000000E+00,+5.77268949E-01,-0.00000000E+00
+1.04000000E+00,+0.00000000E+00,-2.13733547E+00,-0.00000000E+00,+2.13733547E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+5.28449008E-01,-0.00000000E+00,+5.28449008E-01,-0.00000000E+00
+1.05000000E+00,+0.00000000E+00,-2.39857861E+00,-0.00000000E+00,+2.39857861E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+4.88259742E-01,-0.00000000E+00,+4.88259742E-01,-0.00000000E+00
+1.06000000E+00,+0.00000000E+00,-2.68842679E+00,-0.00000000E+00,+2.68842679E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+4.54036670E-01,-0.00000000E+00,+4.54036670E-01,-0.00000000E+00
+1.07000000E+00,+0.00000000E+00,-3.01724268E+00,-0.00000000E+00,+3.01724268E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+4.24222381E-01,-0.00000000E+00,+4.24222381E-01,-0.00000000E+00
+1.08000000E+00,+0.00000000E+00,-3.39803979E+00,-0.00000000E+00,+3.39803979E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+3.97817615E-01,-0.00000000E+00,+3.97817615E-01,-0.00000000E+00
+1.09000000E+00,+0.00000000E+00,-3.84837700E+00,-0.00000000E+00,+3.84837700E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+3.74138403E-01,-0.00000000E+00,+3.74138403E-01,-0.00000000E+00
+1.10000000E+00,+0.00000000E+00,-4.39323825E+00,-0.00000000E+00,+4.39323825E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+3.52693732E-01,-0.00000000E+00,+3.52693732E-01,-0.00000000E+00
+1.11000000E+00,+0.00000000E+00,-5.06995869E+00,-0.00000000E+00,+5.06995869E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+3.33117931E-01,-0.00000000E+00,+3.33117931E-01,-0.00000000E+00
+1.12000000E+00,+0.00000000E+00,-5.93737589E+00,-0.00000000E+00,+5.93737589E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+3.15130613E-01,-0.00000000E+00,+3.15130613E-01,-0.00000000E+00
+1.13000000E+00,+0.00000000E+00,-7.09431013E+00,-0.00000000E+00,+7.09431013E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+2.98511615E-01,-0.00000000E+00,+2.98511615E-01,-0.00000000E+00
+1.14000000E+00,+0.00000000E+00,-8.72086904E+00,-0.00000000E+00,+8.72086904E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+2.83084610E-01,-0.00000000E+00,+2.83084610E-01,-0.00000000E+00
+1.15000000E+00,+0.00000000E+00,-1.11841028E+01,-0.00000000E+00,+1.11841028E+01,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+2.68706006E-01,-0.00000000E+00,+2.68706006E-01,-0.00000000E+00
+1.16000000E+00,+0.00000000E+00,-1.53661164E+01,-0.00000000E+00,+1.53661164E+01,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+2.55257179E-01,-0.00000000E+00,+2.55257179E-01,-0.00000000E+00
+1.17000000E+00,+0.00000000E+00,-2.40566864E+01,-0.00000000E+00,+2.40566864E+01,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+2.42638914E-01,-0.00000000E+00,+2.42638914E-01,-0.00000000E+00
+1.18000000E+00,+0.00000000E+00,-5.31838247E+01,-0.00000000E+00,+5.31838247E+01,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+2.30767322E-01,-0.00000000E+00,+2.30767322E-01,-0.00000000E+00
+1.19000000E+00,+0.00000000E+00,+3.04181819E+02,-0.00000000E+00,+3.04181819E+02,-0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+2.19570790E-01,-0.00000000E+00,+2.19570790E-01,-0.00000000E+00
+1.20000000E+00,+0.00000000E+00,+4.03864942E+01,-0.00000000E+00,+4.03864942E+01,-0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+2.08987662E-01,-0.00000000E+00,+2.08987662E-01,-0.00000000E+00
+1.21000000E+00,+0.00000000E+00,+2.18973806E+01,-0.00000000E+00,+2.18973806E+01,-0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+1.98964449E-01,-0.00000000E+00,+1.98964449E-01,-0.00000000E+00
+1.22000000E+00,+0.00000000E+00,+1.51396274E+01,-0.00000000E+00,+1.51396274E+01,-0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+1.89454425E-01,-0.00000000E+00,+1.89454425E-01,-0.00000000E+00
+1.23000000E+00,+0.00000000E+00,+1.16344164E+01,-0.00000000E+00,+1.16344164E+01,-0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+1.80416519E-01,-0.00000000E+00,+1.80416519E-01,-0.00000000E+00
+1.24000000E+00,+0.00000000E+00,+9.48753702E+00,-0.00000000E+00,+9.48753702E+00,-0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+1.71814423E-01,-0.00000000E+00,+1.71814423E-01,-0.00000000E+00
+1.25000000E+00,+0.00000000E+00,+8.03663245E+00,-0.00000000E+00,+8.03663245E+00,-0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+1.63615877E-01,-0.00000000E+00,+1.63615877E-01,-0.00000000E+00
+1.26000000E+00,+0.00000000E+00,+6.98984634E+00,-0.00000000E+00,+6.98984634E+00,-0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+1.55792074E-01,-0.00000000E+00,+1.55792074E-01,-0.00000000E+00
+1.27000000E+00,+0.00000000E+00,+6.19854220E+00,-0.00000000E+00,+6.19854220E+00,-0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+1.48317187E-01,-0.00000000E+00,+1.48317187E-01,-0.00000000E+00
+1.28000000E+00,+0.00000000E+00,+5.57904805E+00,-0.00000000E+00,+5.57904805E+00,-0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+1.41167956E-01,-0.00000000E+00,+1.41167956E-01,-0.00000000E+00
+1.29000000E+00,+0.00000000E+00,+5.08065725E+00,-0.00000000E+00,+5.08065725E+00,-0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+1.34323364E-01,-0.00000000E+00,+1.34323364E-01,-0.00000000E+00
+1.30000000E+00,+0.00000000E+00,+4.67084744E+00,-0.00000000E+00,+4.67084744E+00,-0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+1.27764347E-01,-0.00000000E+00,+1.27764347E-01,-0.00000000E+00
+1.31000000E+00,+0.00000000E+00,+4.32779822E+00,-0.00000000E+00,+4.32779822E+00,-0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+1.21473560E-01,-0.00000000E+00,+1.21473560E-01,-0.00000000E+00
+1.32000000E+00,+0.00000000E+00,+4.03632263E+00,-0.00000000E+00,+4.03632263E+00,-0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+1.15435174E-01,-0.00000000E+00,+1.15435174E-01,-0.00000000E+00
+1.33000000E+00,+0.00000000E+00,+3.78552363E+00,-0.00000000E+00,+3.78552363E+00,-0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+1.09634698E-01,-0.00000000E+00,+1.09634698E-01,-0.00000000E+00
+1.34000000E+00,+0.00000000E+00,+3.56737866E+00,-0.00000000E+00,+3.56737866E+00,-0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+1.04058837E-01,-0.00000000E+00,+1.04058837E-01,-0.00000000E+00
+1.35000000E+00,+0.00000000E+00,+3.37584991E+00,-0.00000000E+00,+3.37584991E+00,-0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+9.86953578E-02,-0.00000000E+00,+9.86953578E-02,-0.00000000E+00
+1.36000000E+00,+0.00000000E+00,+3.20630598E+00,-0.00000000E+00,+3.20630598E+00,-0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+9.35329780E-02,-0.00000000E+00,+9.35329780E-02,-0.00000000E+00
+1.37000000E+00,+0.00000000E+00,+3.05513452E+00,-0.00000000E+00,+3.05513452E+00,-0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+8.85612707E-02,-0.00000000E+00,+8.85612707E-02,-0.00000000E+00
+1.38000000E+00,+0.00000000E+00,+2.91947639E+00,-0.00000000E+00,+2.91947639E+00,-0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+8.37705780E-02,-0.00000000E+00,+8.37705780E-02,-0.00000000E+00
+1.39000000E+00,+0.00000000E+00,+2.79703880E+00,-0.00000000E+00,+2.79703880E+00,-0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+7.91519365E-02,-0.00000000E+00,+7.91519365E-02,-0.00000000E+00
+1.40000000E+00,+0.00000000E+00,+2.68596156E+00,-0.00000000E+00,+2.68596156E+00,-0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+7.46970116E-02,-0.00000000E+00,+7.46970116E-02,-0.00000000E+00
+1.41000000E+00,+0.00000000E+00,+2.58471952E+00,-0.00000000E+00,+2.58471952E+00,-0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+7.03980395E-02,-0.00000000E+00,+7.03980395E-02,-0.00000000E+00
+1.42000000E+00,+0.00000000E+00,+2.49205024E+00,-0.00000000E+00,+2.49205024E+00,-0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+6.62477759E-02,-0.00000000E+00,+6.62477759E-02,-0.00000000E+00
+1.43000000E+00,+0.00000000E+00,+2.40689969E+00,-0.00000000E+00,+2.40689969E+00,-0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+6.22394498E-02,-0.00000000E+00,+6.22394498E-02,-0.00000000E+00
+1.44000000E+00,+0.00000000E+00,+2.32838088E+00,-0.00000000E+00,+2.32838088E+00,-0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+5.83667229E-02,-0.00000000E+00,+5.83667229E-02,-0.00000000E+00
+1.45000000E+00,+0.00000000E+00,+2.25574191E+00,-0.00000000E+00,+2.25574191E+00,-0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+5.46236535E-02,-0.00000000E+00,+5.46236535E-02,-0.00000000E+00
+1.46000000E+00,+0.00000000E+00,+2.18834120E+00,-0.00000000E+00,+2.18834120E+00,-0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+5.10046633E-02,-0.00000000E+00,+5.10046633E-02,-0.00000000E+00
+1.47000000E+00,+0.00000000E+00,+2.12562788E+00,-0.00000000E+00,+2.12562788E+00,-0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+4.75045084E-02,-0.00000000E+00,+4.75045084E-02,-0.00000000E+00
+1.48000000E+00,+0.00000000E+00,+2.06712628E+00,-0.00000000E+00,+2.06712628E+00,-0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+4.41182528E-02,-0.00000000E+00,+4.41182528E-02,-0.00000000E+00
+1.49000000E+00,+0.00000000E+00,+2.01242349E+00,-0.00000000E+00,+2.01242349E+00,-0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+4.08412445E-02,-0.00000000E+00,+4.08412445E-02,-0.00000000E+00
+1.50000000E+00,+0.00000000E+00,+1.96115928E+00,-0.00000000E+00,+1.96115928E+00,-0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+3.76690943E-02,-0.00000000E+00,+3.76690943E-02,-0.00000000E+00
