s1,s2,Re(z_ex.11),Im(z_ex.11),Abs(z_ex.11),Arg(z_ex.11),Re(z_ex.21),Im(z_ex.21),Abs(z_ex.21),Arg(z_ex.21),Re(z_ex.12),Im(z_ex.12),Abs(z_ex.12),Arg(z_ex.12),Re(z_ex.22),Im(z_ex.22),Abs(z_ex.22),Arg(z_ex.22)
+1.18395662E+00,+0.00000000E+00,+1.75818547E-14,+5.64747180E-01,+5.64747180E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+1.05878393E-14,+7.48329641E-01,+7.48329641E-01,+1.57079633E+00
+1.19974270E+00,+0.00000000E+00,+5.44284260E-16,+5.57230197E-01,+5.57230197E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+3.38969563E-14,+7.44497403E-01,+7.44497403E-01,+1.57079633E+00
+1.21552879E+00,+0.00000000E+00,+1.89808340E-14,+5.49695028E-01,+5.49695028E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+7.11797134E-15,+7.40659312E-01,+7.40659312E-01,+1.57079633E+00
+1.23131488E+00,+0.00000000E+00,+1.69600113E-14,+5.42143440E-01,+5.42143440E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+9.45371417E-15,+7.36816336E-01,+7.36816336E-01,+1.57079633E+00
+1.24710097E+00,+0.00000000E+00,+5.37387823E-17,+5.34577165E-01,+5.34577165E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+3.27789903E-14,+7.32969424E-01,+7.32969424E-01,+1.57079633E+00
+1.26288706E+00,+0.00000000E+00,+1.73106657E-14,+5.26997896E-01,+5.26997896E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+7.99541969E-15,+7.29119504E-01,+7.29119504E-01,+1.57079633E+00
+1.27867314E+00,+0.00000000E+00,+1.78352375E-14,+5.19407291E-01,+5.19407291E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+7.02323504E-15,+7.25267481E-01,+7.25267481E-01,+1.57079633E+00
+1.29445923E+00,+0.00000000E+00,-6.50316468E-17,+5.11806969E-01,+5.11806969E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+3.23873399E-14,+7.21414244E-01,+7.21414244E-01,+1.57079633E+00
+1.31024532E+00,+0.00000000E+00,+1.42045955E-14,+5.04198515E-01,+5.04198515E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+1.08729583E-14,+7.17560657E-01,+7.17560657E-01,+1.57079633E+00
+1.32603141E+00,+0.00000000E+00,+1.88608149E-14,+4.96583474E-01,+4.96583474E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+3.03863645E-15,+7.13707564E-01,+7.13707564E-01,+1.57079633E+00
+1.34181750E+00,+0.00000000E+00,-1.00052808E-16,+4.88963354E-01,+4.88963354E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+3.39346469E-14,+7.09855792E-01,+7.09855792E-01,+1.57079633E+00
+1.35760359E+00,+0.00000000E+00,+3.37463147E-14,+4.81339627E-01,+4.81339627E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+6.21801835E-15,+7.06006141E-01,+7.06006141E-01,+1.57079633E+00
+1.37338967E+00,+0.00000000E+00,-9.27864064E-15,+4.73713728E-01,+4.73713728E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-1.59945841E-15,+7.02159397E-01,+7.02159397E-01,+1.57079633E+00
+1.38917576E+00,+0.00000000E+00,-1.64757652E-14,+4.66087052E-01,+4.66087052E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+4.18829816E-15,+6.98316319E-01,+6.98316319E-01,+1.57079633E+00
+1.40496185E+00,+0.00000000E+00,+6.04228736E-15,+4.58460962E-01,+4.58460962E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+3.82958664E-15,+6.94477651E-01,+6.94477651E-01,+1.57079633E+00
+1.42074794E+00,+0.00000000E+00,-7.73500805E-15,+4.50836782E-01,+4.50836782E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-3.52603964E-15,+6.90644114E-01,+6.90644114E-01,+1.57079633E+00
+1.43653403E+00,+0.00000000E+00,+1.14564483E-14,+4.43215798E-01,+4.43215798E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-4.20336975E-16,+6.86816407E-01,+6.86816407E-01,+1.57079633E+00
+1.45232011E+00,+0.00000000E+00,+3.40579877E-15,+4.35599262E-01,+4.35599262E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+2.82996918E-15,+6.82995213E-01,+6.82995213E-01,+1.57079633E+00
+1.46810620E+00,+0.00000000E+00,-1.67443048E-14,+4.27988389E-01,+4.27988389E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-7.54312290E-15,+6.79181193E-01,+6.79181193E-01,+1.57079633E+00
+1.48389229E+00,+0.00000000E+00,-7.22412598E-15,+4.20384360E-01,+4.20384360E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-4.26107295E-15,+6.75374986E-01,+6.75374986E-01,+1.57079633E+00
+1.49967838E+00,+0.00000000E+00,+1.43944432E-14,+4.12788320E-01,+4.12788320E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-8.56687382E-15,+6.71577215E-01,+6.71577215E-01,+1.57079633E+00
+1.51546447E+00,+0.00000000E+00,-1.48916215E-14,+4.05201377E-01,+4.05201377E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+3.45747428E-15,+6.67788483E-01,+6.67788483E-01,+1.57079633E+00
