s1,s2,Re(z_ex.11),Im(z_ex.11),Abs(z_ex.11),Arg(z_ex.11),Re(z_ex.21),Im(z_ex.21),Abs(z_ex.21),Arg(z_ex.21),Re(z_ex.12),Im(z_ex.12),Abs(z_ex.12),Arg(z_ex.12),Re(z_ex.22),Im(z_ex.22),Abs(z_ex.22),Arg(z_ex.22)
+0.00000000E+00,+1.18395662E+00,-4.35701029E-14,+7.42042585E-01,+7.42042585E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+1.93406926E-14,+5.64297334E-01,+5.64297334E-01,+1.57079633E+00
+0.00000000E+00,+1.19974270E+00,+5.97955293E-14,+7.38251979E-01,+7.38251979E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-5.84034838E-14,+5.56709934E-01,+5.56709934E-01,+1.57079633E+00
+0.00000000E+00,+1.21552879E+00,-4.36342655E-14,+7.34455840E-01,+7.34455840E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+1.93185840E-14,+5.49105567E-01,+5.49105567E-01,+1.57079633E+00
+0.00000000E+00,+1.23131488E+00,-4.26966424E-14,+7.30655116E-01,+7.30655116E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+1.82735129E-14,+5.41486000E-01,+5.41486000E-01,+1.57079633E+00
+0.00000000E+00,+1.24710097E+00,+5.86754935E-14,+7.26850731E-01,+7.26850731E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-5.52411806E-14,+5.33852962E-01,+5.33852962E-01,+1.57079633E+00
+0.00000000E+00,+1.26288706E+00,-3.76904469E-14,+7.23043594E-01,+7.23043594E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+1.47826954E-14,+5.26208143E-01,+5.26208143E-01,+1.57079633E+00
+0.00000000E+00,+1.27867314E+00,-4.90808733E-14,+7.19234589E-01,+7.19234589E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+2.28741880E-14,+5.18553196E-01,+5.18553196E-01,+1.57079633E+00
+0.00000000E+00,+1.29445923E+00,+5.60405973E-14,+7.15424583E-01,+7.15424583E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-5.19014048E-14,+5.10889738E-01,+5.10889738E-01,+1.57079633E+00
+0.00000000E+00,+1.31024532E+00,-2.33069862E-14,+7.11614421E-01,+7.11614421E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+4.42580275E-15,+5.03219345E-01,+5.03219345E-01,+1.57079633E+00
+0.00000000E+00,+1.32603141E+00,-6.00771276E-14,+7.07804928E-01,+7.07804928E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+3.03752753E-14,+4.95543558E-01,+4.95543558E-01,+1.57079633E+00
+0.00000000E+00,+1.34181750E+00,+4.87114431E-14,+7.03996909E-01,+7.03996909E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-4.43681342E-14,+4.87863879E-01,+4.87863879E-01,+1.57079633E+00
+0.00000000E+00,+1.35760359E+00,+1.40872582E-15,+7.00191148E-01,+7.00191148E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-1.45325706E-14,+4.80181770E-01,+4.80181770E-01,+1.57079633E+00
+0.00000000E+00,+1.37338967E+00,-9.39462859E-16,+6.96388411E-01,+6.96388411E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-1.11439906E-14,+4.72498659E-01,+4.72498659E-01,+1.57079633E+00
+0.00000000E+00,+1.38917576E+00,-1.66180870E-15,+6.92589441E-01,+6.92589441E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+2.16053102E-15,+4.64815935E-01,+4.64815935E-01,+1.57079633E+00
+0.00000000E+00,+1.40496185E+00,-3.00126919E-15,+6.88794962E-01,+6.88794962E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+7.61139648E-16,+4.57134949E-01,+4.57134949E-01,+1.57079633E+00
+0.00000000E+00,+1.42074794E+00,+6.93360333E-16,+6.85005680E-01,+6.85005680E-01,+1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-4.32142223E-15,+4.49457015E-01,+4.49457015E-01,+1.57079633E+00
