s1,s2,Re(z_ex.tm),Im(z_ex.tm),Abs(z_ex.tm),Arg(z_ex.tm),Re(z_ex.te),Im(z_ex.te),Abs(z_ex.te),Arg(z_ex.te)
+1.69000000E+00,+0.00000000E+00,-7.41241574E-17,+7.99370717E-02,+7.99370717E-02,+1.57079633E+00,-6.37886869E-16,+8.00121293E-01,+8.00121293E-01,+1.57079633E+00
+1.70000000E+00,+0.00000000E+00,+1.23694421E-16,+7.62458859E-02,+7.62458859E-02,+1.57079633E+00,-1.29884176E-17,+7.95418679E-01,+7.95418679E-01,+1.57079633E+00
+1.71000000E+00,+0.00000000E+00,-2.50035378E-17,+7.25645847E-02,+7.25645847E-02,+1.57079633E+00,-2.94551855E-16,+7.90752123E-01,+7.90752123E-01,+1.57079633E+00
+1.72000000E+00,+0.00000000E+00,-4.71691935E-17,+6.88932399E-02,+6.88932399E-02,+1.57079633E+00,-7.79003304E-16,+7.86121443E-01,+7.86121443E-01,+1.57079633E+00
+1.73000000E+00,+0.00000000E+00,+2.43484873E-16,+6.52319200E-02,+6.52319200E-02,+1.57079633E+00,-1.95854374E-16,+7.81526451E-01,+7.81526451E-01,+1.57079633E+00
+1.74000000E+00,+0.00000000E+00,-6.22375002E-18,+6.15806896E-02,+6.15806896E-02,+1.57079633E+00,-8.17181611E-16,+7.76966955E-01,+7.76966955E-01,+1.57079633E+00
+1.75000000E+00,+0.00000000E+00,+1.15604470E-16,+5.79396097E-02,+5.79396097E-02,+1.57079633E+00,-8.03705587E-16,+7.72442760E-01,+7.72442760E-01,+1.57079633E+00
+1.76000000E+00,+0.00000000E+00,+2.17104739E-17,+5.43087380E-02,+5.43087380E-02,+1.57079633E+00,+1.81373401E-17,+7.67953671E-01,+7.67953671E-01,+1.57079633E+00
+1.77000000E+00,+0.00000000E+00,+8.33890475E-17,+5.06881286E-02,+5.06881286E-02,+1.57079633E+00,-4.51239476E-16,+7.63499486E-01,+7.63499486E-01,+1.57079633E+00
+1.78000000E+00,+0.00000000E+00,+9.08637629E-17,+4.70778324E-02,+4.70778324E-02,+1.57079633E+00,-1.01852825E-15,+7.59080003E-01,+7.59080003E-01,+1.57079633E+00
+1.79000000E+00,+0.00000000E+00,-8.45887897E-18,+4.34778970E-02,+4.34778970E-02,+1.57079633E+00,-6.54455726E-16,+7.54695017E-01,+7.54695017E-01,+1.57079633E+00
+1.80000000E+00,+0.00000000E+00,-4.40198603E-17,+3.98883666E-02,+3.98883666E-02,+1.57079633E+00,-5.86779212E-16,+7.50344320E-01,+7.50344320E-01,+1.57079633E+00
+1.81000000E+00,+0.00000000E+00,-9.75515187E-18,+3.63092827E-02,+3.63092827E-02,+1.57079633E+00,+1.96778927E-16,+7.46027703E-01,+7.46027703E-01,+1.57079633E+00
+1.82000000E+00,+0.00000000E+00,+6.18335883E-17,+3.27406833E-02,+3.27406833E-02,+1.57079633E+00,-1.64788798E-16,+7.41744954E-01,+7.41744954E-01,+1.57079633E+00
+1.83000000E+00,+0.00000000E+00,+3.00719467E-17,+2.91826036E-02,+2.91826036E-02,+1.57079633E+00,-2.01674088E-16,+7.37495860E-01,+7.37495860E-01,+1.57079633E+00
+1.84000000E+00,+0.00000000E+00,+3.51966325E-17,+2.56350760E-02,+2.56350760E-02,+1.57079633E+00,-4.99464351E-17,+7.33280204E-01,+7.33280204E-01,+1.57079633E+00
+1.85000000E+00,+0.00000000E+00,+2.82152424E-17,+2.20981299E-02,+2.20981299E-02,+1.57079633E+00,-1.37934441E-16,+7.29097771E-01,+7.29097771E-01,+1.57079633E+00
+1.86000000E+00,+0.00000000E+00,-8.46785151E-19,+1.85717919E-02,+1.85717919E-02,+1.57079633E+00,-9.30537976E-16,+7.24948343E-01,+7.24948343E-01,+1.57079633E+00
+1.87000000E+00,+0.00000000E+00,+8.46439486E-17,+1.50560860E-02,+1.50560860E-02,+1.57079633E+00,+2.38339717E-16,+7.20831699E-01,+7.20831699E-01,+1.57079633E+00
+1.88000000E+00,+0.00000000E+00,+5.03466969E-17,+1.15510335E-02,+1.15510335E-02,+1.57079633E+00,-4.02638623E-16,+7.16747618E-01,+7.16747618E-01,+1.57079633E+00
+1.89000000E+00,+0.00000000E+00,+4.97578374E-17,+8.05665299E-03,+8.05665299E-03,+1.57079633E+00,-4.48864168E-16,+7.12695880E-01,+7.12695880E-01,+1.57079633E+00
+1.90000000E+00,+0.00000000E+00,+6.79141231E-17,+4.57296079E-03,+4.57296079E-03,+1.57079633E+00,-4.91643216E-16,+7.08676260E-01,+7.08676260E-01,+1.57079633E+00
+1.91000000E+00,+0.00000000E+00,-9.67601634E-17,+1.09997059E-03,+1.09997059E-03,+1.57079633E+00,-5.29174691E-16,+7.04688536E-01,+7.04688536E-01,+1.57079633E+00
+1.92000000E+00,+0.00000000E+00,-5.83564854E-17,-2.36230629E-03,+2.36230629E-03,-1.57079633E+00,-4.75343615E-16,+7.00732482E-01,+7.00732482E-01,+1.57079633E+00
+1.93000000E+00,+0.00000000E+00,+7.02137224E-18,-5.81386084E-03,+5.81386084E-03,-1.57079633E+00,-6.62675570E-16,+6.96807874E-01,+6.96807874E-01,+1.57079633E+00
+1.94000000E+00,+0.00000000E+00,+4.76835871E-17,-9.25468635E-03,+9.25468635E-03,-1.57079633E+00,+3.26526626E-16,+6.92914486E-01,+6.92914486E-01,+1.57079633E+00
+1.95000000E+00,+0.00000000E+00,+8.27589325E-17,-1.26847783E-02,+1.26847783E-02,-1.57079633E+00,-3.81081359E-16,+6.89052092E-01,+6.89052092E-01,+1.57079633E+00
