s1,s2,Re(z_ibc6.tm),Im(z_ibc6.tm),Abs(z_ibc6.tm),Arg(z_ibc6.tm),Re(z_ibc6.te),Im(z_ibc6.te),Abs(z_ibc6.te),Arg(z_ibc6.te)
+0.00000000E+00,+8.36662675E-01,+1.19323845E-14,+7.22955530E-01,+7.22955530E-01,+1.57079633E+00,+1.28176983E-14,+8.29011128E-01,+8.29011128E-01,+1.57079633E+00
+0.00000000E+00,+8.52448763E-01,+1.17270193E-14,+7.16406264E-01,+7.16406264E-01,+1.57079633E+00,+1.26136204E-14,+8.25592465E-01,+8.25592465E-01,+1.57079633E+00
+0.00000000E+00,+8.68234851E-01,+1.15211363E-14,+7.09788359E-01,+7.09788359E-01,+1.57079633E+00,+1.24089447E-14,+8.22141969E-01,+8.22141969E-01,+1.57079633E+00
+0.00000000E+00,+8.84020939E-01,+1.13148574E-14,+7.03104125E-01,+7.03104125E-01,+1.57079633E+00,+1.22037848E-14,+8.18660961E-01,+8.18660961E-01,+1.57079633E+00
+0.00000000E+00,+8.99807028E-01,+1.11083028E-14,+6.96355861E-01,+6.96355861E-01,+1.57079633E+00,+1.19982524E-14,+8.15150752E-01,+8.15150752E-01,+1.57079633E+00
+0.00000000E+00,+9.15593116E-01,+1.09015903E-14,+6.89545862E-01,+6.89545862E-01,+1.57079633E+00,+1.17924566E-14,+8.11612643E-01,+8.11612643E-01,+1.57079633E+00
+0.00000000E+00,+9.31379204E-01,+1.06948357E-14,+6.82676407E-01,+6.82676407E-01,+1.57079633E+00,+1.15865043E-14,+8.08047924E-01,+8.08047924E-01,+1.57079633E+00
+0.00000000E+00,+9.47165292E-01,+1.04881521E-14,+6.75749765E-01,+6.75749765E-01,+1.57079633E+00,+1.13804998E-14,+8.04457874E-01,+8.04457874E-01,+1.57079633E+00
+0.00000000E+00,+9.62951380E-01,+1.02816507E-14,+6.68768189E-01,+6.68768189E-01,+1.57079633E+00,+1.11745451E-14,+8.00843759E-01,+8.00843759E-01,+1.57079633E+00
+0.00000000E+00,+9.78737469E-01,+1.00754399E-14,+6.61733919E-01,+6.61733919E-01,+1.57079633E+00,+1.09687394E-14,+7.97206832E-01,+7.97206832E-01,+1.57079633E+00
+0.00000000E+00,+9.94523557E-01,+9.86962575E-15,+6.54649178E-01,+6.54649178E-01,+1.57079633E+00,+1.07631796E-14,+7.93548332E-01,+7.93548332E-01,+1.57079633E+00
+0.00000000E+00,+1.01030964E+00,+9.66431154E-15,+6.47516168E-01,+6.47516168E-01,+1.57079633E+00,+1.05579596E-14,+7.89869484E-01,+7.89869484E-01,+1.57079633E+00
+0.00000000E+00,+1.02609573E+00,+9.45959809E-15,+6.40337077E-01,+6.40337077E-01,+1.57079633E+00,+1.03531710E-14,+7.86171498E-01,+7.86171498E-01,+1.57079633E+00
+0.00000000E+00,+1.04188182E+00,+9.25558349E-15,+6.33114068E-01,+6.33114068E-01,+1.57079633E+00,+1.01489024E-14,+7.82455567E-01,+7.82455567E-01,+1.57079633E+00
+0.00000000E+00,+1.05766791E+00,+9.05236314E-15,+6.25849288E-01,+6.25849288E-01,+1.57079633E+00,+9.94523984E-15,+7.78722869E-01,+7.78722869E-01,+1.57079633E+00
+0.00000000E+00,+1.07345400E+00,+8.85002966E-15,+6.18544856E-01,+6.18544856E-01,+1.57079633E+00,+9.74226656E-15,+7.74974565E-01,+7.74974565E-01,+1.57079633E+00
+0.00000000E+00,+1.08924009E+00,+8.64867293E-15,+6.11202873E-01,+6.11202873E-01,+1.57079633E+00,+9.54006307E-15,+7.71211799E-01,+7.71211799E-01,+1.57079633E+00
+0.00000000E+00,+1.10502617E+00,+8.44838001E-15,+6.03825412E-01,+6.03825412E-01,+1.57079633E+00,+9.33870710E-15,+7.67435696E-01,+7.67435696E-01,+1.57079633E+00
+0.00000000E+00,+1.12081226E+00,+8.24923515E-15,+5.96414524E-01,+5.96414524E-01,+1.57079633E+00,+9.13827364E-15,+7.63647365E-01,+7.63647365E-01,+1.57079633E+00
+0.00000000E+00,+1.13659835E+00,+8.05131977E-15,+5.88972232E-01,+5.88972232E-01,+1.57079633E+00,+8.93883491E-15,+7.59847893E-01,+7.59847893E-01,+1.57079633E+00
+0.00000000E+00,+1.15238444E+00,+7.85471244E-15,+5.81500534E-01,+5.81500534E-01,+1.57079633E+00,+8.74046039E-15,+7.56038352E-01,+7.56038352E-01,+1.57079633E+00
+0.00000000E+00,+1.16817053E+00,+7.65948891E-15,+5.74001400E-01,+5.74001400E-01,+1.57079633E+00,+8.54321679E-15,+7.52219794E-01,+7.52219794E-01,+1.57079633E+00
+0.00000000E+00,+1.18395662E+00,+7.46572206E-15,+5.66476771E-01,+5.66476771E-01,+1.57079633E+00,+8.34716813E-15,+7.48393249E-01,+7.48393249E-01,+1.57079633E+00
+0.00000000E+00,+1.19974270E+00,+7.27348195E-15,+5.58928563E-01,+5.58928563E-01,+1.57079633E+00,+8.15237569E-15,+7.44559731E-01,+7.44559731E-01,+1.57079633E+00
+0.00000000E+00,+1.21552879E+00,+7.08283579E-15,+5.51358658E-01,+5.51358658E-01,+1.57079633E+00,+7.95889810E-15,+7.40720231E-01,+7.40720231E-01,+1.57079633E+00
+0.00000000E+00,+1.23131488E+00,+6.89384800E-15,+5.43768911E-01,+5.43768911E-01,+1.57079633E+00,+7.76679130E-15,+7.36875722E-01,+7.36875722E-01,+1.57079633E+00
