s1,s2,Re(r_ibc0.11),Im(r_ibc0.11),Abs(r_ibc0.11),Arg(r_ibc0.11),Re(r_ibc0.21),Im(r_ibc0.21),Abs(r_ibc0.21),Arg(r_ibc0.21),Re(r_ibc0.12),Im(r_ibc0.12),Abs(r_ibc0.12),Arg(r_ibc0.12),Re(r_ibc0.22),Im(r_ibc0.22),Abs(r_ibc0.22),Arg(r_ibc0.22)
+4.40000000E-01,+0.00000000E+00,-2.94404681E-02,-9.99566535E-01,+1.00000000E+00,-1.60024105E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+1.83619962E-01,-9.82997309E-01,+1.00000000E+00,-1.38612856E+00
+4.50000000E-01,+0.00000000E+00,-3.49837274E-02,-9.99387882E-01,+1.00000000E+00,-1.60578719E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+1.88976388E-01,-9.81981632E-01,+1.00000000E+00,-1.38067668E+00
+4.60000000E-01,+0.00000000E+00,-4.07136213E-02,-9.99170857E-01,+1.00000000E+00,-1.61152120E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+1.94503543E-01,-9.80901816E-01,+1.00000000E+00,-1.37504503E+00
+4.70000000E-01,+0.00000000E+00,-4.66353706E-02,-9.98911979E-01,+1.00000000E+00,-1.61744862E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+2.00205522E-01,-9.79753923E-01,+1.00000000E+00,-1.36922864E+00
+4.80000000E-01,+0.00000000E+00,-5.27544562E-02,-9.98607514E-01,+1.00000000E+00,-1.62357528E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+2.06086605E-01,-9.78533756E-01,+1.00000000E+00,-1.36322231E+00
+4.90000000E-01,+0.00000000E+00,-5.90766330E-02,-9.98253450E-01,+1.00000000E+00,-1.62990738E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+2.12151267E-01,-9.77236839E-01,+1.00000000E+00,-1.35702051E+00
+5.00000000E-01,+0.00000000E+00,-6.56079455E-02,-9.97845478E-01,+1.00000000E+00,-1.63645143E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+2.18404189E-01,-9.75858397E-01,+1.00000000E+00,-1.35061745E+00
+5.10000000E-01,+0.00000000E+00,-7.23547438E-02,-9.97378961E-01,+1.00000000E+00,-1.64321435E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+2.24850263E-01,-9.74393329E-01,+1.00000000E+00,-1.34400697E+00
+5.20000000E-01,+0.00000000E+00,-7.93237017E-02,-9.96848910E-01,+1.00000000E+00,-1.65020345E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+2.31494611E-01,-9.72836186E-01,+1.00000000E+00,-1.33718258E+00
+5.30000000E-01,+0.00000000E+00,-8.65218353E-02,-9.96249955E-01,+1.00000000E+00,-1.65742648E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+2.38342586E-01,-9.71181143E-01,+1.00000000E+00,-1.33013743E+00
+5.40000000E-01,+0.00000000E+00,-9.39565229E-02,-9.95576301E-01,+1.00000000E+00,-1.66489164E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+2.45399795E-01,-9.69421962E-01,+1.00000000E+00,-1.32286425E+00
+5.50000000E-01,+0.00000000E+00,-1.01635527E-01,-9.94821702E-01,+1.00000000E+00,-1.67260765E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+2.52672103E-01,-9.67551967E-01,+1.00000000E+00,-1.31535535E+00
+5.60000000E-01,+0.00000000E+00,-1.09567019E-01,-9.93979410E-01,+1.00000000E+00,-1.68058376E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+2.60165653E-01,-9.65563997E-01,+1.00000000E+00,-1.30760257E+00
+5.70000000E-01,+0.00000000E+00,-1.17759602E-01,-9.93042132E-01,+1.00000000E+00,-1.68882981E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+2.67886877E-01,-9.63450373E-01,+1.00000000E+00,-1.29959725E+00
+5.80000000E-01,+0.00000000E+00,-1.26222338E-01,-9.92001977E-01,+1.00000000E+00,-1.69735625E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+2.75842515E-01,-9.61202844E-01,+1.00000000E+00,-1.29133021E+00
+5.90000000E-01,+0.00000000E+00,-1.34964781E-01,-9.90850396E-01,+1.00000000E+00,-1.70617425E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+2.84039628E-01,-9.58812541E-01,+1.00000000E+00,-1.28279167E+00
+6.00000000E-01,+0.00000000E+00,-1.43997004E-01,-9.89578124E-01,+1.00000000E+00,-1.71529567E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+2.92485621E-01,-9.56269921E-01,+1.00000000E+00,-1.27397123E+00
+6.10000000E-01,+0.00000000E+00,-1.53329636E-01,-9.88175097E-01,+1.00000000E+00,-1.72473321E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+3.01188256E-01,-9.53564698E-01,+1.00000000E+00,-1.26485780E+00
+6.20000000E-01,+0.00000000E+00,-1.62973897E-01,-9.86630381E-01,+1.00000000E+00,-1.73450043E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+3.10155681E-01,-9.50685781E-01,+1.00000000E+00,-1.25543954E+00
+6.30000000E-01,+0.00000000E+00,-1.72941640E-01,-9.84932073E-01,+1.00000000E+00,-1.74461186E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+3.19396444E-01,-9.47621186E-01,+1.00000000E+00,-1.24570383E+00
+6.40000000E-01,+0.00000000E+00,-1.83245391E-01,-9.83067203E-01,+1.00000000E+00,-1.75508306E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+3.28919520E-01,-9.44357956E-01,+1.00000000E+00,-1.23563712E+00
+6.50000000E-01,+0.00000000E+00,-1.93898401E-01,-9.81021615E-01,+1.00000000E+00,-1.76593074E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+3.38734341E-01,-9.40882057E-01,+1.00000000E+00,-1.22522494E+00
+6.60000000E-01,+0.00000000E+00,-2.04914692E-01,-9.78779837E-01,+1.00000000E+00,-1.77717288E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+3.48850816E-01,-9.37178269E-01,+1.00000000E+00,-1.21445172E+00
+6.70000000E-01,+0.00000000E+00,-2.16309115E-01,-9.76324929E-01,+1.00000000E+00,-1.78882882E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+3.59279364E-01,-9.33230056E-01,+1.00000000E+00,-1.20330074E+00
+6.80000000E-01,+0.00000000E+00,-2.28097409E-01,-9.73638317E-01,+1.00000000E+00,-1.80091946E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+3.70030948E-01,-9.29019428E-01,+1.00000000E+00,-1.19175399E+00
+6.90000000E-01,+0.00000000E+00,-2.40296269E-01,-9.70699595E-01,+1.00000000E+00,-1.81346738E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+3.81117106E-01,-9.24526772E-01,+1.00000000E+00,-1.17979203E+00
+7.00000000E-01,+0.00000000E+00,-2.52923415E-01,-9.67486303E-01,+1.00000000E+00,-1.82649705E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+3.92549986E-01,-9.19730672E-01,+1.00000000E+00,-1.16739383E+00
+7.10000000E-01,+0.00000000E+00,-2.65997671E-01,-9.63973671E-01,+1.00000000E+00,-1.84003506E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+4.04342394E-01,-9.14607691E-01,+1.00000000E+00,-1.15453661E+00
+7.20000000E-01,+0.00000000E+00,-2.79539050E-01,-9.60134324E-01,+1.00000000E+00,-1.85411031E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+4.16507828E-01,-9.09132130E-01,+1.00000000E+00,-1.14119562E+00
