s1,s2,Re(z_ex.tm),Im(z_ex.tm),Abs(z_ex.tm),Arg(z_ex.tm),Re(z_ex.te),Im(z_ex.te),Abs(z_ex.te),Arg(z_ex.te)
+0.00000000E+00,+1.92590276E+00,-2.49106291E-14,+2.14003719E-01,+2.14003719E-01,+1.57079633E+00,+8.32667268E-16,+5.74001206E-01,+5.74001206E-01,+1.57079633E+00
+0.00000000E+00,+1.94168885E+00,+4.55191440E-15,+2.06966769E-01,+2.06966769E-01,+1.57079633E+00,-4.85722573E-17,+5.70620231E-01,+5.70620231E-01,+1.57079633E+00
+0.00000000E+00,+1.95747494E+00,-1.07275300E-14,+1.99957715E-01,+1.99957715E-01,+1.57079633E+00,+2.77555756E-16,+5.67258348E-01,+5.67258348E-01,+1.57079633E+00
+0.00000000E+00,+1.97326103E+00,+1.68892678E-14,+1.92976866E-01,+1.92976866E-01,+1.57079633E+00,-8.32667268E-16,+5.63915716E-01,+5.63915716E-01,+1.57079633E+00
+0.00000000E+00,+1.98904711E+00,-1.53210777E-14,+1.86024512E-01,+1.86024512E-01,+1.57079633E+00,-6.66133815E-16,+5.60592482E-01,+5.60592482E-01,+1.57079633E+00
+0.00000000E+00,+2.00483320E+00,+5.38458167E-15,+1.79100923E-01,+1.79100923E-01,+1.57079633E+00,+2.77555756E-16,+5.57288784E-01,+5.57288784E-01,+1.57079633E+00
+0.00000000E+00,+2.02061929E+00,+5.12524051E-15,+1.72206350E-01,+1.72206350E-01,+1.57079633E+00,+1.81799020E-15,+5.54004748E-01,+5.54004748E-01,+1.57079633E+00
+0.00000000E+00,+2.03640538E+00,+1.62370117E-15,+1.65341028E-01,+1.65341028E-01,+1.57079633E+00,-4.71844785E-14,+5.50740493E-01,+5.50740493E-01,+1.57079633E+00
+0.00000000E+00,+2.05219147E+00,-1.80966353E-14,+1.58505172E-01,+1.58505172E-01,+1.57079633E+00,+4.71844785E-16,+5.47496125E-01,+5.47496125E-01,+1.57079633E+00
+0.00000000E+00,+2.06797755E+00,-5.18682319E-15,+1.51698983E-01,+1.51698983E-01,+1.57079633E+00,-2.33146835E-15,+5.44271744E-01,+5.44271744E-01,+1.57079633E+00
+0.00000000E+00,+2.08376364E+00,+3.74700271E-15,+1.44922642E-01,+1.44922642E-01,+1.57079633E+00,+7.77156117E-16,+5.41067436E-01,+5.41067436E-01,+1.57079633E+00
+0.00000000E+00,+2.09954973E+00,-1.66533454E-15,+1.38176316E-01,+1.38176316E-01,+1.57079633E+00,-6.66133815E-16,+5.37883284E-01,+5.37883284E-01,+1.57079633E+00
+0.00000000E+00,+2.11533582E+00,-5.98132655E-15,+1.31460156E-01,+1.31460156E-01,+1.57079633E+00,+4.99600361E-16,+5.34719358E-01,+5.34719358E-01,+1.57079633E+00
+0.00000000E+00,+2.13112191E+00,+8.11850587E-16,+1.24774297E-01,+1.24774297E-01,+1.57079633E+00,+8.32667268E-16,+5.31575721E-01,+5.31575721E-01,+1.57079633E+00
+0.00000000E+00,+2.14690800E+00,+9.24260668E-15,+1.18118862E-01,+1.18118862E-01,+1.57079633E+00,+2.24820162E-15,+5.28452429E-01,+5.28452429E-01,+1.57079633E+00
+0.00000000E+00,+2.16269408E+00,-9.41087486E-15,+1.11493956E-01,+1.11493956E-01,+1.57079633E+00,-2.91433544E-16,+5.25349529E-01,+5.25349529E-01,+1.57079633E+00
+0.00000000E+00,+2.17848017E+00,+4.75314232E-15,+1.04899674E-01,+1.04899674E-01,+1.57079633E+00,+1.69309011E-15,+5.22267060E-01,+5.22267060E-01,+1.57079633E+00
+0.00000000E+00,+2.19426626E+00,+5.19029264E-15,+9.83360936E-02,+9.83360936E-02,+1.57079633E+00,-5.41233725E-15,+5.19205056E-01,+5.19205056E-01,+1.57079633E+00
+0.00000000E+00,+2.21005235E+00,-9.82547377E-15,+9.18032831E-02,+9.18032831E-02,+1.57079633E+00,-1.58553726E-15,+5.16163541E-01,+5.16163541E-01,+1.57079633E+00
+0.00000000E+00,+2.22583844E+00,+4.48252546E-15,+8.53012964E-02,+8.53012964E-02,+1.57079633E+00,+2.66453526E-15,+5.13142533E-01,+5.13142533E-01,+1.57079633E+00
+0.00000000E+00,+2.24162452E+00,+3.67067488E-15,+7.88301759E-02,+7.88301759E-02,+1.57079633E+00,+5.88418203E-15,+5.10142045E-01,+5.10142045E-01,+1.57079633E+00
+0.00000000E+00,+2.25741061E+00,+4.85722573E-17,+7.23899521E-02,+7.23899521E-02,+1.57079633E+00,-5.82867088E-16,+5.07162081E-01,+5.07162081E-01,+1.57079633E+00
+0.00000000E+00,+2.27319670E+00,-6.07933842E-15,+6.59806444E-02,+6.59806444E-02,+1.57079633E+00,+7.18522464E-15,+5.04202642E-01,+5.04202642E-01,+1.57079633E+00
+0.00000000E+00,+2.28898279E+00,+6.55725474E-15,+5.96022612E-02,+5.96022612E-02,+1.57079633E+00,+1.38777878E-16,+5.01263719E-01,+5.01263719E-01,+1.57079633E+00
+0.00000000E+00,+2.30476888E+00,-8.22258928E-16,+5.32548004E-02,+5.32548004E-02,+1.57079633E+00,-3.05311332E-16,+4.98345302E-01,+4.98345302E-01,+1.57079633E+00
+0.00000000E+00,+2.32055497E+00,-2.01227923E-16,+4.69382497E-02,+4.69382497E-02,+1.57079633E+00,+1.66533454E-15,+4.95447370E-01,+4.95447370E-01,+1.57079633E+00
+0.00000000E+00,+2.33634105E+00,-5.18682319E-16,+4.06525872E-02,+4.06525872E-02,+1.57079633E+00,+0.00000000E+00,+4.92569901E-01,+4.92569901E-01,+1.57079633E+00
+0.00000000E+00,+2.35212714E+00,-6.24500451E-17,+3.43977815E-02,+3.43977815E-02,+1.57079633E+00,+5.95877514E-16,+4.89712866E-01,+4.89712866E-01,+1.57079633E+00
+0.00000000E+00,+2.36791323E+00,-8.76685877E-16,+2.81737920E-02,+2.81737920E-02,+1.57079633E+00,-2.08166817E-16,+4.86876232E-01,+4.86876232E-01,+1.57079633E+00
+0.00000000E+00,+2.38369932E+00,+1.32706346E-16,+2.19805696E-02,+2.19805696E-02,+1.57079633E+00,+0.00000000E+00,+4.84059960E-01,+4.84059960E-01,+1.57079633E+00
+0.00000000E+00,+2.39948541E+00,-5.94142791E-16,+1.58180566E-02,+1.58180566E-02,+1.57079633E+00,+1.11022302E-16,+4.81264007E-01,+4.81264007E-01,+1.57079633E+00
+0.00000000E+00,+2.41527149E+00,+5.81999726E-16,+9.68618731E-03,+9.68618731E-03,+1.57079633E+00,+5.27355937E-16,+4.78488325E-01,+4.78488325E-01,+1.57079633E+00
+0.00000000E+00,+2.43105758E+00,+1.07336015E-16,+3.58488827E-03,+3.58488827E-03,+1.57079633E+00,-5.55111512E-17,+4.75732863E-01,+4.75732863E-01,+1.57079633E+00
+0.00000000E+00,+2.44684367E+00,-3.58870919E-16,-2.48592142E-03,+2.48592142E-03,-1.57079633E+00,+1.85962357E-15,+4.72997564E-01,+4.72997564E-01,+1.57079633E+00
+0.00000000E+00,+2.46262976E+00,+9.84455573E-16,-8.52632982E-03,+8.52632982E-03,-1.57079633E+00,+9.02056208E-16,+4.70282370E-01,+4.70282370E-01,+1.57079633E+00
+0.00000000E+00,+2.47841585E+00,-3.68628739E-16,-1.45364319E-02,+1.45364319E-02,-1.57079633E+00,-1.08246745E-15,+4.67587217E-01,+4.67587217E-01,+1.57079633E+00
+0.00000000E+00,+2.49420194E+00,+2.64545330E-17,-2.05163290E-02,+2.05163290E-02,-1.57079633E+00,-2.16493490E-15,+4.64912037E-01,+4.64912037E-01,+1.57079633E+00
+0.00000000E+00,+2.50998802E+00,-8.19656842E-17,-2.64661291E-02,+2.64661291E-02,-1.57079633E+00,+7.21644966E-16,+4.62256761E-01,+4.62256761E-01,+1.57079633E+00
+0.00000000E+00,+2.52577411E+00,+9.41087486E-17,-3.23859459E-02,+3.23859459E-02,-1.57079633E+00,+1.97758476E-16,+4.59621313E-01,+4.59621313E-01,+1.57079633E+00
+0.00000000E+00,+2.54156020E+00,+5.16080234E-17,-3.82758989E-02,+3.82758989E-02,-1.57079633E+00,-3.31332184E-16,+4.57005619E-01,+4.57005619E-01,+1.57079633E+00
+0.00000000E+00,+2.55734629E+00,-1.19479079E-16,-4.41361133E-02,+4.41361133E-02,-1.57079633E+00,+1.47451495E-17,+4.54409596E-01,+4.54409596E-01,+1.57079633E+00
+0.00000000E+00,+2.57313238E+00,+3.36102673E-17,-4.99667194E-02,+4.99667194E-02,-1.57079633E+00,-7.67615138E-17,+4.51833163E-01,+4.51833163E-01,+1.57079633E+00
+0.00000000E+00,+2.58891847E+00,+3.24718551E-17,-5.57678524E-02,+5.57678524E-02,-1.57079633E+00,+1.92987987E-17,+4.49276235E-01,+4.49276235E-01,+1.57079633E+00
+0.00000000E+00,+2.60470455E+00,-3.56973565E-17,-6.15396526E-02,+6.15396526E-02,-1.57079633E+00,-8.19656842E-17,+4.46738722E-01,+4.46738722E-01,+1.57079633E+00
+0.00000000E+00,+2.62049064E+00,+3.60903798E-17,-6.72822644E-02,+6.72822644E-02,-1.57079633E+00,+2.53161207E-17,+4.44220535E-01,+4.44220535E-01,+1.57079633E+00
