s1,s2,Re(r_ibc3.tm),Im(r_ibc3.tm),Abs(r_ibc3.tm),Arg(r_ibc3.tm),Re(r_ibc3.te),Im(r_ibc3.te),Abs(r_ibc3.te),Arg(r_ibc3.te)
+0.00000000E+00,+8.30000000E-01,+6.50280606E-01,-7.59694105E-01,+1.00000000E+00,-8.62842581E-01,-2.63604737E-01,-9.64630781E-01,+1.00000000E+00,-1.83755354E+00
+0.00000000E+00,+8.40000000E-01,+6.67346425E-01,-7.44747440E-01,+1.00000000E+00,-8.40156307E-01,-2.83826151E-01,-9.58875756E-01,+1.00000000E+00,-1.85857834E+00
+0.00000000E+00,+8.50000000E-01,+6.84799557E-01,-7.28731478E-01,+1.00000000E+00,-8.16467721E-01,-3.05522804E-01,-9.52184760E-01,+1.00000000E+00,-1.88128376E+00
+0.00000000E+00,+8.60000000E-01,+7.02649022E-01,-7.11536613E-01,+1.00000000E+00,-7.91682680E-01,-3.28844306E-01,-9.44384150E-01,+1.00000000E+00,-1.90587589E+00
+0.00000000E+00,+8.70000000E-01,+7.20904140E-01,-6.93034791E-01,+1.00000000E+00,-7.65690282E-01,-3.53961053E-01,-9.35260163E-01,+1.00000000E+00,-1.93259930E+00
+0.00000000E+00,+8.80000000E-01,+7.39574539E-01,-6.73074663E-01,+1.00000000E+00,-7.38358304E-01,-3.81067960E-01,-9.24547030E-01,+1.00000000E+00,-1.96174747E+00
+0.00000000E+00,+8.90000000E-01,+7.58670174E-01,-6.51474917E-01,+1.00000000E+00,-7.09526900E-01,-4.10389049E-01,-9.11910537E-01,+1.00000000E+00,-1.99367698E+00
+0.00000000E+00,+9.00000000E-01,+7.78201334E-01,-6.28014876E-01,+1.00000000E+00,-6.78999664E-01,-4.42183100E-01,-8.96924805E-01,+1.00000000E+00,-2.02882753E+00
+0.00000000E+00,+9.10000000E-01,+7.98178659E-01,-6.02420807E-01,+1.00000000E+00,-6.46530564E-01,-4.76750666E-01,-8.79038567E-01,+1.00000000E+00,-2.06775085E+00
+0.00000000E+00,+9.20000000E-01,+8.18613152E-01,-5.74345286E-01,+1.00000000E+00,-6.11804139E-01,-5.14442871E-01,-8.57524654E-01,+1.00000000E+00,-2.11115415E+00
+0.00000000E+00,+9.30000000E-01,+8.39516195E-01,-5.43334666E-01,+1.00000000E+00,-5.74404155E-01,-5.55672516E-01,-8.31401260E-01,+1.00000000E+00,-2.15996797E+00
+0.00000000E+00,+9.40000000E-01,+8.60899563E-01,-5.08774943E-01,+1.00000000E+00,-5.33761195E-01,-6.00928260E-01,-7.99302963E-01,+1.00000000E+00,-2.21545827E+00
+0.00000000E+00,+9.50000000E-01,+8.82775442E-01,-4.69795188E-01,+1.00000000E+00,-4.89058754E-01,-6.50792891E-01,-7.59255302E-01,+1.00000000E+00,-2.27942460E+00
+0.00000000E+00,+9.60000000E-01,+9.05156448E-01,-4.25078587E-01,+1.00000000E+00,-4.39048706E-01,-7.05967149E-01,-7.08244579E-01,+1.00000000E+00,-2.35458410E+00
+0.00000000E+00,+9.70000000E-01,+9.28055637E-01,-3.72441584E-01,+1.00000000E+00,-3.81638496E-01,-7.67301178E-01,-6.41286911E-01,+1.00000000E+00,-2.44541837E+00
+0.00000000E+00,+9.80000000E-01,+9.51486536E-01,-3.07690382E-01,+1.00000000E+00,-3.12764698E-01,-8.35836592E-01,-5.48978316E-01,+1.00000000E+00,-2.56045126E+00
+0.00000000E+00,+9.90000000E-01,+9.75463152E-01,-2.20162755E-01,+1.00000000E+00,-2.21981316E-01,-9.12863619E-01,-4.08264637E-01,+1.00000000E+00,-2.72104041E+00
