s1,s2,Re(z_ibc0.11),Im(z_ibc0.11),Abs(z_ibc0.11),Arg(z_ibc0.11),Re(z_ibc0.21),Im(z_ibc0.21),Abs(z_ibc0.21),Arg(z_ibc0.21),Re(z_ibc0.12),Im(z_ibc0.12),Abs(z_ibc0.12),Arg(z_ibc0.12),Re(z_ibc0.22),Im(z_ibc0.22),Abs(z_ibc0.22),Arg(z_ibc0.22)
+0.00000000E+00,+4.26224381E-01,+7.92942766E-15,-7.50182408E+00,+7.50182408E+00,-1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+7.92942766E-15,-7.50182408E+00,+7.50182408E+00,-1.57079633E+00
+0.00000000E+00,+4.42010470E-01,+7.92942766E-15,-7.50182408E+00,+7.50182408E+00,-1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+7.92942766E-15,-7.50182408E+00,+7.50182408E+00,-1.57079633E+00
+0.00000000E+00,+4.57796558E-01,+7.92942766E-15,-7.50182408E+00,+7.50182408E+00,-1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+7.92942766E-15,-7.50182408E+00,+7.50182408E+00,-1.57079633E+00
+0.00000000E+00,+4.73582646E-01,+7.92942766E-15,-7.50182408E+00,+7.50182408E+00,-1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+7.92942766E-15,-7.50182408E+00,+7.50182408E+00,-1.57079633E+00
+0.00000000E+00,+4.89368734E-01,+7.92942766E-15,-7.50182408E+00,+7.50182408E+00,-1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+7.92942766E-15,-7.50182408E+00,+7.50182408E+00,-1.57079633E+00
+0.00000000E+00,+5.05154822E-01,+7.92942766E-15,-7.50182408E+00,+7.50182408E+00,-1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+7.92942766E-15,-7.50182408E+00,+7.50182408E+00,-1.57079633E+00
+0.00000000E+00,+5.20940911E-01,+7.92942766E-15,-7.50182408E+00,+7.50182408E+00,-1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+7.92942766E-15,-7.50182408E+00,+7.50182408E+00,-1.57079633E+00
+0.00000000E+00,+5.36726999E-01,+7.92942766E-15,-7.50182408E+00,+7.50182408E+00,-1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+7.92942766E-15,-7.50182408E+00,+7.50182408E+00,-1.57079633E+00
+0.00000000E+00,+5.52513087E-01,+7.92942766E-15,-7.50182408E+00,+7.50182408E+00,-1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+7.92942766E-15,-7.50182408E+00,+7.50182408E+00,-1.57079633E+00
+0.00000000E+00,+5.68299175E-01,+7.92942766E-15,-7.50182408E+00,+7.50182408E+00,-1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+7.92942766E-15,-7.50182408E+00,+7.50182408E+00,-1.57079633E+00
+0.00000000E+00,+5.84085263E-01,+7.92942766E-15,-7.50182408E+00,+7.50182408E+00,-1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+7.92942766E-15,-7.50182408E+00,+7.50182408E+00,-1.57079633E+00
+0.00000000E+00,+5.99871352E-01,+7.92942766E-15,-7.50182408E+00,+7.50182408E+00,-1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+7.92942766E-15,-7.50182408E+00,+7.50182408E+00,-1.57079633E+00
+0.00000000E+00,+6.15657440E-01,+7.92942766E-15,-7.50182408E+00,+7.50182408E+00,-1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+7.92942766E-15,-7.50182408E+00,+7.50182408E+00,-1.57079633E+00
+0.00000000E+00,+6.31443528E-01,+7.92942766E-15,-7.50182408E+00,+7.50182408E+00,-1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+7.92942766E-15,-7.50182408E+00,+7.50182408E+00,-1.57079633E+00
+0.00000000E+00,+6.47229616E-01,+7.92942766E-15,-7.50182408E+00,+7.50182408E+00,-1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+7.92942766E-15,-7.50182408E+00,+7.50182408E+00,-1.57079633E+00
+0.00000000E+00,+6.63015705E-01,+7.92942766E-15,-7.50182408E+00,+7.50182408E+00,-1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+7.92942766E-15,-7.50182408E+00,+7.50182408E+00,-1.57079633E+00
+0.00000000E+00,+6.78801793E-01,+7.92942766E-15,-7.50182408E+00,+7.50182408E+00,-1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+7.92942766E-15,-7.50182408E+00,+7.50182408E+00,-1.57079633E+00
+0.00000000E+00,+6.94587881E-01,+7.92942766E-15,-7.50182408E+00,+7.50182408E+00,-1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+7.92942766E-15,-7.50182408E+00,+7.50182408E+00,-1.57079633E+00
+0.00000000E+00,+7.10373969E-01,+7.92942766E-15,-7.50182408E+00,+7.50182408E+00,-1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+7.92942766E-15,-7.50182408E+00,+7.50182408E+00,-1.57079633E+00
+0.00000000E+00,+7.26160057E-01,+7.92942766E-15,-7.50182408E+00,+7.50182408E+00,-1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+7.92942766E-15,-7.50182408E+00,+7.50182408E+00,-1.57079633E+00
+0.00000000E+00,+7.41946146E-01,+7.92942766E-15,-7.50182408E+00,+7.50182408E+00,-1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+7.92942766E-15,-7.50182408E+00,+7.50182408E+00,-1.57079633E+00
+0.00000000E+00,+7.57732234E-01,+7.92942766E-15,-7.50182408E+00,+7.50182408E+00,-1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+7.92942766E-15,-7.50182408E+00,+7.50182408E+00,-1.57079633E+00
+0.00000000E+00,+7.73518322E-01,+7.92942766E-15,-7.50182408E+00,+7.50182408E+00,-1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+7.92942766E-15,-7.50182408E+00,+7.50182408E+00,-1.57079633E+00
+0.00000000E+00,+7.89304410E-01,+7.92942766E-15,-7.50182408E+00,+7.50182408E+00,-1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+7.92942766E-15,-7.50182408E+00,+7.50182408E+00,-1.57079633E+00
+0.00000000E+00,+8.05090498E-01,+7.92942766E-15,-7.50182408E+00,+7.50182408E+00,-1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+7.92942766E-15,-7.50182408E+00,+7.50182408E+00,-1.57079633E+00
+0.00000000E+00,+8.20876587E-01,+7.92942766E-15,-7.50182408E+00,+7.50182408E+00,-1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+7.92942766E-15,-7.50182408E+00,+7.50182408E+00,-1.57079633E+00
+0.00000000E+00,+8.36662675E-01,+7.92942766E-15,-7.50182408E+00,+7.50182408E+00,-1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+7.92942766E-15,-7.50182408E+00,+7.50182408E+00,-1.57079633E+00
+0.00000000E+00,+8.52448763E-01,+7.92942766E-15,-7.50182408E+00,+7.50182408E+00,-1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+7.92942766E-15,-7.50182408E+00,+7.50182408E+00,-1.57079633E+00
+0.00000000E+00,+8.68234851E-01,+7.92942766E-15,-7.50182408E+00,+7.50182408E+00,-1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+7.92942766E-15,-7.50182408E+00,+7.50182408E+00,-1.57079633E+00
+0.00000000E+00,+8.84020939E-01,+7.92942766E-15,-7.50182408E+00,+7.50182408E+00,-1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+7.92942766E-15,-7.50182408E+00,+7.50182408E+00,-1.57079633E+00
+0.00000000E+00,+8.99807028E-01,+7.92942766E-15,-7.50182408E+00,+7.50182408E+00,-1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+7.92942766E-15,-7.50182408E+00,+7.50182408E+00,-1.57079633E+00
+0.00000000E+00,+9.15593116E-01,+7.92942766E-15,-7.50182408E+00,+7.50182408E+00,-1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+7.92942766E-15,-7.50182408E+00,+7.50182408E+00,-1.57079633E+00
+0.00000000E+00,+9.31379204E-01,+7.92942766E-15,-7.50182408E+00,+7.50182408E+00,-1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+7.92942766E-15,-7.50182408E+00,+7.50182408E+00,-1.57079633E+00
+0.00000000E+00,+9.47165292E-01,+7.92942766E-15,-7.50182408E+00,+7.50182408E+00,-1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+7.92942766E-15,-7.50182408E+00,+7.50182408E+00,-1.57079633E+00
+0.00000000E+00,+9.62951380E-01,+7.92942766E-15,-7.50182408E+00,+7.50182408E+00,-1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+7.92942766E-15,-7.50182408E+00,+7.50182408E+00,-1.57079633E+00
+0.00000000E+00,+9.78737469E-01,+7.92942766E-15,-7.50182408E+00,+7.50182408E+00,-1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+7.92942766E-15,-7.50182408E+00,+7.50182408E+00,-1.57079633E+00
+0.00000000E+00,+9.94523557E-01,+7.92942766E-15,-7.50182408E+00,+7.50182408E+00,-1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+7.92942766E-15,-7.50182408E+00,+7.50182408E+00,-1.57079633E+00
+0.00000000E+00,+1.01030964E+00,+7.92942766E-15,-7.50182408E+00,+7.50182408E+00,-1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+7.92942766E-15,-7.50182408E+00,+7.50182408E+00,-1.57079633E+00
+0.00000000E+00,+1.02609573E+00,+7.92942766E-15,-7.50182408E+00,+7.50182408E+00,-1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+7.92942766E-15,-7.50182408E+00,+7.50182408E+00,-1.57079633E+00
+0.00000000E+00,+1.04188182E+00,+7.92942766E-15,-7.50182408E+00,+7.50182408E+00,-1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+7.92942766E-15,-7.50182408E+00,+7.50182408E+00,-1.57079633E+00
+0.00000000E+00,+1.05766791E+00,+7.92942766E-15,-7.50182408E+00,+7.50182408E+00,-1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+7.92942766E-15,-7.50182408E+00,+7.50182408E+00,-1.57079633E+00
+0.00000000E+00,+1.07345400E+00,+7.92942766E-15,-7.50182408E+00,+7.50182408E+00,-1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+7.92942766E-15,-7.50182408E+00,+7.50182408E+00,-1.57079633E+00
+0.00000000E+00,+1.08924009E+00,+7.92942766E-15,-7.50182408E+00,+7.50182408E+00,-1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+7.92942766E-15,-7.50182408E+00,+7.50182408E+00,-1.57079633E+00
+0.00000000E+00,+1.10502617E+00,+7.92942766E-15,-7.50182408E+00,+7.50182408E+00,-1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+7.92942766E-15,-7.50182408E+00,+7.50182408E+00,-1.57079633E+00
+0.00000000E+00,+1.12081226E+00,+7.92942766E-15,-7.50182408E+00,+7.50182408E+00,-1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+7.92942766E-15,-7.50182408E+00,+7.50182408E+00,-1.57079633E+00
+0.00000000E+00,+1.13659835E+00,+7.92942766E-15,-7.50182408E+00,+7.50182408E+00,-1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+7.92942766E-15,-7.50182408E+00,+7.50182408E+00,-1.57079633E+00
+0.00000000E+00,+1.15238444E+00,+7.92942766E-15,-7.50182408E+00,+7.50182408E+00,-1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+7.92942766E-15,-7.50182408E+00,+7.50182408E+00,-1.57079633E+00
