s1,s2,Re(z_ex.tm),Im(z_ex.tm),Abs(z_ex.tm),Arg(z_ex.tm),Re(z_ex.te),Im(z_ex.te),Abs(z_ex.te),Arg(z_ex.te)
+5.00000000E-01,+0.00000000E+00,+0.00000000E+00,+8.49048672E-01,+8.49048672E-01,+1.57079633E+00,+0.00000000E+00,+8.85963832E-01,+8.85963832E-01,+1.57079633E+00
+5.10000000E-01,+0.00000000E+00,+0.00000000E+00,+8.46119810E-01,+8.46119810E-01,+1.57079633E+00,+0.00000000E+00,+8.84461203E-01,+8.84461203E-01,+1.57079633E+00
+5.20000000E-01,+0.00000000E+00,+0.00000000E+00,+8.43143705E-01,+8.43143705E-01,+1.57079633E+00,+0.00000000E+00,+8.82934626E-01,+8.82934626E-01,+1.57079633E+00
+5.30000000E-01,+0.00000000E+00,+0.00000000E+00,+8.40120927E-01,+8.40120927E-01,+1.57079633E+00,+0.00000000E+00,+8.81384407E-01,+8.81384407E-01,+1.57079633E+00
+5.40000000E-01,+0.00000000E+00,+0.00000000E+00,+8.37052048E-01,+8.37052048E-01,+1.57079633E+00,+0.00000000E+00,+8.79810856E-01,+8.79810856E-01,+1.57079633E+00
+5.50000000E-01,+0.00000000E+00,+0.00000000E+00,+8.33937648E-01,+8.33937648E-01,+1.57079633E+00,+0.00000000E+00,+8.78214285E-01,+8.78214285E-01,+1.57079633E+00
+5.60000000E-01,+0.00000000E+00,+0.00000000E+00,+8.30778311E-01,+8.30778311E-01,+1.57079633E+00,+0.00000000E+00,+8.76595010E-01,+8.76595010E-01,+1.57079633E+00
+5.70000000E-01,+0.00000000E+00,+0.00000000E+00,+8.27574624E-01,+8.27574624E-01,+1.57079633E+00,+0.00000000E+00,+8.74953348E-01,+8.74953348E-01,+1.57079633E+00
+5.80000000E-01,+0.00000000E+00,+0.00000000E+00,+8.24327180E-01,+8.24327180E-01,+1.57079633E+00,+0.00000000E+00,+8.73289618E-01,+8.73289618E-01,+1.57079633E+00
+5.90000000E-01,+0.00000000E+00,+0.00000000E+00,+8.21036577E-01,+8.21036577E-01,+1.57079633E+00,+0.00000000E+00,+8.71604144E-01,+8.71604144E-01,+1.57079633E+00
