s; real(z.tm); imag(z.tm); abs(z.tm); angle(z.tm); real(z.te); imag(z.te); abs(z.te); angle(z.te); 
9.050000e-01; 0.000000e+00; -6.190668e+02; 6.190668e+02; -1.570796e+00; 0.000000e+00; -7.784618e+02; 7.784618e+02; -1.570796e+00; 
9.060000e-01; 0.000000e+00; -3.818842e+02; 3.818842e+02; -1.570796e+00; 0.000000e+00; -4.804837e+02; 4.804837e+02; -1.570796e+00; 
9.070000e-01; 0.000000e+00; -2.759516e+02; 2.759516e+02; -1.570796e+00; 0.000000e+00; -3.473983e+02; 3.473983e+02; -1.570796e+00; 
9.080000e-01; 0.000000e+00; -2.159349e+02; 2.159349e+02; -1.570796e+00; 0.000000e+00; -2.719981e+02; 2.719981e+02; -1.570796e+00; 
9.090000e-01; 0.000000e+00; -1.772986e+02; 1.772986e+02; -1.570796e+00; 0.000000e+00; -2.234584e+02; 2.234584e+02; -1.570796e+00; 
9.100000e-01; 0.000000e+00; -1.503451e+02; 1.503451e+02; -1.570796e+00; 0.000000e+00; -1.895963e+02; 1.895963e+02; -1.570796e+00; 
9.110000e-01; 0.000000e+00; -1.304715e+02; 1.304715e+02; -1.570796e+00; 0.000000e+00; -1.646287e+02; 1.646287e+02; -1.570796e+00; 
9.120000e-01; 0.000000e+00; -1.152121e+02; 1.152121e+02; -1.570796e+00; 0.000000e+00; -1.454580e+02; 1.454580e+02; -1.570796e+00; 
9.130000e-01; 0.000000e+00; -1.031270e+02; 1.031270e+02; -1.570796e+00; 0.000000e+00; -1.302754e+02; 1.302754e+02; -1.570796e+00; 
9.140000e-01; 0.000000e+00; -9.331919e+01; 9.331919e+01; -1.570796e+00; 0.000000e+00; -1.179537e+02; 1.179537e+02; -1.570796e+00; 
9.150000e-01; 0.000000e+00; -8.520031e+01; 8.520031e+01; -1.570796e+00; 0.000000e+00; -1.077539e+02; 1.077539e+02; -1.570796e+00; 
9.160000e-01; 0.000000e+00; -7.836873e+01; 7.836873e+01; -1.570796e+00; 0.000000e+00; -9.917130e+01; 9.917130e+01; -1.570796e+00; 
9.170000e-01; 0.000000e+00; -7.254078e+01; 7.254078e+01; -1.570796e+00; 0.000000e+00; -9.184961e+01; 9.184961e+01; -1.570796e+00; 
9.180000e-01; 0.000000e+00; -6.751042e+01; 6.751042e+01; -1.570796e+00; 0.000000e+00; -8.552996e+01; 8.552996e+01; -1.570796e+00; 
9.190000e-01; 0.000000e+00; -6.312443e+01; 6.312443e+01; -1.570796e+00; 0.000000e+00; -8.001984e+01; 8.001984e+01; -1.570796e+00; 
9.200000e-01; 0.000000e+00; -5.926644e+01; 5.926644e+01; -1.570796e+00; 0.000000e+00; -7.517306e+01; 7.517306e+01; -1.570796e+00; 
9.210000e-01; 0.000000e+00; -5.584653e+01; 5.584653e+01; -1.570796e+00; 0.000000e+00; -7.087665e+01; 7.087665e+01; -1.570796e+00; 
9.220000e-01; 0.000000e+00; -5.279409e+01; 5.279409e+01; -1.570796e+00; 0.000000e+00; -6.704191e+01; 6.704191e+01; -1.570796e+00; 
9.230000e-01; 0.000000e+00; -5.005293e+01; 5.005293e+01; -1.570796e+00; 0.000000e+00; -6.359822e+01; 6.359822e+01; -1.570796e+00; 
9.240000e-01; 0.000000e+00; -4.757773e+01; 4.757773e+01; -1.570796e+00; 0.000000e+00; -6.048867e+01; 6.048867e+01; -1.570796e+00; 
9.250000e-01; 0.000000e+00; -4.533158e+01; 4.533158e+01; -1.570796e+00; 0.000000e+00; -5.766689e+01; 5.766689e+01; -1.570796e+00; 
9.260000e-01; 0.000000e+00; -4.328410e+01; 4.328410e+01; -1.570796e+00; 0.000000e+00; -5.509470e+01; 5.509470e+01; -1.570796e+00; 
9.270000e-01; 0.000000e+00; -4.141005e+01; 4.141005e+01; -1.570796e+00; 0.000000e+00; -5.274039e+01; 5.274039e+01; -1.570796e+00; 
9.280000e-01; 0.000000e+00; -3.968829e+01; 3.968829e+01; -1.570796e+00; 0.000000e+00; -5.057741e+01; 5.057741e+01; -1.570796e+00; 
9.290000e-01; 0.000000e+00; -3.810099e+01; 3.810099e+01; -1.570796e+00; 0.000000e+00; -4.858334e+01; 4.858334e+01; -1.570796e+00; 
9.300000e-01; 0.000000e+00; -3.663298e+01; 3.663298e+01; -1.570796e+00; 0.000000e+00; -4.673916e+01; 4.673916e+01; -1.570796e+00; 
9.310000e-01; 0.000000e+00; -3.527131e+01; 3.527131e+01; -1.570796e+00; 0.000000e+00; -4.502856e+01; 4.502856e+01; -1.570796e+00; 
9.320000e-01; 0.000000e+00; -3.400483e+01; 3.400483e+01; -1.570796e+00; 0.000000e+00; -4.343756e+01; 4.343756e+01; -1.570796e+00; 
9.330000e-01; 0.000000e+00; -3.282389e+01; 3.282389e+01; -1.570796e+00; 0.000000e+00; -4.195402e+01; 4.195402e+01; -1.570796e+00; 
9.340000e-01; 0.000000e+00; -3.172012e+01; 3.172012e+01; -1.570796e+00; 0.000000e+00; -4.056743e+01; 4.056743e+01; -1.570796e+00; 
9.350000e-01; 0.000000e+00; -3.068619e+01; 3.068619e+01; -1.570796e+00; 0.000000e+00; -3.926858e+01; 3.926858e+01; -1.570796e+00; 
9.360000e-01; 0.000000e+00; -2.971567e+01; 2.971567e+01; -1.570796e+00; 0.000000e+00; -3.804940e+01; 3.804940e+01; -1.570796e+00; 
9.370000e-01; 0.000000e+00; -2.880291e+01; 2.880291e+01; -1.570796e+00; 0.000000e+00; -3.690279e+01; 3.690279e+01; -1.570796e+00; 
9.380000e-01; 0.000000e+00; -2.794290e+01; 2.794290e+01; -1.570796e+00; 0.000000e+00; -3.582244e+01; 3.582244e+01; -1.570796e+00; 
9.390000e-01; 0.000000e+00; -2.713120e+01; 2.713120e+01; -1.570796e+00; 0.000000e+00; -3.480278e+01; 3.480278e+01; -1.570796e+00; 
9.400000e-01; 0.000000e+00; -2.636384e+01; 2.636384e+01; -1.570796e+00; 0.000000e+00; -3.383884e+01; 3.383884e+01; -1.570796e+00; 
9.410000e-01; 0.000000e+00; -2.563730e+01; 2.563730e+01; -1.570796e+00; 0.000000e+00; -3.292618e+01; 3.292618e+01; -1.570796e+00; 
9.420000e-01; 0.000000e+00; -2.494840e+01; 2.494840e+01; -1.570796e+00; 0.000000e+00; -3.206080e+01; 3.206080e+01; -1.570796e+00; 
9.430000e-01; 0.000000e+00; -2.429429e+01; 2.429429e+01; -1.570796e+00; 0.000000e+00; -3.123913e+01; 3.123913e+01; -1.570796e+00; 
9.440000e-01; 0.000000e+00; -2.367240e+01; 2.367240e+01; -1.570796e+00; 0.000000e+00; -3.045794e+01; 3.045794e+01; -1.570796e+00; 
9.450000e-01; 0.000000e+00; -2.308041e+01; 2.308041e+01; -1.570796e+00; 0.000000e+00; -2.971431e+01; 2.971431e+01; -1.570796e+00; 
9.460000e-01; 0.000000e+00; -2.251621e+01; 2.251621e+01; -1.570796e+00; 0.000000e+00; -2.900560e+01; 2.900560e+01; -1.570796e+00; 
9.470000e-01; 0.000000e+00; -2.197789e+01; 2.197789e+01; -1.570796e+00; 0.000000e+00; -2.832941e+01; 2.832941e+01; -1.570796e+00; 
9.480000e-01; 0.000000e+00; -2.146371e+01; 2.146371e+01; -1.570796e+00; 0.000000e+00; -2.768354e+01; 2.768354e+01; -1.570796e+00; 
9.490000e-01; 0.000000e+00; -2.097209e+01; 2.097209e+01; -1.570796e+00; 0.000000e+00; -2.706601e+01; 2.706601e+01; -1.570796e+00; 
9.500000e-01; 0.000000e+00; -2.050156e+01; 2.050156e+01; -1.570796e+00; 0.000000e+00; -2.647498e+01; 2.647498e+01; -1.570796e+00; 
9.510000e-01; 0.000000e+00; -2.005081e+01; 2.005081e+01; -1.570796e+00; 0.000000e+00; -2.590880e+01; 2.590880e+01; -1.570796e+00; 
9.520000e-01; 0.000000e+00; -1.961861e+01; 1.961861e+01; -1.570796e+00; 0.000000e+00; -2.536592e+01; 2.536592e+01; -1.570796e+00; 
9.530000e-01; 0.000000e+00; -1.920385e+01; 1.920385e+01; -1.570796e+00; 0.000000e+00; -2.484495e+01; 2.484495e+01; -1.570796e+00; 
9.540000e-01; 0.000000e+00; -1.880547e+01; 1.880547e+01; -1.570796e+00; 0.000000e+00; -2.434457e+01; 2.434457e+01; -1.570796e+00; 
9.550000e-01; 0.000000e+00; -1.842255e+01; 1.842255e+01; -1.570796e+00; 0.000000e+00; -2.386359e+01; 2.386359e+01; -1.570796e+00; 
9.560000e-01; 0.000000e+00; -1.805418e+01; 1.805418e+01; -1.570796e+00; 0.000000e+00; -2.340092e+01; 2.340092e+01; -1.570796e+00; 
9.570000e-01; 0.000000e+00; -1.769956e+01; 1.769956e+01; -1.570796e+00; 0.000000e+00; -2.295551e+01; 2.295551e+01; -1.570796e+00; 
9.580000e-01; 0.000000e+00; -1.735794e+01; 1.735794e+01; -1.570796e+00; 0.000000e+00; -2.252643e+01; 2.252643e+01; -1.570796e+00; 
9.590000e-01; 0.000000e+00; -1.702861e+01; 1.702861e+01; -1.570796e+00; 0.000000e+00; -2.211279e+01; 2.211279e+01; -1.570796e+00; 
9.600000e-01; 0.000000e+00; -1.671092e+01; 1.671092e+01; -1.570796e+00; 0.000000e+00; -2.171377e+01; 2.171377e+01; -1.570796e+00; 
9.610000e-01; 0.000000e+00; -1.640426e+01; 1.640426e+01; -1.570796e+00; 0.000000e+00; -2.132862e+01; 2.132862e+01; -1.570796e+00; 
9.620000e-01; 0.000000e+00; -1.610808e+01; 1.610808e+01; -1.570796e+00; 0.000000e+00; -2.095662e+01; 2.095662e+01; -1.570796e+00; 
9.630000e-01; 0.000000e+00; -1.582183e+01; 1.582183e+01; -1.570796e+00; 0.000000e+00; -2.059712e+01; 2.059712e+01; -1.570796e+00; 
9.640000e-01; 0.000000e+00; -1.554504e+01; 1.554504e+01; -1.570796e+00; 0.000000e+00; -2.024948e+01; 2.024948e+01; -1.570796e+00; 
9.650000e-01; 0.000000e+00; -1.527724e+01; 1.527724e+01; -1.570796e+00; 0.000000e+00; -1.991314e+01; 1.991314e+01; -1.570796e+00; 
9.660000e-01; 0.000000e+00; -1.501800e+01; 1.501800e+01; -1.570796e+00; 0.000000e+00; -1.958756e+01; 1.958756e+01; -1.570796e+00; 
9.670000e-01; 0.000000e+00; -1.476691e+01; 1.476691e+01; -1.570796e+00; 0.000000e+00; -1.927222e+01; 1.927222e+01; -1.570796e+00; 
