s1,s2,Re(z_ex.tm),Im(z_ex.tm),Abs(z_ex.tm),Arg(z_ex.tm),Re(z_ex.te),Im(z_ex.te),Abs(z_ex.te),Arg(z_ex.te)
+9.70000000E-01,+0.00000000E+00,+1.08289249E-14,+6.13876317E-01,+6.13876317E-01,+1.57079633E+00,+4.63705268E-14,+8.40246229E-01,+8.40246229E-01,+1.57079633E+00
+9.80000000E-01,+0.00000000E+00,+1.71841045E-14,+6.09502227E-01,+6.09502227E-01,+1.57079633E+00,+6.43444599E-14,+8.37609419E-01,+8.37609419E-01,+1.57079633E+00
+9.90000000E-01,+0.00000000E+00,+3.00414447E-14,+6.05110657E-01,+6.05110657E-01,+1.57079633E+00,+6.53342363E-14,+8.34964285E-01,+8.34964285E-01,+1.57079633E+00
+1.00000000E+00,+0.00000000E+00,+8.83571093E-15,+6.00702167E-01,+6.00702167E-01,+1.57079633E+00,+1.67970580E-14,+8.32311196E-01,+8.32311196E-01,+1.57079633E+00
+1.01000000E+00,+0.00000000E+00,+4.46884256E-14,+5.96277312E-01,+5.96277312E-01,+1.57079633E+00,+6.01367003E-14,+8.29650520E-01,+8.29650520E-01,+1.57079633E+00
+1.02000000E+00,+0.00000000E+00,+2.15025660E-14,+5.91836640E-01,+5.91836640E-01,+1.57079633E+00,+1.70330230E-14,+8.26982619E-01,+8.26982619E-01,+1.57079633E+00
+1.03000000E+00,+0.00000000E+00,+4.92366679E-14,+5.87380698E-01,+5.87380698E-01,+1.57079633E+00,+3.40346680E-14,+8.24307854E-01,+8.24307854E-01,+1.57079633E+00
+1.04000000E+00,+0.00000000E+00,+3.70420405E-14,+5.82910024E-01,+5.82910024E-01,+1.57079633E+00,+2.20991001E-14,+8.21626581E-01,+8.21626581E-01,+1.57079633E+00
+1.05000000E+00,+0.00000000E+00,+2.88091291E-14,+5.78425155E-01,+5.78425155E-01,+1.57079633E+00,+1.62062708E-14,+8.18939151E-01,+8.18939151E-01,+1.57079633E+00
+1.06000000E+00,+0.00000000E+00,+3.61555543E-14,+5.73926620E-01,+5.73926620E-01,+1.57079633E+00,+4.76078357E-15,+8.16245913E-01,+8.16245913E-01,+1.57079633E+00
+1.07000000E+00,+0.00000000E+00,-1.33487742E-14,+5.69414944E-01,+5.69414944E-01,+1.57079633E+00,-2.21648915E-15,+8.13547211E-01,+8.13547211E-01,+1.57079633E+00
+1.08000000E+00,+0.00000000E+00,+7.21169887E-14,+5.64890645E-01,+5.64890645E-01,+1.57079633E+00,+4.36354235E-15,+8.10843385E-01,+8.10843385E-01,+1.57079633E+00
