s1,s2,Re(z_ibc01.tm),Im(z_ibc01.tm),Abs(z_ibc01.tm),Arg(z_ibc01.tm),Re(z_ibc01.te),Im(z_ibc01.te),Abs(z_ibc01.te),Arg(z_ibc01.te)
+8.30000000E-01,+0.00000000E+00,+3.85123887E-02,+1.74073424E-01,+1.78282812E-01,+1.35306147E+00,+3.85123887E-02,+1.74073424E-01,+1.78282812E-01,+1.35306147E+00
+8.40000000E-01,+0.00000000E+00,+3.93611928E-02,+1.73146742E-01,+1.77564348E-01,+1.34726667E+00,+3.93611928E-02,+1.73146742E-01,+1.77564348E-01,+1.34726667E+00
+8.50000000E-01,+0.00000000E+00,+4.02201622E-02,+1.72208962E-01,+1.76843400E-01,+1.34135474E+00,+4.02201622E-02,+1.72208962E-01,+1.76843400E-01,+1.34135474E+00
+8.60000000E-01,+0.00000000E+00,+4.10892969E-02,+1.71260084E-01,+1.76120262E-01,+1.33532380E+00,+4.10892969E-02,+1.71260084E-01,+1.76120262E-01,+1.33532380E+00
+8.70000000E-01,+0.00000000E+00,+4.19685970E-02,+1.70300108E-01,+1.75395240E-01,+1.32917194E+00,+4.19685970E-02,+1.70300108E-01,+1.75395240E-01,+1.32917194E+00
+8.80000000E-01,+0.00000000E+00,+4.28580624E-02,+1.69329034E-01,+1.74668645E-01,+1.32289725E+00,+4.28580624E-02,+1.69329034E-01,+1.74668645E-01,+1.32289725E+00
+8.90000000E-01,+0.00000000E+00,+4.37576931E-02,+1.68346863E-01,+1.73940800E-01,+1.31649777E+00,+4.37576931E-02,+1.68346863E-01,+1.73940800E-01,+1.31649777E+00
+9.00000000E-01,+0.00000000E+00,+4.46674891E-02,+1.67353593E-01,+1.73212036E-01,+1.30997156E+00,+4.46674891E-02,+1.67353593E-01,+1.73212036E-01,+1.30997156E+00
+9.10000000E-01,+0.00000000E+00,+4.55874504E-02,+1.66349225E-01,+1.72482695E-01,+1.30331664E+00,+4.55874504E-02,+1.66349225E-01,+1.72482695E-01,+1.30331664E+00
+9.20000000E-01,+0.00000000E+00,+4.65175771E-02,+1.65333759E-01,+1.71753128E-01,+1.29653103E+00,+4.65175771E-02,+1.65333759E-01,+1.71753128E-01,+1.29653103E+00
+9.30000000E-01,+0.00000000E+00,+4.74578690E-02,+1.64307195E-01,+1.71023693E-01,+1.28961274E+00,+4.74578690E-02,+1.64307195E-01,+1.71023693E-01,+1.28961274E+00
+9.40000000E-01,+0.00000000E+00,+4.84083263E-02,+1.63269533E-01,+1.70294764E-01,+1.28255976E+00,+4.84083263E-02,+1.63269533E-01,+1.70294764E-01,+1.28255976E+00
+9.50000000E-01,+0.00000000E+00,+4.93689489E-02,+1.62220774E-01,+1.69566720E-01,+1.27537011E+00,+4.93689489E-02,+1.62220774E-01,+1.69566720E-01,+1.27537011E+00
+9.60000000E-01,+0.00000000E+00,+5.03397369E-02,+1.61160916E-01,+1.68839953E-01,+1.26804176E+00,+5.03397369E-02,+1.61160916E-01,+1.68839953E-01,+1.26804176E+00
+9.70000000E-01,+0.00000000E+00,+5.13206901E-02,+1.60089960E-01,+1.68114867E-01,+1.26057272E+00,+5.13206901E-02,+1.60089960E-01,+1.68114867E-01,+1.26057272E+00
+9.80000000E-01,+0.00000000E+00,+5.23118087E-02,+1.59007906E-01,+1.67391874E-01,+1.25296100E+00,+5.23118087E-02,+1.59007906E-01,+1.67391874E-01,+1.25296100E+00
+9.90000000E-01,+0.00000000E+00,+5.33130925E-02,+1.57914754E-01,+1.66671400E-01,+1.24520461E+00,+5.33130925E-02,+1.57914754E-01,+1.66671400E-01,+1.24520461E+00
+1.00000000E+00,+0.00000000E+00,+5.43245417E-02,+1.56810505E-01,+1.65953880E-01,+1.23730158E+00,+5.43245417E-02,+1.56810505E-01,+1.65953880E-01,+1.23730158E+00
+1.01000000E+00,+0.00000000E+00,+5.53461563E-02,+1.55695157E-01,+1.65239762E-01,+1.22924996E+00,+5.53461563E-02,+1.55695157E-01,+1.65239762E-01,+1.22924996E+00
+1.02000000E+00,+0.00000000E+00,+5.63779361E-02,+1.54568711E-01,+1.64529505E-01,+1.22104782E+00,+5.63779361E-02,+1.54568711E-01,+1.64529505E-01,+1.22104782E+00
+1.03000000E+00,+0.00000000E+00,+5.74198813E-02,+1.53431167E-01,+1.63823582E-01,+1.21269326E+00,+5.74198813E-02,+1.53431167E-01,+1.63823582E-01,+1.21269326E+00
+1.04000000E+00,+0.00000000E+00,+5.84719917E-02,+1.52282526E-01,+1.63122474E-01,+1.20418443E+00,+5.84719917E-02,+1.52282526E-01,+1.63122474E-01,+1.20418443E+00
+1.05000000E+00,+0.00000000E+00,+5.95342675E-02,+1.51122786E-01,+1.62426677E-01,+1.19551950E+00,+5.95342675E-02,+1.51122786E-01,+1.62426677E-01,+1.19551950E+00
+1.06000000E+00,+0.00000000E+00,+6.06067086E-02,+1.49951948E-01,+1.61736700E-01,+1.18669669E+00,+6.06067086E-02,+1.49951948E-01,+1.61736700E-01,+1.18669669E+00
+1.07000000E+00,+0.00000000E+00,+6.16893151E-02,+1.48770013E-01,+1.61053060E-01,+1.17771429E+00,+6.16893151E-02,+1.48770013E-01,+1.61053060E-01,+1.17771429E+00
+1.08000000E+00,+0.00000000E+00,+6.27820868E-02,+1.47576979E-01,+1.60376292E-01,+1.16857063E+00,+6.27820868E-02,+1.47576979E-01,+1.60376292E-01,+1.16857063E+00
