s1,s2,Re(r_ibc3.tm),Im(r_ibc3.tm),Abs(r_ibc3.tm),Arg(r_ibc3.tm),Re(r_ibc3.te),Im(r_ibc3.te),Abs(r_ibc3.te),Arg(r_ibc3.te)
+4.20000000E-02,+0.00000000E+00,+2.73073864E-01,+9.61993069E-01,+1.00000000E+00,+1.29420943E+00,+2.74822766E-01,+9.61494902E-01,+1.00000000E+00,+1.29239096E+00
+4.30000000E-02,+0.00000000E+00,+2.73068120E-01,+9.61994700E-01,+1.00000000E+00,+1.29421540E+00,+2.74901342E-01,+9.61472440E-01,+1.00000000E+00,+1.29230924E+00
+4.40000000E-02,+0.00000000E+00,+2.73062237E-01,+9.61996369E-01,+1.00000000E+00,+1.29422152E+00,+2.74981768E-01,+9.61449441E-01,+1.00000000E+00,+1.29222559E+00
+4.50000000E-02,+0.00000000E+00,+2.73056215E-01,+9.61998079E-01,+1.00000000E+00,+1.29422778E+00,+2.75064044E-01,+9.61425906E-01,+1.00000000E+00,+1.29214001E+00
+4.60000000E-02,+0.00000000E+00,+2.73050055E-01,+9.61999827E-01,+1.00000000E+00,+1.29423418E+00,+2.75148170E-01,+9.61401833E-01,+1.00000000E+00,+1.29205251E+00
+4.70000000E-02,+0.00000000E+00,+2.73043755E-01,+9.62001615E-01,+1.00000000E+00,+1.29424073E+00,+2.75234146E-01,+9.61377223E-01,+1.00000000E+00,+1.29196308E+00
+4.80000000E-02,+0.00000000E+00,+2.73037315E-01,+9.62003443E-01,+1.00000000E+00,+1.29424742E+00,+2.75321973E-01,+9.61352074E-01,+1.00000000E+00,+1.29187172E+00
+4.90000000E-02,+0.00000000E+00,+2.73030736E-01,+9.62005310E-01,+1.00000000E+00,+1.29425426E+00,+2.75411651E-01,+9.61326387E-01,+1.00000000E+00,+1.29177844E+00
+5.00000000E-02,+0.00000000E+00,+2.73024017E-01,+9.62007217E-01,+1.00000000E+00,+1.29426125E+00,+2.75503179E-01,+9.61300160E-01,+1.00000000E+00,+1.29168323E+00
+5.10000000E-02,+0.00000000E+00,+2.73017158E-01,+9.62009164E-01,+1.00000000E+00,+1.29426838E+00,+2.75596558E-01,+9.61273394E-01,+1.00000000E+00,+1.29158609E+00
+5.20000000E-02,+0.00000000E+00,+2.73010158E-01,+9.62011150E-01,+1.00000000E+00,+1.29427565E+00,+2.75691787E-01,+9.61246086E-01,+1.00000000E+00,+1.29148702E+00
+5.30000000E-02,+0.00000000E+00,+2.73003017E-01,+9.62013177E-01,+1.00000000E+00,+1.29428307E+00,+2.75788867E-01,+9.61218238E-01,+1.00000000E+00,+1.29138603E+00
+5.40000000E-02,+0.00000000E+00,+2.72995735E-01,+9.62015243E-01,+1.00000000E+00,+1.29429064E+00,+2.75887799E-01,+9.61189847E-01,+1.00000000E+00,+1.29128310E+00
+5.50000000E-02,+0.00000000E+00,+2.72988312E-01,+9.62017350E-01,+1.00000000E+00,+1.29429836E+00,+2.75988581E-01,+9.61160914E-01,+1.00000000E+00,+1.29117825E+00
+5.60000000E-02,+0.00000000E+00,+2.72980748E-01,+9.62019496E-01,+1.00000000E+00,+1.29430622E+00,+2.76091215E-01,+9.61131438E-01,+1.00000000E+00,+1.29107147E+00
+5.70000000E-02,+0.00000000E+00,+2.72973041E-01,+9.62021683E-01,+1.00000000E+00,+1.29431423E+00,+2.76195700E-01,+9.61101418E-01,+1.00000000E+00,+1.29096275E+00
+5.80000000E-02,+0.00000000E+00,+2.72965192E-01,+9.62023910E-01,+1.00000000E+00,+1.29432239E+00,+2.76302036E-01,+9.61070853E-01,+1.00000000E+00,+1.29085211E+00
+5.90000000E-02,+0.00000000E+00,+2.72957200E-01,+9.62026178E-01,+1.00000000E+00,+1.29433070E+00,+2.76410224E-01,+9.61039743E-01,+1.00000000E+00,+1.29073954E+00
+6.00000000E-02,+0.00000000E+00,+2.72949065E-01,+9.62028486E-01,+1.00000000E+00,+1.29433916E+00,+2.76520263E-01,+9.61008087E-01,+1.00000000E+00,+1.29062504E+00
+6.10000000E-02,+0.00000000E+00,+2.72940788E-01,+9.62030834E-01,+1.00000000E+00,+1.29434776E+00,+2.76632154E-01,+9.60975885E-01,+1.00000000E+00,+1.29050860E+00
+6.20000000E-02,+0.00000000E+00,+2.72932366E-01,+9.62033224E-01,+1.00000000E+00,+1.29435651E+00,+2.76745897E-01,+9.60943135E-01,+1.00000000E+00,+1.29039024E+00
+6.30000000E-02,+0.00000000E+00,+2.72923801E-01,+9.62035654E-01,+1.00000000E+00,+1.29436542E+00,+2.76861492E-01,+9.60909837E-01,+1.00000000E+00,+1.29026995E+00
+6.40000000E-02,+0.00000000E+00,+2.72915092E-01,+9.62038124E-01,+1.00000000E+00,+1.29437447E+00,+2.76978938E-01,+9.60875990E-01,+1.00000000E+00,+1.29014772E+00
+6.50000000E-02,+0.00000000E+00,+2.72906238E-01,+9.62040636E-01,+1.00000000E+00,+1.29438367E+00,+2.77098237E-01,+9.60841593E-01,+1.00000000E+00,+1.29002356E+00
+6.60000000E-02,+0.00000000E+00,+2.72897239E-01,+9.62043189E-01,+1.00000000E+00,+1.29439303E+00,+2.77219389E-01,+9.60806646E-01,+1.00000000E+00,+1.28989747E+00
+6.70000000E-02,+0.00000000E+00,+2.72888095E-01,+9.62045783E-01,+1.00000000E+00,+1.29440253E+00,+2.77342392E-01,+9.60771147E-01,+1.00000000E+00,+1.28976945E+00
+6.80000000E-02,+0.00000000E+00,+2.72878805E-01,+9.62048418E-01,+1.00000000E+00,+1.29441219E+00,+2.77467249E-01,+9.60735097E-01,+1.00000000E+00,+1.28963949E+00
+6.90000000E-02,+0.00000000E+00,+2.72869369E-01,+9.62051094E-01,+1.00000000E+00,+1.29442200E+00,+2.77593958E-01,+9.60698493E-01,+1.00000000E+00,+1.28950760E+00
+7.00000000E-02,+0.00000000E+00,+2.72859787E-01,+9.62053812E-01,+1.00000000E+00,+1.29443196E+00,+2.77722519E-01,+9.60661336E-01,+1.00000000E+00,+1.28937378E+00
+7.10000000E-02,+0.00000000E+00,+2.72850058E-01,+9.62056571E-01,+1.00000000E+00,+1.29444207E+00,+2.77852934E-01,+9.60623624E-01,+1.00000000E+00,+1.28923802E+00
+7.20000000E-02,+0.00000000E+00,+2.72840182E-01,+9.62059372E-01,+1.00000000E+00,+1.29445234E+00,+2.77985202E-01,+9.60585357E-01,+1.00000000E+00,+1.28910033E+00
+7.30000000E-02,+0.00000000E+00,+2.72830158E-01,+9.62062215E-01,+1.00000000E+00,+1.29446276E+00,+2.78119322E-01,+9.60546533E-01,+1.00000000E+00,+1.28896070E+00
+7.40000000E-02,+0.00000000E+00,+2.72819987E-01,+9.62065099E-01,+1.00000000E+00,+1.29447333E+00,+2.78255297E-01,+9.60507152E-01,+1.00000000E+00,+1.28881914E+00
+7.50000000E-02,+0.00000000E+00,+2.72809667E-01,+9.62068026E-01,+1.00000000E+00,+1.29448405E+00,+2.78393124E-01,+9.60467214E-01,+1.00000000E+00,+1.28867564E+00
+7.60000000E-02,+0.00000000E+00,+2.72799198E-01,+9.62070994E-01,+1.00000000E+00,+1.29449494E+00,+2.78532805E-01,+9.60426716E-01,+1.00000000E+00,+1.28853021E+00
+7.70000000E-02,+0.00000000E+00,+2.72788580E-01,+9.62074005E-01,+1.00000000E+00,+1.29450597E+00,+2.78674340E-01,+9.60385658E-01,+1.00000000E+00,+1.28838284E+00
+7.80000000E-02,+0.00000000E+00,+2.72777813E-01,+9.62077058E-01,+1.00000000E+00,+1.29451716E+00,+2.78817729E-01,+9.60344039E-01,+1.00000000E+00,+1.28823353E+00
+7.90000000E-02,+0.00000000E+00,+2.72766896E-01,+9.62080153E-01,+1.00000000E+00,+1.29452851E+00,+2.78962972E-01,+9.60301859E-01,+1.00000000E+00,+1.28808229E+00
+8.00000000E-02,+0.00000000E+00,+2.72755828E-01,+9.62083291E-01,+1.00000000E+00,+1.29454002E+00,+2.79110069E-01,+9.60259116E-01,+1.00000000E+00,+1.28792910E+00
+8.10000000E-02,+0.00000000E+00,+2.72744610E-01,+9.62086471E-01,+1.00000000E+00,+1.29455168E+00,+2.79259020E-01,+9.60215809E-01,+1.00000000E+00,+1.28777399E+00
+8.20000000E-02,+0.00000000E+00,+2.72733240E-01,+9.62089694E-01,+1.00000000E+00,+1.29456349E+00,+2.79409825E-01,+9.60171937E-01,+1.00000000E+00,+1.28761693E+00
+8.30000000E-02,+0.00000000E+00,+2.72721719E-01,+9.62092960E-01,+1.00000000E+00,+1.29457547E+00,+2.79562485E-01,+9.60127500E-01,+1.00000000E+00,+1.28745793E+00
+8.40000000E-02,+0.00000000E+00,+2.72710045E-01,+9.62096269E-01,+1.00000000E+00,+1.29458760E+00,+2.79717000E-01,+9.60082496E-01,+1.00000000E+00,+1.28729700E+00
+8.50000000E-02,+0.00000000E+00,+2.72698219E-01,+9.62099621E-01,+1.00000000E+00,+1.29459989E+00,+2.79873370E-01,+9.60036925E-01,+1.00000000E+00,+1.28713412E+00
+8.60000000E-02,+0.00000000E+00,+2.72686240E-01,+9.62103017E-01,+1.00000000E+00,+1.29461235E+00,+2.80031595E-01,+9.59990784E-01,+1.00000000E+00,+1.28696931E+00
+8.70000000E-02,+0.00000000E+00,+2.72674107E-01,+9.62106455E-01,+1.00000000E+00,+1.29462496E+00,+2.80191674E-01,+9.59944074E-01,+1.00000000E+00,+1.28680255E+00
+8.80000000E-02,+0.00000000E+00,+2.72661820E-01,+9.62109938E-01,+1.00000000E+00,+1.29463773E+00,+2.80353609E-01,+9.59896793E-01,+1.00000000E+00,+1.28663385E+00
+8.90000000E-02,+0.00000000E+00,+2.72649378E-01,+9.62113463E-01,+1.00000000E+00,+1.29465066E+00,+2.80517400E-01,+9.59848940E-01,+1.00000000E+00,+1.28646322E+00
+9.00000000E-02,+0.00000000E+00,+2.72636782E-01,+9.62117033E-01,+1.00000000E+00,+1.29466375E+00,+2.80683046E-01,+9.59800514E-01,+1.00000000E+00,+1.28629064E+00
+9.10000000E-02,+0.00000000E+00,+2.72624030E-01,+9.62120646E-01,+1.00000000E+00,+1.29467701E+00,+2.80850548E-01,+9.59751514E-01,+1.00000000E+00,+1.28611612E+00
+9.20000000E-02,+0.00000000E+00,+2.72611122E-01,+9.62124304E-01,+1.00000000E+00,+1.29469042E+00,+2.81019906E-01,+9.59701939E-01,+1.00000000E+00,+1.28593965E+00
+9.30000000E-02,+0.00000000E+00,+2.72598058E-01,+9.62128005E-01,+1.00000000E+00,+1.29470400E+00,+2.81191120E-01,+9.59651788E-01,+1.00000000E+00,+1.28576124E+00
+9.40000000E-02,+0.00000000E+00,+2.72584836E-01,+9.62131751E-01,+1.00000000E+00,+1.29471774E+00,+2.81364191E-01,+9.59601059E-01,+1.00000000E+00,+1.28558089E+00
+9.50000000E-02,+0.00000000E+00,+2.72571457E-01,+9.62135542E-01,+1.00000000E+00,+1.29473165E+00,+2.81539117E-01,+9.59549751E-01,+1.00000000E+00,+1.28539859E+00
+9.60000000E-02,+0.00000000E+00,+2.72557921E-01,+9.62139377E-01,+1.00000000E+00,+1.29474572E+00,+2.81715900E-01,+9.59497864E-01,+1.00000000E+00,+1.28521435E+00
+9.70000000E-02,+0.00000000E+00,+2.72544225E-01,+9.62143256E-01,+1.00000000E+00,+1.29475995E+00,+2.81894540E-01,+9.59445396E-01,+1.00000000E+00,+1.28502817E+00
