s1,s2,Re(r_ibc0.11),Im(r_ibc0.11),Abs(r_ibc0.11),Arg(r_ibc0.11),Re(r_ibc0.21),Im(r_ibc0.21),Abs(r_ibc0.21),Arg(r_ibc0.21),Re(r_ibc0.12),Im(r_ibc0.12),Abs(r_ibc0.12),Arg(r_ibc0.12),Re(r_ibc0.22),Im(r_ibc0.22),Abs(r_ibc0.22),Arg(r_ibc0.22)
+5.40000000E-02,+0.00000000E+00,+1.54483511E-01,+9.87995367E-01,+1.00000000E+00,+1.41569166E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+1.57332785E-01,+9.87545642E-01,+1.00000000E+00,+1.41280711E+00
+5.50000000E-02,+0.00000000E+00,+1.54430153E-01,+9.88003708E-01,+1.00000000E+00,+1.41574567E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+1.57386094E-01,+9.87537147E-01,+1.00000000E+00,+1.41275313E+00
+5.60000000E-02,+0.00000000E+00,+1.54375809E-01,+9.88012201E-01,+1.00000000E+00,+1.41580067E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+1.57440386E-01,+9.87528493E-01,+1.00000000E+00,+1.41269815E+00
+5.70000000E-02,+0.00000000E+00,+1.54320478E-01,+9.88020845E-01,+1.00000000E+00,+1.41585667E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+1.57495661E-01,+9.87519679E-01,+1.00000000E+00,+1.41264218E+00
+5.80000000E-02,+0.00000000E+00,+1.54264161E-01,+9.88029640E-01,+1.00000000E+00,+1.41591367E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+1.57551921E-01,+9.87510705E-01,+1.00000000E+00,+1.41258521E+00
+5.90000000E-02,+0.00000000E+00,+1.54206856E-01,+9.88038585E-01,+1.00000000E+00,+1.41597167E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+1.57609164E-01,+9.87501570E-01,+1.00000000E+00,+1.41252724E+00
+6.00000000E-02,+0.00000000E+00,+1.54148564E-01,+9.88047681E-01,+1.00000000E+00,+1.41603067E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+1.57667391E-01,+9.87492275E-01,+1.00000000E+00,+1.41246828E+00
+6.10000000E-02,+0.00000000E+00,+1.54089284E-01,+9.88056928E-01,+1.00000000E+00,+1.41609066E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+1.57726604E-01,+9.87482819E-01,+1.00000000E+00,+1.41240831E+00
+6.20000000E-02,+0.00000000E+00,+1.54029016E-01,+9.88066325E-01,+1.00000000E+00,+1.41615166E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+1.57786801E-01,+9.87473202E-01,+1.00000000E+00,+1.41234735E+00
+6.30000000E-02,+0.00000000E+00,+1.53967759E-01,+9.88075872E-01,+1.00000000E+00,+1.41621366E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+1.57847983E-01,+9.87463424E-01,+1.00000000E+00,+1.41228539E+00
+6.40000000E-02,+0.00000000E+00,+1.53905512E-01,+9.88085570E-01,+1.00000000E+00,+1.41627665E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+1.57910151E-01,+9.87453485E-01,+1.00000000E+00,+1.41222244E+00
+6.50000000E-02,+0.00000000E+00,+1.53842277E-01,+9.88095417E-01,+1.00000000E+00,+1.41634065E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+1.57973305E-01,+9.87443383E-01,+1.00000000E+00,+1.41215848E+00
+6.60000000E-02,+0.00000000E+00,+1.53778051E-01,+9.88105415E-01,+1.00000000E+00,+1.41640565E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+1.58037445E-01,+9.87433120E-01,+1.00000000E+00,+1.41209352E+00
+6.70000000E-02,+0.00000000E+00,+1.53712834E-01,+9.88115562E-01,+1.00000000E+00,+1.41647165E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+1.58102571E-01,+9.87422694E-01,+1.00000000E+00,+1.41202757E+00
+6.80000000E-02,+0.00000000E+00,+1.53646627E-01,+9.88125859E-01,+1.00000000E+00,+1.41653866E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,-0.00000000E+00,-0.00000000E+00,+0.00000000E+00,-3.14159265E+00,+1.58168684E-01,+9.87412106E-01,+1.00000000E+00,+1.41196061E+00
