s1,s2,Re(r_ap.tm),Im(r_ap.tm),Abs(r_ap.tm),Arg(r_ap.tm),Re(r_ap.te),Im(r_ap.te),Abs(r_ap.te),Arg(r_ap.te)
+5.39000000E-01,+0.00000000E+00,-7.14009252E-01,+7.00136264E-01,+1.00000000E+00,+2.36600433E+00,-5.83289960E-01,+8.12264010E-01,+1.00000000E+00,+2.19356951E+00
+5.40000000E-01,+0.00000000E+00,-7.16932007E-01,+6.97143097E-01,+1.00000000E+00,+2.37018782E+00,-5.86479531E-01,+8.09964049E-01,+1.00000000E+00,+2.19750184E+00
+5.41000000E-01,+0.00000000E+00,-7.19849959E-01,+6.94129697E-01,+1.00000000E+00,+2.37438246E+00,-5.89675225E-01,+8.07640470E-01,+1.00000000E+00,+2.20145298E+00
+5.42000000E-01,+0.00000000E+00,-7.22762940E-01,+6.91096038E-01,+1.00000000E+00,+2.37858824E+00,-5.92876945E-01,+8.05293070E-01,+1.00000000E+00,+2.20542303E+00
+5.43000000E-01,+0.00000000E+00,-7.25670778E-01,+6.88042093E-01,+1.00000000E+00,+2.38280513E+00,-5.96084587E-01,+8.02921643E-01,+1.00000000E+00,+2.20941210E+00
+5.44000000E-01,+0.00000000E+00,-7.28573303E-01,+6.84967841E-01,+1.00000000E+00,+2.38703310E+00,-5.99298048E-01,+8.00525983E-01,+1.00000000E+00,+2.21342028E+00
+5.45000000E-01,+0.00000000E+00,-7.31470341E-01,+6.81873258E-01,+1.00000000E+00,+2.39127212E+00,-6.02517220E-01,+7.98105882E-01,+1.00000000E+00,+2.21744769E+00
+5.46000000E-01,+0.00000000E+00,-7.34361721E-01,+6.78758325E-01,+1.00000000E+00,+2.39552217E+00,-6.05741995E-01,+7.95661131E-01,+1.00000000E+00,+2.22149442E+00
+5.47000000E-01,+0.00000000E+00,-7.37247266E-01,+6.75623022E-01,+1.00000000E+00,+2.39978321E+00,-6.08972260E-01,+7.93191520E-01,+1.00000000E+00,+2.22556057E+00
+5.48000000E-01,+0.00000000E+00,-7.40126803E-01,+6.72467334E-01,+1.00000000E+00,+2.40405523E+00,-6.12207900E-01,+7.90696837E-01,+1.00000000E+00,+2.22964626E+00
+5.49000000E-01,+0.00000000E+00,-7.43000154E-01,+6.69291245E-01,+1.00000000E+00,+2.40833819E+00,-6.15448797E-01,+7.88176870E-01,+1.00000000E+00,+2.23375158E+00
+5.50000000E-01,+0.00000000E+00,-7.45867142E-01,+6.66094742E-01,+1.00000000E+00,+2.41263205E+00,-6.18694833E-01,+7.85631405E-01,+1.00000000E+00,+2.23787664E+00
+5.51000000E-01,+0.00000000E+00,-7.48727590E-01,+6.62877814E-01,+1.00000000E+00,+2.41693679E+00,-6.21945882E-01,+7.83060227E-01,+1.00000000E+00,+2.24202156E+00
+5.52000000E-01,+0.00000000E+00,-7.51581317E-01,+6.59640450E-01,+1.00000000E+00,+2.42125238E+00,-6.25201820E-01,+7.80463122E-01,+1.00000000E+00,+2.24618642E+00
+5.53000000E-01,+0.00000000E+00,-7.54428145E-01,+6.56382643E-01,+1.00000000E+00,+2.42557879E+00,-6.28462518E-01,+7.77839870E-01,+1.00000000E+00,+2.25037135E+00
+5.54000000E-01,+0.00000000E+00,-7.57267892E-01,+6.53104387E-01,+1.00000000E+00,+2.42991597E+00,-6.31727844E-01,+7.75190255E-01,+1.00000000E+00,+2.25457645E+00
+5.55000000E-01,+0.00000000E+00,-7.60100376E-01,+6.49805678E-01,+1.00000000E+00,+2.43426390E+00,-6.34997662E-01,+7.72514057E-01,+1.00000000E+00,+2.25880182E+00
+5.56000000E-01,+0.00000000E+00,-7.62925415E-01,+6.46486513E-01,+1.00000000E+00,+2.43862254E+00,-6.38271837E-01,+7.69811056E-01,+1.00000000E+00,+2.26304758E+00
+5.57000000E-01,+0.00000000E+00,-7.65742825E-01,+6.43146893E-01,+1.00000000E+00,+2.44299185E+00,-6.41550226E-01,+7.67081031E-01,+1.00000000E+00,+2.26731383E+00
+5.58000000E-01,+0.00000000E+00,-7.68552422E-01,+6.39786819E-01,+1.00000000E+00,+2.44737180E+00,-6.44832686E-01,+7.64323758E-01,+1.00000000E+00,+2.27160068E+00
+5.59000000E-01,+0.00000000E+00,-7.71354022E-01,+6.36406295E-01,+1.00000000E+00,+2.45176235E+00,-6.48119069E-01,+7.61539016E-01,+1.00000000E+00,+2.27590825E+00
+5.60000000E-01,+0.00000000E+00,-7.74147439E-01,+6.33005326E-01,+1.00000000E+00,+2.45616346E+00,-6.51409226E-01,+7.58726578E-01,+1.00000000E+00,+2.28023664E+00
+5.61000000E-01,+0.00000000E+00,-7.76932485E-01,+6.29583921E-01,+1.00000000E+00,+2.46057510E+00,-6.54703002E-01,+7.55886221E-01,+1.00000000E+00,+2.28458597E+00
+5.62000000E-01,+0.00000000E+00,-7.79708975E-01,+6.26142088E-01,+1.00000000E+00,+2.46499722E+00,-6.58000241E-01,+7.53017717E-01,+1.00000000E+00,+2.28895634E+00
+5.63000000E-01,+0.00000000E+00,-7.82476719E-01,+6.22679840E-01,+1.00000000E+00,+2.46942978E+00,-6.61300782E-01,+7.50120840E-01,+1.00000000E+00,+2.29334786E+00
+5.64000000E-01,+0.00000000E+00,-7.85235531E-01,+6.19197191E-01,+1.00000000E+00,+2.47387274E+00,-6.64604463E-01,+7.47195362E-01,+1.00000000E+00,+2.29776066E+00
+5.65000000E-01,+0.00000000E+00,-7.87985219E-01,+6.15694156E-01,+1.00000000E+00,+2.47832606E+00,-6.67911114E-01,+7.44241052E-01,+1.00000000E+00,+2.30219483E+00
+5.66000000E-01,+0.00000000E+00,-7.90725596E-01,+6.12170754E-01,+1.00000000E+00,+2.48278970E+00,-6.71220567E-01,+7.41257682E-01,+1.00000000E+00,+2.30665051E+00
+5.67000000E-01,+0.00000000E+00,-7.93456469E-01,+6.08627005E-01,+1.00000000E+00,+2.48726361E+00,-6.74532646E-01,+7.38245020E-01,+1.00000000E+00,+2.31112778E+00
+5.68000000E-01,+0.00000000E+00,-7.96177650E-01,+6.05062931E-01,+1.00000000E+00,+2.49174775E+00,-6.77847173E-01,+7.35202836E-01,+1.00000000E+00,+2.31562679E+00
+5.69000000E-01,+0.00000000E+00,-7.98888945E-01,+6.01478557E-01,+1.00000000E+00,+2.49624207E+00,-6.81163967E-01,+7.32130896E-01,+1.00000000E+00,+2.32014762E+00
+5.70000000E-01,+0.00000000E+00,-8.01590163E-01,+5.97873909E-01,+1.00000000E+00,+2.50074652E+00,-6.84482843E-01,+7.29028969E-01,+1.00000000E+00,+2.32469041E+00
+5.71000000E-01,+0.00000000E+00,-8.04281111E-01,+5.94249017E-01,+1.00000000E+00,+2.50526106E+00,-6.87803612E-01,+7.25896819E-01,+1.00000000E+00,+2.32925527E+00
+5.72000000E-01,+0.00000000E+00,-8.06961597E-01,+5.90603912E-01,+1.00000000E+00,+2.50978564E+00,-6.91126080E-01,+7.22734213E-01,+1.00000000E+00,+2.33384230E+00
+5.73000000E-01,+0.00000000E+00,-8.09631427E-01,+5.86938628E-01,+1.00000000E+00,+2.51432021E+00,-6.94450050E-01,+7.19540915E-01,+1.00000000E+00,+2.33845164E+00
+5.74000000E-01,+0.00000000E+00,-8.12290407E-01,+5.83253199E-01,+1.00000000E+00,+2.51886472E+00,-6.97775323E-01,+7.16316689E-01,+1.00000000E+00,+2.34308339E+00
+5.75000000E-01,+0.00000000E+00,-8.14938344E-01,+5.79547665E-01,+1.00000000E+00,+2.52341913E+00,-7.01101692E-01,+7.13061300E-01,+1.00000000E+00,+2.34773767E+00
+5.76000000E-01,+0.00000000E+00,-8.17575042E-01,+5.75822066E-01,+1.00000000E+00,+2.52798337E+00,-7.04428949E-01,+7.09774510E-01,+1.00000000E+00,+2.35241460E+00
+5.77000000E-01,+0.00000000E+00,-8.20200307E-01,+5.72076443E-01,+1.00000000E+00,+2.53255740E+00,-7.07756881E-01,+7.06456083E-01,+1.00000000E+00,+2.35711429E+00
+5.78000000E-01,+0.00000000E+00,-8.22813943E-01,+5.68310844E-01,+1.00000000E+00,+2.53714116E+00,-7.11085272E-01,+7.03105779E-01,+1.00000000E+00,+2.36183687E+00
+5.79000000E-01,+0.00000000E+00,-8.25415756E-01,+5.64525314E-01,+1.00000000E+00,+2.54173460E+00,-7.14413898E-01,+6.99723361E-01,+1.00000000E+00,+2.36658246E+00
+5.80000000E-01,+0.00000000E+00,-8.28005549E-01,+5.60719904E-01,+1.00000000E+00,+2.54633767E+00,-7.17742535E-01,+6.96308590E-01,+1.00000000E+00,+2.37135116E+00
+5.81000000E-01,+0.00000000E+00,-8.30583127E-01,+5.56894665E-01,+1.00000000E+00,+2.55095030E+00,-7.21070953E-01,+6.92861227E-01,+1.00000000E+00,+2.37614310E+00
+5.82000000E-01,+0.00000000E+00,-8.33148294E-01,+5.53049654E-01,+1.00000000E+00,+2.55557245E+00,-7.24398917E-01,+6.89381033E-01,+1.00000000E+00,+2.38095840E+00
+5.83000000E-01,+0.00000000E+00,-8.35700854E-01,+5.49184926E-01,+1.00000000E+00,+2.56020405E+00,-7.27726188E-01,+6.85867768E-01,+1.00000000E+00,+2.38579719E+00
+5.84000000E-01,+0.00000000E+00,-8.38240610E-01,+5.45300541E-01,+1.00000000E+00,+2.56484504E+00,-7.31052523E-01,+6.82321191E-01,+1.00000000E+00,+2.39065957E+00
+5.85000000E-01,+0.00000000E+00,-8.40767366E-01,+5.41396561E-01,+1.00000000E+00,+2.56949538E+00,-7.34377674E-01,+6.78741064E-01,+1.00000000E+00,+2.39554567E+00
+5.86000000E-01,+0.00000000E+00,-8.43280926E-01,+5.37473050E-01,+1.00000000E+00,+2.57415499E+00,-7.37701387E-01,+6.75127146E-01,+1.00000000E+00,+2.40045561E+00
+5.87000000E-01,+0.00000000E+00,-8.45781093E-01,+5.33530076E-01,+1.00000000E+00,+2.57882381E+00,-7.41023406E-01,+6.71479196E-01,+1.00000000E+00,+2.40538951E+00
+5.88000000E-01,+0.00000000E+00,-8.48267672E-01,+5.29567708E-01,+1.00000000E+00,+2.58350179E+00,-7.44343469E-01,+6.67796975E-01,+1.00000000E+00,+2.41034750E+00
+5.89000000E-01,+0.00000000E+00,-8.50740465E-01,+5.25586017E-01,+1.00000000E+00,+2.58818885E+00,-7.47661308E-01,+6.64080242E-01,+1.00000000E+00,+2.41532969E+00
+5.90000000E-01,+0.00000000E+00,-8.53199277E-01,+5.21585079E-01,+1.00000000E+00,+2.59288495E+00,-7.50976652E-01,+6.60328758E-01,+1.00000000E+00,+2.42033620E+00
+5.91000000E-01,+0.00000000E+00,-8.55643911E-01,+5.17564970E-01,+1.00000000E+00,+2.59759001E+00,-7.54289224E-01,+6.56542281E-01,+1.00000000E+00,+2.42536717E+00
+5.92000000E-01,+0.00000000E+00,-8.58074172E-01,+5.13525769E-01,+1.00000000E+00,+2.60230396E+00,-7.57598742E-01,+6.52720573E-01,+1.00000000E+00,+2.43042270E+00
+5.93000000E-01,+0.00000000E+00,-8.60489864E-01,+5.09467559E-01,+1.00000000E+00,+2.60702674E+00,-7.60904919E-01,+6.48863394E-01,+1.00000000E+00,+2.43550293E+00
+5.94000000E-01,+0.00000000E+00,-8.62890792E-01,+5.05390425E-01,+1.00000000E+00,+2.61175829E+00,-7.64207464E-01,+6.44970505E-01,+1.00000000E+00,+2.44060797E+00
+5.95000000E-01,+0.00000000E+00,-8.65276760E-01,+5.01294453E-01,+1.00000000E+00,+2.61649853E+00,-7.67506079E-01,+6.41041667E-01,+1.00000000E+00,+2.44573795E+00
+5.96000000E-01,+0.00000000E+00,-8.67647574E-01,+4.97179733E-01,+1.00000000E+00,+2.62124739E+00,-7.70800462E-01,+6.37076642E-01,+1.00000000E+00,+2.45089299E+00
+5.97000000E-01,+0.00000000E+00,-8.70003039E-01,+4.93046358E-01,+1.00000000E+00,+2.62600481E+00,-7.74090305E-01,+6.33075193E-01,+1.00000000E+00,+2.45607321E+00
+5.98000000E-01,+0.00000000E+00,-8.72342962E-01,+4.88894423E-01,+1.00000000E+00,+2.63077072E+00,-7.77375296E-01,+6.29037081E-01,+1.00000000E+00,+2.46127874E+00
+5.99000000E-01,+0.00000000E+00,-8.74667148E-01,+4.84724026E-01,+1.00000000E+00,+2.63554503E+00,-7.80655116E-01,+6.24962071E-01,+1.00000000E+00,+2.46650971E+00
+6.00000000E-01,+0.00000000E+00,-8.76975404E-01,+4.80535266E-01,+1.00000000E+00,+2.64032769E+00,-7.83929440E-01,+6.20849928E-01,+1.00000000E+00,+2.47176623E+00
+6.01000000E-01,+0.00000000E+00,-8.79267537E-01,+4.76328246E-01,+1.00000000E+00,+2.64511861E+00,-7.87197941E-01,+6.16700415E-01,+1.00000000E+00,+2.47704842E+00
+6.02000000E-01,+0.00000000E+00,-8.81543356E-01,+4.72103072E-01,+1.00000000E+00,+2.64991772E+00,-7.90460282E-01,+6.12513300E-01,+1.00000000E+00,+2.48235643E+00
+6.03000000E-01,+0.00000000E+00,-8.83802670E-01,+4.67859852E-01,+1.00000000E+00,+2.65472495E+00,-7.93716124E-01,+6.08288349E-01,+1.00000000E+00,+2.48769035E+00
+6.04000000E-01,+0.00000000E+00,-8.86045286E-01,+4.63598697E-01,+1.00000000E+00,+2.65954022E+00,-7.96965119E-01,+6.04025330E-01,+1.00000000E+00,+2.49305033E+00
+6.05000000E-01,+0.00000000E+00,-8.88271014E-01,+4.59319720E-01,+1.00000000E+00,+2.66436345E+00,-8.00206916E-01,+5.99724013E-01,+1.00000000E+00,+2.49843648E+00
+6.06000000E-01,+0.00000000E+00,-8.90479666E-01,+4.55023037E-01,+1.00000000E+00,+2.66919457E+00,-8.03441157E-01,+5.95384168E-01,+1.00000000E+00,+2.50384894E+00
+6.07000000E-01,+0.00000000E+00,-8.92671053E-01,+4.50708766E-01,+1.00000000E+00,+2.67403349E+00,-8.06667477E-01,+5.91005568E-01,+1.00000000E+00,+2.50928781E+00
+6.08000000E-01,+0.00000000E+00,-8.94844985E-01,+4.46377029E-01,+1.00000000E+00,+2.67888014E+00,-8.09885508E-01,+5.86587984E-01,+1.00000000E+00,+2.51475323E+00
+6.09000000E-01,+0.00000000E+00,-8.97001277E-01,+4.42027951E-01,+1.00000000E+00,+2.68373442E+00,-8.13094874E-01,+5.82131193E-01,+1.00000000E+00,+2.52024533E+00
+6.10000000E-01,+0.00000000E+00,-8.99139741E-01,+4.37661656E-01,+1.00000000E+00,+2.68859628E+00,-8.16295193E-01,+5.77634970E-01,+1.00000000E+00,+2.52576422E+00
+6.11000000E-01,+0.00000000E+00,-9.01260193E-01,+4.33278276E-01,+1.00000000E+00,+2.69346561E+00,-8.19486076E-01,+5.73099093E-01,+1.00000000E+00,+2.53131002E+00
+6.12000000E-01,+0.00000000E+00,-9.03362448E-01,+4.28877941E-01,+1.00000000E+00,+2.69834234E+00,-8.22667131E-01,+5.68523343E-01,+1.00000000E+00,+2.53688288E+00
+6.13000000E-01,+0.00000000E+00,-9.05446322E-01,+4.24460786E-01,+1.00000000E+00,+2.70322637E+00,-8.25837956E-01,+5.63907502E-01,+1.00000000E+00,+2.54248290E+00
+6.14000000E-01,+0.00000000E+00,-9.07511633E-01,+4.20026948E-01,+1.00000000E+00,+2.70811764E+00,-8.28998146E-01,+5.59251352E-01,+1.00000000E+00,+2.54811021E+00
+6.15000000E-01,+0.00000000E+00,-9.09558199E-01,+4.15576567E-01,+1.00000000E+00,+2.71301604E+00,-8.32147287E-01,+5.54554680E-01,+1.00000000E+00,+2.55376493E+00
+6.16000000E-01,+0.00000000E+00,-9.11585840E-01,+4.11109785E-01,+1.00000000E+00,+2.71792150E+00,-8.35284961E-01,+5.49817274E-01,+1.00000000E+00,+2.55944719E+00
+6.17000000E-01,+0.00000000E+00,-9.13594378E-01,+4.06626748E-01,+1.00000000E+00,+2.72283393E+00,-8.38410741E-01,+5.45038924E-01,+1.00000000E+00,+2.56515711E+00
+6.18000000E-01,+0.00000000E+00,-9.15583634E-01,+4.02127603E-01,+1.00000000E+00,+2.72775322E+00,-8.41524197E-01,+5.40219424E-01,+1.00000000E+00,+2.57089482E+00
+6.19000000E-01,+0.00000000E+00,-9.17553431E-01,+3.97612500E-01,+1.00000000E+00,+2.73267931E+00,-8.44624889E-01,+5.35358568E-01,+1.00000000E+00,+2.57666043E+00
+6.20000000E-01,+0.00000000E+00,-9.19503595E-01,+3.93081593E-01,+1.00000000E+00,+2.73761209E+00,-8.47712372E-01,+5.30456156E-01,+1.00000000E+00,+2.58245408E+00
+6.21000000E-01,+0.00000000E+00,-9.21433951E-01,+3.88535036E-01,+1.00000000E+00,+2.74255147E+00,-8.50786195E-01,+5.25511988E-01,+1.00000000E+00,+2.58827587E+00
+6.22000000E-01,+0.00000000E+00,-9.23344326E-01,+3.83972989E-01,+1.00000000E+00,+2.74749736E+00,-8.53845900E-01,+5.20525868E-01,+1.00000000E+00,+2.59412594E+00
+6.23000000E-01,+0.00000000E+00,-9.25234549E-01,+3.79395611E-01,+1.00000000E+00,+2.75244967E+00,-8.56891021E-01,+5.15497602E-01,+1.00000000E+00,+2.60000440E+00
+6.24000000E-01,+0.00000000E+00,-9.27104451E-01,+3.74803065E-01,+1.00000000E+00,+2.75740831E+00,-8.59921087E-01,+5.10427002E-01,+1.00000000E+00,+2.60591138E+00
+6.25000000E-01,+0.00000000E+00,-9.28953862E-01,+3.70195519E-01,+1.00000000E+00,+2.76237317E+00,-8.62935619E-01,+5.05313880E-01,+1.00000000E+00,+2.61184699E+00
+6.26000000E-01,+0.00000000E+00,-9.30782617E-01,+3.65573139E-01,+1.00000000E+00,+2.76734416E+00,-8.65934132E-01,+5.00158054E-01,+1.00000000E+00,+2.61781136E+00
+6.27000000E-01,+0.00000000E+00,-9.32590550E-01,+3.60936097E-01,+1.00000000E+00,+2.77232119E+00,-8.68916134E-01,+4.94959344E-01,+1.00000000E+00,+2.62380461E+00
+6.28000000E-01,+0.00000000E+00,-9.34377497E-01,+3.56284567E-01,+1.00000000E+00,+2.77730416E+00,-8.71881126E-01,+4.89717574E-01,+1.00000000E+00,+2.62982686E+00
+6.29000000E-01,+0.00000000E+00,-9.36143297E-01,+3.51618724E-01,+1.00000000E+00,+2.78229297E+00,-8.74828602E-01,+4.84432572E-01,+1.00000000E+00,+2.63587822E+00
+6.30000000E-01,+0.00000000E+00,-9.37887790E-01,+3.46938747E-01,+1.00000000E+00,+2.78728752E+00,-8.77758050E-01,+4.79104170E-01,+1.00000000E+00,+2.64195881E+00
+6.31000000E-01,+0.00000000E+00,-9.39610816E-01,+3.42244816E-01,+1.00000000E+00,+2.79228770E+00,-8.80668949E-01,+4.73732206E-01,+1.00000000E+00,+2.64806876E+00
+6.32000000E-01,+0.00000000E+00,-9.41312220E-01,+3.37537116E-01,+1.00000000E+00,+2.79729342E+00,-8.83560772E-01,+4.68316518E-01,+1.00000000E+00,+2.65420818E+00
+6.33000000E-01,+0.00000000E+00,-9.42991846E-01,+3.32815832E-01,+1.00000000E+00,+2.80230458E+00,-8.86432987E-01,+4.62856953E-01,+1.00000000E+00,+2.66037718E+00
+6.34000000E-01,+0.00000000E+00,-9.44649542E-01,+3.28081152E-01,+1.00000000E+00,+2.80732108E+00,-8.89285052E-01,+4.57353360E-01,+1.00000000E+00,+2.66657588E+00
+6.35000000E-01,+0.00000000E+00,-9.46285157E-01,+3.23333267E-01,+1.00000000E+00,+2.81234280E+00,-8.92116419E-01,+4.51805594E-01,+1.00000000E+00,+2.67280441E+00
+6.36000000E-01,+0.00000000E+00,-9.47898542E-01,+3.18572370E-01,+1.00000000E+00,+2.81736965E+00,-8.94926534E-01,+4.46213513E-01,+1.00000000E+00,+2.67906286E+00
+6.37000000E-01,+0.00000000E+00,-9.49489549E-01,+3.13798657E-01,+1.00000000E+00,+2.82240152E+00,-8.97714834E-01,+4.40576983E-01,+1.00000000E+00,+2.68535136E+00
+6.38000000E-01,+0.00000000E+00,-9.51058033E-01,+3.09012326E-01,+1.00000000E+00,+2.82743830E+00,-9.00480749E-01,+4.34895872E-01,+1.00000000E+00,+2.69167002E+00
+6.39000000E-01,+0.00000000E+00,-9.52603853E-01,+3.04213576E-01,+1.00000000E+00,+2.83247989E+00,-9.03223705E-01,+4.29170057E-01,+1.00000000E+00,+2.69801894E+00
+6.40000000E-01,+0.00000000E+00,-9.54126866E-01,+2.99402611E-01,+1.00000000E+00,+2.83752617E+00,-9.05943118E-01,+4.23399419E-01,+1.00000000E+00,+2.70439826E+00
+6.41000000E-01,+0.00000000E+00,-9.55626935E-01,+2.94579635E-01,+1.00000000E+00,+2.84257705E+00,-9.08638396E-01,+4.17583842E-01,+1.00000000E+00,+2.71080806E+00
+6.42000000E-01,+0.00000000E+00,-9.57103923E-01,+2.89744855E-01,+1.00000000E+00,+2.84763241E+00,-9.11308943E-01,+4.11723222E-01,+1.00000000E+00,+2.71724847E+00
+6.43000000E-01,+0.00000000E+00,-9.58557696E-01,+2.84898480E-01,+1.00000000E+00,+2.85269214E+00,-9.13954153E-01,+4.05817454E-01,+1.00000000E+00,+2.72371959E+00
+6.44000000E-01,+0.00000000E+00,-9.59988122E-01,+2.80040723E-01,+1.00000000E+00,+2.85775612E+00,-9.16573415E-01,+3.99866446E-01,+1.00000000E+00,+2.73022152E+00
+6.45000000E-01,+0.00000000E+00,-9.61395071E-01,+2.75171796E-01,+1.00000000E+00,+2.86282426E+00,-9.19166110E-01,+3.93870109E-01,+1.00000000E+00,+2.73675438E+00
+6.46000000E-01,+0.00000000E+00,-9.62778417E-01,+2.70291916E-01,+1.00000000E+00,+2.86789643E+00,-9.21731612E-01,+3.87828359E-01,+1.00000000E+00,+2.74331828E+00
+6.47000000E-01,+0.00000000E+00,-9.64138035E-01,+2.65401300E-01,+1.00000000E+00,+2.87297253E+00,-9.24269287E-01,+3.81741124E-01,+1.00000000E+00,+2.74991330E+00
+6.48000000E-01,+0.00000000E+00,-9.65473802E-01,+2.60500170E-01,+1.00000000E+00,+2.87805243E+00,-9.26778496E-01,+3.75608334E-01,+1.00000000E+00,+2.75653957E+00
+6.49000000E-01,+0.00000000E+00,-9.66785598E-01,+2.55588746E-01,+1.00000000E+00,+2.88313603E+00,-9.29258590E-01,+3.69429929E-01,+1.00000000E+00,+2.76319718E+00
+6.50000000E-01,+0.00000000E+00,-9.68073307E-01,+2.50667254E-01,+1.00000000E+00,+2.88822320E+00,-9.31708917E-01,+3.63205856E-01,+1.00000000E+00,+2.76988622E+00
+6.51000000E-01,+0.00000000E+00,-9.69336813E-01,+2.45735920E-01,+1.00000000E+00,+2.89331383E+00,-9.34128815E-01,+3.56936069E-01,+1.00000000E+00,+2.77660681E+00
+6.52000000E-01,+0.00000000E+00,-9.70576005E-01,+2.40794971E-01,+1.00000000E+00,+2.89840781E+00,-9.36517615E-01,+3.50620531E-01,+1.00000000E+00,+2.78335904E+00
+6.53000000E-01,+0.00000000E+00,-9.71790773E-01,+2.35844639E-01,+1.00000000E+00,+2.90350502E+00,-9.38874642E-01,+3.44259213E-01,+1.00000000E+00,+2.79014300E+00
+6.54000000E-01,+0.00000000E+00,-9.72981010E-01,+2.30885156E-01,+1.00000000E+00,+2.90860533E+00,-9.41199216E-01,+3.37852092E-01,+1.00000000E+00,+2.79695879E+00
+6.55000000E-01,+0.00000000E+00,-9.74146611E-01,+2.25916754E-01,+1.00000000E+00,+2.91370864E+00,-9.43490646E-01,+3.31399157E-01,+1.00000000E+00,+2.80380651E+00
+6.56000000E-01,+0.00000000E+00,-9.75287476E-01,+2.20939672E-01,+1.00000000E+00,+2.91881481E+00,-9.45748238E-01,+3.24900402E-01,+1.00000000E+00,+2.81068624E+00
+6.57000000E-01,+0.00000000E+00,-9.76403506E-01,+2.15954145E-01,+1.00000000E+00,+2.92392373E+00,-9.47971289E-01,+3.18355833E-01,+1.00000000E+00,+2.81759808E+00
+6.58000000E-01,+0.00000000E+00,-9.77494605E-01,+2.10960415E-01,+1.00000000E+00,+2.92903527E+00,-9.50159090E-01,+3.11765463E-01,+1.00000000E+00,+2.82454212E+00
+6.59000000E-01,+0.00000000E+00,-9.78560680E-01,+2.05958721E-01,+1.00000000E+00,+2.93414932E+00,-9.52310927E-01,+3.05129315E-01,+1.00000000E+00,+2.83151844E+00
+6.60000000E-01,+0.00000000E+00,-9.79601641E-01,+2.00949308E-01,+1.00000000E+00,+2.93926575E+00,-9.54426077E-01,+2.98447423E-01,+1.00000000E+00,+2.83852713E+00
+6.61000000E-01,+0.00000000E+00,-9.80617401E-01,+1.95932419E-01,+1.00000000E+00,+2.94438444E+00,-9.56503812E-01,+2.91719829E-01,+1.00000000E+00,+2.84556827E+00
+6.62000000E-01,+0.00000000E+00,-9.81607875E-01,+1.90908302E-01,+1.00000000E+00,+2.94950527E+00,-9.58543397E-01,+2.84946585E-01,+1.00000000E+00,+2.85264195E+00
+6.63000000E-01,+0.00000000E+00,-9.82572982E-01,+1.85877204E-01,+1.00000000E+00,+2.95462810E+00,-9.60544092E-01,+2.78127753E-01,+1.00000000E+00,+2.85974825E+00
+6.64000000E-01,+0.00000000E+00,-9.83512644E-01,+1.80839375E-01,+1.00000000E+00,+2.95975282E+00,-9.62505150E-01,+2.71263407E-01,+1.00000000E+00,+2.86688724E+00
+6.65000000E-01,+0.00000000E+00,-9.84426785E-01,+1.75795066E-01,+1.00000000E+00,+2.96487930E+00,-9.64425818E-01,+2.64353630E-01,+1.00000000E+00,+2.87405900E+00
+6.66000000E-01,+0.00000000E+00,-9.85315333E-01,+1.70744529E-01,+1.00000000E+00,+2.97000741E+00,-9.66305336E-01,+2.57398518E-01,+1.00000000E+00,+2.88126361E+00
+6.67000000E-01,+0.00000000E+00,-9.86178219E-01,+1.65688019E-01,+1.00000000E+00,+2.97513702E+00,-9.68142941E-01,+2.50398175E-01,+1.00000000E+00,+2.88850114E+00
+6.68000000E-01,+0.00000000E+00,-9.87015378E-01,+1.60625790E-01,+1.00000000E+00,+2.98026801E+00,-9.69937861E-01,+2.43352718E-01,+1.00000000E+00,+2.89577166E+00
+6.69000000E-01,+0.00000000E+00,-9.87826745E-01,+1.55558100E-01,+1.00000000E+00,+2.98540025E+00,-9.71689321E-01,+2.36262276E-01,+1.00000000E+00,+2.90307524E+00
+6.70000000E-01,+0.00000000E+00,-9.88612261E-01,+1.50485207E-01,+1.00000000E+00,+2.99053360E+00,-9.73396539E-01,+2.29126990E-01,+1.00000000E+00,+2.91041194E+00
+6.71000000E-01,+0.00000000E+00,-9.89371870E-01,+1.45407370E-01,+1.00000000E+00,+2.99566795E+00,-9.75058729E-01,+2.21947011E-01,+1.00000000E+00,+2.91778182E+00
+6.72000000E-01,+0.00000000E+00,-9.90105518E-01,+1.40324850E-01,+1.00000000E+00,+3.00080315E+00,-9.76675098E-01,+2.14722504E-01,+1.00000000E+00,+2.92518496E+00
+6.73000000E-01,+0.00000000E+00,-9.90813155E-01,+1.35237909E-01,+1.00000000E+00,+3.00593908E+00,-9.78244849E-01,+2.07453645E-01,+1.00000000E+00,+2.93262140E+00
+6.74000000E-01,+0.00000000E+00,-9.91494734E-01,+1.30146809E-01,+1.00000000E+00,+3.01107561E+00,-9.79767182E-01,+2.00140626E-01,+1.00000000E+00,+2.94009121E+00
+6.75000000E-01,+0.00000000E+00,-9.92150212E-01,+1.25051815E-01,+1.00000000E+00,+3.01621260E+00,-9.81241288E-01,+1.92783647E-01,+1.00000000E+00,+2.94759443E+00
+6.76000000E-01,+0.00000000E+00,-9.92779549E-01,+1.19953191E-01,+1.00000000E+00,+3.02134992E+00,-9.82666358E-01,+1.85382925E-01,+1.00000000E+00,+2.95513113E+00
+6.77000000E-01,+0.00000000E+00,-9.93382706E-01,+1.14851205E-01,+1.00000000E+00,+3.02648744E+00,-9.84041576E-01,+1.77938689E-01,+1.00000000E+00,+2.96270134E+00
