s1,s2,Re(z_ex.tm),Im(z_ex.tm),Abs(z_ex.tm),Arg(z_ex.tm),Re(z_ex.te),Im(z_ex.te),Abs(z_ex.te),Arg(z_ex.te)
+1.86900000E+00,+0.00000000E+00,+0.00000000E+00,-2.82513274E-02,+2.82513274E-02,-1.57079633E+00,+0.00000000E+00,-2.22960959E-01,+2.22960959E-01,-1.57079633E+00
+1.87000000E+00,+0.00000000E+00,+0.00000000E+00,-3.01552591E-02,+3.01552591E-02,-1.57079633E+00,+0.00000000E+00,-2.39755588E-01,+2.39755588E-01,-1.57079633E+00
+1.87100000E+00,+0.00000000E+00,+0.00000000E+00,-3.20598774E-02,+3.20598774E-02,-1.57079633E+00,+0.00000000E+00,-2.56808248E-01,+2.56808248E-01,-1.57079633E+00
+1.87200000E+00,+0.00000000E+00,+0.00000000E+00,-3.39656346E-02,+3.39656346E-02,-1.57079633E+00,+0.00000000E+00,-2.74128637E-01,+2.74128637E-01,-1.57079633E+00
+1.87300000E+00,+0.00000000E+00,+0.00000000E+00,-3.58729949E-02,+3.58729949E-02,-1.57079633E+00,+0.00000000E+00,-2.91726854E-01,+2.91726854E-01,-1.57079633E+00
+1.87400000E+00,+0.00000000E+00,+0.00000000E+00,-3.77824354E-02,+3.77824354E-02,-1.57079633E+00,+0.00000000E+00,-3.09613421E-01,+3.09613421E-01,-1.57079633E+00
+1.87500000E+00,+0.00000000E+00,+0.00000000E+00,-3.96944468E-02,+3.96944468E-02,-1.57079633E+00,+0.00000000E+00,-3.27799302E-01,+3.27799302E-01,-1.57079633E+00
+1.87600000E+00,+0.00000000E+00,+0.00000000E+00,-4.16095345E-02,+4.16095345E-02,-1.57079633E+00,+0.00000000E+00,-3.46295936E-01,+3.46295936E-01,-1.57079633E+00
+1.87700000E+00,+0.00000000E+00,+0.00000000E+00,-4.35282197E-02,+4.35282197E-02,-1.57079633E+00,+0.00000000E+00,-3.65115259E-01,+3.65115259E-01,-1.57079633E+00
+1.87800000E+00,+0.00000000E+00,+0.00000000E+00,-4.54510402E-02,+4.54510402E-02,-1.57079633E+00,+0.00000000E+00,-3.84269737E-01,+3.84269737E-01,-1.57079633E+00
