s1,s2,Re(r_ibc7.tm),Im(r_ibc7.tm),Abs(r_ibc7.tm),Arg(r_ibc7.tm),Re(r_ibc7.te),Im(r_ibc7.te),Abs(r_ibc7.te),Arg(r_ibc7.te)
+5.30000000E-02,+0.00000000E+00,+1.23756552E-01,+9.92312610E-01,+1.00000000E+00,+1.44672168E+00,+1.22542053E-01,+9.92463322E-01,+1.00000000E+00,+1.44794549E+00
+5.40000000E-02,+0.00000000E+00,+1.23608422E-01,+9.92331073E-01,+1.00000000E+00,+1.44687095E+00,+1.22347657E-01,+9.92487305E-01,+1.00000000E+00,+1.44814136E+00
+5.50000000E-02,+0.00000000E+00,+1.23457477E-01,+9.92349863E-01,+1.00000000E+00,+1.44702306E+00,+1.22149579E-01,+9.92511703E-01,+1.00000000E+00,+1.44834093E+00
+5.60000000E-02,+0.00000000E+00,+1.23303714E-01,+9.92368981E-01,+1.00000000E+00,+1.44717801E+00,+1.21947819E-01,+9.92536513E-01,+1.00000000E+00,+1.44854421E+00
+5.70000000E-02,+0.00000000E+00,+1.23147129E-01,+9.92388424E-01,+1.00000000E+00,+1.44733580E+00,+1.21742372E-01,+9.92561734E-01,+1.00000000E+00,+1.44875120E+00
+5.80000000E-02,+0.00000000E+00,+1.22987721E-01,+9.92408192E-01,+1.00000000E+00,+1.44749642E+00,+1.21533236E-01,+9.92587363E-01,+1.00000000E+00,+1.44896190E+00
+5.90000000E-02,+0.00000000E+00,+1.22825486E-01,+9.92428285E-01,+1.00000000E+00,+1.44765990E+00,+1.21320408E-01,+9.92613398E-01,+1.00000000E+00,+1.44917632E+00
+6.00000000E-02,+0.00000000E+00,+1.22660422E-01,+9.92448699E-01,+1.00000000E+00,+1.44782622E+00,+1.21103886E-01,+9.92639838E-01,+1.00000000E+00,+1.44939445E+00
+6.10000000E-02,+0.00000000E+00,+1.22492525E-01,+9.92469436E-01,+1.00000000E+00,+1.44799539E+00,+1.20883667E-01,+9.92666681E-01,+1.00000000E+00,+1.44961630E+00
+6.20000000E-02,+0.00000000E+00,+1.22321793E-01,+9.92490493E-01,+1.00000000E+00,+1.44816742E+00,+1.20659747E-01,+9.92693923E-01,+1.00000000E+00,+1.44984187E+00
+6.30000000E-02,+0.00000000E+00,+1.22148223E-01,+9.92511870E-01,+1.00000000E+00,+1.44834230E+00,+1.20432123E-01,+9.92721564E-01,+1.00000000E+00,+1.45007116E+00
+6.40000000E-02,+0.00000000E+00,+1.21971811E-01,+9.92533565E-01,+1.00000000E+00,+1.44852004E+00,+1.20200794E-01,+9.92749600E-01,+1.00000000E+00,+1.45030419E+00
+6.50000000E-02,+0.00000000E+00,+1.21792555E-01,+9.92555577E-01,+1.00000000E+00,+1.44870064E+00,+1.19965754E-01,+9.92778030E-01,+1.00000000E+00,+1.45054094E+00
+6.60000000E-02,+0.00000000E+00,+1.21610452E-01,+9.92577905E-01,+1.00000000E+00,+1.44888411E+00,+1.19727003E-01,+9.92806852E-01,+1.00000000E+00,+1.45078142E+00
+6.70000000E-02,+0.00000000E+00,+1.21425498E-01,+9.92600548E-01,+1.00000000E+00,+1.44907045E+00,+1.19484535E-01,+9.92836062E-01,+1.00000000E+00,+1.45102565E+00
+6.80000000E-02,+0.00000000E+00,+1.21237690E-01,+9.92623505E-01,+1.00000000E+00,+1.44925965E+00,+1.19238348E-01,+9.92865659E-01,+1.00000000E+00,+1.45127360E+00
+6.90000000E-02,+0.00000000E+00,+1.21047025E-01,+9.92646774E-01,+1.00000000E+00,+1.44945173E+00,+1.18988439E-01,+9.92895640E-01,+1.00000000E+00,+1.45152531E+00
+7.00000000E-02,+0.00000000E+00,+1.20853499E-01,+9.92670354E-01,+1.00000000E+00,+1.44964669E+00,+1.18734805E-01,+9.92926002E-01,+1.00000000E+00,+1.45178075E+00
+7.10000000E-02,+0.00000000E+00,+1.20657110E-01,+9.92694244E-01,+1.00000000E+00,+1.44984453E+00,+1.18477441E-01,+9.92956744E-01,+1.00000000E+00,+1.45203994E+00
+7.20000000E-02,+0.00000000E+00,+1.20457853E-01,+9.92718442E-01,+1.00000000E+00,+1.45004525E+00,+1.18216345E-01,+9.92987863E-01,+1.00000000E+00,+1.45230289E+00
+7.30000000E-02,+0.00000000E+00,+1.20255725E-01,+9.92742948E-01,+1.00000000E+00,+1.45024885E+00,+1.17951512E-01,+9.93019356E-01,+1.00000000E+00,+1.45256959E+00
+7.40000000E-02,+0.00000000E+00,+1.20050723E-01,+9.92767759E-01,+1.00000000E+00,+1.45045535E+00,+1.17682941E-01,+9.93051220E-01,+1.00000000E+00,+1.45284004E+00
+7.50000000E-02,+0.00000000E+00,+1.19842842E-01,+9.92792875E-01,+1.00000000E+00,+1.45066474E+00,+1.17410626E-01,+9.93083453E-01,+1.00000000E+00,+1.45311426E+00
+7.60000000E-02,+0.00000000E+00,+1.19632080E-01,+9.92818294E-01,+1.00000000E+00,+1.45087703E+00,+1.17134564E-01,+9.93116053E-01,+1.00000000E+00,+1.45339224E+00
+7.70000000E-02,+0.00000000E+00,+1.19418433E-01,+9.92844015E-01,+1.00000000E+00,+1.45109222E+00,+1.16854752E-01,+9.93149015E-01,+1.00000000E+00,+1.45367398E+00
+7.80000000E-02,+0.00000000E+00,+1.19201896E-01,+9.92870036E-01,+1.00000000E+00,+1.45131032E+00,+1.16571186E-01,+9.93182339E-01,+1.00000000E+00,+1.45395950E+00
+7.90000000E-02,+0.00000000E+00,+1.18982467E-01,+9.92896355E-01,+1.00000000E+00,+1.45153132E+00,+1.16283862E-01,+9.93216021E-01,+1.00000000E+00,+1.45424879E+00
+8.00000000E-02,+0.00000000E+00,+1.18760141E-01,+9.92922972E-01,+1.00000000E+00,+1.45175523E+00,+1.15992776E-01,+9.93250057E-01,+1.00000000E+00,+1.45454186E+00
+8.10000000E-02,+0.00000000E+00,+1.18534914E-01,+9.92949885E-01,+1.00000000E+00,+1.45198206E+00,+1.15697924E-01,+9.93284446E-01,+1.00000000E+00,+1.45483871E+00
+8.20000000E-02,+0.00000000E+00,+1.18306782E-01,+9.92977092E-01,+1.00000000E+00,+1.45221181E+00,+1.15399303E-01,+9.93319184E-01,+1.00000000E+00,+1.45513935E+00
+8.30000000E-02,+0.00000000E+00,+1.18075742E-01,+9.93004592E-01,+1.00000000E+00,+1.45244448E+00,+1.15096908E-01,+9.93354268E-01,+1.00000000E+00,+1.45544377E+00
+8.40000000E-02,+0.00000000E+00,+1.17841789E-01,+9.93032383E-01,+1.00000000E+00,+1.45268008E+00,+1.14790735E-01,+9.93389696E-01,+1.00000000E+00,+1.45575199E+00
