s1,s2,Re(z_ibc7.11),Im(z_ibc7.11),Abs(z_ibc7.11),Arg(z_ibc7.11),Re(z_ibc7.21),Im(z_ibc7.21),Abs(z_ibc7.21),Arg(z_ibc7.21),Re(z_ibc7.12),Im(z_ibc7.12),Abs(z_ibc7.12),Arg(z_ibc7.12),Re(z_ibc7.22),Im(z_ibc7.22),Abs(z_ibc7.22),Arg(z_ibc7.22)
+4.40000000E-02,+0.00000000E+00,-1.22737655E-17,-8.84035204E-01,+8.84035204E-01,-1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-1.22991897E-17,-8.84790594E-01,+8.84790594E-01,-1.57079633E+00
+4.50000000E-02,+0.00000000E+00,-1.22684576E-17,-8.84184983E-01,+8.84184983E-01,-1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-1.22950601E-17,-8.84975222E-01,+8.84975222E-01,-1.57079633E+00
+4.60000000E-02,+0.00000000E+00,-1.22630274E-17,-8.84338183E-01,+8.84338183E-01,-1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-1.22908357E-17,-8.85164067E-01,+8.85164067E-01,-1.57079633E+00
+4.70000000E-02,+0.00000000E+00,-1.22574747E-17,-8.84494808E-01,+8.84494808E-01,-1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-1.22865162E-17,-8.85357131E-01,+8.85357131E-01,-1.57079633E+00
+4.80000000E-02,+0.00000000E+00,-1.22517992E-17,-8.84654863E-01,+8.84654863E-01,-1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-1.22821015E-17,-8.85554421E-01,+8.85554421E-01,-1.57079633E+00
+4.90000000E-02,+0.00000000E+00,-1.22460009E-17,-8.84818350E-01,+8.84818350E-01,-1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-1.22775914E-17,-8.85755941E-01,+8.85755941E-01,-1.57079633E+00
+5.00000000E-02,+0.00000000E+00,-1.22400795E-17,-8.84985275E-01,+8.84985275E-01,-1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-1.22729858E-17,-8.85961695E-01,+8.85961695E-01,-1.57079633E+00
+5.10000000E-02,+0.00000000E+00,-1.22340347E-17,-8.85155640E-01,+8.85155640E-01,-1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-1.22682845E-17,-8.86171689E-01,+8.86171689E-01,-1.57079633E+00
+5.20000000E-02,+0.00000000E+00,-1.22278663E-17,-8.85329451E-01,+8.85329451E-01,-1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-1.22634874E-17,-8.86385927E-01,+8.86385927E-01,-1.57079633E+00
+5.30000000E-02,+0.00000000E+00,-1.22215742E-17,-8.85506711E-01,+8.85506711E-01,-1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-1.22585944E-17,-8.86604415E-01,+8.86604415E-01,-1.57079633E+00
+5.40000000E-02,+0.00000000E+00,-1.22151580E-17,-8.85687425E-01,+8.85687425E-01,-1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-1.22536051E-17,-8.86827158E-01,+8.86827158E-01,-1.57079633E+00
+5.50000000E-02,+0.00000000E+00,-1.22086175E-17,-8.85871598E-01,+8.85871598E-01,-1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-1.22485195E-17,-8.87054160E-01,+8.87054160E-01,-1.57079633E+00
+5.60000000E-02,+0.00000000E+00,-1.22019525E-17,-8.86059233E-01,+8.86059233E-01,-1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-1.22433375E-17,-8.87285429E-01,+8.87285429E-01,-1.57079633E+00
+5.70000000E-02,+0.00000000E+00,-1.21951627E-17,-8.86250335E-01,+8.86250335E-01,-1.57079633E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,+0.00000000E+00,-1.22380587E-17,-8.87520969E-01,+8.87520969E-01,-1.57079633E+00
