s1,s2,Re(z_ex.tm),Im(z_ex.tm),Abs(z_ex.tm),Arg(z_ex.tm),Re(z_ex.te),Im(z_ex.te),Abs(z_ex.te),Arg(z_ex.te)
+7.50000000E-02,+0.00000000E+00,+0.00000000E+00,-8.64373642E-01,+8.64373642E-01,-1.57079633E+00,+0.00000000E+00,-8.65590879E-01,+8.65590879E-01,-1.57079633E+00
+7.60000000E-02,+0.00000000E+00,+0.00000000E+00,-8.64673311E-01,+8.64673311E-01,-1.57079633E+00,+0.00000000E+00,-8.65923705E-01,+8.65923705E-01,-1.57079633E+00
+7.70000000E-02,+0.00000000E+00,+0.00000000E+00,-8.64977121E-01,+8.64977121E-01,-1.57079633E+00,+0.00000000E+00,-8.66261136E-01,+8.66261136E-01,-1.57079633E+00
+7.80000000E-02,+0.00000000E+00,+0.00000000E+00,-8.65285076E-01,+8.65285076E-01,-1.57079633E+00,+0.00000000E+00,-8.66603180E-01,+8.66603180E-01,-1.57079633E+00
+7.90000000E-02,+0.00000000E+00,+0.00000000E+00,-8.65597185E-01,+8.65597185E-01,-1.57079633E+00,+0.00000000E+00,-8.66949844E-01,+8.66949844E-01,-1.57079633E+00
+8.00000000E-02,+0.00000000E+00,+0.00000000E+00,-8.65913454E-01,+8.65913454E-01,-1.57079633E+00,+0.00000000E+00,-8.67301136E-01,+8.67301136E-01,-1.57079633E+00
+8.10000000E-02,+0.00000000E+00,+0.00000000E+00,-8.66233891E-01,+8.66233891E-01,-1.57079633E+00,+0.00000000E+00,-8.67657066E-01,+8.67657066E-01,-1.57079633E+00
+8.20000000E-02,+0.00000000E+00,+0.00000000E+00,-8.66558503E-01,+8.66558503E-01,-1.57079633E+00,+0.00000000E+00,-8.68017641E-01,+8.68017641E-01,-1.57079633E+00
+8.30000000E-02,+0.00000000E+00,+0.00000000E+00,-8.66887297E-01,+8.66887297E-01,-1.57079633E+00,+0.00000000E+00,-8.68382870E-01,+8.68382870E-01,-1.57079633E+00
+8.40000000E-02,+0.00000000E+00,+0.00000000E+00,-8.67220281E-01,+8.67220281E-01,-1.57079633E+00,+0.00000000E+00,-8.68752761E-01,+8.68752761E-01,-1.57079633E+00
+8.50000000E-02,+0.00000000E+00,+0.00000000E+00,-8.67557463E-01,+8.67557463E-01,-1.57079633E+00,+0.00000000E+00,-8.69127324E-01,+8.69127324E-01,-1.57079633E+00
+8.60000000E-02,+0.00000000E+00,+0.00000000E+00,-8.67898849E-01,+8.67898849E-01,-1.57079633E+00,+0.00000000E+00,-8.69506567E-01,+8.69506567E-01,-1.57079633E+00
+8.70000000E-02,+0.00000000E+00,+0.00000000E+00,-8.68244449E-01,+8.68244449E-01,-1.57079633E+00,+0.00000000E+00,-8.69890499E-01,+8.69890499E-01,-1.57079633E+00
+8.80000000E-02,+0.00000000E+00,+0.00000000E+00,-8.68594269E-01,+8.68594269E-01,-1.57079633E+00,+0.00000000E+00,-8.70279130E-01,+8.70279130E-01,-1.57079633E+00
+8.90000000E-02,+0.00000000E+00,+0.00000000E+00,-8.68948319E-01,+8.68948319E-01,-1.57079633E+00,+0.00000000E+00,-8.70672468E-01,+8.70672468E-01,-1.57079633E+00
+9.00000000E-02,+0.00000000E+00,+0.00000000E+00,-8.69306605E-01,+8.69306605E-01,-1.57079633E+00,+0.00000000E+00,-8.71070523E-01,+8.71070523E-01,-1.57079633E+00
+9.10000000E-02,+0.00000000E+00,+0.00000000E+00,-8.69669137E-01,+8.69669137E-01,-1.57079633E+00,+0.00000000E+00,-8.71473304E-01,+8.71473304E-01,-1.57079633E+00
+9.20000000E-02,+0.00000000E+00,+0.00000000E+00,-8.70035922E-01,+8.70035922E-01,-1.57079633E+00,+0.00000000E+00,-8.71880822E-01,+8.71880822E-01,-1.57079633E+00
+9.30000000E-02,+0.00000000E+00,+0.00000000E+00,-8.70406969E-01,+8.70406969E-01,-1.57079633E+00,+0.00000000E+00,-8.72293085E-01,+8.72293085E-01,-1.57079633E+00
+9.40000000E-02,+0.00000000E+00,+0.00000000E+00,-8.70782287E-01,+8.70782287E-01,-1.57079633E+00,+0.00000000E+00,-8.72710104E-01,+8.72710104E-01,-1.57079633E+00
+9.50000000E-02,+0.00000000E+00,+0.00000000E+00,-8.71161885E-01,+8.71161885E-01,-1.57079633E+00,+0.00000000E+00,-8.73131889E-01,+8.73131889E-01,-1.57079633E+00
+9.60000000E-02,+0.00000000E+00,+0.00000000E+00,-8.71545771E-01,+8.71545771E-01,-1.57079633E+00,+0.00000000E+00,-8.73558449E-01,+8.73558449E-01,-1.57079633E+00
+9.70000000E-02,+0.00000000E+00,+0.00000000E+00,-8.71933953E-01,+8.71933953E-01,-1.57079633E+00,+0.00000000E+00,-8.73989796E-01,+8.73989796E-01,-1.57079633E+00
+9.80000000E-02,+0.00000000E+00,+0.00000000E+00,-8.72326442E-01,+8.72326442E-01,-1.57079633E+00,+0.00000000E+00,-8.74425939E-01,+8.74425939E-01,-1.57079633E+00
+9.90000000E-02,+0.00000000E+00,+0.00000000E+00,-8.72723246E-01,+8.72723246E-01,-1.57079633E+00,+0.00000000E+00,-8.74866888E-01,+8.74866888E-01,-1.57079633E+00
+1.00000000E-01,+0.00000000E+00,+0.00000000E+00,-8.73124374E-01,+8.73124374E-01,-1.57079633E+00,+0.00000000E+00,-8.75312656E-01,+8.75312656E-01,-1.57079633E+00
+1.01000000E-01,+0.00000000E+00,+0.00000000E+00,-8.73529836E-01,+8.73529836E-01,-1.57079633E+00,+0.00000000E+00,-8.75763251E-01,+8.75763251E-01,-1.57079633E+00
+1.02000000E-01,+0.00000000E+00,+0.00000000E+00,-8.73939641E-01,+8.73939641E-01,-1.57079633E+00,+0.00000000E+00,-8.76218686E-01,+8.76218686E-01,-1.57079633E+00
+1.03000000E-01,+0.00000000E+00,+0.00000000E+00,-8.74353800E-01,+8.74353800E-01,-1.57079633E+00,+0.00000000E+00,-8.76678971E-01,+8.76678971E-01,-1.57079633E+00
+1.04000000E-01,+0.00000000E+00,+0.00000000E+00,-8.74772320E-01,+8.74772320E-01,-1.57079633E+00,+0.00000000E+00,-8.77144118E-01,+8.77144118E-01,-1.57079633E+00
+1.05000000E-01,+0.00000000E+00,+0.00000000E+00,-8.75195213E-01,+8.75195213E-01,-1.57079633E+00,+0.00000000E+00,-8.77614137E-01,+8.77614137E-01,-1.57079633E+00
+1.06000000E-01,+0.00000000E+00,+0.00000000E+00,-8.75622488E-01,+8.75622488E-01,-1.57079633E+00,+0.00000000E+00,-8.78089040E-01,+8.78089040E-01,-1.57079633E+00
+1.07000000E-01,+0.00000000E+00,+0.00000000E+00,-8.76054156E-01,+8.76054156E-01,-1.57079633E+00,+0.00000000E+00,-8.78568839E-01,+8.78568839E-01,-1.57079633E+00
+1.08000000E-01,+0.00000000E+00,+0.00000000E+00,-8.76490225E-01,+8.76490225E-01,-1.57079633E+00,+0.00000000E+00,-8.79053545E-01,+8.79053545E-01,-1.57079633E+00
+1.09000000E-01,+0.00000000E+00,+0.00000000E+00,-8.76930708E-01,+8.76930708E-01,-1.57079633E+00,+0.00000000E+00,-8.79543171E-01,+8.79543171E-01,-1.57079633E+00
+1.10000000E-01,+0.00000000E+00,+0.00000000E+00,-8.77375613E-01,+8.77375613E-01,-1.57079633E+00,+0.00000000E+00,-8.80037727E-01,+8.80037727E-01,-1.57079633E+00
+1.11000000E-01,+0.00000000E+00,+0.00000000E+00,-8.77824952E-01,+8.77824952E-01,-1.57079633E+00,+0.00000000E+00,-8.80537227E-01,+8.80537227E-01,-1.57079633E+00
+1.12000000E-01,+0.00000000E+00,+0.00000000E+00,-8.78278736E-01,+8.78278736E-01,-1.57079633E+00,+0.00000000E+00,-8.81041683E-01,+8.81041683E-01,-1.57079633E+00
+1.13000000E-01,+0.00000000E+00,+0.00000000E+00,-8.78736974E-01,+8.78736974E-01,-1.57079633E+00,+0.00000000E+00,-8.81551106E-01,+8.81551106E-01,-1.57079633E+00
+1.14000000E-01,+0.00000000E+00,+0.00000000E+00,-8.79199679E-01,+8.79199679E-01,-1.57079633E+00,+0.00000000E+00,-8.82065509E-01,+8.82065509E-01,-1.57079633E+00
+1.15000000E-01,+0.00000000E+00,+0.00000000E+00,-8.79666860E-01,+8.79666860E-01,-1.57079633E+00,+0.00000000E+00,-8.82584906E-01,+8.82584906E-01,-1.57079633E+00
+1.16000000E-01,+0.00000000E+00,+0.00000000E+00,-8.80138529E-01,+8.80138529E-01,-1.57079633E+00,+0.00000000E+00,-8.83109308E-01,+8.83109308E-01,-1.57079633E+00
+1.17000000E-01,+0.00000000E+00,+0.00000000E+00,-8.80614697E-01,+8.80614697E-01,-1.57079633E+00,+0.00000000E+00,-8.83638730E-01,+8.83638730E-01,-1.57079633E+00
+1.18000000E-01,+0.00000000E+00,+0.00000000E+00,-8.81095376E-01,+8.81095376E-01,-1.57079633E+00,+0.00000000E+00,-8.84173183E-01,+8.84173183E-01,-1.57079633E+00
+1.19000000E-01,+0.00000000E+00,+0.00000000E+00,-8.81580577E-01,+8.81580577E-01,-1.57079633E+00,+0.00000000E+00,-8.84712681E-01,+8.84712681E-01,-1.57079633E+00
+1.20000000E-01,+0.00000000E+00,+0.00000000E+00,-8.82070312E-01,+8.82070312E-01,-1.57079633E+00,+0.00000000E+00,-8.85257238E-01,+8.85257238E-01,-1.57079633E+00
+1.21000000E-01,+0.00000000E+00,+0.00000000E+00,-8.82564592E-01,+8.82564592E-01,-1.57079633E+00,+0.00000000E+00,-8.85806867E-01,+8.85806867E-01,-1.57079633E+00
+1.22000000E-01,+0.00000000E+00,+0.00000000E+00,-8.83063430E-01,+8.83063430E-01,-1.57079633E+00,+0.00000000E+00,-8.86361582E-01,+8.86361582E-01,-1.57079633E+00
+1.23000000E-01,+0.00000000E+00,+0.00000000E+00,-8.83566837E-01,+8.83566837E-01,-1.57079633E+00,+0.00000000E+00,-8.86921396E-01,+8.86921396E-01,-1.57079633E+00
+1.24000000E-01,+0.00000000E+00,+0.00000000E+00,-8.84074826E-01,+8.84074826E-01,-1.57079633E+00,+0.00000000E+00,-8.87486323E-01,+8.87486323E-01,-1.57079633E+00
+1.25000000E-01,+0.00000000E+00,+0.00000000E+00,-8.84587408E-01,+8.84587408E-01,-1.57079633E+00,+0.00000000E+00,-8.88056379E-01,+8.88056379E-01,-1.57079633E+00
+1.26000000E-01,+0.00000000E+00,+0.00000000E+00,-8.85104597E-01,+8.85104597E-01,-1.57079633E+00,+0.00000000E+00,-8.88631576E-01,+8.88631576E-01,-1.57079633E+00
+1.27000000E-01,+0.00000000E+00,+0.00000000E+00,-8.85626405E-01,+8.85626405E-01,-1.57079633E+00,+0.00000000E+00,-8.89211929E-01,+8.89211929E-01,-1.57079633E+00
+1.28000000E-01,+0.00000000E+00,+0.00000000E+00,-8.86152843E-01,+8.86152843E-01,-1.57079633E+00,+0.00000000E+00,-8.89797454E-01,+8.89797454E-01,-1.57079633E+00
+1.29000000E-01,+0.00000000E+00,+0.00000000E+00,-8.86683926E-01,+8.86683926E-01,-1.57079633E+00,+0.00000000E+00,-8.90388164E-01,+8.90388164E-01,-1.57079633E+00
+1.30000000E-01,+0.00000000E+00,+0.00000000E+00,-8.87219667E-01,+8.87219667E-01,-1.57079633E+00,+0.00000000E+00,-8.90984074E-01,+8.90984074E-01,-1.57079633E+00
+1.31000000E-01,+0.00000000E+00,+0.00000000E+00,-8.87760077E-01,+8.87760077E-01,-1.57079633E+00,+0.00000000E+00,-8.91585200E-01,+8.91585200E-01,-1.57079633E+00
+1.32000000E-01,+0.00000000E+00,+0.00000000E+00,-8.88305171E-01,+8.88305171E-01,-1.57079633E+00,+0.00000000E+00,-8.92191557E-01,+8.92191557E-01,-1.57079633E+00
+1.33000000E-01,+0.00000000E+00,+0.00000000E+00,-8.88854961E-01,+8.88854961E-01,-1.57079633E+00,+0.00000000E+00,-8.92803160E-01,+8.92803160E-01,-1.57079633E+00
+1.34000000E-01,+0.00000000E+00,+0.00000000E+00,-8.89409462E-01,+8.89409462E-01,-1.57079633E+00,+0.00000000E+00,-8.93420025E-01,+8.93420025E-01,-1.57079633E+00
+1.35000000E-01,+0.00000000E+00,+0.00000000E+00,-8.89968687E-01,+8.89968687E-01,-1.57079633E+00,+0.00000000E+00,-8.94042167E-01,+8.94042167E-01,-1.57079633E+00
+1.36000000E-01,+0.00000000E+00,+0.00000000E+00,-8.90532650E-01,+8.90532650E-01,-1.57079633E+00,+0.00000000E+00,-8.94669602E-01,+8.94669602E-01,-1.57079633E+00
